lang,text,author_id,created_at,id,edit_history_tweet_ids
und,@benonwine No,815236992174882816,2022-11-27T22:56:17.000Z,1597001393914621952,['1597001393914621952']
und,@benonwine Me,815236992174882816,2022-11-27T22:26:45.000Z,1596993961498812416,['1596993961498812416']
en,@danholley_ @MetJam_ But at least this November has done everything it could to be as wet as possible - so redressing the deficit probably as much as meteorologically possible.,815236992174882816,2022-11-27T22:17:54.000Z,1596991734193364993,['1596991734193364993']
en,"@JeremyCordite @AvonandsomerRob Presumably there must be many cases in northern France, and throughout the EU, as sufferers have worked their way north. Perhaps a vaccine programme should be set up to provide these migrants with protection from the minute they arrive on the mainland of Europe?",815236992174882816,2022-11-27T22:00:31.000Z,1596987358725181441,['1596987358725181441']
en,"@No1Gillygolfer @Backpainandwine But if Covid was spread through contact, are you saying that elderly and vulnerable people should have had full contact with anyone they wished to see, and anyone who wished to see them, regardless of Covid risk? Confusing.",815236992174882816,2022-11-27T21:41:23.000Z,1596982544163303424,['1596982544163303424']
en,"@JamesMelville Twix, Snickers and Lion Bar",815236992174882816,2022-11-27T21:04:17.000Z,1596973208124919808,['1596973208124919808']
en,"@katyellerington @AvonandsomerRob So would it have been better for us to have been able to visit the elderly then, with all the risks that involved before the vaccines were rolled out? Wouldn’t this have placed them at similar risk to the one Matt Hancock is blamed for?",815236992174882816,2022-11-27T20:46:22.000Z,1596968698056966144,['1596968698056966144']
en,"@AvonandsomerRob It’s always been like this. One lot moaning about lockdowns, saying they were damaging and unnecessary, and the other lot who bang on and on about Covid killing everyone they know. Every country had the same dilemma, and not one really got it right.",815236992174882816,2022-11-27T20:44:01.000Z,1596968105980624898,['1596968105980624898']
und,@MartinKnight_ 1963,815236992174882816,2022-11-27T20:40:45.000Z,1596967283699908612,['1596967283699908612']
en,@nazirafzal @imacelebrity Was there testing in March 2020?,815236992174882816,2022-11-27T20:31:50.000Z,1596965042121216000,['1596965042121216000']
en,"@HolyMolythe3rd @AvonandsomerRob A child like that should have a seat belt on - so negligent. If sudden turbulence struck, she’d be at risk of serious injury. Surprised the cabin crew didn’t put a halt to it.",815236992174882816,2022-11-27T20:25:53.000Z,1596963542296846336,['1596963542296846336']
en,"@fo11owthe1ight @woolers1972 @MayorofLondon What’s the air quality like at the mines where the elements for electric batteries are excavated? And presumably all the excavators, diggers and trucks are electric too….and the HGVs which deliver the cars to dealers…..",815236992174882816,2022-11-27T20:23:59.000Z,1596963064276213761,['1596963064276213761']
en,@fo11owthe1ight @woolers1972 @MayorofLondon Is this what their death certificates state?,815236992174882816,2022-11-27T20:20:47.000Z,1596962259389251585,['1596962259389251585']
en,@CatherineDakin @BrianWebster18 Thanks!,815236992174882816,2022-11-27T20:12:45.000Z,1596960236429930496,['1596960236429930496']
en,@theJeremyVine Some cyclists seem reluctant to give way or anticipate - ‘Reading the road’ my father used to call it. A cycle lane shouldn’t be considered a super highway on which cyclists can blast along whatever they see ahead. We all need to be considerate. You seem to look for trouble.,815236992174882816,2022-11-27T20:10:12.000Z,1596959594785669120,['1596959594785669120']
en,"@CatherineDakin @BrianWebster18 Yes - in many respects. The purchase of plastic water bottles and bottled water in general - especially in the EU, has indeed been a very un-green curse.",815236992174882816,2022-11-27T19:58:17.000Z,1596956595417534464,['1596956595417534464']
und,@DrAmirKhanGP 😀,815236992174882816,2022-11-27T19:52:41.000Z,1596955186777706496,['1596955186777706496']
en,"@CatherineDakin @BrianWebster18 When I was at school we used the water fountains at break times. That was it. Nowadays ‘experts’ seem to imply kids are but a moment away from severe dehydration. If they’re thirsty, they’ll drink; if they’re not, they won’t. During sport, I can understand, but otherwise - nah.",815236992174882816,2022-11-27T19:43:58.000Z,1596952995983261696,['1596952995983261696']
en,"@RhonddaBryant @thetimes Checked a private health centre the other day, and private GP appointments were available pretty much throughout on that same day. After the neglect and dissatisfaction many have felt over the last 3 years. £50 for instant access could appear good value.",815236992174882816,2022-11-27T19:21:33.000Z,1596947354997108736,['1596947354997108736']
und,@JoeWeatherWX_ Yes,815236992174882816,2022-11-27T19:17:43.000Z,1596946390051344384,['1596946390051344384']
en,@CatherineDakin @BrianWebster18 Kids won’t get dehydrated. Really.,815236992174882816,2022-11-27T19:16:29.000Z,1596946078477131776,['1596946078477131776']
en,@ThatEricAlper I’d be meeting my school mates in Richmond for a few beers.,815236992174882816,2022-11-27T19:14:27.000Z,1596945565664714752,['1596945565664714752']
en,@DrHFRyan @yesMommyG1 @AlderHey NHS websites are notoriously slow to update. Really really slow. It’s almost as though it’s still March 2020 ….,815236992174882816,2022-11-27T19:08:31.000Z,1596944074841657344,['1596944074841657344']
en,@DrHFRyan @AlderHey But often a nurse will be in attendance when I visit. Consultant + Nurse + Patient + Partner = 4. So 4 people in a consulting room - why then prevent  two parents attending with child + consultant? Same thing?,815236992174882816,2022-11-27T19:04:38.000Z,1596943094452477953,['1596943094452477953']
en,@angelazhay @BootsieCat2 @MickGreenhough Yes I remember that. I think they kept mentioning ‘Horley’ rather than the LGW tarmac.,815236992174882816,2022-11-27T17:55:59.000Z,1596925818332381185,['1596925818332381185']
en,"@Benjalamin @MickGreenhough I have lived very near Heathrow all my life, and I usually record similar highs during heatwaves - but LHR always seems to just edge it, and one wonders if its (much vaster) areas of tarmac do indeed boost the shade temp by a a couple of degrees? It’s bigger than ever now.",815236992174882816,2022-11-27T17:51:36.000Z,1596924717792866304,['1596924717792866304']
en,@MickGreenhough What happened about the one which recorded the Welsh record maximum which seemed to be mounted over a giant glass roof/greenhouse?,815236992174882816,2022-11-27T17:48:01.000Z,1596923816743432192,['1596923816743432192']
und,@SepsisUK Wow,815236992174882816,2022-11-27T17:43:27.000Z,1596922664823595010,['1596922664823595010']
en,@Buckoneton @LesDennis Awful spelling.,815236992174882816,2022-11-27T16:48:35.000Z,1596908857262948352,['1596908857262948352']
en,@David__Osland *their,815236992174882816,2022-11-27T14:08:03.000Z,1596868460255977472,['1596868460255977472']
en,@David__Osland They’ll pay a vet that though if there pet needs attention.,815236992174882816,2022-11-27T14:07:43.000Z,1596868373966688256,['1596868373966688256']
en,@MetJam_ The MSM got completely carried away back in the summer when ‘dustbowl’ conditions were expected to endure. The heavens opened the day of the hosepipe announcement and places like this have now received half a year’s total rainfall. Normal service resumes. They’ll never learn.,815236992174882816,2022-11-27T13:47:20.000Z,1596863245058727936,['1596863245058727936']
en,"@hutch472 @NorthantsPolice Nowadays it not so easy to give strangers a lift in a vehicle, for obvious reasons.",815236992174882816,2022-11-27T13:14:30.000Z,1596854984049819653,['1596854984049819653']
en,@ThatEricAlper Scooby Doo. Used to rush home from school to catch it.,815236992174882816,2022-11-27T13:03:31.000Z,1596852218447421441,['1596852218447421441']
en,@MattBarbet What would you have done Mr Barbet?,815236992174882816,2022-11-27T09:49:50.000Z,1596803475026989058,['1596803475026989058']
en,"@TheSnowDreamer Very well summarised. As the beginning of winter approaches, it should be welcomed.",815236992174882816,2022-11-26T19:26:18.000Z,1596586159756673025,['1596586159756673025']
en,@Schafernaker There’s a train strike.,815236992174882816,2022-11-26T19:19:27.000Z,1596584437671596032,['1596584437671596032']
en,"@anthony75028155 @metjeffuk If it’s hot, it’s climate change; if it’s cold, it’s weather…..",815236992174882816,2022-11-26T13:01:15.000Z,1596489261276069888,['1596489261276069888']
en,@MartinKnight_ Jack Warner was the first name in my autograph book. Epsom 1971.,815236992174882816,2022-11-25T21:57:28.000Z,1596261813351747584,['1596261813351747584']
en,@JeremyVineOn5 Interestingly those in the camp who were the most anti - Matt Hancock have all been voted out before him….,815236992174882816,2022-11-25T21:29:35.000Z,1596254797774360576,['1596254797774360576']
en,"@DeborahMeaden The loss of a beloved pet is always extremely sad Deborah. We lost our cat Sassy aged 20 a few years ago, the day after my youngest son’s birthday. Luckily she hung on for one more day. A few months later we got another kitten from Battersea and she has been just what we needed.",815236992174882816,2022-11-25T19:38:38.000Z,1596226877445767168,['1596226877445767168']
en,@MartinKnight_ Last night my youngest son was telling me and my wife which current England footballers are most popular with the girls in his school year. Then we showed him a picture of George Best in his prime - well…..,815236992174882816,2022-11-25T18:50:14.000Z,1596214695324979200,['1596214695324979200']
en,"@SnowbieWx Apart from the ‘80s, the extreme cold and blizzards which hit London just before NYE 1978 was a blinder. I was 14 and had never really experienced cold and snow like that. I lived near Osterley Park and the easterly winds had required snowploughs to clear some of the roads.",815236992174882816,2022-11-23T21:44:57.000Z,1595533888603971605,['1595533888603971605']
en,@SnowbieWx Yes Jan 1982 was amazing too. I was doing security at Harrods in Knightsbridge as work experience and the Cromwell Road outside was under thick snow throughout for a few days. Strange to see such an urban setting in London looking so wintry. Traffic was at a standstill.,815236992174882816,2022-11-23T21:40:57.000Z,1595532881190871047,['1595532881190871047']
en,"@SnowbieWx Yes there were a few decent cold spells during the ‘80s, though Jan 1987 really stands out for me. My foundry in Chelsea became so cold around 12 Jan that all the underground water pipes froze, and any chemical solutions in containers inside froze solid. Coldest day in London.",815236992174882816,2022-11-23T21:25:40.000Z,1595529035488051200,['1595529035488051200']
en,@xoyoy @Arwenstar @TheMindsculpter She probably mixes more than you and her son will bring bugs home that you probably wouldn’t be exposed to.,815236992174882816,2022-11-22T23:12:52.000Z,1595193626518331394,['1595193626518331394']
en,@LlianaBird @amanda_cusack @RealMattLucas The immuno-compromised have much more to fear than Covid. Really.,815236992174882816,2022-11-22T23:02:41.000Z,1595191063219957760,['1595191063219957760']
en,"@PaulEmbery Yes I saw that. Talking about the carbon footprint of this World Cup, yet all happy to be flown there and then to ‘educate’ the viewer. One only needs to see the banks of screens - largely unmonitored- in the BBC newsroom. More tellys than Currys.",815236992174882816,2022-11-22T21:52:52.000Z,1595173492865044494,['1595173492865044494']
und,@MartinKnight_ 1969,815236992174882816,2022-11-22T21:45:52.000Z,1595171734394703873,['1595171734394703873']
en,@jessicahadwin True.,815236992174882816,2022-11-22T18:37:31.000Z,1595124332711522305,['1595124332711522305']
en,@LaurenAlder @Tommothebiglad @danielgoyal You can often see a consultant privately more quickly than you can a GP.,815236992174882816,2022-11-22T18:14:34.000Z,1595118558908121088,['1595118558908121088']
en,"@Tommothebiglad @danielgoyal Many NHS consultants working privately no longer require a referral from a GP. You can cut out the middle man, save time, and reach a diagnosis with investigations made so much more quickly via this route.",815236992174882816,2022-11-22T18:13:37.000Z,1595118318892986369,['1595118318892986369']
en,@TheSnowDreamer Just read a message that the hosepipe ban is over.,815236992174882816,2022-11-22T14:46:52.000Z,1595066288476487680,['1595066288476487680']
en,@celticmaid4 @danielgoyal Obviously the NHS consultants who have also been working privately for generations don’t have any regrets about the two tier system.,815236992174882816,2022-11-22T14:44:34.000Z,1595065709666746371,['1595065709666746371']
en,"@MartinKnight_ They had a little two-pronged fork I think, which became increasingly sticky.",815236992174882816,2022-11-21T19:42:18.000Z,1594778247081885696,['1594778247081885696']
en,@RoshanaMN Are the same number of consultants on duty at hospitals from Friday to Sunday as from Monday to Friday?,815236992174882816,2022-11-21T15:25:29.000Z,1594713616472842244,['1594713616472842244']
en,@brianmoore666 Started to rain the day the hosepipe ban came in - and every rainy spell in Wimbledon since then has been intense at some point.,815236992174882816,2022-11-21T15:17:15.000Z,1594711547720470528,['1594711547720470528']
en,@skomimaster Have spent a lot of time in Serbia and Bosnia and have always been struck by the lack of strong winds compared to the U.K.,815236992174882816,2022-11-21T13:39:52.000Z,1594687037608792065,['1594687037608792065']
en,@AH23923011 @TheSnowDreamer U.K. had two of its coldest winters ever in 2009/2010 and 2010/2011. Not that long ago in ‘climate’ terms.,815236992174882816,2022-11-21T00:03:09.000Z,1594481505627443200,['1594481505627443200']
en,@Mikaylin @weather_buffalo I always thought a foot of snow was equal to 1 inch of rain  - but I suppose it depends on the moisture content.,815236992174882816,2022-11-20T21:10:02.000Z,1594437937789370368,['1594437937789370368']
en,@WonPeople Current one. 20 years old,815236992174882816,2022-11-20T16:23:39.000Z,1594365869572132866,['1594365869572132866']
en,@TheSnowDreamer My friend has just moved to Krakow -he’s had a bit of a shock.,815236992174882816,2022-11-20T11:14:35.000Z,1594288089287262208,['1594288089287262208']
en,@AH23923011 @TheSnowDreamer Spain recorded its lowest ever temperature only a couple or so years ago. And winter 2012 was brutal in Europe. The Balkans were particularly hard hit - I know as I was in Serbia and Bosnia at that time. It was like the North Pole. And -42 was recorded in Finland.,815236992174882816,2022-11-20T10:25:29.000Z,1594275732921978880,['1594275732921978880']
en,@SurreyPalmsWX @TheSnowDreamer Spot on.,815236992174882816,2022-11-20T10:17:34.000Z,1594273740229050369,['1594273740229050369']
en,@Lordflashh3art Holidaying abroad has never been more popular though? Airports are regularly crammed with people from all socio-demographic groups.,815236992174882816,2022-11-20T10:00:48.000Z,1594269519400390657,['1594269519400390657']
en,"@SadiqKhan So let’s help everyone even more by punishing them for driving in the expanded ULEZ zone from August 2023, at a eye-watering cost of £12.50 per day. Another nail in the coffin of retail and hospitality in London….",815236992174882816,2022-11-20T09:20:33.000Z,1594259390579736576,['1594259390579736576']
