text,lang,created_at,id,edit_history_tweet_ids,author_id
"@EH_Kern @tlecaque @KevinMKruse Also in the early days, before Twitter invested in their own app, I used the independent apps Tweetdeck and Tweetbot to make the network more usable. Same same. 🙂",en,2022-11-27T20:21:55.000Z,1596962545230716928,['1596962545230716928'],10451462
"@EH_Kern @tlecaque @KevinMKruse The beauty of federated tech. One org can build the open source network, others can build solutions to make it more usable. It’s not all controlled by one Silicon Valley bro who is at the mercy of advertising dollars.",en,2022-11-27T20:20:22.000Z,1596962152992378881,['1596962152992378881'],10451462
"@EH_Kern @tlecaque Have you tried Mastodon apps like Mercury, Tusky and Toot? They give you a Twitter feel across the Mastodon network. @KevinMKruse",en,2022-11-27T20:09:54.000Z,1596959518935511040,['1596959518935511040'],10451462
@cen271 @tlecaque @KevinMKruse Mastodon lists work like Twitter lists…,en,2022-11-27T20:06:12.000Z,1596958588596985856,['1596958588596985856'],10451462
RT @Taniel: “Other countries started to take seriously pedestrian and cyclist injuries in the 2000s — and started making that a priority in…,en,2022-11-27T19:56:00.000Z,1596956022639562753,['1596956022639562753'],10451462
"RT @TyrellMayfield: Ladies, if you like pockets in your dresses send a shout out to Claire McCardell; fashion maven.

“I hardly ever make a…",en,2022-11-27T04:51:18.000Z,1596728347089784832,['1596728347089784832'],10451462
@kimtairi Only murders in the building https://t.co/zqesRxfjg2,en,2022-11-27T03:16:57.000Z,1596704604506402816,['1596704604506402816'],10451462
RT @neilmosley5: If you work in a university - what has been the biggest change or evolution of your digital learning ecosystem in the last…,en,2022-11-26T23:30:40.000Z,1596647658520604675,['1596647658520604675'],10451462
"RT @JuddLegum: 3. And there are tools to identify which of your Twitter followers are on Mastodon.

And easy ways to import spreadsheets of…",en,2022-11-26T20:09:02.000Z,1596596916787105792,['1596596916787105792'],10451462
"RT @JuddLegum: @joinmastodon 2. The primary gripe with Mastodon is that it is confusing. 

But it really isn't. 

It's a decentralized syst…",en,2022-11-26T20:08:51.000Z,1596596869492543488,['1596596869492543488'],10451462
"RT @LauraJaneMayne: 5/ 
Everything is an existential crisis, and that's because your chosen profession is not just a job anymore: it's you.…",en,2022-11-25T22:36:47.000Z,1596271707899457536,['1596271707899457536'],10451462
"RT @LauraJaneMayne: Why boundaries are important, and why in academia it's hard to have them: A thread. #UCUstrike 

1/ 
It starts with the…",en,2022-11-25T22:36:39.000Z,1596271675426758656,['1596271675426758656'],10451462
"RT @atrupar: ""Look, I think Elon’s going to kill the site, but I’ll ride it all the way to zero. Until he does, I’ll stay, and then I’ll go…",en,2022-11-25T20:02:42.000Z,1596232933328949248,['1596232933328949248'],10451462
"RT @RMac18: @jack But instead, for Musk and his advisers, it's an opportunity to make some political point. Which, sure, he owns Twitter no…",en,2022-11-23T20:26:29.000Z,1595514143049515009,['1595514143049515009'],10451462
"RT @LightTweeting: Important piece by @brycecovert: We know long COVID is having an impact on the workforce, but we haven't yet figured out…",en,2022-11-23T12:27:20.000Z,1595393559447977984,['1595393559447977984'],10451462
@jenfrahm Been getting so many of these…,en,2022-11-23T12:24:22.000Z,1595392815625687040,['1595392815625687040'],10451462
"RT @joshpson: @alexeheath This is also a recipe to destroy collaboration. Instead of the team finding the right solution, it incentives cod…",en,2022-11-22T20:06:17.000Z,1595146672044376064,['1595146672044376064'],10451462
"RT @joshpson: @alexeheath This feels like The Onion but only engineers would get it. This is absurd. It prioritizes writing code, not think…",en,2022-11-22T20:05:59.000Z,1595146594898149376,['1595146594898149376'],10451462
RT @burkinator20xx: @alexeheath When my step father was under this kind of management he had a cron job that automatically pulled lines fro…,en,2022-11-22T20:05:39.000Z,1595146512903725056,['1595146512903725056'],10451462
"RT @WalkerBragman: New HHS report:

- Long COVID impacts millions.

- Numbers will ""only continue to grow as COVID-19 continues to circulat…",en,2022-11-22T12:21:39.000Z,1595029744369930241,['1595029744369930241'],10451462
RT @petergyang: An advertiser explains why they’re pausing their Twitter ads campaigns: https://t.co/jc0hBGzO4P,en,2022-11-21T21:01:40.000Z,1594798221578076160,['1594798221578076160'],10451462
Oh the irony of automated tweets… just as we are at the #twitterend #MyTwitterAnniversary https://t.co/LfvuKPtyUB,en,2022-11-21T20:53:46.000Z,1594796232488415232,['1594796232488415232'],10451462
@kimtairi @robynlinkhorn Friendships for life! ♥️♥️♥️,en,2022-11-21T01:26:36.000Z,1594502504678830081,['1594502504678830081'],10451462
RT @Palle_Hoffstein: Firing requires a breach of a term in the employee's contract. Even then 2 written warnings are expected. You can lay…,en,2022-11-20T22:43:42.000Z,1594461509173661696,['1594461509173661696'],10451462
"RT @whstancil: Standard rich-boy sociopathy, except the boy is so incredibly rich that he can tease and torture big chunks of society inste…",en,2022-11-20T10:45:23.000Z,1594280740543295489,['1594280740543295489'],10451462
"RT @neilmosley5: ‘two- and four-year institutions primarily designed for remote or digital learning have generally fared better, compared t…",en,2022-11-20T10:43:57.000Z,1594280378726252545,['1594280378726252545'],10451462
"RT @goldengateblond: full quote is ""Nec audiendi qui solent dicere, vox populi, vox dei, quum tumultuositas vulgi semper insaniae proxima s…",en,2022-11-20T10:38:15.000Z,1594278945649631232,['1594278945649631232'],10451462
@darth Bye @darth,und,2022-11-20T07:12:38.000Z,1594227198676070403,['1594227198676070403'],10451462
"RT @NASA: Just days from reaching the Moon, the @NASA_Orion spacecraft captured this selfie while flying through space.
 
The #Artemis I mi…",en,2022-11-19T21:50:02.000Z,1594085618648117248,['1594085618648117248'],10451462
RT @neilmosley5: ‘The challenge for higher education will be to take what we know about learning analytics from the design and operation of…,en,2022-11-19T19:38:43.000Z,1594052569621745664,['1594052569621745664'],10451462
"@KellyO Def worth getting more bent out of shape over a granddaughter using the grounds for one morning, than a daughter being there for four years to accumulate wealth and political power and support inhumane regulations. Bravo @KellyO… A+ journalism…",en,2022-11-19T13:57:30.000Z,1593966700130537472,['1593966700130537472'],10451462
"RT @MonicaLewinsky: please vote NO.
if ‘fuck no’ were an option i’d have taken that.",en,2022-11-19T13:48:57.000Z,1593964547773452288,['1593964547773452288'],10451462
"RT @mattdpearce: There’s been extensive coverage of Musk’s abuse of blue-collar workers at his other companies, it’s just the white-collars…",en,2022-11-19T13:46:00.000Z,1593963807600017408,['1593963807600017408'],10451462
@montymiff @sarahkendzior Aaaww thank you. Those early days were good days… 🥰,en,2022-11-19T04:43:42.000Z,1593827333185892353,['1593827333185892353'],10451462
RT @olgakhazan: But where will men explain things to me,en,2022-11-19T02:50:51.000Z,1593798934253932545,['1593798934253932545'],10451462
"RT @GergelyOrosz: Meanwhile a Twitter employee in Europe:

""Elon's email is as legally binding as me sending him an email saying 'FYI I'll…",en,2022-11-19T02:21:17.000Z,1593791493357330432,['1593791493357330432'],10451462
RT @peterclowes: There was no vision shared with us. No 5 year plan like at Tesla. Nothing more than what anyone can see on Twitter. It all…,en,2022-11-19T01:40:28.000Z,1593781219463864320,['1593781219463864320'],10451462
