created_at,text,edit_history_tweet_ids,id,author_id,lang
2022-11-27T23:28:49.000Z,RT @Abadit__hayelom: https://t.co/pdA00roN2G,['1597009579132346368'],1597009579132346368,1556579346525179904,zxx
2022-11-27T23:28:44.000Z,https://t.co/pdA00roN2G,['1597009560690040832'],1597009560690040832,1556579346525179904,zxx
2022-11-27T23:28:05.000Z,"RT @Alena4Tigray: 20/25
Tadesse Worede, chief of staff of #TDF, said on November 22 that combat had ceased in the region since the deal was…",['1597009393769648128'],1597009393769648128,1556579346525179904,en
2022-11-27T23:27:55.000Z,"RT @Alena4Tigray: 1/25
.@Oolusegun_obj chief peace negotiator between 🇪🇹 &amp; Tigray, told the senior leadership of Tigray regional state that…",['1597009353554305025'],1597009353554305025,1556579346525179904,en
2022-11-27T23:27:52.000Z,"RT @Alena4Tigray: 2/25
The presence of Eritrean forces in Tigray and alleged atrocities they are committing is the “most problematic factor…",['1597009341722202113'],1597009341722202113,1556579346525179904,en
2022-11-27T23:27:48.000Z,"RT @Alena4Tigray: 3/25
Tigray is creating consensus among the people about the peace agreement, debrief regional media houses into peaceful…",['1597009325603495936'],1597009325603495936,1556579346525179904,en
2022-11-27T23:27:46.000Z,"RT @Alena4Tigray: 4/25
The @_AfricanUnion must urgently pressure the 🇪🇹|n govt to fully cooperate with both regional and int'l investigativ…",['1597009317622075393'],1597009317622075393,1556579346525179904,en
2022-11-27T23:27:44.000Z,"RT @Alena4Tigray: 5/25
The 🇪🇹|n authorities must urgently allow unfettered access to the ICHREE  and the @ACHPR to enable investigations to…",['1597009305244352512'],1597009305244352512,1556579346525179904,en
2022-11-27T23:27:41.000Z,"RT @Alena4Tigray: 6/25
On 2 November 2022, @amnesty launched a campaign which highlights the atrocities committed in the conflict. It also…",['1597009292661764096'],1597009292661764096,1556579346525179904,en
2022-11-27T23:27:38.000Z,"RT @Alena4Tigray: 7/25
🇪🇹 must allow unfettered access to the ICHEREE and Peoples Rights to enable investigations to take place, so that ju…",['1597009283270742016'],1597009283270742016,1556579346525179904,en
2022-11-27T23:27:35.000Z,"RT @Alena4Tigray: 8/25
@amnesty will also hold an exhibition in Nairobi at the Baraza Media Lab, in which a documentary film will highlight…",['1597009271388262406'],1597009271388262406,1556579346525179904,en
