id,author_id,created_at,text,edit_history_tweet_ids,lang
1596963104654782464,833420755786412034,2022-11-27T20:24:08.000Z,"RT @catalindrulausr: Ciucă, Ciolacu, oamenii vă cer demisia! 
La un an de guvernare PSD-PNL-UDMR, USR a adus vocea oamenilor în Piața Victo…",['1596963104654782464'],ro
1596963030524637184,833420755786412034,2022-11-27T20:23:51.000Z,"RT @catalindrulausr: Cum au administrat PSD și PNL criza energiei? Dezastruos, pe scurt. https://t.co/zcL4dM9M35",['1596963030524637184'],ro
1596962912870236162,833420755786412034,2022-11-27T20:23:23.000Z,RT @AlinMituta: How countries evolved since 2000. Romania has the best growth but it also came from way behind. The positive impact of the…,['1596962912870236162'],en
1596962853852176384,833420755786412034,2022-11-27T20:23:09.000Z,"RT @hondaracingwtcr: Pitlane = OPEN! Here we go for the final time.

#WTCR #TypeR https://t.co/Hzkrmvsccb",['1596962853852176384'],en
1596962833115160576,833420755786412034,2022-11-27T20:23:04.000Z,RT @NeilCairns16: Mandarin Duck showing nicely and displaying at Saltwell Park in Gateshead. https://t.co/Lc3uSYeCPq,['1596962833115160576'],en
1596962771916447744,833420755786412034,2022-11-27T20:22:49.000Z,"RT @netflix: Give a big hand to Victor Dorobantu, the incredible actor who plays Thing on Wednesday https://t.co/gJdVYjjlrX",['1596962771916447744'],en
1596962696276369408,833420755786412034,2022-11-27T20:22:31.000Z,"RT @EuropeanPravda: У Празі вперше після пандемії відкрили Різдвяний ярмарок, але святкового освітлення буде менше
https://t.co/ZtItr0w0cx…",['1596962696276369408'],uk
1596962609965588480,833420755786412034,2022-11-27T20:22:11.000Z,"RT @ukraine_world: This is about everyday life and how Russian terror affects it. In Irpin, the mother brought her child to the ""Point of I…",['1596962609965588480'],en
1596962586511421441,833420755786412034,2022-11-27T20:22:05.000Z,"RT @DefenceU: In 1918, one of the greatest modern aircraft designers, Igor Sikorsky from Kyiv, was forced by the Bolshevik coup to move to…",['1596962586511421441'],en
1596962506786078720,833420755786412034,2022-11-27T20:21:46.000Z,"RT @EuromaidanPress: Recently liberated Ukraine's Kherson has electricity after a month of pause

While retreating, Russian troops blew up…",['1596962506786078720'],en
1596962474942951424,833420755786412034,2022-11-27T20:21:38.000Z,"RT @PatronDsns: To live in Ukraine is to know that tomorrow, there may be another attack on the power system.  Buy candles, and pull out al…",['1596962474942951424'],en
1596962370462490625,833420755786412034,2022-11-27T20:21:13.000Z,"RT @Biz_Ukraine_Mag: New delivery of British Brimstone 2 missiles for Ukraine 

https://t.co/ruG73q2owS",['1596962370462490625'],en
1596962235372695552,833420755786412034,2022-11-27T20:20:41.000Z,"RT @PazyBirds: Tree swallow 🐦

📸 jfp_birds https://t.co/45Ivs9vzbJ",['1596962235372695552'],en
1596961925300367361,833420755786412034,2022-11-27T20:19:27.000Z,RT @FreeUkraine91: 🤦‍♂️ https://t.co/bPFaaOC9hT,['1596961925300367361'],und
1596961863828656128,833420755786412034,2022-11-27T20:19:13.000Z,RT @Gerashchenko_en: It's easier to run a marathon when you know how many miles you need to go. Ukrainians have no idea what distance is ah…,['1596961863828656128'],en
1596961825681088512,833420755786412034,2022-11-27T20:19:04.000Z,"RT @UAarmy_animals: 😇 ☺️

#Ukraine️ #RussiaisATerroistState #RussiaUkraineWar #CatsOfTwitter #CatsOnTwitter #Bakhmut #armedForces #Nikopol…",['1596961825681088512'],und
1596961757376847872,833420755786412034,2022-11-27T20:18:47.000Z,RT @mhmck: In the north of Luhansk region the Russian fascist invaders assaulted Ukrainian positions near the settlement of Stel'makhivka.…,['1596961757376847872'],en
1596961731141865472,833420755786412034,2022-11-27T20:18:41.000Z,"RT @AuschwitzMuseum: 27 November 1905 | A Czech Jewish woman, Ilsa Strossová, was born in Brno. 

She was deported to #Auschwitz from #Ther…",['1596961731141865472'],en
1596961702759010304,833420755786412034,2022-11-27T20:18:34.000Z,RT @FreeUkraine91: Looked in the mirror just now. And realized I’m literally a dog. No idea how I’m tweeting. I don’t even have thumbs? 🐶,['1596961702759010304'],en
