lang,text,author_id,created_at,id,edit_history_tweet_ids
en,"@TomiLahren Yeah, right! Sure, Tomi! 😂😂😂😂😂😂",110256969,2022-11-28T04:14:33.000Z,1597081486670581760,['1597081486670581760']
en,@AVindman I stand with Alexander Vindman. You are absolutely right! 👍,110256969,2022-11-28T04:11:09.000Z,1597080631091269633,['1597080631091269633']
in,@maydaymindy9 Poor Melamine! https://t.co/7o8TWETYhQ,110256969,2022-11-28T02:55:53.000Z,1597061688293216256,['1597061688293216256']
en,RT @maydaymindy9: The fact that no designers would dress Melania Trump and not one magazine would touch her is all you need to know how an…,110256969,2022-11-28T02:55:04.000Z,1597061483934158848,['1597061483934158848']
en,"@TomiLahren @elonmusk That's odd! I haven't seen any of that. Could you show us some examples? What? No?? Oh, yeah, that's what I thought! 😂😂😂",110256969,2022-11-28T02:50:42.000Z,1597060385554976768,['1597060385554976768']
en,"@CountryMusicVon I understand your fear. I had both hips replaced one at a time, six weeks apart. Outpatient surgery both times. That was 3 yrs ago. No more pain. It's great now! You'll get through this and you'll be so glad you did. Best wishes for a speedy recovery! 🙏🙋‍♀️",110256969,2022-11-28T02:46:02.000Z,1597059210046763008,['1597059210046763008']
en,@HagertyKay @Trouble4ever @DianaCialino @realTuckFrumper Double ick! 🙄,110256969,2022-11-28T02:34:59.000Z,1597056429172543489,['1597056429172543489']
en,@RonFilipkowski Some people are born idiots! 🤔,110256969,2022-11-28T02:33:32.000Z,1597056066784677888,['1597056066784677888']
en,@BraddrofliT Black and white TV with only 3 channels.,110256969,2022-11-28T02:32:07.000Z,1597055708864081920,['1597055708864081920']
en,"@MysterySolvent Eye of newt, toe of frog, wool of bat...... https://t.co/SPXvajQthR",110256969,2022-11-28T02:27:46.000Z,1597054615409033216,['1597054615409033216']
en,@MysterySolvent People keep buying his snake oil. A fair percentage of Americans have no critical thinking skills. 🤔 https://t.co/TjhaWBhAuq,110256969,2022-11-27T21:42:48.000Z,1596982899949318144,['1596982899949318144']
en,@LakotaMan1 Please don't stop!,110256969,2022-11-27T21:36:49.000Z,1596981392503545856,['1596981392503545856']
en,@johncalia Just a sore arm. 👍,110256969,2022-11-27T21:35:27.000Z,1596981050416459776,['1596981050416459776']
en,@Jamesrus42 I believe it was Patrick Henry.,110256969,2022-11-27T21:34:32.000Z,1596980820635357185,['1596980820635357185']
