lang,text,author_id,created_at,id,edit_history_tweet_ids
ur,"RT @TheHolyQ: جس دن یہ (اللہ سے) ملاقات کریں گے ان کا تحفہ سلام ہوگا، ان کے لئے اللہ تعالیٰ نے باعزت اجر تیار کر رکھا ہے

تَحِيَّتُهُمْ يَ…",1307407841242877952,2022-11-27T20:58:54.000Z,1596971851468546048,['1596971851468546048']
zxx,RT @TheBest_Viral: https://t.co/XUoEzQl8eE,1307407841242877952,2022-11-27T20:57:54.000Z,1596971602524401669,['1596971602524401669']
en,"RT @TheBest_Viral: Only one thing she has to do, only one.... https://t.co/VJTNPBdjcs",1307407841242877952,2022-11-27T20:47:09.000Z,1596968893129449472,['1596968893129449472']
ur,RT @KhSaad_Rafique: توشہ خانہ سے قیمتی سرکاری تحائف لوٹنے کے بیہودہ الزامات لگانے پر مہاتما عمران نے شاہزیب خانزادہ اور جیو کیخلاف پاکستان…,1307407841242877952,2022-11-27T20:46:30.000Z,1596968732051460096,['1596968732051460096']
ar,RT @AL_IK2: (﷽)  فَبِاَيِّ اٰلَٓاءِ رَبِّكُمَا تُكَذِّبَانِ ۝ https://t.co/EDOqvkPzrf,1307407841242877952,2022-11-27T20:44:23.000Z,1596968198037180416,['1596968198037180416']
fa,"RT @azadpanchi01: السلام علیکم 
صبح بخیر https://t.co/0YWThoZbWj",1307407841242877952,2022-11-27T20:44:16.000Z,1596968170086334466,['1596968170086334466']
ur,"RT @Hooria_jani: تلاوت قرآن پاک کو کتنا خوبصورت پڑھ رہا ہے
پاک آرمی کے اس جوان نے دل جیت لیئے
اللّٰہ تعالیٰ آپکو سلامت رکھے آمین، https://t…",1307407841242877952,2022-11-27T20:44:02.000Z,1596968110544031744,['1596968110544031744']
ur,"RT @mutansartarar: سب سے بہترین زندگی وہ ہے:
جو کتابوں سے آراستہ
اور علم کی پیروی کرتی ہے.

""تو پڑھو۔""",1307407841242877952,2022-11-27T20:43:07.000Z,1596967878716444672,['1596967878716444672']
ur,"RT @meriDua01: قضائے حاجت (کے لئے جانے ) سے پہلے کی دعا

اللَّہُمَّ إِنِّی أَعُوذُ بِکَ مِنْ الْخُبْثِ وَالْخَبِیثِ 

اے اللہ! میں تیری پنا…",1307407841242877952,2022-11-27T20:40:52.000Z,1596967312766033920,['1596967312766033920']
en,"RT @PakistanJannatt: Heaven

Mahodand Lake is a lake located in the upper Usho Valley at a distance of about 35 kilometres from Kalam in Sw…",1307407841242877952,2022-11-27T20:40:11.000Z,1596967140703481857,['1596967140703481857']
ur,"RT @sana_J2: ہم لوگ وصال و ہجر پہ روتے ہیں زار و زار 
دکھ درد اس سے پوچھیے ،جسے بھوک کھا گئی 😭
کوئی آئ ایم ایف کوئی ورلڈ بینک کوئی سٹیٹ بین…",1307407841242877952,2022-11-27T20:39:50.000Z,1596967054695092224,['1596967054695092224']
hi,"RT @CTurnerFCDO: Khush Aamdeed 🏴󠁧󠁢󠁥󠁮󠁧󠁿 to 🇵🇰
#UKsePK",1307407841242877952,2022-11-27T20:38:56.000Z,1596966828248805377,['1596966828248805377']
