id,author_id,lang,text,edit_history_tweet_ids,created_at
1597071577979703297,108033897,en,RT @ksadjadpour: Iranian theatre and cinema actors silently protest without compulsory hejab. Their male colleagues stand alongside them in…,['1597071577979703297'],2022-11-28T03:35:11.000Z
1597026041322962944,108033897,en,RT @ZOA_National: President Trump must not sully his extraordinary presidential record of pro-Israel actions and combating antisemitism on…,['1597026041322962944'],2022-11-28T00:34:14.000Z
1597025942656151552,108033897,en,"RT @ElectionWiz: BREAKING: BBC journalist @EP_Lawrence was “beaten and kicked"" by Chinese police during his coverage of the anti-lockdown p…",['1597025942656151552'],2022-11-28T00:33:50.000Z
1597025842311614465,108033897,en,RT @emzanotti: Vile.,['1597025842311614465'],2022-11-28T00:33:26.000Z
1597025745683251201,108033897,en,"RT @TheFIREorg: FIRE is hiring! 🔥

👉Arthur D. Hellman Fellowship
👉Campus Scholar Program
👉Communications Campaign Manager
👉Director of Annu…",['1597025745683251201'],2022-11-28T00:33:03.000Z
1597014024709107712,108033897,en,RT @OneAndOnlyZel: The lefties want to coerce Musk into restoring censorship aka a leftist monopoly. The companies [boycotting Twitter] see…,['1597014024709107712'],2022-11-27T23:46:29.000Z
1597013042566688768,108033897,en,"Elon Musk Was Right About 'Hands Up, Don't Shoot' BLM Narrative – 'The Whole Thing Was A Fiction' https://t.co/YZQpX0pQcV",['1597013042566688768'],2022-11-27T23:42:35.000Z
1597012804615430146,108033897,en,Apple hobbled a crucial tool of dissent in China weeks before widespread protests broke out https://t.co/9R50UeanA0,['1597012804615430146'],2022-11-27T23:41:38.000Z
1597009888483639296,108033897,en,"A mom was handcuffed, jailed, and prosecuted for child endangerment after her 8-year-old son walked half a mile home through the suburbs. https://t.co/7lKRlr54s8 via @reason",['1597009888483639296'],2022-11-27T23:30:03.000Z
1596997055397797888,108033897,en,RT @joqatana: I totaled my 21 year old Subaru on Saturday and desperately need a reliable car so I can get to my dogsitting clients all ove…,['1596997055397797888'],2022-11-27T22:39:03.000Z
1596983579967254528,108033897,en,What People Actually Say Before They Die https://t.co/tTFvF6wXOg,['1596983579967254528'],2022-11-27T21:45:30.000Z
1596969513744224257,108033897,en,The Biden Administration’s Regulatory Superweapon for Its Agenda https://t.co/RSobP7WyUj,['1596969513744224257'],2022-11-27T20:49:36.000Z
1596969028819771392,108033897,en,When Journalists Become Speech Police https://t.co/wkuVMKyJEA,['1596969028819771392'],2022-11-27T20:47:41.000Z
1596962060033630208,108033897,en,"RT @BabakTaghvaee1: #BREAKING: Islamic Chief Justice of #Isfahan province has announced the #Iranian rapper &amp; song writer, #ToomajSalehi is…",['1596962060033630208'],2022-11-27T20:19:59.000Z
1596961040474214401,108033897,en,RT @JackPosobiec: We are witnessing the largest uprising in China since Tiananmen Square,['1596961040474214401'],2022-11-27T20:15:56.000Z
1596960849637167105,108033897,en,"RT @URDailyHistory: 27 Nov 1941: Major-General Hoffmann von Waldau, who was chief of operations of the #Luftwaffe, writes in his diary that…",['1596960849637167105'],2022-11-27T20:15:11.000Z
1596960803068186624,108033897,en,"RT @SepidehMoafi: Dissident rapper #ToomajSalehi was charged w/“corruption on earth,” punishable by death. For years, he has galvanized his…",['1596960803068186624'],2022-11-27T20:15:00.000Z
1596960767387250688,108033897,en,"Papist or Jurist? New York Times Columnist Warns Of Inherent Conflicts Between ""Catholicism and the American Ethos.""  https://t.co/tp9dBoVXgP",['1596960767387250688'],2022-11-27T20:14:51.000Z
1596949798246002689,108033897,en,RT @Veronicawakefo2: @KCMiller1225 I think normalising gender nonconforming people in general in single sex spaces for one. Getting informa…,['1596949798246002689'],2022-11-27T19:31:16.000Z
1596949676342714369,108033897,en,"RT @KCMiller1225: Modern medical science has essentially created a group of medical ""others"" that don't neatly fit the typical parameters o…",['1596949676342714369'],2022-11-27T19:30:47.000Z
1596944388885995520,108033897,en,RT @KCMiller1225: I hope that with the coming wave of detransitioners that we begin to talk about how we're going to deal with medically tr…,['1596944388885995520'],2022-11-27T19:09:46.000Z
1596934945099771905,108033897,en,"RT @dosso_co: 🎄Just Imagine Your Yard Full Of Little Snow Ducks, Penguins &amp; Hearts☃️❤️

Kids Love It👉 https://t.co/OnxXlEGFsU

❄️Create You…",['1596934945099771905'],2022-11-27T18:32:15.000Z
1596934596955807744,108033897,en,"RT @nypost: Portland store shuts down, posts blistering note on front door slamming rampant crime: 'city is in peril' https://t.co/fWH5IBqn…",['1596934596955807744'],2022-11-27T18:30:52.000Z
1596934176015777792,108033897,en,"RT @EcoSenseNow: Well,well. Snow cover in the Northern Hemisphere is a at record high for the past 56 yrs. And Winter is still nearly a mon…",['1596934176015777792'],2022-11-27T18:29:11.000Z
1596934076271071232,108033897,en,RT @JackPosobiec: CCP officers just charged the crowd of protesters in Chengdu https://t.co/iSvzD9rft6,['1596934076271071232'],2022-11-27T18:28:48.000Z
1596933922595954690,108033897,en,"RT @Yaqiu: It's painful to watch, knowing what is going to happen to those who chanted and knowing the level of control the CCP has over th…",['1596933922595954690'],2022-11-27T18:28:11.000Z
1596915461173542912,108033897,en,RT @nypost: Democrat Sen. Chris Murphy floats cutting funds to police that fail to enforce gun laws https://t.co/epmk7esDMG https://t.co/bw…,['1596915461173542912'],2022-11-27T17:14:49.000Z
1596915166267908096,108033897,en,"RT @Drive_pedia: These people have shared the random acts of kindness strangers showed them that they'll never forget, and it's giving us h…",['1596915166267908096'],2022-11-27T17:13:39.000Z
1596901780549689344,108033897,en,Protests Erupt across China in Defiance of Xi’s Covid-19 Lockdowns https://t.co/KBvJP61fKe,['1596901780549689344'],2022-11-27T16:20:28.000Z
1596857938663964672,108033897,en,Balenciaga's Bondage Bears: Company Sues Over the Inclusion of Supreme Court Opinion in Ad Campaign (But Not the Inclusion of Children Holding the Bears) https://t.co/8jkeylt9Dl,['1596857938663964672'],2022-11-27T13:26:15.000Z
1596695098267688961,108033897,en,RT @elonmusk: @TimRunsHisMouth I’m fine with Trump not tweeting. The important thing is that Twitter correct a grave mistake in banning his…,['1596695098267688961'],2022-11-27T02:39:11.000Z
1596694974846099458,108033897,en,RT @tessa_wong: If you’re waking to this now - extraordinary scenes of people openly criticising Xi Jinping while protesting Covid measures…,['1596694974846099458'],2022-11-27T02:38:41.000Z
1596684210466877440,108033897,en,RT @MrAndyNgo: I have received a threat citing my tweets about Antifa &amp; @elonmusk responding briefly to me when I brought attention to viol…,['1596684210466877440'],2022-11-27T01:55:55.000Z
1596683656290275329,108033897,en,RT @HillelNeuer: This courageous man stood in front of a shopping mall in #Shanghai holding a sheet of paper on which was written “You know…,['1596683656290275329'],2022-11-27T01:53:43.000Z
1596682930306400256,108033897,en,"RT @AustinRender: Just an update on our game tonight. We have a serious injury in the game before us, so we are going to be delayed quite a…",['1596682930306400256'],2022-11-27T01:50:50.000Z
1596672746221887489,108033897,en,"RT @mrddmia: In 2010, Obama Attorney General Eric Holder picked Jack Smith to run Public Integrity Section.

Smith took out VA Gov. Bob McD…",['1596672746221887489'],2022-11-27T01:10:22.000Z
1596670339752280064,108033897,en,Dystopia Arrives in San Francisco: Authorities Introduce Policy Granting Robots a License to Kill https://t.co/MXdCf2vN5X,['1596670339752280064'],2022-11-27T01:00:48.000Z
1596665320764502016,108033897,en,"Ilhan Omar denies being 'Qatari asset,' witness confirms Jerusalem Post report https://t.co/5FULDp8zld",['1596665320764502016'],2022-11-27T00:40:51.000Z
1596651061296922624,108033897,en,"RT @JulieHoukJD: Mandatory early voting for all Georgia counties begins on Mon. Nov. 28 thru Fri. Dec. 2. Times, dates &amp; locations vary by…",['1596651061296922624'],2022-11-26T23:44:12.000Z
1596624709827039233,108033897,en,RT @NKippur: Pure Nazism in #Qatar,['1596624709827039233'],2022-11-26T21:59:29.000Z
