lang,id,text,created_at,author_id,edit_history_tweet_ids
en,1596999281428156417,"Good Morning, you are invited to our last SpeakUpStandOutNG project activity, which will be a plastic upcycling training, holding in Karu on Monday the 28th November 2022. https://t.co/AuZjYxws2k",2022-11-27T22:47:54.000Z,2777172341,['1596999281428156417']
en,1596962159870648320,"RT @digitalmamabola: You are cordially invited to the plastic upcycling training, as part of our #SpeakUpStandOutNG project activity, takin…",2022-11-27T20:20:23.000Z,2777172341,['1596962159870648320']
en,1596954183592472576,RT @ACEFngo: As part of efforts to protect the #environment around #waterbodies from careless dumping of #waste and #contamination of #aqua…,2022-11-27T19:48:41.000Z,2777172341,['1596954183592472576']
en,1595981709010694145,"RT @un1fywc: During #Water Day at #COP27, #UN1FY hosted a session on building #resilience with #youth. It included an #intergenerational pa…",2022-11-25T03:24:25.000Z,2777172341,['1595981709010694145']
en,1595665965597032449,RT @ATHAMID: During the Nomination for Pan Africa Agency for the Great Green Wall (PAAGGW) Youth Caravan in Senegal (Fully Funded) Programm…,2022-11-24T06:29:46.000Z,2777172341,['1595665965597032449']
en,1595665752736292864,"RT @un1fywc: UN1FY participated in the #COP27 Arab Youth Green Voices Forum, where we presented UN1FY for young people from the MENA region…",2022-11-24T06:28:56.000Z,2777172341,['1595665752736292864']
en,1595110282623619072,Climate Action is critical to the survival of democracy and for sustainable development. #Vote4Climate    #Afrikavuka @OfficialAPCNg  @OfficialPDPNig @NGLabour  #NaijaDecides2023 #Naija2023 https://t.co/G0EbEeZFvk,2022-11-22T17:41:41.000Z,2777172341,['1595110282623619072']
en,1595110133347909633,"RT @un1fywc: Portraying power amid despair, YOUNGO and UN1FY’s black aura portrays their challenge to world leaders for solid intervention…",2022-11-22T17:41:06.000Z,2777172341,['1595110133347909633']
en,1594429951016861696,RT @COP27P: History was made today at #COP27 in Sharm El-Sheikh as parties agreed to the establishment of a long-awaited loss and damage fu…,2022-11-20T20:38:18.000Z,2777172341,['1594429951016861696']
en,1593518425669771264,RT @nicanor_dorcas: Climate Change issues are too important to be left in the hands of deniers. #Vote4Climate.   @atiku @peterObi @official…,2022-11-18T08:16:13.000Z,2777172341,['1593518425669771264']
en,1593497788301692929,"RT @UNDPClimate: ""We don't want talks. We are tired of pledges, commitments, pacts and agreements. We want real action.""

Tune into this po…",2022-11-18T06:54:13.000Z,2777172341,['1593497788301692929']
en,1593497506880561154,RT @joeibro: Climate Change issues are too important to be left in the hands of deniers. #Vote4Climate.   @atiku @peterObi @officialABAT @k…,2022-11-18T06:53:06.000Z,2777172341,['1593497506880561154']
en,1593497190927945728,Climate Change issues are too important to be left in the hands of deniers. #Vote4Climate.   @atiku @peterObi @officialABAT @kwankwasoRM @OfficialAPCNg  @OfficialPDPNig @NGLabour  #NaijaDecides2023 #Naija2023 https://t.co/IN2y2tkft9,2022-11-18T06:51:50.000Z,2777172341,['1593497190927945728']
en,1593494806709252096,"RT @ecocykle: Our Co-founder @digitalmamabola participating in a panel discussion at the ongoing #COP27 titled ""Putting Youth Innovation an…",2022-11-18T06:42:22.000Z,2777172341,['1593494806709252096']
en,1593494736190558208,@GbenroTolu @AGNESAfrika Hearty congrats,2022-11-18T06:42:05.000Z,2777172341,['1593494736190558208']
en,1593494584935391233,RT @adaptationfund: Tambe Honourine Enow discussed the important roles of youth in implementing innovative technical solutions in adaptatio…,2022-11-18T06:41:29.000Z,2777172341,['1593494584935391233']
