edit_history_tweet_ids,created_at,id,author_id,lang,text
['1596963062946615296'],2022-11-27T20:23:59.000Z,1596963062946615296,3010974344,en,"RT @EoinTheVet: For all the people who think “my single vote won’t actually make a difference”, take a look at the counting in Pakenham, wi…"
['1596778230341861376'],2022-11-27T08:09:31.000Z,1596778230341861376,3010974344,en,The 2018 postal votes for Bass favoured the Libs.
['1596775016716460034'],2022-11-27T07:56:45.000Z,1596775016716460034,3010974344,en,"In summary, 67.41% of the total enrolment has voted and Crugnale is currently leading.

Crugnale: 15,968 - 50.35%
Brown: 15,743 - 49.65%

Will the postal votes favour Liberal or Labor?

#VicVotes22 #VicVotes #VicVotes2022"
['1596773917708148742'],2022-11-27T07:52:23.000Z,1596773917708148742,3010974344,en,"Crugnale was a Bass Coast Shire councillor and mayor.

But the Liberals’ Aaron Brown received the majority of votes in all of the towns under the City of Casey and Cardinia Shire which fall under the electorate - except for Clyde 298 ALP to 215 LIB."
['1596773554514972672'],2022-11-27T07:50:56.000Z,1596773554514972672,3010974344,en,"In Bass, all but three Bass Coast Shire towns voted for Labor’s Jordan Crugnale on a 2PP basis. The towns were Rhyll 117 ALP to 120 LIB, San Remo 258 to 274, and Bass 171 to 202."
['1596771771197566976'],2022-11-27T07:43:51.000Z,1596771771197566976,3010974344,en,"First preferences favour Vulin - 10,847 - Farrelly on 10,529.

Total votes: 34,123 (71.07% of the total enrolment at the close of rolls)."
['1596771366413697031'],2022-11-27T07:42:14.000Z,1596771366413697031,3010974344,en,"Tight race in Pakenham 🗳
Only 8 votes separating Labor and Liberal in the new seat

2PP
David Farrelly LIB: 15,931 - 49.99%
Emma Vulin ALP: 15,939 - 50.01%

#VicVotes #VicVotes2022 #VicVotes22"
['1596652901899898881'],2022-11-26T23:51:30.000Z,1596652901899898881,3010974344,en,"Move over Vic election... Thanks to a bit of sunshine and lots of rain, the garden is full of tomato, leek, bean, rocket and lettuce seedlings, while the garlic plants are almost ready to be harvested and the blueberries will be coming through soon. https://t.co/wk80mYcxAR"
['1596652269432606720'],2022-11-26T23:49:00.000Z,1596652269432606720,3010974344,en,"RT @rwillingham: Brad Battin on @abcmelbourne telling his colleagues to get out and engage properly with voters, says it can’t all be on Fa…"
['1596568808923463680'],2022-11-26T18:17:21.000Z,1596568808923463680,3010974344,en,The Age reporting Bass is too close to call #VicVotes2022
['1596568394543005696'],2022-11-26T18:15:42.000Z,1596568394543005696,3010974344,en,The Age predicting the ALP has secured the new seat of Pakenham
['1596466497895137280'],2022-11-26T11:30:48.000Z,1596466497895137280,3010974344,en,@nalinarileo Here https://t.co/cZnCVgZ8ie
['1596464332938022912'],2022-11-26T11:22:12.000Z,1596464332938022912,3010974344,en,"Pakenham
I’m signing off for the night. The ALP’s Emma Vulin is in front but there a lot of votes still to count. Currently only around 15,000 counted - or 30% of total enrolment."
['1596463837028708352'],2022-11-26T11:20:14.000Z,1596463837028708352,3010974344,en,"Bass
I’m signing off for the night. The ALP’s Jordan Crugnale is leading on a 2PP basis but it is extremely close 50.45% to 49.55%."
