id,author_id,lang,text,edit_history_tweet_ids,created_at
1596967799385358337,1716610758,en,"RT @Starboy2079: NAC members Harsh Mandar and Aruna Roy tried to save Kasab.

NAC was advisory body to Prime Minister during 2004-14 and So…",['1596967799385358337'],2022-11-27T20:42:48.000Z
1596961817607426048,1716610758,en,"RT @venkinesis: Breathtaking data from Dharampal that shows how vibrant rural India was.

Survey Data from South Indian villages circa 1760…",['1596961817607426048'],2022-11-27T20:19:02.000Z
1596862796406591489,1716610758,en,"RT @Arya_Anviksha_: Giani Sikh is saying “Brahma, Mahadev &amp; Indra are disgusting people. These cheap pujaris has presented these goons as G…",['1596862796406591489'],2022-11-27T13:45:33.000Z
1596529588187713536,1716610758,hi,"RT @gajendra4bjp: कांग्रेस का संस्थापक एलेन ओक्टेवियन ह्यूम, 1889 में क्रांतिवीर टंट्या मामा का बलिदान हुआ तब कांग्रेस अध्यक्ष था विलियम वे…",['1596529588187713536'],2022-11-26T15:41:30.000Z
1596515086180536322,1716610758,en,"RT @KanchanGupta: As usual…
Malicious disinformation by @ndtv
Predictable response.
Basically NDTV is now a full time #disinformation platf…",['1596515086180536322'],2022-11-26T14:43:53.000Z
1596480560217477121,1716610758,en,"RT @RituRathaur: Same DNA factory owner Asif threw bis hindu manager Anurag Tyagi into  burning furnace meant to melt iron.
Today state of…",['1596480560217477121'],2022-11-26T12:26:41.000Z
1596478510545371141,1716610758,en,"RT @vijaygajera: This person is CA and Rajyasabha MP!

He will provide 30k/month/family.

Total families in Gujarat = 1.5 crore

Monthly ex…",['1596478510545371141'],2022-11-26T12:18:32.000Z
1596412309110329345,1716610758,en,RT @VlKASPR0NAM0: Look at how Ant! Indians Dig Vijay Singh and Mahesh Bhatt gave a clean chit to Pakistan and blamed RSS for 26/11.. Never…,['1596412309110329345'],2022-11-26T07:55:29.000Z
1596411547185995778,1716610758,en,"RT @ByRakeshSimha: Islamic cleric: Allah created several types of animals:
1. One type people can use for travelling.
2. One type you can e…",['1596411547185995778'],2022-11-26T07:52:27.000Z
1596411223540637696,1716610758,en,RT @nirwamehta: Here is @Rutgers_Newark professor lying blatantly. The ‘pregnant woman belly ripped open’ is a lie that has been around sin…,['1596411223540637696'],2022-11-26T07:51:10.000Z
1596411099439579136,1716610758,en,"RT @swati_gs: This girl, who is just 14 and in Class 9, went missing on 23 Nov after she left for school. Was found late evening from a dra…",['1596411099439579136'],2022-11-26T07:50:40.000Z
1596394630484221952,1716610758,en,"RT @OpIndia_com: Mangaluru blast: Islamic Resistance Council claims responsibility, says ‘Hindutva temple’, a bastion of ‘saffron terrorist…",['1596394630484221952'],2022-11-26T06:45:14.000Z
