lang,edit_history_tweet_ids,text,author_id,id,created_at
en,['1597080825287569409'],@_Coco_LA Oh no!! You lived to tell the tale so good for you!,23922042,1597080825287569409,2022-11-28T04:11:55.000Z
en,['1597075627693068290'],@TheDudist63 Being sick as a kid and Mom gives you a shot of NyQuil lol. A relaxing night for sure. Next day still hungover watching The Price is Right with Jack Steffens and Go See Cal commercials. 😂🤣😂🤣,23922042,1597075627693068290,2022-11-28T03:51:16.000Z
en,['1597074371515858945'],@TheDudist63 I prefer old school NuQuil lol. That stuff was magic,23922042,1597074371515858945,2022-11-28T03:46:17.000Z
en,['1597073536048189440'],@ChampsPapa1015 It’s brutal,23922042,1597073536048189440,2022-11-28T03:42:57.000Z
und,['1597072394908467201'],@omsports42 @tkohl Lol,23922042,1597072394908467201,2022-11-28T03:38:25.000Z
en,['1597071978707316736'],@CescaGronseth I am so terribly sorry to hear this. Sending my love and prayers,23922042,1597071978707316736,2022-11-28T03:36:46.000Z
en,['1597071641712136193'],@omsports42 Omg Money for nothing played every 3 songs lol,23922042,1597071641712136193,2022-11-28T03:35:26.000Z
en,['1597071410706292736'],@omsports42 @tkohl Lol now ask me what I had for lunch yesterday and I’m clueless,23922042,1597071410706292736,2022-11-28T03:34:31.000Z
en,['1597070792919240706'],@TheDudist63 I can’t even look at Jäegermeister without getting sick. It’s the one that tried to kill me lol,23922042,1597070792919240706,2022-11-28T03:32:03.000Z
et,['1597070511976378368'],@harnett_joseph Jäegermeister is my nemesis,23922042,1597070511976378368,2022-11-28T03:30:56.000Z
en,['1597067469750878208'],This would actually kill me https://t.co/HbBLxm7fNF,23922042,1597067469750878208,2022-11-28T03:18:51.000Z
qst,['1597066858834034688'],Wow! https://t.co/fzhcLD6i2y,23922042,1597066858834034688,2022-11-28T03:16:25.000Z
en,['1597066583653830657'],"@tkohl @omsports42 I think I love you, so what am I so afraid of? I’m afraid that I’m not sure of a love there is no cure for..,🎤🎹🎸🥁",23922042,1597066583653830657,2022-11-28T03:15:20.000Z
en,['1597065410708324354'],I love this! https://t.co/Na0E5KJltX,23922042,1597065410708324354,2022-11-28T03:10:40.000Z
en,['1597064130342834176'],@omsports42 So much so that I never liked it lol,23922042,1597064130342834176,2022-11-28T03:05:35.000Z
en,['1597061950806327296'],The Philadelphia coach hasn’t gotten much sleep lately. https://t.co/ptyszEDn6f,23922042,1597061950806327296,2022-11-28T02:56:55.000Z
