edit_history_tweet_ids,lang,created_at,author_id,id,text
['1596962133203644418'],en,2022-11-27T20:20:17.000Z,1544386752,1596962133203644418,@MacDowell1907 You guys are the best! Thanks to the whole team for making it such a special place
['1596912885472854016'],en,2022-11-27T17:04:35.000Z,1544386752,1596912885472854016,"Sorry to sincere post!! I hope everyone gets the chance, at some point, to feel so well looked after"
['1596907366767013889'],en,2022-11-27T16:42:39.000Z,1544386752,1596907366767013889,I’ve been at MacDowell residency for the past few weeks (leaving tomorrow😢) and the experience of having this significant administrative and caretaking system in place to support me and my fellow residents just to do our work has been an incredible privilege. What luck. https://t.co/JW7iIeo8Sz
['1596895180921401346'],en,2022-11-27T15:54:14.000Z,1544386752,1596895180921401346,like...?? https://t.co/NsrzwkH5Ry
['1596893492927610880'],en,2022-11-27T15:47:32.000Z,1544386752,1596893492927610880,I've been writing an essay in Word for the first time in years and it's wild that these are the only highlighter color choices https://t.co/LXiti7hddt
['1596715064186531840'],en,2022-11-27T03:58:31.000Z,1544386752,1596715064186531840,if The Cultural Tutor was a true trad his avi would look like this. https://t.co/lRro7YDY1E
['1596617638540607490'],en,2022-11-26T21:31:23.000Z,1544386752,1596617638540607490,@tante learning about the existence of novels (long books of non-facts that many people enjoy reading) might blow these guys minds
['1596561715864383489'],en,2022-11-26T17:49:10.000Z,1544386752,1596561715864383489,Also blundstones which I guess just preceded the rest of the outfit back into fashion by 5 years
['1596559954001170432'],en,2022-11-26T17:42:10.000Z,1544386752,1596559954001170432,"Why has there never been a small batch hype dork capsule collection inspired by Jude Law’s outfits from Existenz? Beige fleece retro future work jacket, shiny surplus-style cargos; and technical waffle weave undershirt? Iconic. come on nerds https://t.co/ezfVV8xtCI"
['1596225062683770883'],en,2022-11-25T19:31:26.000Z,1544386752,1596225062683770883,RT @stevanzetti: NEW: the decentralized anarchist collective @crimethinc has been suspended after Elon Musk responded to far right propagan…
['1595144696950452224'],en,2022-11-22T19:58:26.000Z,1544386752,1595144696950452224,RT @edamoned: New Episode ⬇️ I had an amazing kōrero with @APndrgrst and Kelly Pendergrast about the new book More Zeros and Ones: Digital…
['1595035368390365186'],en,2022-11-22T12:44:00.000Z,1544386752,1595035368390365186,@nicolarushton @annehelen Aah cool I’ll see if I can track it down— thanks!
['1594882805842026496'],en,2022-11-22T02:37:47.000Z,1544386752,1594882805842026496,RT @hannahkateboast: gonna tell my students this was judith butler
['1594878500200144897'],en,2022-11-22T02:20:40.000Z,1544386752,1594878500200144897,"What is this, the adversarial sublime? https://t.co/mgjMHoE5uO"
['1594827981326884864'],en,2022-11-21T22:59:55.000Z,1544386752,1594827981326884864,Just came across this old tweet -- love to see artists giving props to their antecedents https://t.co/TyEQIUHgMu
['1594816885417287687'],en,2022-11-21T22:15:50.000Z,1544386752,1594816885417287687,@somefinetweets lol exactly
['1594779449148706817'],en,2022-11-21T19:47:04.000Z,1544386752,1594779449148706817,@le I’d love references!
['1594739311882416130'],en,2022-11-21T17:07:35.000Z,1544386752,1594739311882416130,"RT @APTPaction: We distributed a $3.5 million gift to 26 Black led orgs., mutual aid &amp; 35 individuals in the APTP community who have been d…"
['1594723447267102722'],en,2022-11-21T16:04:33.000Z,1544386752,1594723447267102722,@LangeAlexandra @smtology @shannonmattern @todrobbins @taffyakner Yes! Two completely different versions of visibility (televisual / glassed) and home-as-stage supplemented by an out-of-sight practical space. (Also… release the pod!!)
['1594721409426661376'],en,2022-11-21T15:56:27.000Z,1544386752,1594721409426661376,Previous related thread (which kicked off this line of inquiry) for anyone looking for more suburban containment content: https://t.co/diMPGi0qrI
['1594720514710315008'],en,2022-11-21T15:52:53.000Z,1544386752,1594720514710315008,"@LangeAlexandra @lisalibrarian @shannonmattern @todrobbins @taffyakner Interesting how it’s kind of the burb-core inverse of Zero Waste Store aesthetic — but zero waste vibe is about purity and brandlessness whereas suburban pantry stock is about order, merchandizing, and plenitude https://t.co/TcbwrA9W5x"
['1594712496450977798'],en,2022-11-21T15:21:02.000Z,1544386752,1594712496450977798,@LangeAlexandra @smtology @shannonmattern @todrobbins @taffyakner Absolutely obsessed w Emily! Someone elsewhere described Kim K’s home aesthetic as “opulent nothingness” which I do think is a good descriptor for lots of these decadently vacant griege spaces and the activities that play out within
['1594711167154405377'],en,2022-11-21T15:15:45.000Z,1544386752,1594711167154405377,@LangeAlexandra @shannonmattern @todrobbins @taffyakner Would read (obviously!!)
['1594707535273267200'],en,2022-11-21T15:01:19.000Z,1544386752,1594707535273267200,"@LangeAlexandra @shannonmattern @todrobbins @taffyakner For real! “Decanting” is such a major part of this phenom - always into a transparent container. There’s obv still fealty to normie brands, but a rejection of the branded box."
['1594687206211346437'],en,2022-11-21T13:40:32.000Z,1544386752,1594687206211346437,@melaniekahl @shannonmattern Yes! All perfect and I wish I could read them right now
['1594686244398710785'],en,2022-11-21T13:36:43.000Z,1544386752,1594686244398710785,@LangeAlexandra @shannonmattern @todrobbins @taffyakner Aah fab thank you!
['1594681352745811973'],en,2022-11-21T13:17:16.000Z,1544386752,1594681352745811973,@yancongphoto @brookeerinduffy Aah great!
['1594680458259881984'],en,2022-11-21T13:13:43.000Z,1544386752,1594680458259881984,@cath_land @APndrgrst Yes! Merchandising the home. And I still can’t get over the minimal and color-free spaces 🕳🕳🕳
['1594680129388699648'],en,2022-11-21T13:12:25.000Z,1544386752,1594680129388699648,@shannonmattern @todrobbins not at all! Looks like there may not be much
['1594679939864924161'],en,2022-11-21T13:11:40.000Z,1544386752,1594679939864924161,@yancongphoto @brookeerinduffy Nice and definitely relevant — thanks!
['1594561970795315200'],es,2022-11-21T05:22:54.000Z,1544386752,1594561970795315200,@gewittrderrosen icon
['1594560470228287488'],en,2022-11-21T05:16:56.000Z,1544386752,1594560470228287488,@mandylibrary impressive!!
['1594560169081331713'],en,2022-11-21T05:15:44.000Z,1544386752,1594560169081331713,@makerthinker ok perfect
['1594559363259179009'],en,2022-11-21T05:12:32.000Z,1544386752,1594559363259179009,@todrobbins @shannonmattern aah well twitter still works for the coveted shannon retweet/amplify -- thank u both! 🙏
['1594558261914730496'],en,2022-11-21T05:08:09.000Z,1544386752,1594558261914730496,@SiobhanLeachman aah fab thank you!
['1594558115579568128'],en,2022-11-21T05:07:34.000Z,1544386752,1594558115579568128,@mandylibrary well i guess on balance this was a win for you (just)
['1594549354756546560'],en,2022-11-21T04:32:46.000Z,1544386752,1594549354756546560,"@APndrgrst i've watched 3 eps of the Kardashians since we last spoke, just fyi"
['1594473264952360961'],und,2022-11-20T23:30:24.000Z,1544386752,1594473264952360961,@bobojojo lol
