id,author_id,edit_history_tweet_ids,text,lang,created_at
1597081208344965121,977993981354225664,['1597081208344965121'],Armstrong Ingersoll Hunter Child #世界杯 Sylvia Moulton Laurel Keats https://t.co/vcgYhPMSWQ,en,2022-11-28T04:13:27.000Z
1597080932913381376,977993981354225664,['1597080932913381376'],Enid Senior Queena Lily #开云体育 Angelo Jordan Quincy Bacon https://t.co/vcgYhPMSWQ,en,2022-11-28T04:12:21.000Z
1597080670484168704,977993981354225664,['1597080670484168704'],Bonnie Dick Winni Susan #世界杯买球 Boyd Mat(h)ilda Alan Charles https://t.co/vcgYhPMSWQ,et,2022-11-28T04:11:18.000Z
1597080391265181697,977993981354225664,['1597080391265181697'],Emma Bartholomew Tyrone Hubbard #世界杯赌球 Harvey Coleridge Alvin Martha https://t.co/vcgYhPMSWQ,en,2022-11-28T04:10:12.000Z
1597080103800164354,977993981354225664,['1597080103800164354'],Mirabelle Turner Caesar Ackerman(n) #世界杯投注 Willie Strachey Myron Houston https://t.co/vcgYhPMSWQ,en,2022-11-28T04:09:03.000Z
1597079820219080704,977993981354225664,['1597079820219080704'],Hayden Hope Ethel Addison #卡塔尔世界杯 Adair Job Otis Houston https://t.co/vcgYhPMSWQ,en,2022-11-28T04:07:56.000Z
1597079528488472576,977993981354225664,['1597079528488472576'],Webster Tours Alva #世界杯买球 Duke Luke Tab Hobbes https://t.co/vcgYhPMSWQ,no,2022-11-28T04:06:46.000Z
1597079240876658688,977993981354225664,['1597079240876658688'],Rory Milne Stacey Lambert #世界杯下注 Duke Zimmerman Moore Augustine https://t.co/vcgYhPMSWQ,en,2022-11-28T04:05:37.000Z
1597078978636173312,977993981354225664,['1597078978636173312'],Kenneth Jackson Muriel John #世界杯直播 Maxwell Juliet Gemma Partridge https://t.co/vcgYhPMSWQ,cy,2022-11-28T04:04:35.000Z
1597078712125882369,977993981354225664,['1597078712125882369'],Channing Lucy Honey Chamberlain #世界杯 Brandon Ernest Isidore Peggy https://t.co/vcgYhPMSWQ,en,2022-11-28T04:03:31.000Z
1597078437248012289,977993981354225664,['1597078437248012289'],Bernard Samson Ronald Galsworthy #世界杯下注 Antony Truman Cheryl Jennings https://t.co/vcgYhPMSWQ,en,2022-11-28T04:02:26.000Z
1597078170322468865,977993981354225664,['1597078170322468865'],Solomon Dobbin Alan Toland #世界杯 Geoffrey Giles Zoe Louisa https://t.co/vcgYhPMSWQ,fi,2022-11-28T04:01:22.000Z
1597077906018402304,977993981354225664,['1597077906018402304'],Tiffany Tom Eve Frederick #世界杯 Megan Lucia Frank Pritt https://t.co/vcgYhPMSWQ,en,2022-11-28T04:00:19.000Z
1597077637482295297,977993981354225664,['1597077637482295297'],Bernard Wood Saxon Doris #世界杯买球 Herbert Conrad Patricia Ralph https://t.co/vcgYhPMSWQ,en,2022-11-28T03:59:15.000Z
1597077373350211584,977993981354225664,['1597077373350211584'],Geoffrey Morris Kirk Gladstone #开云体育 Kennedy Montgomery Xaviera Dunlop https://t.co/vcgYhPMSWQ,en,2022-11-28T03:58:12.000Z
1597077100586233857,977993981354225664,['1597077100586233857'],Ruth Nicholas Daisy Burne-Jones #世界杯赌球 Lindsay Doyle Merlin Carnegie https://t.co/vcgYhPMSWQ,en,2022-11-28T03:57:07.000Z
1597076807165313024,977993981354225664,['1597076807165313024'],Maxine Meredith Cornelia Cronin #卡塔尔世界杯 Gary Rebecca Afra Raymond https://t.co/vcgYhPMSWQ,en,2022-11-28T03:55:57.000Z
1597076534690713600,977993981354225664,['1597076534690713600'],Rupert Sander Jonathan Austin #亚博体育 Jacqueline Gallacher Nathaniel Newman https://t.co/vcgYhPMSWQ,en,2022-11-28T03:54:52.000Z
1597076253793996800,977993981354225664,['1597076253793996800'],Derrick Stephens Isaac Bloor #世界杯买球 Irma Watt Spencer Leacock https://t.co/vcgYhPMSWQ,en,2022-11-28T03:53:45.000Z
1597075989200523265,977993981354225664,['1597075989200523265'],Ted Fowler Barlow Marion #世界杯直播 Bertha Amelia Catherine Violet https://t.co/vcgYhPMSWQ,en,2022-11-28T03:52:42.000Z
1597075707401994241,977993981354225664,['1597075707401994241'],Rod Bertie Zora Jenkin(s) #卡塔尔世界杯 Justin Herty Marlon Morse https://t.co/vcgYhPMSWQ,en,2022-11-28T03:51:35.000Z
1597075418083131392,977993981354225664,['1597075418083131392'],Quentin Arnold George Dryden #开云体育 Jim Fox Franklin Law https://t.co/vcgYhPMSWQ,en,2022-11-28T03:50:26.000Z
1597075149643452420,977993981354225664,['1597075149643452420'],Webb Norton Dick Whitehead #世界杯直播 Laurel Milne Bartholomew Dunlop https://t.co/vcgYhPMSWQ,en,2022-11-28T03:49:22.000Z
1597074872886517765,977993981354225664,['1597074872886517765'],Edwiin Trevelyan Olivia Cronin #世界杯买球 Charlotte Trevelyan Madge Yeates https://t.co/vcgYhPMSWQ,en,2022-11-28T03:48:16.000Z
1597074583727009792,977993981354225664,['1597074583727009792'],Matthew Eveline George Joan #世界杯下注 Phoebe O'Neil Coral Quiller https://t.co/vcgYhPMSWQ,en,2022-11-28T03:47:07.000Z
1597074290373197825,977993981354225664,['1597074290373197825'],Jessica Aldington Griffith Tennyson #世界杯投注 Christopher Sinclair Jocelyn Elinor https://t.co/vcgYhPMSWQ,cy,2022-11-28T03:45:57.000Z
1597074013486186497,977993981354225664,['1597074013486186497'],Andrew Barrett Stan Waters #世界杯赌球 Andrew Noah Maxine Bert https://t.co/vcgYhPMSWQ,en,2022-11-28T03:44:51.000Z
1597073702264647681,977993981354225664,['1597073702264647681'],Marvin Green Michaelia Benedict #世界杯 Louis Queena Ferguson https://t.co/vcgYhPMSWQ,cy,2022-11-28T03:43:37.000Z
1597073408977940480,977993981354225664,['1597073408977940480'],Diana Margery Murphy David #开云体育 Sean Noel Zero Hudson https://t.co/vcgYhPMSWQ,tl,2022-11-28T03:42:27.000Z
1597073115401838592,977993981354225664,['1597073115401838592'],Michaelia Church June Acheson #开云体育 York Tomlinson Xenia Carroll https://t.co/vcgYhPMSWQ,en,2022-11-28T03:41:17.000Z
1597072834538668032,977993981354225664,['1597072834538668032'],Thomas Gallacher Jacob Halifax #世界杯买球 Dempsey Walkley Faithe Charlotte https://t.co/vcgYhPMSWQ,en,2022-11-28T03:40:10.000Z
1597072553734189056,977993981354225664,['1597072553734189056'],Alexander Augustus Georgia Birrell #世界杯 Simona Bessemer Carey Micah https://t.co/vcgYhPMSWQ,ca,2022-11-28T03:39:03.000Z
1597072264444645376,977993981354225664,['1597072264444645376'],Susie Forster Walker Chesterton #世界杯赌球 Pearl Hamilton Primo Flower https://t.co/vcgYhPMSWQ,en,2022-11-28T03:37:54.000Z
1597071970918887425,977993981354225664,['1597071970918887425'],Constance Grant Darren Laurie #世界杯直播 John Flower Victor Nelly https://t.co/vcgYhPMSWQ,en,2022-11-28T03:36:44.000Z
1597071694178713601,977993981354225664,['1597071694178713601'],Mary Harrod Ron Cooper #卡塔尔世界杯 Gordon Bertram Zona Daisy https://t.co/vcgYhPMSWQ,en,2022-11-28T03:35:38.000Z
1597071404935286785,977993981354225664,['1597071404935286785'],Augus Windsor Christopher Spencer #开云体育 Quinn Saul Joshua Dalton https://t.co/vcgYhPMSWQ,cy,2022-11-28T03:34:29.000Z
1597071111422115840,977993981354225664,['1597071111422115840'],Joanna Bob Teresa Thackeray #世界杯直播 Jerry Harrison Angelo Toynbee https://t.co/vcgYhPMSWQ,tl,2022-11-28T03:33:19.000Z
