created_at,edit_history_tweet_ids,text,id,lang,author_id
2022-11-28T00:27:00.000Z,['1597024223159287808'],@GWRoss @ObserverUK Quote-tweet,1597024223159287808,fr,16316886
2022-11-27T22:30:22.000Z,['1596994871327281152'],RT @emilymbadger: The exceptionally American problem of rising roadway fatalities: https://t.co/N0CKfqXuV9 https://t.co/oyT6OpnSWc,1596994871327281152,en,16316886
2022-11-27T21:23:07.000Z,['1596977947914555392'],@mikepope Try: https://t.co/WPamh4UmwB,1596977947914555392,und,16316886
2022-11-27T20:58:58.000Z,['1596971870871773184'],"@Gridlock Well, similar but not the same!",1596971870871773184,en,16316886
2022-11-27T20:25:36.000Z,['1596963471429861380'],Speaking of the @CambridgeWords Word of the Year #WotY https://t.co/z1lMr2BDmY,1596963471429861380,en,16316886
2022-11-27T20:23:38.000Z,['1596962975402717185'],"RT @MooseAllain: Our 2022 Advent Calendar is here! A little bit early, by request, but feel free to print off it off and send to friends &amp;…",1596962975402717185,en,16316886
2022-11-27T20:22:50.000Z,['1596962773858410496'],BrE 'sausage dog' = AmE 'wiener dog' https://t.co/89Pzq89vF9,1596962773858410496,en,16316886
2022-11-27T19:38:01.000Z,['1596951495710150656'],@HarveyMayne done. you should get a welcome message,1596951495710150656,en,16316886
2022-11-27T19:26:04.000Z,['1596948491477352449'],"@HarveyMayne But for GDPR reasons, I won't manually add you unless you tell me to!",1596948491477352449,en,16316886
2022-11-27T19:06:27.000Z,['1596943555175796736'],"@HarveyMayne I don’t know, but I can add you manually",1596943555175796736,en,16316886
2022-11-27T18:38:36.000Z,['1596936542924472321'],"Newsletter number 2 is about to come out &amp; it has:
- World Cup words
- What I've been doing (for a great podcast) this week
- Why US traffic signs are different
- and other stuff that you might've seen on Twitter or might not've

Subscribe here: https://t.co/payBmWVq9H",1596936542924472321,en,16316886
2022-11-27T17:57:56.000Z,['1596926309443465216'],"RT @emollick: We love the radicals on our side.

Political polarization is driven by homophily, our tendency to like people with similar vi…",1596926309443465216,en,16316886
2022-11-27T17:10:41.000Z,['1596914420500041728'],RT @washingtonpost: French man wins right to not be ‘fun’ at work https://t.co/vCJuhStzDI,1596914420500041728,en,16316886
