lang,id,text,edit_history_tweet_ids,author_id,created_at
en,1597077315187400704,"@PodgeTheGoblin @DeadByBHVR Oh heck, man, acrylics really do the job, I don't care what anyone says! You rocked it!",['1597077315187400704'],2565644791,2022-11-28T03:57:58.000Z
en,1597070374415450112,"@PodgeTheGoblin @DeadByBHVR These turned out absolutely STUNNING! Brilliant shots and costume! You did such a great job weathering it up, I'm gonna go feral!",['1597070374415450112'],2565644791,2022-11-28T03:30:24.000Z
en,1597056326697263104,"@SilvySpark Haha! Two fluffy fuzz balls off on an adventure. I won't lie, my brain immediately wondered: Did he discover his fursona? 
Snow leopard/red panda?",['1597056326697263104'],2565644791,2022-11-28T02:34:34.000Z
en,1597027555386609664,"@SilvySpark This is ODDLY specific, Silvy XD",['1597027555386609664'],2565644791,2022-11-28T00:40:15.000Z
en,1597027179698696193,@PaintYourDragon AWWWWE~ that is so sad! Poor Krampus!,['1597027179698696193'],2565644791,2022-11-28T00:38:45.000Z
en,1597016627845140480,"@KittyMcPancakes Glad to hear you've been taking care of yourself! Take it easy, man!",['1597016627845140480'],2565644791,2022-11-27T23:56:49.000Z
en,1597013662748708864,@TheCryptidCoven I'm curious!,['1597013662748708864'],2565644791,2022-11-27T23:45:02.000Z
en,1596996722944679936,@furball891 Made in 2016! It's been a while!,['1596996722944679936'],2565644791,2022-11-27T22:37:44.000Z
en,1596976933526712321,"Miniature update, I will be posting here when I update. 
All of my other supporter sites will also be updated as well. https://t.co/sVLPjBR8Oz",['1596976933526712321'],2565644791,2022-11-27T21:19:06.000Z
en,1596976707453345792,I just added a new post on Ko-fi! https://t.co/xJUJlFDuhj,['1596976707453345792'],2565644791,2022-11-27T21:18:12.000Z
en,1596974010557878272,@Mortuusmaiden Oh hush now! This isn't even my final summoning~ 🫀,['1596974010557878272'],2565644791,2022-11-27T21:07:29.000Z
en,1596973353583005697,"@KaijuWaifu I had to Google what that was! Man, I would LOVE to draw my own version of that!!!",['1596973353583005697'],2565644791,2022-11-27T21:04:52.000Z
en,1596967128615178240,"Other places you may seek to find me~
Beware the dark...
https://t.co/tGniQRI9OT
https://t.co/xLJf7onkHb
https://t.co/mdNkmFKdyV
https://t.co/1lW2Wcma2H
https://t.co/ugU9gh5ObO https://t.co/wMDzuEm0jR",['1596967128615178240'],2565644791,2022-11-27T20:40:08.000Z
en,1596962250434043905,"RT @smogteeth: For @BeastSoulArt's Monstober challenge

day 11-12: ""  ℙ ℍ 𝕆 𝔹 𝕀 𝔸  ""

Inspired by Silent Hill https://t.co/TWHAyHR6pv",['1596962250434043905'],2565644791,2022-11-27T20:20:45.000Z
en,1596926890832379904,@clckwrkcreature Oh he's going to be terrifying!,['1596926890832379904'],2565644791,2022-11-27T18:00:14.000Z
it,1596736449348456448,@TheCryptidCoven D: Oh noooo,['1596736449348456448'],2565644791,2022-11-27T05:23:30.000Z
en,1596690197949087745,"@TheCryptidCoven Not shit! On top of that, it feels like half the time, they are adjacent to psychologists, not only to read others, but to keep their space safe, and also interesting. x_x they work so hard.",['1596690197949087745'],2565644791,2022-11-27T02:19:42.000Z
en,1596663123108188160,"@JenesisArt Haha! Yeah. Bottom line, just listen to your body. Tired? Take a nap. I regret not doing this.",['1596663123108188160'],2565644791,2022-11-27T00:32:07.000Z
en,1596637032155033600,"@Corvuise Yup! The more I moved around, the better, for sure.",['1596637032155033600'],2565644791,2022-11-26T22:48:27.000Z
en,1596636841884930050,"@P4yP4Is_rosebud Yeah, I don't do needles as well. My roommate came with me, she was playing Pokemon go, AND gave me her phone to watch tiktoks to distract me. 🫀",['1596636841884930050'],2565644791,2022-11-26T22:47:41.000Z
en,1596636648200028161,"@0ce4n_m4n Definitely. I didn't get this until way later in the evening. Listen to your body, I agree!",['1596636648200028161'],2565644791,2022-11-26T22:46:55.000Z
en,1596636083433115650,@TheCryptidCoven Oooohhhhh I been dying to see that one!,['1596636083433115650'],2565644791,2022-11-26T22:44:41.000Z
en,1596601182495346688,"Some care advice for those getting the booster! 

Stretch your arm. Lots. Drink lots of water. 
Have a painkiller at the ready, just in case. Everyone reacts differently. 
The stretching helps. Go slow. Steady movements. 
Take care of yourselves! 🫀",['1596601182495346688'],2565644791,2022-11-26T20:25:59.000Z
en,1596558214254186496,"@yuikamithefool Oh my gawd I love these, hahaha!",['1596558214254186496'],2565644791,2022-11-26T17:35:15.000Z
en,1596248004985442305,"If you have the spare cash to burn today, please consider looking for Native creators. There are so many cool creations you could purchase as gifts for loved ones, AND you would be supporting a small business! 

If you are Native and have a shop, or link, feel free to post! https://t.co/1Z0pm48qNz",['1596248004985442305'],2565644791,2022-11-25T21:02:35.000Z
en,1596246473460490240,"RT @TheCryptidCoven: If you are a Native in need, or would like to promo your content, Etsy, or know of other Native owned online  shops, p…",['1596246473460490240'],2565644791,2022-11-25T20:56:30.000Z
en,1596246329042169856,@13sixes Use the other hole.,['1596246329042169856'],2565644791,2022-11-25T20:55:56.000Z
en,1596218868560990208,@RookshocksShack THEY UNMASKED HIM?! WTF???,['1596218868560990208'],2565644791,2022-11-25T19:06:49.000Z
en,1596202117186064384,@PodgeTheGoblin Good morning! I hope you're doing well and taking care of yourself! You've been so terribly busy the past few weeks!,['1596202117186064384'],2565644791,2022-11-25T18:00:15.000Z
en,1596197451530051590,"@RuinousInferno I could go onwards for hours about this topic alone, on top of parasocial bullshit, but the main thing being that even someone who is extremely sexual is allowed to not want sex, or intimate interactions and should be left alone. This hurts my brain. 
Take care of yourself, Ruin",['1596197451530051590'],2565644791,2022-11-25T17:41:43.000Z
en,1596015381952356353,"@KilotheVTuber My tiny little thrall offers the biggest hugs that their little arms can muster. 
It's a shitty feeling, and I hope it doesn't last long, buddy. &lt;3",['1596015381952356353'],2565644791,2022-11-25T05:38:14.000Z
en,1595975273010573314,"@13sixes @luckybeargirl @yuikamithefool @TheCryptidCoven @GrimmFXC @phantasi3 @MassOfTentacles @Astaroth_IC @PodgeTheGoblin Lissen here, you little shit. You are sweet, and kind, and good natured, and I will REVEL IN YOUR GLORY!",['1595975273010573314'],2565644791,2022-11-25T02:58:51.000Z
en,1595924590571982848,"@GrimmFXC You really are a special slasher, Grimm. I've learned SO much from you, and certainly hope I get to learn more for years to come~",['1595924590571982848'],2565644791,2022-11-24T23:37:27.000Z
en,1595879313253208064,"RT @smogteeth: Where have you lot all come from?? 
Welcome! 
Thank you for your compliments, and silent encouragements, I shall be sure not…",['1595879313253208064'],2565644791,2022-11-24T20:37:32.000Z
en,1595812856284385280,"@yuikamithefool Thank you so much, Yui! I might just do that. I wish I could be in more calls, but I will be heavily covered with protective gear and won't be able to type. Dx",['1595812856284385280'],2565644791,2022-11-24T16:13:28.000Z
en,1595639495864373248,@KittyMcPancakes Please be careful! The driving around here has gotten INSANE! X(,['1595639495864373248'],2565644791,2022-11-24T04:44:36.000Z
en,1595609267037405186,"@clckwrkcreature It takes two! 
This is gonna be awesome!",['1595609267037405186'],2565644791,2022-11-24T02:44:28.000Z
en,1595531898675027969,"@AlexWard777 I'd call these glow-ups, but... they feel more like Power-ups. 🫀",['1595531898675027969'],2565644791,2022-11-23T21:37:02.000Z
en,1595307250511323137,@GrimmFXC @HuntShowdown @13sixes @Astaroth_IC @MassOfTentacles @Croweater05 @OakyDeer @kravenbld It was good crawling out from the rubble to see friends for a bit before I return to the ruins! Thank you for the awesome time!,['1595307250511323137'],2565644791,2022-11-23T06:44:22.000Z
en,1595279025236164608,@BeastSoulArt @Surkefish Omg I should draw my Krampus OC more! gjfkdlgjdfg,['1595279025236164608'],2565644791,2022-11-23T04:52:13.000Z
en,1595278888568909825,@BearJawGaming XD A MOUNTAIN of a cowboy.,['1595278888568909825'],2565644791,2022-11-23T04:51:40.000Z
en,1595278786643173377,"@BearJawGaming Bro, I LOVE Cryo Chamber! This one is one of my favs too!!!!",['1595278786643173377'],2565644791,2022-11-23T04:51:16.000Z
en,1595278560901537792,"@Sarspax Aaaaah, thank youuuuuuuu~!",['1595278560901537792'],2565644791,2022-11-23T04:50:22.000Z
en,1595152059162316800,@2PillowPrincess I'm doin my bestest! Thank you so much! &lt;3,['1595152059162316800'],2565644791,2022-11-22T20:27:42.000Z
en,1595137424094822400,"@PodgeTheGoblin @RuinousInferno @MaidenAdiel Be safe! Have fun! Drink water!!! 
And milk 13 for as much giggles as you can!",['1595137424094822400'],2565644791,2022-11-22T19:29:32.000Z
en,1595136346942603270,@JuzoMoriVT I KNEW I forgot something....,['1595136346942603270'],2565644791,2022-11-22T19:25:15.000Z
en,1595124305838239744,"@KingNecros Working on it! I've got water, tea, and I'm eating pizza!",['1595124305838239744'],2565644791,2022-11-22T18:37:25.000Z
en,1595124091434209280,"@SamhainVT omg I miss this man! Thank you, Samhain!",['1595124091434209280'],2565644791,2022-11-22T18:36:34.000Z
en,1595123622133133312,"@TheCryptidCoven Thank you, Viscera. T^T I'm never going to attempt summoning five entities at once ever again. :(",['1595123622133133312'],2565644791,2022-11-22T18:34:42.000Z
en,1595114672994152450,@WickedGarden5 Thank you~,['1595114672994152450'],2565644791,2022-11-22T17:59:08.000Z
en,1595110522361647105,@TheMosstroll I SURE HOPE SO LOL,['1595110522361647105'],2565644791,2022-11-22T17:42:38.000Z
en,1595110455265017856,@RummieVtuber I'm that guy trying to drink water while trembling rn. XD,['1595110455265017856'],2565644791,2022-11-22T17:42:22.000Z
en,1595110343747207170,"@Corvuise Thank you, Corv! You're the bestest!",['1595110343747207170'],2565644791,2022-11-22T17:41:56.000Z
en,1595098901354266629,"@phantasi3 Thank you, Phanti! I will fight for this!",['1595098901354266629'],2565644791,2022-11-22T16:56:28.000Z
en,1595098671548358657,@13sixes Definitely gotta at least try.,['1595098671548358657'],2565644791,2022-11-22T16:55:33.000Z
