edit_history_tweet_ids,text,id,created_at,author_id,lang
['1597081090543734784'],"@TheBillsGuys The timely 3rd down receptions have not been there Mac, Knox and Shakir… 

Bills are putting big numbers in blowouts!?",1597081090543734784,2022-11-28T04:12:58.000Z,18361825,en
['1597079741349011456'],@GeorgeFinneyIII @KingKyberrr Interesting. This a deleted scene? I don’t remember this fight … 🤔,1597079741349011456,2022-11-28T04:07:37.000Z,18361825,en
['1597079535098339331'],"Yes,

but why is he Home Alone again ? 🤔🤨 https://t.co/rlIuAeIyfO",1597079535098339331,2022-11-28T04:06:48.000Z,18361825,en
['1597078454922784768'],RT @impresivevideo: Madness https://t.co/BxzvkkKY34,1597078454922784768,2022-11-28T04:02:30.000Z,18361825,en
['1597076964380397569'],@Just_Plan_B @impresivevideo 🤣,1597076964380397569,2022-11-28T03:56:35.000Z,18361825,und
['1597073164613582849'],@KingKyberrr Which movie is this ???,1597073164613582849,2022-11-28T03:41:29.000Z,18361825,en
['1597072072345554945'],"@theDetroitJames @BowTiedRanger @Cernovich I think this coming from a country that has a so called socialized healthcare system, makes this shxt that much frightening and dark. 

There is a clear moral conflict of interest here….",1597072072345554945,2022-11-28T03:37:08.000Z,18361825,en
['1597071106132697089'],"Not gonna lie,

The so called conspiracy theorist was talmbout this shxt like 10 years ago… https://t.co/DFZJMbhfen https://t.co/JuhdOxVAyv",1597071106132697089,2022-11-28T03:33:18.000Z,18361825,en
['1597070501989429248'],RT @Dicxie: The @ADL is a hate group.,1597070501989429248,2022-11-28T03:30:54.000Z,18361825,en
['1597070429445066753'],RT @Bhytes1: https://t.co/dRx31bHUIl,1597070429445066753,2022-11-28T03:30:37.000Z,18361825,zxx
['1597069846318968832'],RT @LetsbuildBlack1: Homosexuality &amp; interracial dating is killing the traditional Black family.,1597069846318968832,2022-11-28T03:28:18.000Z,18361825,en
['1597069410552147968'],"RT @MEM_PoliceDept: Have you seen Malachi Freeman?
Report #2211012495ME https://t.co/WVh0z8UeWR",1597069410552147968,2022-11-28T03:26:34.000Z,18361825,en
['1597066943257010183'],🤣 https://t.co/XYr4ugUpXu,1597066943257010183,2022-11-28T03:16:45.000Z,18361825,art
['1597066804144193537'],@classy_cutie03 @FreckleFaceFvck Nope.. 😌,1597066804144193537,2022-11-28T03:16:12.000Z,18361825,en
['1597065830751428608'],"@Xx17965797N They don’t care about spectacles such as this.. they have plausible denial.

Class action lawsuits is the way to go….",1597065830751428608,2022-11-28T03:12:20.000Z,18361825,en
['1597065438005194752'],RT @Xx17965797N: When you only have 1 min for dropping some truthbombs... https://t.co/qtZ5aX4ggz,1597065438005194752,2022-11-28T03:10:47.000Z,18361825,en
['1597065336150323201'],"Dxmn,

they robbed that boy #metcalf outta of a catch in that raiders game. It was ruled a catch and there was not enough to overturn it… on top of that shxt looked like a valid catch!

Shame on you #NFL…",1597065336150323201,2022-11-28T03:10:22.000Z,18361825,en
['1597064899578200066'],"@maxisnicee Yo, did I just get hit with an ad before this video played ?? 🤨",1597064899578200066,2022-11-28T03:08:38.000Z,18361825,en
['1597064611660189696'],@texan_dirty @iMeikMeik Hella.. 😒,1597064611660189696,2022-11-28T03:07:30.000Z,18361825,sv
['1597052109559836673'],RT @EnglishIearning: IRREGULAR PLURALS https://t.co/V1KB7gJ6KN,1597052109559836673,2022-11-28T02:17:49.000Z,18361825,ca
['1597051733414653952'],RT @iMeikMeik: You were in a space today with Black Americans speaking about the Ferguson situation from a law perspective. Everyone was re…,1597051733414653952,2022-11-28T02:16:19.000Z,18361825,en
['1597050641813475328'],RT @ThaSouth: Defund Ukraine ? 🤣,1597050641813475328,2022-11-28T02:11:59.000Z,18361825,en
['1597048940935131136'],RT @Derrick95180582: @ThaSouth It ain’t wrong though 🤣🤣🔥,1597048940935131136,2022-11-28T02:05:13.000Z,18361825,en
['1597048920370077697'],RT @TheBlackWingHQ: @ThaSouth Lmbo,1597048920370077697,2022-11-28T02:05:09.000Z,18361825,en
['1597048110563618816'],This what yal doin nah ? lol,1597048110563618816,2022-11-28T02:01:55.000Z,18361825,en
['1597048011384766464'],@Derrick95180582 That shxt got me dynnn anch!! 😂,1597048011384766464,2022-11-28T02:01:32.000Z,18361825,en
['1597047748100247553'],RT @Derrick95180582: @ThaSouth 😂😂😂,1597047748100247553,2022-11-28T02:00:29.000Z,18361825,und
['1597047257718992896'],@BrooklynsOwn90 lol,1597047257718992896,2022-11-28T01:58:32.000Z,18361825,und
['1597047238353903616'],RT @BrooklynsOwn90: He mad cause mfs making better music in their bedrooms and basements and not having to be around weirdos and corrupt mf…,1597047238353903616,2022-11-28T01:58:27.000Z,18361825,en
['1597046954537938944'],Defund Ukraine ? 🤣,1597046954537938944,2022-11-28T01:57:20.000Z,18361825,en
['1597046574651432960'],RT @MasculineTheory: Weak men are the most dangerous men on Earth.,1597046574651432960,2022-11-28T01:55:49.000Z,18361825,en
['1597046413749166081'],RT @lana_lovehall: Let me guess... the same mayo folks that was lying about the Hebrew Israelites ain't crying about this🙄,1597046413749166081,2022-11-28T01:55:11.000Z,18361825,en
['1597044070018605057'],RT @MasculineTheory: A self-educated man will never be fooled by mainstream media.,1597044070018605057,2022-11-28T01:45:52.000Z,18361825,en
['1597043061657255937'],School shooter mode activated! 😬,1597043061657255937,2022-11-28T01:41:52.000Z,18361825,en
['1597041987454369792'],@TheHoopCentral Bulls own.,1597041987454369792,2022-11-28T01:37:36.000Z,18361825,en
['1597041281183911936'],RT @f8the: littering is such a turn off like why are u throwing shit out the window,1597041281183911936,2022-11-28T01:34:47.000Z,18361825,en
['1597040891138490368'],"Don’t look now, Zay Jones is becoming a beast and go to receiver for Trevor Lawrence… 😬

#BillsMafia",1597040891138490368,2022-11-28T01:33:14.000Z,18361825,en
['1597039970534899712'],RT @Malcolm5xl: This Me when I see other Black people when I’m out anywhere https://t.co/u7SxBOZPlo,1597039970534899712,2022-11-28T01:29:35.000Z,18361825,en
['1597039699423424512'],"RT @MEM_PoliceDept: Have you seen Yasmine Funches?
Report #2211012808ME https://t.co/RadH7Nduws",1597039699423424512,2022-11-28T01:28:30.000Z,18361825,en
['1597032129258344448'],Zack Wilson just looks like a plum dumb QB as im watching his #Jets tape. They kid just does not see it quick enough nor understand what he’s seeing to make quality decisions and throws in time.,1597032129258344448,2022-11-28T00:58:25.000Z,18361825,en
['1597026515257942018'],@Rob_readscomics I can see it… 🤣,1597026515257942018,2022-11-28T00:36:07.000Z,18361825,en
['1597023744006160384'],RT @Aye_Yo_Jo33: I disagree with this. Black Women should indeed look forward to having healthy marriages. We must take our time getting to…,1597023744006160384,2022-11-28T00:25:06.000Z,18361825,en
['1597023277141983232'],RT @hrkbenowen: Ron DeSantis: “They lied to us about the mRNA shots” https://t.co/SMb6NuQsgf,1597023277141983232,2022-11-28T00:23:15.000Z,18361825,en
['1597022709179125760'],"RT @SNComedy: @ThaSouth 🤣🤣this a legit question, the last I heard about him he was gifting Lil Baby some money for his bday",1597022709179125760,2022-11-28T00:20:59.000Z,18361825,en
['1597021932784070656'],"Hm, https://t.co/vKllgFZhM8",1597021932784070656,2022-11-28T00:17:54.000Z,18361825,qst
['1597020529919414272'],"Another guy that should be a bill… 😒

#BillsMafia https://t.co/ALdUOYgOuN",1597020529919414272,2022-11-28T00:12:20.000Z,18361825,en
['1597019831379070976'],Ravens fanbase in shambles right now… lol,1597019831379070976,2022-11-28T00:09:33.000Z,18361825,en
['1597019368222732288'],🤣 https://t.co/l5aseGpRSP,1597019368222732288,2022-11-28T00:07:43.000Z,18361825,art
['1597018861064183809'],RT @JdfixesCredit: There wouldn’t be any gentrification if y’all could just stop selling grandma’s house https://t.co/nRh6NR9FmK,1597018861064183809,2022-11-28T00:05:42.000Z,18361825,en
['1597017761850753025'],@TheBillsGuys Atlanta ravens in the comments got me dyyyyyyinnnn!? LMAOOO,1597017761850753025,2022-11-28T00:01:20.000Z,18361825,en
['1597017231501582336'],#RavensFlock https://t.co/hfMkPZyrat,1597017231501582336,2022-11-27T23:59:13.000Z,18361825,qht
['1597016955445477377'],"Nah,

get Lamar phone asap !?!? 🤣 https://t.co/0DKUb1BwfO",1597016955445477377,2022-11-27T23:58:07.000Z,18361825,in
['1597016523671228416'],RT @TheBillsGuys: Discovered this #Ravens content creator yesterday and now I want to devote the rest of my life to permanently deleting th…,1597016523671228416,2022-11-27T23:56:25.000Z,18361825,en
