edit_history_tweet_ids,created_at,id,author_id,lang,text
['1597038241848647680'],2022-11-28T01:22:43.000Z,1597038241848647680,47017587,en,@VenturaOsprey &lt;&gt;&lt;  &lt;&gt;&lt; give fish &lt;&gt;&lt; &lt;&gt;&lt;
['1597033081558290432'],2022-11-28T01:02:12.000Z,1597033081558290432,47017587,en,@corviforms i think this would make a great sticker for your store
['1597022313995960320'],2022-11-28T00:19:25.000Z,1597022313995960320,47017587,en,@PSTPtheDragon boop
['1597016675722792960'],2022-11-27T23:57:01.000Z,1597016675722792960,47017587,en,that's me :) thankyou https://t.co/uG44iWWG7a
['1597003680758104066'],2022-11-27T23:05:23.000Z,1597003680758104066,47017587,en,@ElietheGryphon aah nilered
['1597003038434394112'],2022-11-27T23:02:49.000Z,1597003038434394112,47017587,zxx,https://t.co/kmcBVChnRL https://t.co/Z4FMtsJ4W9
['1596997497720754176'],2022-11-27T22:40:48.000Z,1596997497720754176,47017587,en,what a pretty magpie https://t.co/NeIrlzkjxn
['1596987858320969728'],2022-11-27T22:02:30.000Z,1596987858320969728,47017587,en,RT @bobbyandlila: Good thing mom has a humongous thumb https://t.co/1Vt5qoR0jY
['1596980877464326145'],2022-11-27T21:34:46.000Z,1596980877464326145,47017587,en,RT @worldbirds32: Red-billed Blue-Magpie (Urocissa erythroryncha)🐦🦜🕊️🎵❤️ https://t.co/oR1KTqFHYU
['1596971368318656512'],2022-11-27T20:56:59.000Z,1596971368318656512,47017587,en,@ShenzaiBird very cool birb :)
['1596962454399254528'],2022-11-27T20:21:33.000Z,1596962454399254528,47017587,en,RT @konaburd: You wouldn't download a bird https://t.co/Ylgj8id8hQ
['1596957746334924801'],2022-11-27T20:02:51.000Z,1596957746334924801,47017587,en,RT @Sora_gryphon: Can I offer you more cute birds in this trying time #EmotionalSupportCanadians https://t.co/uvr1r8sJLe
['1596956160514732032'],2022-11-27T19:56:33.000Z,1596956160514732032,47017587,en,RT @DemetriusTrader: Sliding into your timeline. https://t.co/A05l7zSSph
['1596948298816163842'],2022-11-27T19:25:18.000Z,1596948298816163842,47017587,en,@ShastaMagpie *moving
['1596948216783966209'],2022-11-27T19:24:59.000Z,1596948216783966209,47017587,en,@ShastaMagpie mooing sucks  but keep calm and carry on!
['1596939927580655617'],2022-11-27T18:52:03.000Z,1596939927580655617,47017587,en,RT @Rivet_theProto: Very cool protobird commission I just finished https://t.co/hkdBeNSYrr
['1596939324871745536'],2022-11-27T18:49:39.000Z,1596939324871745536,47017587,en,@dire_walf ooh  got to watch that
['1596905015767359488'],2022-11-27T16:33:19.000Z,1596905015767359488,47017587,und,@PandionBirb yos
['1596901526554935296'],2022-11-27T16:19:27.000Z,1596901526554935296,47017587,en,RT @foxfeather: Sinatra the magpie wishes you a beautiful mornin'! https://t.co/5Pvgs2ZLzF
['1596901288754974727'],2022-11-27T16:18:30.000Z,1596901288754974727,47017587,ja,RT @Navy_gull: 脚指めいいっぱい広げてる猫科可愛いよね https://t.co/UeU8PtT6cN
['1596901258715336704'],2022-11-27T16:18:23.000Z,1596901258715336704,47017587,en,@Navy_gull bic streeetch
['1596894548634271748'],2022-11-27T15:51:43.000Z,1596894548634271748,47017587,und,https://t.co/SraUnNAe5B HMM
['1596839434145525761'],2022-11-27T12:12:43.000Z,1596839434145525761,47017587,en,"whoops forgot the source of the screen capture
https://t.co/AwexEOSUvh"
['1596833367005462528'],2022-11-27T11:48:37.000Z,1596833367005462528,47017587,und,https://t.co/uiRkTVlJpH aww
['1596707112130052097'],2022-11-27T03:26:55.000Z,1596707112130052097,47017587,en,@Marshy_Birb_Boi Hoot hoot ovo
['1596706235516325889'],2022-11-27T03:23:26.000Z,1596706235516325889,47017587,en,"RT @Gavlebocken: New view, still all eyes on me. ✨ https://t.co/0nBmpJyPvJ"
['1596683937753227264'],2022-11-27T01:54:50.000Z,1596683937753227264,47017587,ja,"RT @Gen3Act03: な
が
い https://t.co/VyUbppMfFy"
['1596680730561892352'],2022-11-27T01:42:05.000Z,1596680730561892352,47017587,en,@PeregrineLady so flippin cute!
['1596679919857270784'],2022-11-27T01:38:52.000Z,1596679919857270784,47017587,en,@YellowTailHawk boop the falcon
['1596677637455327233'],2022-11-27T01:29:48.000Z,1596677637455327233,47017587,en,stuck floof https://t.co/uaJivKWkGu
['1596666926839001088'],2022-11-27T00:47:14.000Z,1596666926839001088,47017587,en,RT @Eryx_The_Owl: Big sippy https://t.co/sOGmagXC0G
['1596666630184267776'],2022-11-27T00:46:03.000Z,1596666630184267776,47017587,en,RT @kris0723: Ravens dumpster diving 🖤 https://t.co/7vgrudDjkq
['1596636136965038080'],2022-11-26T22:44:53.000Z,1596636136965038080,47017587,en,@ShastaMagpie https://t.co/z0jA3lXuHO  apparently there is alot of different streets named after birds in that area
['1596635477238767617'],2022-11-26T22:42:16.000Z,1596635477238767617,47017587,en,@ShastaMagpie apparently there is a street in California named magpie https://t.co/PQhYtWK5Ql
['1596546293979308033'],2022-11-26T16:47:53.000Z,1596546293979308033,47017587,en,@SnowytheGryph https://t.co/upL6Z5AEGS smol and floofy
['1596545798355156994'],2022-11-26T16:45:55.000Z,1596545798355156994,47017587,en,@OiseauBlizzard eventually getting a bird a green cheek conure
['1596538247706210304'],2022-11-26T16:15:55.000Z,1596538247706210304,47017587,zxx,https://t.co/upL6Z5AEGS
['1596536264705986561'],2022-11-26T16:08:02.000Z,1596536264705986561,47017587,en,@SnowytheGryph that is a really cool birbsuit pygmy falcons are soo cool
['1596531018575527938'],2022-11-26T15:47:11.000Z,1596531018575527938,47017587,en,@CleoTheBorb okok  (hugs)  i am available if you need someone to talk to  i might have a hard time talking tho (not the best with words)
['1596529619712106496'],2022-11-26T15:41:38.000Z,1596529619712106496,47017587,en,@CleoTheBorb i saw that prev post please get help seriously
['1596521669115654145'],2022-11-26T15:10:02.000Z,1596521669115654145,47017587,en,The 3D-Printed Fashion of Sophy Wong! https://t.co/05wcl7JqRw
['1596519670902755328'],2022-11-26T15:02:06.000Z,1596519670902755328,47017587,en,@gato_iberico that looks soooo cool!
['1596519585620140041'],2022-11-26T15:01:45.000Z,1596519585620140041,47017587,en,RT @gato_iberico: Celestial flock 🪶 https://t.co/L3mqJ1YKmy
['1596507561951637504'],2022-11-26T14:13:59.000Z,1596507561951637504,47017587,es,ESCAPE https://t.co/mLnT9hQScb
['1596501919672909825'],2022-11-26T13:51:33.000Z,1596501919672909825,47017587,en,"RT @Gavlebocken: I have arrived, Christmas can start ✨ https://t.co/QqxZaldORh"
['1596496958071488513'],2022-11-26T13:31:50.000Z,1596496958071488513,47017587,zxx,https://t.co/kRTEEwy1C8
['1596491251612004352'],2022-11-26T13:09:10.000Z,1596491251612004352,47017587,en,"RT @weirdlilguys: tired: tap to pay
wired: pat to pay https://t.co/bfC3elhrmx"
['1596487392080596992'],2022-11-26T12:53:50.000Z,1596487392080596992,47017587,en,"RT @tef_ebooks: as promised, here's the two crows i saw lying in the grass, just messing around https://t.co/vKyurck4Tl"
['1596487173918031872'],2022-11-26T12:52:58.000Z,1596487173918031872,47017587,en,@ShastaMagpie catbird!
['1596471097926590465'],2022-11-26T11:49:05.000Z,1596471097926590465,47017587,und,@streetcrow CAW!
['1596468754686578688'],2022-11-26T11:39:46.000Z,1596468754686578688,47017587,en,@turbulence898 @_likeshine_ BIRD UP!
['1596321119413612546'],2022-11-26T01:53:07.000Z,1596321119413612546,47017587,en,@ShastaMagpie are you going to be going to fursquared next year too?
['1596320546203262977'],2022-11-26T01:50:51.000Z,1596320546203262977,47017587,en,@ShastaMagpie i am not going to be at mff this year (i wish) but i am going to fursquared  in april and aqf ofc :)
['1596317914025676801'],2022-11-26T01:40:23.000Z,1596317914025676801,47017587,en,sorry this seat has been taken -owl https://t.co/JkzC1JRtTK
['1596311468231860224'],2022-11-26T01:14:46.000Z,1596311468231860224,47017587,en,@ShastaMagpie hello :)
['1596292187217694720'],2022-11-25T23:58:09.000Z,1596292187217694720,47017587,in,@beakybirds @ApexFalcc bOnK
['1596244101015511041'],2022-11-25T20:47:05.000Z,1596244101015511041,47017587,en,there's a turkey in my front yard @ShastaMagpie https://t.co/pduyzSgPB7
['1596232442473480197'],2022-11-25T20:00:45.000Z,1596232442473480197,47017587,en,RT @ChloeCarterArts: A mood https://t.co/xTdnz1WlsM
['1596226769753092096'],2022-11-25T19:38:13.000Z,1596226769753092096,47017587,en,@CleoTheBorb please don't do this!! it aint worth it  please get help
['1596208619288158215'],2022-11-25T18:26:05.000Z,1596208619288158215,47017587,ja,RT @ringo_en2015: かみぶくろうになれなかったフクロウ(✪◊✪)はいれない！ https://t.co/5qy4gA6PO2
['1596204932230942720'],2022-11-25T18:11:26.000Z,1596204932230942720,47017587,en,"RT @Ekron__: Happy #FursuitFriday ! with @silvergriffin23 , It would appear that Brian actually showed his face again.

He's still an unple…"
['1596182856639946753'],2022-11-25T16:43:43.000Z,1596182856639946753,47017587,en,@konaburd BIRD UP!
['1596176650806661121'],2022-11-25T16:19:03.000Z,1596176650806661121,47017587,en,"RT @FursonaPins: IT IS NOW.
Our shop is 35% off!
New items drop at 1:00 PM Central! https://t.co/58M1MJ0Wct"
['1596167473883217920'],2022-11-25T15:42:35.000Z,1596167473883217920,47017587,und,RT @BengalOmochiOwl: 💤 https://t.co/akbgkX6Boz
['1596160243813130240'],2022-11-25T15:13:52.000Z,1596160243813130240,47017587,en,"@Tobi_The_Falcon glad you are feeling better 
thanksgiving was great spent time with my family no plate pics tho i was too hungry lol but the pistachio torte that my grandma makes was delicious what is your favorite dessert?"
['1596144772640477184'],2022-11-25T14:12:23.000Z,1596144772640477184,47017587,en,"3D Printing 10,000,000 COLORS? https://t.co/l5m1w68lCn via"
['1596101125962633216'],2022-11-25T11:18:57.000Z,1596101125962633216,47017587,en,@Razar_theRaven Wisconsin (also don't forget the fresh cheese curds)
['1595978632941686784'],2022-11-25T03:12:12.000Z,1595978632941686784,47017587,en,@SgtKakarak @OppizFireburb Hugs the warm birb
['1595967949697069056'],2022-11-25T02:29:45.000Z,1595967949697069056,47017587,en,@Bledge667 hecc i wish i was going this year currently i am planning on going  in 2024
['1595964507318255617'],2022-11-25T02:16:04.000Z,1595964507318255617,47017587,en,@_likeshine_ that is amazing count me in :) im a Eurasian eagle/Iberian lynx griffin
['1595963825379069954'],2022-11-25T02:13:22.000Z,1595963825379069954,47017587,en,@PandionBirb @FstMario @BirdMafiaLeader rofl
['1595948110567587840'],2022-11-25T01:10:55.000Z,1595948110567587840,47017587,en,the chirps AAAA so flippin cute! @ScarletDetector HOK @YellowTailHawk https://t.co/uxRh2SXk6i
['1595913458264203264'],2022-11-24T22:53:13.000Z,1595913458264203264,47017587,en,@ShastaMagpie Round
['1595894312566657024'],2022-11-24T21:37:09.000Z,1595894312566657024,47017587,en,RT @ravenmaster1: That Blooming Ravenmaster has got me working again and all I wanted was a little micey 😳 https://t.co/eN48ycCiL9
['1595892824473567232'],2022-11-24T21:31:14.000Z,1595892824473567232,47017587,en,@_likeshine_ so many birbs!
['1595892161505017858'],2022-11-24T21:28:36.000Z,1595892161505017858,47017587,en,RT @RedIzaK: I got u~ https://t.co/HbGwBRYbRA
['1595885144875085825'],2022-11-24T21:00:43.000Z,1595885144875085825,47017587,en,"RT @RosemaryMosco: An older comic about turkeys. This one is so old that I'm not using my handwriting font here, but I still like it! https…"
['1595885029204398082'],2022-11-24T21:00:15.000Z,1595885029204398082,47017587,en,@ShastaMagpie gobble! https://t.co/wWdE5dfosO
['1595881288699105280'],2022-11-24T20:45:23.000Z,1595881288699105280,47017587,en,soggy birb https://t.co/HzMZstCniy
['1595878612586094595'],2022-11-24T20:34:45.000Z,1595878612586094595,47017587,en,"RT @tucakeane: “Hey Tuca, how was your Thanksgiving?” https://t.co/7eZ0IgpyNM"
['1595873244954955784'],2022-11-24T20:13:26.000Z,1595873244954955784,47017587,en,@ShastaMagpie turkey friends :)
['1595870046768734209'],2022-11-24T20:00:43.000Z,1595870046768734209,47017587,et,RT @PSTPtheDragon: KOOKOO https://t.co/YK618aLuC6
['1595868045880459264'],2022-11-24T19:52:46.000Z,1595868045880459264,47017587,en,@zephosk thats how i got started in 3d printing
['1595866782912450565'],2022-11-24T19:47:45.000Z,1595866782912450565,47017587,en,@zephosk on the side note voron is Russian for crow
['1595866628205735936'],2022-11-24T19:47:08.000Z,1595866628205735936,47017587,en,@zephosk this is the printer that i built it is the voron 2.4 i built it from a kit which had everything but the  3d printed parts which i had to had to have someone else print due to the parts needing to be printed with abs which my old printer which is creality ender 3 couldn't do https://t.co/VqH0Tms3u2
['1595863427976921088'],2022-11-24T19:34:25.000Z,1595863427976921088,47017587,en,@zephosk https://t.co/WW2flonUH4 a hooter (also what is the make of that printer?
['1595862362833444864'],2022-11-24T19:30:11.000Z,1595862362833444864,47017587,en,@corviforms oh i get it lol
['1595862300799410178'],2022-11-24T19:29:56.000Z,1595862300799410178,47017587,en,@corviforms happy thanksgiving! also those look amazing
['1595861958846210054'],2022-11-24T19:28:35.000Z,1595861958846210054,47017587,en,@ShastaMagpie what about griffins hmm
['1595845281983401985'],2022-11-24T18:22:19.000Z,1595845281983401985,47017587,en,@kenshirriff @ComputerHistory run friend RUN!
['1595836101582897156'],2022-11-24T17:45:50.000Z,1595836101582897156,47017587,en,"RT @foxfeather: Happy Thanksgiving from our flock to yours!  
I know this is a super tumultuous time right now, I'm so thankful to you and…"
['1595807466994139136'],2022-11-24T15:52:03.000Z,1595807466994139136,47017587,en,same lol https://t.co/dWXbdETsWy
['1595803370002022408'],2022-11-24T15:35:46.000Z,1595803370002022408,47017587,en,WOW! that is alot of birbs how many are in there? https://t.co/bKMATznUCO
['1595788483481989120'],2022-11-24T14:36:37.000Z,1595788483481989120,47017587,en,Happy Thanksgiving!
['1595786951499579395'],2022-11-24T14:30:32.000Z,1595786951499579395,47017587,en,@ShastaMagpie pigeon is confused https://t.co/JsmAxrQIWX
['1595764703644499968'],2022-11-24T13:02:07.000Z,1595764703644499968,47017587,zxx,RT @RealParrotLady: https://t.co/BU9BCsTLe3
['1595758649003089923'],2022-11-24T12:38:04.000Z,1595758649003089923,47017587,en,moar birbs pls
['1595758103722889220'],2022-11-24T12:35:54.000Z,1595758103722889220,47017587,en,@JoelTheGWM RAVEING LIKE A RAVEN!
['1595757555648794625'],2022-11-24T12:33:43.000Z,1595757555648794625,47017587,en,@A_Bin_Chicken @SolsticeTheCrow CONK!
['1595743104048537600'],2022-11-24T11:36:18.000Z,1595743104048537600,47017587,cy,@NotAFrozendog GWAH!
