created_at,text,lang,author_id,edit_history_tweet_ids,id
2022-11-27T20:20:58.000Z,"RT @ActionNetworkHQ: Jaxson de Ville giving home field advantage a new meaning 😂

https://t.co/3sLeoC5WPd",en,221114461,['1596962307850264576'],1596962307850264576
2022-11-23T12:48:05.000Z,"RT @GolfDigestAU: PREVIEW: Ahead of his return in this month’s #AusPGA Championship, Adam Scott took time out to address the current state…",en,221114461,['1595398782832844801'],1595398782832844801
2022-11-01T02:13:20.000Z,RT @CoyoteCorner: Here we go coyote nation. 500 from 3000 followers. So very happy. If we can hit 3K someone who retweets this will win the…,en,221114461,['1587266509923143680'],1587266509923143680
2022-10-27T10:54:43.000Z,@_ragehockey_ In Canada you now have to ship cards as a small package to the US. Costs about $9-14 every time. PWE are risky in my experience.,en,221114461,['1585585781929828355'],1585585781929828355
2022-10-16T01:56:46.000Z,"RT @_joeyhayden: I'm sorry, did this Tennessee lineman just vomit and turn it into an intimidation tactic...? https://t.co/WyFBkICwTp",en,221114461,['1581464134457360384'],1581464134457360384
2022-10-12T14:45:14.000Z,@BodogCA 5-0 Toronto,es,221114461,['1580207975389884417'],1580207975389884417
2022-10-12T00:47:36.000Z,RT @HowlerCoyote: These sticks aren't going to tape themselves! https://t.co/3VeM8eStjr,en,221114461,['1579997175261847553'],1579997175261847553
2022-09-24T15:50:01.000Z,"RT @IntlTeam: Loving these vibes. 👏

#IntlTeam #ForTheCup https://t.co/EzwD4yPAQV",en,221114461,['1573701296980430848'],1573701296980430848
2022-09-21T01:52:54.000Z,RT @EvinPriest: Presidents Cup 2022: Adam Scott has a heartfelt answer for why he hasn’t jumped to LIV Golf https://t.co/HM4TJtTBC5,en,221114461,['1572403464621391872'],1572403464621391872
2022-09-15T14:39:06.000Z,@BodogCA 8,und,221114461,['1570421959162224641'],1570421959162224641
2022-09-12T17:18:35.000Z,RT @SalVetriDFS: 13 players you need to add NOW in fantasy football:,en,221114461,['1569374930801725441'],1569374930801725441
2022-09-03T20:13:35.000Z,"RT @JonathanYarwood: SO MANY people thrust and stand up on the way down! Here’s a great solution to fix it easily, once and for all. #golf…",en,221114461,['1566157478194184192'],1566157478194184192
2022-08-28T01:39:25.000Z,"RT @mark_immelman: Golfers… here’s your Saturday Symphony.

Adam Scott caressing a few 7-irons in warm-up for Rd 3 @playofffinale.

#golf #…",en,221114461,['1563702762340245505'],1563702762340245505
2022-08-26T12:30:21.000Z,@Aaron_Korolnek Enjoy the trip to Vegas!! What's the best bet while you're there??,en,221114461,['1563141798654279682'],1563141798654279682
2022-08-22T22:07:38.000Z,RT @carriejulie1: If any pro’s or super’s need a break we’d love to welcome you for a round at Sawmill this fall.  Mental health is VERY im…,en,221114461,['1561837525034991625'],1561837525034991625
2022-08-06T13:24:34.000Z,RT @mlbelites_: This will never get old 😂😂😂 https://t.co/6ZjTDSL9ll,en,221114461,['1555907686599987200'],1555907686599987200
