id,author_id,created_at,text,edit_history_tweet_ids,lang
1596974605239193602,606144772,2022-11-27T21:09:50.000Z,"RT @RaggedTP: Good Afternoon everyone and Welcome to the latest edition of #SocialistSunday ❤️❤️❤️
I'll follow back all like-minded sociali…",['1596974605239193602'],en
1596974535705653249,606144772,2022-11-27T21:09:34.000Z,"RT @AuschwitzMuseum: 27 November 1905 | A Czech Jewish woman, Ilsa Strossová, was born in Brno. 

She was deported to #Auschwitz from #Ther…",['1596974535705653249'],en
1596974414389604352,606144772,2022-11-27T21:09:05.000Z,RT @AmericanIndian8: #INDIGENOUS #TAIRP https://t.co/FsV0vv8Tp0,['1596974414389604352'],qme
1596974229781561344,606144772,2022-11-27T21:08:21.000Z,"RT @DaveWardGS: I NEED EVERY FOLLOWER TO RT THIS

Your local postie is facing the most important week ever. 

They are facing intimidation,…",['1596974229781561344'],en
1596973789602283520,606144772,2022-11-27T21:06:36.000Z,"RT @prodnose: As far as @ITV are concerned a STAR emerged from our national Covid tragedy. Matt Hancock. 
Like the whole awful period was m…",['1596973789602283520'],en
1596969442235527169,606144772,2022-11-27T20:49:19.000Z,"RT @abewdhq: @abewdhq team will be taking on the Doddie555 Challenge, cycling from Cardiff to Murrayfield in aid of the My Name'5 Doddie Fo…",['1596969442235527169'],en
1596969223401529347,606144772,2022-11-27T20:48:27.000Z,"RT @RichardBurgon: New figures show MPs have pocketed over £5 MILLION from second jobs in the past year.

Last year, I brought a Bill to ba…",['1596969223401529347'],en
1596968727752617984,606144772,2022-11-27T20:46:29.000Z,#Turkey #BoycottTurkey This is too cruel. https://t.co/2phDMgZOJL,['1596968727752617984'],en
1596968204924223488,606144772,2022-11-27T20:44:24.000Z,"RT @Feargal_Sharkey: So while the CEO of @AnglianWater is writing angry letters to @DefraGovUK about wet wipes &amp; ""sustainable growth"", 5 mo…",['1596968204924223488'],en
1596967947540385792,606144772,2022-11-27T20:43:23.000Z,RT @EmilyZFeng: Tsinghua university right now👇🏼 city after city seeing protests small and large against Zero Covid policies and against exc…,['1596967947540385792'],en
1596967896521281536,606144772,2022-11-27T20:43:11.000Z,"RT @BylinesScotland: 🏴󠁧󠁢󠁳󠁣󠁴󠁿 We’d like to hear your views on Scottish independence. 

Email us at editor@bylines.scot 

🔁 pls share far &amp; w…",['1596967896521281536'],en
1596966894560743424,606144772,2022-11-27T20:39:12.000Z,RT @PaddyBriggs: This is hilarious… https://t.co/AGmo1KMrdJ,['1596966894560743424'],en
1596965506833330176,606144772,2022-11-27T20:33:41.000Z,RT @domdyer70: To all the abusive trolls threatening me for speaking out against the brutal slaughter of streets dogs in Turkey on orders o…,['1596965506833330176'],en
1596965424335228929,606144772,2022-11-27T20:33:22.000Z,RT @vivianwubeijing: Scale of the protest tonight in Shanghai. Notice police didn’t do anything but standing calmly watching ppl protest an…,['1596965424335228929'],en
1596965258249535488,606144772,2022-11-27T20:32:42.000Z,"RT @vivianwubeijing: At this movement in the chilly winter night, Shanghai people are chanting on the downtown street “ we don’t want dicta…",['1596965258249535488'],en
1596965132760145920,606144772,2022-11-27T20:32:12.000Z,RT @JolyonMaugham: The question is not *why* Michelle Mone got £29m of your money. The question is *how* Michelle Mone got £29m of your mon…,['1596965132760145920'],en
1596965096835944448,606144772,2022-11-27T20:32:03.000Z,RT @RhonddaBryant: I see @thetimes is floating the idea of charging £50 for a GP appointment. This would not solve the shortage of GPs and…,['1596965096835944448'],en
1596964726772486144,606144772,2022-11-27T20:30:35.000Z,RT @AmericanIndian8: #INDIGENOUS #TAIRP https://t.co/NZGDlHfIoI,['1596964726772486144'],qme
1596964677115731969,606144772,2022-11-27T20:30:23.000Z,@CalltoActivism 💙,['1596964677115731969'],und
1596964540453130240,606144772,2022-11-27T20:29:51.000Z,@IrishUnity Yes,['1596964540453130240'],und
1596964522165952512,606144772,2022-11-27T20:29:46.000Z,"RT @IrishUnity: Do you support? 

Irish Unity 🇮🇪
Scottish Independence 🏴󠁧󠁢󠁳󠁣󠁴󠁿
Independent Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿

yes            yes         yes

👇…",['1596964522165952512'],en
1596964454503063552,606144772,2022-11-27T20:29:30.000Z,"RT @Feargal_Sharkey: ""Devon's Blue Flag beaches hit by 442 sewage spills since 2020.""

I wonder how many of England's Blue Flag beaches are…",['1596964454503063552'],en
1596964352023998465,606144772,2022-11-27T20:29:06.000Z,RT @prodnose: Stopped watching #ImACeleb five episodes ago when it became clear Matt Hancock was being facilitated by a pro-Tory voting blo…,['1596964352023998465'],en
1596964263863939072,606144772,2022-11-27T20:28:45.000Z,"RT @BRKHEADLINES: 🅱️REAKING; Life in suburb hit hardest by of cost of living crisis and people face agonising choice: Damian Bradshaw, from…",['1596964263863939072'],en
1596962389181988864,606144772,2022-11-27T20:21:18.000Z,"RT @heraldscotland: Thousands of Europeans call on EU to signal path for Scotland to become member

https://t.co/YAyWJ4IV1M",['1596962389181988864'],en
