id,author_id,lang,text,edit_history_tweet_ids,created_at
1597077398771859457,120769030,en,GOD IS SO GOOD😭,['1597077398771859457'],2022-11-28T03:58:18.000Z
1596937239329525760,120769030,en,This is so low budget https://t.co/YGiZ6Y0xWU,['1596937239329525760'],2022-11-27T18:41:22.000Z
1596710750613278720,120769030,en,People wonder how I do it like that’s not my gift😇,['1596710750613278720'],2022-11-27T03:41:23.000Z
1596562015073742850,120769030,en,@_cediaa girl i couldnt find a parking spot today n turned right back around😭,['1596562015073742850'],2022-11-26T17:50:21.000Z
1595612395321319425,120769030,en,Every year I wonder how my family does not add banana pudding to the menu,['1595612395321319425'],2022-11-24T02:56:54.000Z
1595148958917349377,120769030,en,RT @ZyahnaB: Sharing this with hopes that it spreads far and wide. Marlee Morgan is one of the UVA shooting victims. This is one of many wa…,['1595148958917349377'],2022-11-22T20:15:22.000Z
1594035340075012099,120769030,en,"RT @VirginiaSports: ""They were so much more than Virginia football players. They were sons, grandsons and brothers ... They lived like ever…",['1594035340075012099'],2022-11-19T18:30:15.000Z
1593737566842490883,120769030,en,How convenient https://t.co/C05lhoneVi,['1593737566842490883'],2022-11-18T22:47:00.000Z
1592587875518132225,120769030,en,Can't even enjoy a paycheck in peace,['1592587875518132225'],2022-11-15T18:38:33.000Z
1592587673310728193,120769030,en,I get paid n then boom its an Invisalign payment to be made,['1592587673310728193'],2022-11-15T18:37:44.000Z
1592326208376676352,120769030,art,😓 https://t.co/P6C4waEzZJ,['1592326208376676352'],2022-11-15T01:18:46.000Z
1592166255322345473,120769030,da,Cville💔,['1592166255322345473'],2022-11-14T14:43:10.000Z
1591189544678064128,120769030,en,No coincidence that I was born on 11/11 hello look at me😇,['1591189544678064128'],2022-11-11T22:02:04.000Z
1590424201583697920,120769030,en,Y'all fake hate Scorpios real bad,['1590424201583697920'],2022-11-09T19:20:52.000Z
1589342688591380482,120769030,und,@kkashkkam omg😂😂😂😂🤭,['1589342688591380482'],2022-11-06T19:43:20.000Z
1589283016349995010,120769030,en,RT @BDTRELILBROTHER: Bitches be waking up thinking about niggas !!!! WHY ARE YOU NOT THINKING ABOUT MONEY CAUSE YOU DONT HAVE ANY!!!!!!!,['1589283016349995010'],2022-11-06T15:46:13.000Z
1589050763833397248,120769030,en,These new balenci price points feel racist,['1589050763833397248'],2022-11-06T00:23:19.000Z
1589050236487766017,120769030,en,@_cediaa @22keey me rn bc what did i miss?,['1589050236487766017'],2022-11-06T00:21:14.000Z
1589005311893180416,120769030,und,@baddie_gabie 😭🫢,['1589005311893180416'],2022-11-05T21:22:43.000Z
1588974054706675714,120769030,en,@SoSo_Dope Lol my birthday is next week and when I say I was wearing fur last year!,['1588974054706675714'],2022-11-05T19:18:31.000Z
1588973797054771201,120769030,en,Because the way its not coat weather in NY…. https://t.co/5vuAmt0swg,['1588973797054771201'],2022-11-05T19:17:29.000Z
1588973611687497728,120769030,et,Tell me lies on Hulu is a 10/10,['1588973611687497728'],2022-11-05T19:16:45.000Z
1588586707666231297,120769030,en,PLEASE https://t.co/9nz8IhtVK3,['1588586707666231297'],2022-11-04T17:39:20.000Z
1588210741718425601,120769030,en,What they don’t tell you about law school is your education will also be compromised of interviewing and negotiation skill classes aka acting class,['1588210741718425601'],2022-11-03T16:45:23.000Z
1587564983629611009,120769030,en,RT @rihannalately: she's so intimidating 😭 ate that interview up https://t.co/MXdxNNtN99,['1587564983629611009'],2022-11-01T21:59:22.000Z
1586820471688818688,120769030,en,RT @Panthers: Clutch play CJ 💪 https://t.co/We2cqbHspv,['1586820471688818688'],2022-10-30T20:40:56.000Z
1586740964219133954,120769030,en,Me after anyone says anything: well well welllll,['1586740964219133954'],2022-10-30T15:25:00.000Z
1586554105727787010,120769030,art,😭😭😭😭😭 https://t.co/QNtSMOBMCC,['1586554105727787010'],2022-10-30T03:02:30.000Z
1585990770988679168,120769030,en,Please send that check to them ppl😭 https://t.co/tcvhbbqUzs,['1585990770988679168'],2022-10-28T13:44:00.000Z
1585763346921422849,120769030,en,My man my man my mannnnn,['1585763346921422849'],2022-10-27T22:40:18.000Z
1585652714075262979,120769030,en,Our generation is really aging crazy (hate that for yall),['1585652714075262979'],2022-10-27T15:20:41.000Z
1584984671997153281,120769030,en,Thats crazy bc I leave him right there on that game😭 https://t.co/VI6yLt46Ot,['1584984671997153281'],2022-10-25T19:06:08.000Z
1584710035908984832,120769030,en,@skyyglizzzy i give it a 7/10😭 im tough tho,['1584710035908984832'],2022-10-25T00:54:49.000Z
1584688413944336384,120769030,en,The Watcher made my head hurt,['1584688413944336384'],2022-10-24T23:28:54.000Z
1584593806925520897,120769030,en,How does nobody I know throw costume parties…,['1584593806925520897'],2022-10-24T17:12:58.000Z
1584275650478632963,120769030,en,RT @_Gdash: It’s Scorpio season I woke up like it was Christmas morning I feel so alive,['1584275650478632963'],2022-10-23T20:08:44.000Z
1584203416636882946,120769030,en,I hate when men sweat pants don’t touch their ankles because why would you do that??,['1584203416636882946'],2022-10-23T15:21:42.000Z
1584018685869821952,120769030,en,I want to watch scary movies but the way my nightmares set up,['1584018685869821952'],2022-10-23T03:07:39.000Z
1583165362639876096,120769030,en,I need to stop buying clothes! Expensive clothes at that.,['1583165362639876096'],2022-10-20T18:36:50.000Z
1582847478889529344,120769030,en,This supply chain issue is crazy😭I remember when you could get a new car part same day,['1582847478889529344'],2022-10-19T21:33:41.000Z
1582483035638767619,120769030,en,talkn bout “check out instructions” https://t.co/QWKsM3AZ0g,['1582483035638767619'],2022-10-18T21:25:31.000Z
1582107432490536960,120769030,en,"7 streams of income talkn bout set up atms, vending machines like please😭 https://t.co/5201ReUNgV",['1582107432490536960'],2022-10-17T20:33:00.000Z
1581822392326062081,120769030,en,"I want to know the science behind everyone’s IG obsession. Its crazy to me we have Tik Tok, BeReal &amp; continue to double post the content just for IG to see",['1581822392326062081'],2022-10-17T01:40:21.000Z
1580625068962762752,120769030,en,What in the transphobia is going on??????,['1580625068962762752'],2022-10-13T18:22:37.000Z
1580621566303346689,120769030,en,@LifeAsBonaduce no way😂😂😂😂😂😂,['1580621566303346689'],2022-10-13T18:08:42.000Z
1580574157376397313,120769030,en,Nothing new or profound next topic,['1580574157376397313'],2022-10-13T15:00:19.000Z
1578908154808905728,120769030,art,😂😂😂😂😂😂😂😂 https://t.co/QwlqV4CqaU,['1578908154808905728'],2022-10-09T00:40:13.000Z
1577811127916023810,120769030,en,Screaming “im him” as a grown man is really quite crazy😭 https://t.co/OLvIOhXLbo,['1577811127916023810'],2022-10-06T00:01:01.000Z
1577780565851389952,120769030,en,I can’t seem to stop spending money from September to December,['1577780565851389952'],2022-10-05T21:59:35.000Z
1577410826809798656,120769030,en,I hope my class friend bring snacks tonight,['1577410826809798656'],2022-10-04T21:30:22.000Z
1577080020106809345,120769030,en,I thought retrograde was over??? What is going on,['1577080020106809345'],2022-10-03T23:35:52.000Z
1577033202644185088,120769030,art,😂😂😂😂😂😂😂😂 https://t.co/gFDu0ccDUK,['1577033202644185088'],2022-10-03T20:29:50.000Z
1576586729427197952,120769030,en,Sounds like more responsibilities no thanks😭 https://t.co/NyMKjz55vB,['1576586729427197952'],2022-10-02T14:55:42.000Z
1576578172141068290,120769030,en,I need tights made for tall people,['1576578172141068290'],2022-10-02T14:21:42.000Z
1576416383792910337,120769030,en,Mcdonalds chicken nuggets are still disgusting good to know,['1576416383792910337'],2022-10-02T03:38:48.000Z
1575658464650547200,120769030,en,My love language is when I wear new scents &amp; he tells me I smell delicious👩‍🍳,['1575658464650547200'],2022-09-30T01:27:06.000Z
1575643117868699648,120769030,en,RT @Chayneashley: I can’t wait to see how fucking rich ima get in this lifetime.,['1575643117868699648'],2022-09-30T00:26:07.000Z
1575581889708302336,120769030,en,You must wanna join him https://t.co/iQQBcQD1PI,['1575581889708302336'],2022-09-29T20:22:50.000Z
1574601158840418305,120769030,en,I made a pot roast tonight who am I,['1574601158840418305'],2022-09-27T03:25:45.000Z
1574552398999191559,120769030,en,I hope my bf knows we are going to the super bowl,['1574552398999191559'],2022-09-27T00:12:00.000Z
1574454958715539462,120769030,en,uses* &amp; the skin is flawless,['1574454958715539462'],2022-09-26T17:44:48.000Z
1574454418610835457,120769030,en,"My grandma used vaseline as moisturizer, nobody can shame me into expensive skin care",['1574454418610835457'],2022-09-26T17:42:40.000Z
1574442566099107842,120769030,en,This is insanity https://t.co/0tt4gwttL8,['1574442566099107842'],2022-09-26T16:55:34.000Z
1574017938495094784,120769030,en,@thejrusselll Joseph plsss,['1574017938495094784'],2022-09-25T12:48:15.000Z
1573732152742739969,120769030,en,I need some cute boot recs,['1573732152742739969'],2022-09-24T17:52:38.000Z
1573702066098388992,120769030,en,hello😜 https://t.co/hie1LBKn1V,['1573702066098388992'],2022-09-24T15:53:05.000Z
1573519032518643712,120769030,und,@thejrusselll 😭😭😭😭😭😭😭😭😭,['1573519032518643712'],2022-09-24T03:45:46.000Z
1573518396787986452,120769030,en,I can’t wait to say “I’m put up”🥺🥲,['1573518396787986452'],2022-09-24T03:43:15.000Z
1573517513060753408,120769030,en,@skyyglizzzy &amp; his parents needa go to hell for not committing him like? none of it made sense he was a sick ass kid😭,['1573517513060753408'],2022-09-24T03:39:44.000Z
