edit_history_tweet_ids,created_at,id,author_id,lang,text
['1597015033988673536'],2022-11-27T23:50:29.000Z,1597015033988673536,18367959,en,"RT @MichaelWarbur17: Wonderful Colourised film of 5th Avenue - New York in the 1930’s.

 https://t.co/VsA8MbccUF"
['1596962071803199488'],2022-11-27T20:20:02.000Z,1596962071803199488,18367959,en,"RT @MichaelOreskes: At a moment when many Americans are losing faith in the value of #Covid vaccines, these researchers quantified that val…"
['1596362015093805062'],2022-11-26T04:35:38.000Z,1596362015093805062,18367959,en,"RT @costareports: To me, the story here isn’t how a prominent pusher of hate against Jewish people ended up at a table with Trump. The stor…"
['1596207888779063298'],2022-11-25T18:23:11.000Z,1596207888779063298,18367959,en,"RT @TVietor08: We know this statement is a lie because 1) of course Trump world knows who Fuentes is, and 2) there was a video going around…"
['1595999710393012224'],2022-11-25T04:35:57.000Z,1595999710393012224,18367959,und,@GeorgeResch 😭
['1595987442103746560'],2022-11-25T03:47:12.000Z,1595987442103746560,18367959,en,"RT @Bsamuels0: Nick Fuentes is among the most explicitly antisemitic figureheads on the far-right, platforming the most horrid of hateful d…"
['1595952501114957824'],2022-11-25T01:28:22.000Z,1595952501114957824,18367959,en,This might be the worst thing @RexChapman has ever posted on this hellish site. https://t.co/dYI6YUOajT
['1595638541950005248'],2022-11-24T04:40:48.000Z,1595638541950005248,18367959,en,@sheeraf I’m neither but took enough school to know picking two dates without any prior comparison and no zero baseline are both not great.
['1595635746559467520'],2022-11-24T04:29:42.000Z,1595635746559467520,18367959,en,@drvolts Ha. Yes.
['1595635654528049153'],2022-11-24T04:29:20.000Z,1595635654528049153,18367959,en,"RT @next_china: 🧵 THREAD: 1) Violent protests broke out in China at Apple's biggest iPhone factory in the world.

Here's what happened http…"
['1595452237077176321'],2022-11-23T16:20:30.000Z,1595452237077176321,18367959,en,RT @kennethcolereal: If you're not angry you're not paying attention. Enough is enough. https://t.co/GoNgGhBVAe
['1595450366585614337'],2022-11-23T16:13:04.000Z,1595450366585614337,18367959,en,"RT @Connor_J_Hughes: The original plan was for Saleh not to announce a starter until the weekend — game planning reasons. 

He obviously co…"
['1595436681548668937'],2022-11-23T15:18:41.000Z,1595436681548668937,18367959,en,RT @Adam_Morfeld: I introduced red flag law legislation after the policy was requested by a local Sheriff and recommended by then President…
['1595414766507491332'],2022-11-23T13:51:36.000Z,1595414766507491332,18367959,en,"RT @WHCOS: One last item for your Thanksgiving dinner: some talking points when ""that Uncle"" comes ""at you"" about @POTUS. https://t.co/P9X0…"
['1595319364613722113'],2022-11-23T07:32:30.000Z,1595319364613722113,18367959,en,RT @_jacobschneider: Per https://t.co/gC7dQ5uG3i — tonight’s mass shooting at the Chesapeake Bay Walmart is the 31st mass shooting in NOVEM…
['1595319169418936320'],2022-11-23T07:31:44.000Z,1595319169418936320,18367959,en,"At least 10 dead in mass shooting. Appears shooter was a former Manager of the Walmart where this occurred. 

And, now, our leaders will offer thoughts and prayers. 

And we will focus on what happened here until the next mass shooting happens later this week. #EnoughlsEnough https://t.co/TafIjmWh2n"
['1595215869738713088'],2022-11-23T00:41:15.000Z,1595215869738713088,18367959,en,RT @MollyJongFast: Ummmmmmmmm wut? https://t.co/2hULyXctig
['1595128215903014913'],2022-11-22T18:52:57.000Z,1595128215903014913,18367959,en,"RT @UnluckyBanshee: The one who saved my life and stomped the shooter’s face in was not a drag queen, she is a trans woman. Let’s not call…"
['1595037903633408000'],2022-11-22T12:54:05.000Z,1595037903633408000,18367959,en,"RT @nbminor: The latest write-thru of the NYT dad hero Club Q story is even more of a gut-punch than it was four hours ago. 

https://t.co/…"
['1594705644136943617'],2022-11-21T14:53:48.000Z,1594705644136943617,18367959,en,"RT @TasneemN: In what was seen as a show of solidarity for anti-regime protesters, Iran's soccer team did not sing the country's national a…"
['1594527787930587136'],2022-11-21T03:07:04.000Z,1594527787930587136,18367959,en,"""Blacks and Jews, Again"" by @MichaelEDyson  A very interesting response to Kyrie and Ye https://t.co/PL5LUHUnYG"
['1594525019320762368'],2022-11-21T02:56:04.000Z,1594525019320762368,18367959,en,"RT @yashar: BREAKING

Bob Iger is back as CEO of Disney. 

https://t.co/cJF6bPhWIb"
['1594515124294852608'],2022-11-21T02:16:44.000Z,1594515124294852608,18367959,en,"RT @NYDailyNews: A man threw a brick at the window of a Midtown gay bar that has been terrorized by similar attacks in recent days, police…"
['1594448949267648521'],2022-11-20T21:53:47.000Z,1594448949267648521,18367959,en,@ShusterAdam You said it. Disgusting all around.
['1594408037149810694'],2022-11-20T19:11:13.000Z,1594408037149810694,18367959,en,RT @AOC: .@laurenboebert you have played a major role in elevating anti-LGBT+ hate rhetoric and anti-trans lies while spending your time in…
['1594338845553819652'],2022-11-20T14:36:16.000Z,1594338845553819652,18367959,en,"RT @MomsDemand: At least five people were killed and 18 wounded in a mass shooting at the LGBTQ+ Club Q in Colorado Springs last night. 

O…"
['1594190907431342081'],2022-11-20T04:48:25.000Z,1594190907431342081,18367959,en,"RT @DMBGorgeCrew: When DMB fans take over New York! 

🎥 srichardweneta(ig)

#dmb #davematthewsband #davematthews #dmbgorgecrew #dmbgc #gorg…"
['1594185082595590144'],2022-11-20T04:25:16.000Z,1594185082595590144,18367959,en,Great way to close out a fun 2 nights of #dmb at ⁦@TheGarden⁩ ⁦@DMBGorgeCrew⁩ https://t.co/xnTwJFN2Iz
['1594087326065758209'],2022-11-19T21:56:49.000Z,1594087326065758209,18367959,en,RT @NYDailyNews: A “developing threat” to New York City’s Jewish community was averted early this morning by the arrests of two armed men a…
['1593958379067789313'],2022-11-19T13:24:26.000Z,1593958379067789313,18367959,und,@elonmusk 🤡
['1593819057018527744'],2022-11-19T04:10:49.000Z,1593819057018527744,18367959,en,RT @elamin88: No shade to all of these Twitter alternatives but they’re all pitching themselves as a home for civil conversation when what…
['1593678743456944128'],2022-11-18T18:53:16.000Z,1593678743456944128,18367959,art,👏 https://t.co/6qH8r9UBsj
['1593660518916571137'],2022-11-18T17:40:51.000Z,1593660518916571137,18367959,en,"@elonmusk Show your employees, advertisers and users some respect."
['1593646487245754369'],2022-11-18T16:45:05.000Z,1593646487245754369,18367959,da,@jaketapper @MyHeritage Jedi Tapper vibes in number 1
['1593620426856583169'],2022-11-18T15:01:32.000Z,1593620426856583169,18367959,en,"RT @city_health: Great news from California! 

Local policy action like this can save lives and advance #healthequity. https://t.co/DR0LKBf…"
['1593575629479354369'],2022-11-18T12:03:31.000Z,1593575629479354369,18367959,en,I’m down to try out a new social network and @karaswisher knows tech. Join the waitlist for post. at https://t.co/MZkyfWvfXE https://t.co/Hkb5aJWX6G
['1593458587304710145'],2022-11-18T04:18:26.000Z,1593458587304710145,18367959,en,So how / why would Twitter actually die? (From a tech perspective not an explanation of the 💩 that got us here)
['1593377503741190145'],2022-11-17T22:56:15.000Z,1593377503741190145,18367959,en,"RT @Mediaite: JUST IN: Man with Sword and Axe Detained in 'New York Times' Lobby, Asked to Speak to Political Reporters https://t.co/nMB4ny…"
['1593095269746638853'],2022-11-17T04:14:45.000Z,1593095269746638853,18367959,en,"RT @axios: JUST IN: Pelosi to announce ""future plans"" on Thursday https://t.co/cfbySjn0In"
['1592864109464125441'],2022-11-16T12:56:12.000Z,1592864109464125441,18367959,en,RT @maggieNYT: The Post - and Murdoch - know better than anyone that the biggest wound Trump can suffer is people not saying his name.
['1592716018484666370'],2022-11-16T03:07:44.000Z,1592716018484666370,18367959,en,Trump’s repeated mentions of storm isn’t accidental. He knows he can’t win without the Q followers. #TrumpAnnouncement
['1592713771549888512'],2022-11-16T02:58:48.000Z,1592713771549888512,18367959,en,Nothing says strength like declaring “I’m a victim” #TrumpAnnouncement
['1592707308098052096'],2022-11-16T02:33:07.000Z,1592707308098052096,18367959,en,"RT @washingtonpost: The twice-impeached former president Donald Trump, 76, who refused to concede in the 2020 election and is the subject o…"
['1592707235121008640'],2022-11-16T02:32:50.000Z,1592707235121008640,18367959,en,"RT @JenSmithNYC: This is the headline:

Trump, who as president fomented an insurrection, says he is running again https://t.co/5Jd4UXrtbG"
['1592704638016704512'],2022-11-16T02:22:31.000Z,1592704638016704512,18367959,en,@brianstelter Disagree. Hate the man but still watching.
['1592703932509605888'],2022-11-16T02:19:43.000Z,1592703932509605888,18367959,en,Trump patting himself on the back for the Election Day results is truly Trumpian.
['1592703745867276288'],2022-11-16T02:18:58.000Z,1592703745867276288,18367959,en,"RT @sppeoples: ""We are a failing nation,” Trump says. “The blood-soaked streets of our once great cities are cesspools of violent crime.”"
['1592702730937982976'],2022-11-16T02:14:56.000Z,1592702730937982976,18367959,en,"RT @OMGrisham: Saying he took “decisive action w COVID &amp; saved lives” frankly pisses me off. I was there, in the meetings. He was worried a…"
['1592702265793839104'],2022-11-16T02:13:05.000Z,1592702265793839104,18367959,en,RT @maggieNYT: Trump says we went decades without a war during his four years in office
['1592685035655553026'],2022-11-16T01:04:37.000Z,1592685035655553026,18367959,zxx,via @NYTimes https://t.co/5tFHrWDMDJ
['1592540022871584768'],2022-11-15T15:28:24.000Z,1592540022871584768,18367959,en,RT @yashar: Thoughts and prayers to all the parents who are trying to get their kids Taylor Swift tickets.
['1592539220819980289'],2022-11-15T15:25:12.000Z,1592539220819980289,18367959,en,Swifties are crashing Ticketmaster.... again. https://t.co/fKJSc9g5GP
['1592527378601107457'],2022-11-15T14:38:09.000Z,1592527378601107457,18367959,en,RT @DRobinsonLoHud: Lung cancer screening saves lives. So why so do many at high risk not get one? https://t.co/k56c3WuPnF via @usatoday
['1592368018075832320'],2022-11-15T04:04:54.000Z,1592368018075832320,18367959,en,RT @richeisen: What a way for an undefeated season to end.
['1592366732668469248'],2022-11-15T03:59:48.000Z,1592366732668469248,18367959,en,"RT @RexChapman: Brendan Hunt as Coach Beard (Ted Lasso) performing “Bad Romance” by lady gaga is pretty incredible… 
 https://t.co/A7Kwswdy…"
['1592363821066522624'],2022-11-15T03:48:14.000Z,1592363821066522624,18367959,en,@likebutterfield Same
['1592337084886700032'],2022-11-15T02:01:59.000Z,1592337084886700032,18367959,en,"RT @NBCNews: BREAKING: Democrat Katie Hobbs wins Arizona governor's race, NBC News projects. https://t.co/noatnOv4zE https://t.co/x8DFFwJqy3"
['1592275147268182016'],2022-11-14T21:55:52.000Z,1592275147268182016,18367959,en,"RT @BarackObama: Last week, voters in South Dakota chose to expand access to Medicaid under the Affordable Care Act, making it possible for…"
['1592206702363148288'],2022-11-14T17:23:54.000Z,1592206702363148288,18367959,en,"Believe.
@ussoccer https://t.co/5D3EXijcbK"
['1592184595340222464'],2022-11-14T15:56:03.000Z,1592184595340222464,18367959,en,"RT @AJCGlobal: We are sickened by the antisemitic graffiti found in Bethesda today.

The Jewish community will not be intimidated by these…"
['1591972747403575296'],2022-11-14T01:54:15.000Z,1591972747403575296,18367959,en,"RT @MaryPeltola: Honestly, it’s understandable if you do. https://t.co/X98mOssL2j"
['1591833771191721986'],2022-11-13T16:42:00.000Z,1591833771191721986,18367959,zxx,https://t.co/sUekly0zOt https://t.co/2ZONkM0Vht
['1591804741813784582'],2022-11-13T14:46:39.000Z,1591804741813784582,18367959,en,"RT @agrenell: ""Democrats should realize that these pro-choice voters just saved many of their hides, and recently elected Democratic politi…"
['1591616345245995008'],2022-11-13T02:18:02.000Z,1591616345245995008,18367959,en,"RT @NBCNews: BREAKING: Democrat Catherine Cortez Masto wins re-election to the U.S. Senate in Nevada, NBC News projects. https://t.co/Ei1P2…"
['1591544540858843136'],2022-11-12T21:32:42.000Z,1591544540858843136,18367959,en,"RT @simongerman600: Another US election, another ""Land doesn't vote, people do"" style map showing the election results. https://t.co/XmMTSU…"
['1591518877439365120'],2022-11-12T19:50:44.000Z,1591518877439365120,18367959,en,"Those in my feed following national election results -- the effect that NY Dems' poor #ElectionDay results on Long Island &amp; downstate NY- all of Nassau/Suffolk County went Red (GOP +2), SP Maloney lost (+1) -- after a mess of redistricting directly impacted Dem House Majority."
['1591161991489802240'],2022-11-11T20:12:35.000Z,1591161991489802240,18367959,en,RT @waDNR: Update: The Twitter wildfire is at 44 billion acres and 0% contained.
['1590953617921822723'],2022-11-11T06:24:35.000Z,1590953617921822723,18367959,en,"RT @Redistrict: I've seen enough: Sen. Mark Kelly (D) wins reelection in #AZSEN, defeating Blake Masters (R)."
['1590758899686473730'],2022-11-10T17:30:51.000Z,1590758899686473730,18367959,en,RT @ParentsvsVape: Juul Labs has secured a cash infusion from some of its early investors to stave off bankruptcy and plans to lay off abou…
['1590714136425398272'],2022-11-10T14:32:58.000Z,1590714136425398272,18367959,en,"RT @katherineefoley: Scoopity boop from me and @vcolliver -- a day following CA's referendum to keep a flavored tobacco ban in place, RJ Re…"
['1590563140865232896'],2022-11-10T04:32:58.000Z,1590563140865232896,18367959,en,"RT @ddiamond: Witness the steady expansion of Medicaid, ten years after the Supreme Court blocked Obama’s national plan and left it up to s…"
['1590534510248361984'],2022-11-10T02:39:12.000Z,1590534510248361984,18367959,en,"RT @FridaGhitis: Iranian clerics pressure young women to wear hijab, cover their hair. Iranian women push back. Watch. https://t.co/uUbT6L7…"
['1590478492814098432'],2022-11-09T22:56:37.000Z,1590478492814098432,18367959,en,RT @atrupar: $8 basically gets you this on Twitter now https://t.co/O3BzYoaP3T
['1590417695530704898'],2022-11-09T18:55:01.000Z,1590417695530704898,18367959,en,RT @NateSilver538: One thing about the GOP mini-wave in NY state/NYC metro is that you're going to have a half-dozen Republican House membe…
['1590381250572795910'],2022-11-09T16:30:12.000Z,1590381250572795910,18367959,en,"RT @billingspg: “Tonight, once again Californians voted in support of protecting kids and standing up to Big Tobacco,” said @Seilback , the…"
['1590250915029979136'],2022-11-09T07:52:18.000Z,1590250915029979136,18367959,en,"RT @shannonrwatts: THEY DID IT!!! Oregon ballot measure 114 just passed. @MomsDemand got out the vote for the new policy initiative, which…"
['1590250042275004418'],2022-11-09T07:48:50.000Z,1590250042275004418,18367959,en,@Azi Medicaid expansion again winning in red state
['1590247813639995393'],2022-11-09T07:39:58.000Z,1590247813639995393,18367959,en,"RT @FairnessProject: 🎉JUST IN: Tonight, South Dakotans voted to expand Medicaid in the state. Now, over 40,000 South Dakotans previously wi…"
['1590221829591166976'],2022-11-09T05:56:43.000Z,1590221829591166976,18367959,en,"RT @NBCNews: BREAKING: Democrat John Fetterman wins U.S. Senate race in Pennsylvania, NBC News projects. https://t.co/NqjTEpNhkv https://t.…"
['1590220402483433473'],2022-11-09T05:51:03.000Z,1590220402483433473,18367959,en,"RT @gabbyrichards: Ballot measures to protect abortion access and reproductive freedom are UNDEFEATED tonight. 

5-0. 

The pundits were wr…"
['1590219056606433280'],2022-11-09T05:45:42.000Z,1590219056606433280,18367959,en,"RT @randimarshall: We seem to be looking at a situation where on Long Island, all four congressional seats could go red and seven of nine s…"
['1590217571776675846'],2022-11-09T05:39:48.000Z,1590217571776675846,18367959,en,"RT @statnews: California bans flavored tobacco products, including vapes https://t.co/o6vUJcc1pW"
['1590216409275301888'],2022-11-09T05:35:11.000Z,1590216409275301888,18367959,en,RT @RossBarkan: Wipeout on Long Island. House Democratic candidates Robert Zimmerman and Laura Gillen have both lost in Nassau County. Seat…
['1590214512816582656'],2022-11-09T05:27:39.000Z,1590214512816582656,18367959,en,"RT @npfandos: I am told Democrat Robert Zimmerman is about to concede in NY3 against Republican George Santos. 

Democrats had been moderat…"
['1590207681784328193'],2022-11-09T05:00:30.000Z,1590207681784328193,18367959,en,RT @timesunion: BREAKING: New York voters overwhelmingly pass Environmental Bond Act. #Election2022  https://t.co/06C7HrydmQ
['1590207282037821440'],2022-11-09T04:58:55.000Z,1590207282037821440,18367959,en,The AP has called it. California's Prop 31 prohibiting the sale of flavored tobacco products including menthol cigarettes has passed!! @YesProtectKids @CaliforniaLung
['1590200800566878208'],2022-11-09T04:33:10.000Z,1590200800566878208,18367959,en,"RT @JoanAlker1: Medicaid expansion has been winning all night in South Dakota. 

Hard to imagine it will be the state to end the unbeaten w…"
['1590197600304889858'],2022-11-09T04:20:27.000Z,1590197600304889858,18367959,en,RT @KathyHochul: BREAKING: I’m deeply honored to be elected Governor of the State of New York. https://t.co/74NRknL0XM
['1590195275230216192'],2022-11-09T04:11:12.000Z,1590195275230216192,18367959,en,RT @chrissmithnymag: .@msnbc calling it: @KathyHochul wins a term of her own.
['1590167390423519235'],2022-11-09T02:20:24.000Z,1590167390423519235,18367959,en,RT @notlarrysabato: 9:17 PROJECTION:  Abigail Spanberger (D) has been re-elected to Virginia's 7th District.
['1589408942349725696'],2022-11-07T00:06:36.000Z,1589408942349725696,18367959,en,"RT @MetsNationNYC: ✍️ OFFICIAL 🚨

The #Mets and Edwin Diaz agree to a 5-year/$102M deal; includes an opt-out clause and no-trade clause, wi…"
['1589345135472836609'],2022-11-06T19:53:03.000Z,1589345135472836609,18367959,en,"RT @MarkLevineNYC: Someone called in a bomb threat to an early voting poll site in East Harlem, at 1573 Madison Ave, forcing evacuation of…"
['1589317725092212737'],2022-11-06T18:04:08.000Z,1589317725092212737,18367959,en,@KFILE Isn’t the Zeldin the GOP guy who is at all the NYC protests? Cc @CelesteKatzNYC
['1589316935715786752'],2022-11-06T18:01:00.000Z,1589316935715786752,18367959,en,RT @GavinNewsom: A lot on the ballot. Not to be missed--a chance to stand up to nasty tobacco companies that are willing to put our kids' h…
['1589252033353494528'],2022-11-06T13:43:06.000Z,1589252033353494528,18367959,en,"RT @wordsRmightier: If you think you love ""freedom"" but you don't care if it applies to everyone, what you actually love is ""PRIVILEGE.""…"
['1589196247608348672'],2022-11-06T10:01:25.000Z,1589196247608348672,18367959,qme,@pandoramusic https://t.co/VVobUgTb3z
['1589185888525111296'],2022-11-06T09:20:16.000Z,1589185888525111296,18367959,en,RT @Acyn: Strong finish https://t.co/v2cDHjjatM
['1589068904609218561'],2022-11-06T01:35:24.000Z,1589068904609218561,18367959,und,@darrenrovell Yes
['1588717535016673281'],2022-11-05T02:19:11.000Z,1588717535016673281,18367959,en,"Propane tank, burning clothes found inside Birmingham’s Temple Beth-El; man held on suspicion of arson https://t.co/aDnO7Su0YX"
