lang,text,author_id,created_at,id,edit_history_tweet_ids
en,So hungry https://t.co/pSmyiikfs7,846832581790371840,2022-11-27T22:06:17.000Z,1596988809761394689,['1596988809761394689']
en,"😆 speaking Japanese and Chinese and Hebrew lol 

Wordd words words...

Arigato 🙏 japanese for thank you

So funny but lol 

If need pen name why not a Hebrew name or blessing
Or something",846832581790371840,2022-11-27T22:05:24.000Z,1596988587160895489,['1596988587160895489']
en,Jewish mysticism...,846832581790371840,2022-11-27T21:45:36.000Z,1596983606492422144,['1596983606492422144']
en,Anti-China drive backfires in Taiwan elections | DW News https://t.co/sjKR0gFmTz via @YouTube,846832581790371840,2022-11-27T20:11:50.000Z,1596960009396817922,['1596960009396817922']
en,"Kanye whatever money he was boasting of addidas employees might just get it

Then what

Nobody wants nothing to do with him
It cost money to run for president

Addidas employees
Showing them porn 
Sexual abuse 
Intolerable atmosphere at work 

All that stuff.",846832581790371840,2022-11-27T20:10:33.000Z,1596959683772059648,['1596959683772059648']
en,"Serious 

Just symbolism

Red string bracelet",846832581790371840,2022-11-27T20:07:22.000Z,1596958884266409984,['1596958884266409984']
en,"Look one day of feeling better
Better put my red string bracelet back on 

Passover symbol...
From the diseases of the Egyptians
Plague all that fucking shit G-d sent on nations people

Jewish mysticism",846832581790371840,2022-11-27T20:06:20.000Z,1596958623069921281,['1596958623069921281']
en,"Speaking of qui gong...
China.

I heard the protests were students from an elite *prestigious college

Hm..

You know these kids now days 
Bold. Not hiding face.

That is not the whole population saying step down
University kids always jump on their own 
Wanna be social movement",846832581790371840,2022-11-27T19:16:18.000Z,1596946033166417922,['1596946033166417922']
en,"I was like that since like Halloween to Thanksgiving

Just something I can't explain you know

Then into learning 

Healing arts.
Qui gong",846832581790371840,2022-11-27T19:14:06.000Z,1596945478528081921,['1596945478528081921']
en,Not illuminati approved,846832581790371840,2022-11-27T19:13:04.000Z,1596945218850369537,['1596945218850369537']
en,"Today woke up early
Work on project junk journal lol 
Went to store
Did some laundry 
Gave dogs bath 
Mop sweep throw out carpet throw out garbage take a bath 

Do all kinds of stuff 

Energy back.
Coming back.

Salt pipe a diy salt pipe
I like it 
I don't think they do lol",846832581790371840,2022-11-27T19:12:39.000Z,1596945111551647744,['1596945111551647744']
en,"So. Today is the first day I actually felt better since Halloween
That long. 

Only change was salt pipe.
And they don't like it that much
Anything not lol illuminati approved they are like https://t.co/PDLtPEuvtT",846832581790371840,2022-11-27T19:08:19.000Z,1596944024862330880,['1596944024862330880']
en,Fmr. Ukrainian President Calls Ukrainian Armed Forces A ‘Great Negotiator' https://t.co/ZUek3a5gaH via @YouTube,846832581790371840,2022-11-27T16:02:42.000Z,1596897309467770882,['1596897309467770882']
en,"feeling much better 
period finally over 
now some work at home activity make low content stuff",846832581790371840,2022-11-27T13:23:06.000Z,1596857148256002048,['1596857148256002048']
en,"i think worth trying womens coloring book. i seen black womans coloring book. 
can make anything childrens or adult just non offensive material",846832581790371840,2022-11-27T13:09:38.000Z,1596853757861826566,['1596853757861826566']
en,"been thinking about it company name 

like abe books thats good brand make a name if you want pen name or company name",846832581790371840,2022-11-27T13:07:30.000Z,1596853219048693762,['1596853219048693762']
en,so i was reading says you should click flatten image for best printing before saving design. see how the flower graphic and watch is bulging - first design i made. ok next time https://t.co/C1RL6XxsWA,846832581790371840,2022-11-27T12:26:02.000Z,1596842785780469760,['1596842785780469760']
en,ok. so first step is kpd cover calulator can google search that page - after you fill it in &amp; create it dimensions - copy then control to paste in canva - then drag edges to cover page resize to *total dimensions should look like this - to start designing which you will save. https://t.co/vw1RzpqI2Q,846832581790371840,2022-11-27T12:20:51.000Z,1596841481264050177,['1596841481264050177']
en,"So number 1. There is a kdp cover creator 
Start there to choose size get the dimensions overall.. total dimensions front and back cover included.

Generate the template get that number
Copy paste control v into Canva

From there design save as pdf print

Do a separate interior",846832581790371840,2022-11-27T07:47:44.000Z,1596772749984161792,['1596772749984161792']
en,working on a gratitude journal. I like it. Hippy style. Happy smiling faces. https://t.co/GBuETFxzw7,846832581790371840,2022-11-27T07:09:28.000Z,1596763117115277314,['1596763117115277314']
en,"RT @cher: Black Friday Video Debut 🖤Cher Decades Collection

@Walmart @myscentbeauty 
#CherDecades #CherYourDecade https://t.co/2qTOBGxVaE",846832581790371840,2022-11-26T11:52:08.000Z,1596471864116797446,['1596471864116797446']
en,@RyanT90756849 @nypost Well that's always hot Ryan 😆  💪🏼 especially when people need jobs in these times...,846832581790371840,2022-11-26T07:48:48.000Z,1596410629971116032,['1596410629971116032']
en,RT @beeple: TWITTER 2092 https://t.co/AWIALSvcwi,846832581790371840,2022-11-26T06:50:08.000Z,1596395863835672581,['1596395863835672581']
