id,author_id,created_at,text,edit_history_tweet_ids,lang
1596981059815886848,205368519,2022-11-27T21:35:29.000Z,RT @spudpacker1: @theliamnissan https://t.co/OB1SuzrOly,['1596981059815886848'],qme
1596977999337099265,205368519,2022-11-27T21:23:20.000Z,@perfectrose2011 No worries just hanging out😀,['1596977999337099265'],en
1596977053848727552,205368519,2022-11-27T21:19:34.000Z,"Communications protocol stipulates rules when Mike Farnworth speaks about consumer issues, by @charliesmithvcr https://t.co/fZkUp7vSvl Shenanigans. Authoritarian barriers that will benefit the gov and NOT the consumer…public are cash cows.",['1596977053848727552'],en
1596974428449280001,205368519,2022-11-27T21:09:08.000Z,@perfectrose2011 Yup. Please! DM me!,['1596974428449280001'],en
1596973673357115392,205368519,2022-11-27T21:06:08.000Z,@perfectrose2011 RSV is on the rise for adults. My nephew got the RSV super nasty sickest he said he’s ever been. Saw a Bestie yesterday and she is 50 and same symptoms as nephew. Super sick the first week. The only way to know is a PCRI. @bcndp survival of the fittest ethos.#BCNDPBackHoeIntoPits,['1596973673357115392'],en
1596972641881292800,205368519,2022-11-27T21:02:02.000Z,"@perfectrose2011 ALL the meds from Australian are going to hospitals,urgent care, walkins. The US supply would go to store/pharmacies.Of course they will be dolled out and won’t say how much BC will get. So not weeks…months.Never let a good crisis go to waste.",['1596972641881292800'],en
1596970839492407297,205368519,2022-11-27T20:54:53.000Z,@adriandix @AnneKangMLA @routledge_janet @BCLegSpeaker @Fraserhealth Hey @adriandix Remember “Kid’s Don’t Get Sick” “Covid is Mild like a Cold” Have you forgotten?Collapsed Healthcare was your wish. When can BC expect Privatization?That’s Your Plan #ForgerDixie.You TOLD Parents Vaccinations WereNot Necessary. So is your grave comfy?,['1596970839492407297'],en
1596969695168860161,205368519,2022-11-27T20:50:20.000Z,"Giant trees still fall amid old-growth funding lag for B.C. First Nations https://t.co/JLyd1BWjay Of course BC will drag it’s felt and put up road blocks, till every dam tree is cut. Race to the bottom of the profit barrel. Pure @bcndp greed. #OldgrowthCuttingIsAntiReconciliation",['1596969695168860161'],en
1596963149890334720,205368519,2022-11-27T20:24:19.000Z,@theJagmeetSingh Phhhhtttpt. Provinces are Authoritarian Health Gulags. BC is particularly egregious. You Feds won’t step foot in a school/hospital. Why your kids are in well ventilated private schools and your family has VIPHC.Your chef shops at WholeFoods. The feckless Feds being all shouty.,['1596963149890334720'],en
1596962108855701504,205368519,2022-11-27T20:20:11.000Z,"RT @SafeSchoolsBC: 🧵:
Dr. Henry is lying when saying illness rates in BC schools is “in line with what we normally see…”

ABSOLUTELY FALSE.…",['1596962108855701504'],en
1596961848389427202,205368519,2022-11-27T20:19:09.000Z,"More children's medication arrives in Canada, unclear how much is coming to B.C., and when https://t.co/Nq73yIPDRk",['1596961848389427202'],en
1596961741510168576,205368519,2022-11-27T20:18:43.000Z,"2/supplies will arrive in B.C., or how many are on the way to the province.”So my bet is very little.",['1596961741510168576'],en
1596961740008607744,205368519,2022-11-27T20:18:43.000Z,"More children's medication arrives in Canada, unclear how much is coming to B.C., and when https://t.co/Nq73yIPDRk why bother reporting something that is clearly “unknown. All of Australian imports are going to Hospitals. Everywhere else gets US. “but it's not known when",['1596961740008607744'],en
1596567398341279744,205368519,2022-11-26T18:11:45.000Z,"B.C. flush with $5 billion in extra cash, officials say in quarterly update https://t.co/3crTVRTBP7 Just remember @bcndp lied. Playing Rich by hiding a surplus using non standard accounting practices.Shake down the Feds for HC cash.Sitting on a fortune while healthcare collapses.",['1596567398341279744'],en
1596554113613193219,205368519,2022-11-26T17:18:57.000Z,"Warning to B.C. car buyers, by @charliesmithvcr https://t.co/3G5prDN6ge Yup and if you try to buy used be prepared to pay PST as of Oct1 2022 on the Blackbook value of the car. So yeah the consumer is the cash cow with car dealers and the gov shaking us down💰💰💰💰💰💰💰!",['1596554113613193219'],en
1596245315384152064,205368519,2022-11-25T20:51:54.000Z,Ah same wth @bcndp @Dave_Eby BC has collapsed and @adriandix Telus privatization is the next step. @bcndp siting on $6B surplus cash and Johnny was crying poor. BC is fucking Loaded💰💰💰💰💰💰 https://t.co/hv5sYWVWpN,['1596245315384152064'],en
1596244621642039298,205368519,2022-11-25T20:49:09.000Z,RT @ChristineGuent8: @a_longhurst @globeandmail Please sign. @bcndp killing healthcare &amp; overwhelming hospitals is  intentional to instate…,['1596244621642039298'],en
1596243962721075200,205368519,2022-11-25T20:46:32.000Z,RT @randsco: @a_longhurst @globeandmail Canceling surgeries. Yep. Like THAT will fix the problem (that you &amp; Bonnie Henry helped to create)…,['1596243962721075200'],en
