edit_history_tweet_ids,created_at,id,author_id,lang,text
['1597066380788248581'],2022-11-28T03:14:31.000Z,1597066380788248581,934860376046473216,en,RT @winnttaebear: WOW BY JHOPE https://t.co/BDlWnkgA6C
['1597066363524087808'],2022-11-28T03:14:27.000Z,1597066363524087808,934860376046473216,en,"RT @tangJINjaemx: Jin’s birthday ad in Lotte World Magic Circle.

#TheAstronaut #JIN @BTS_twt https://t.co/5mfRNcUZot"
['1597066318989361154'],2022-11-28T03:14:17.000Z,1597066318989361154,934860376046473216,en,RT @hourlyhobi: hobi's little giggle 🥹 https://t.co/kqcDs6hVfy
['1597066281999831041'],2022-11-28T03:14:08.000Z,1597066281999831041,934860376046473216,en,RT @_RapperJK: “When Jungkook goes center you know something good is coming” 🔥🔥🔥 https://t.co/5xqx2dcf4S
['1597066122767257601'],2022-11-28T03:13:30.000Z,1597066122767257601,934860376046473216,en,"RT @btsthroughyears: 6 years ago today, Jin, Jimin, and Taehyung performed an Acoustic ver of Boy in Luv, Danger and I Need You at Japan Fa…"
['1597066002218426368'],2022-11-28T03:13:01.000Z,1597066002218426368,934860376046473216,und,RT @bts_tong82: 🥺🐨 https://t.co/jswQhKJpYu
['1597065980387414016'],2022-11-28T03:12:56.000Z,1597065980387414016,934860376046473216,es,RT @lelebtslove: El festival de Lollapalooza pasó a ser el concierto Hobipalooza con batir todos los récords de ventas en toda la historia…
['1597065624961679361'],2022-11-28T03:11:31.000Z,1597065624961679361,934860376046473216,en,"RT @MnetMAMA: [#2022MAMA] STAR COUNTDOWN D-1 by #jhope

Only 1 day left!! HOBI present THREE items to enjoy 2022 MAMA AWARDS! 
You can see…"
['1597065061155368961'],2022-11-28T03:09:17.000Z,1597065061155368961,934860376046473216,ko,"RT @HYBE_MERCH: 퀘스트🕹새로운 여행을 준비하자!
🎮🍴🧼💡🌟🎁

Jin 'The Astronaut' Official Merch.

🛸 상품 공개 2022. 11. 30. 11AM (KST)
💫 판매 오픈 2022. 11. 30. 2PM (…"
['1597064785371475968'],2022-11-28T03:08:11.000Z,1597064785371475968,934860376046473216,es,"RT @lelebtslove: - Sobre la performance de J-Hope en los MAMA 2022 : 

“Los organizadores dijeron que la actuación de J-Hope lleva sus pens…"
['1597064520664743936'],2022-11-28T03:07:08.000Z,1597064520664743936,934860376046473216,en,"RT @btsthroughyears: A year ago today, Taehyung said ""holy shit""

https://t.co/m5us64qTgY"
['1597064485600391168'],2022-11-28T03:07:00.000Z,1597064485600391168,934860376046473216,en,RT @kookminphotos: #JIKOOK: shower https://t.co/JYPBPSeXav
['1597064243848675329'],2022-11-28T03:06:02.000Z,1597064243848675329,934860376046473216,es,"RT @VanminBTS: ⏰ PROGRAMACIÓN BANGTAN | ⏰

1. Pemios MAMA2022 | JHOPE SOLO STAGE (3ra alineación) 

⏰ HORARIO: 30 de Noviembre

03:00 AM 🇸🇻…"
['1597063823332020224'],2022-11-28T03:04:22.000Z,1597063823332020224,934860376046473216,en,RT @nahiseokie: oh don't let yoongi see this https://t.co/dxQFtioO2a
['1597063638187024384'],2022-11-28T03:03:38.000Z,1597063638187024384,934860376046473216,es,"RT @jiminievenus: La corporación de acuñación de Corea (imprime billetes, monedas, pasaportes, etc para Corea) está lanzando una edición es…"
['1597063615827222529'],2022-11-28T03:03:32.000Z,1597063615827222529,934860376046473216,es,"RT @miinvse: — Kmedia anunció que para celebrar el décimo aniversario de BTS, Korea Mint Corporation lanzará medallones conmemorativos.

El…"
['1597063219914641408'],2022-11-28T03:01:58.000Z,1597063219914641408,934860376046473216,es,"RT @nicolle971_: Nuevo video de J-hope para la cuenta regresiva de los premios MAMA 2022 💜✨️ D-1

🔗https://t.co/UFM0pHEgyC https://t.co/RiL…"
