created_at,lang,edit_history_tweet_ids,id,text,author_id
2022-11-28T04:06:13.000Z,en,['1597079388159639552'],1597079388159639552,@OurNewHomecoach Make sure you do - will be waiting,1191855827667128320
2022-11-28T04:05:37.000Z,en,['1597079239937118210'],1597079239937118210,@richo_1973 @laurenboebert @elonmusk Musk is the Chief Bot,1191855827667128320
2022-11-28T04:05:02.000Z,en,['1597079092612206593'],1597079092612206593,@laurenboebert @elonmusk A biased public poll - lacking a rigid methodology. Lucky IQ is not relevant to whose is elected to the US House of Representatives.,1191855827667128320
2022-11-28T04:03:17.000Z,en,['1597078651266551808'],1597078651266551808,@joncoopertweets No - not only openly racist,1191855827667128320
2022-11-28T04:02:12.000Z,en,['1597078378531926016'],1597078378531926016,Is it time for Morrison to go back to Hawaii - and stay?,1191855827667128320
2022-11-28T04:01:03.000Z,en,['1597078088948781056'],1597078088948781056,@StroppySheila That is why they are so shocked by the election result - propaganda feeds stupidity,1191855827667128320
2022-11-28T03:59:26.000Z,en,['1597077682524938240'],1597077682524938240,@CatPurry9 He did have a vision - narcissistic heaven,1191855827667128320
2022-11-28T03:58:29.000Z,en,['1597077441708961792'],1597077441708961792,@DrSpooky_ER Like months of the year backwards - although they don't say if you get to July you have already passed,1191855827667128320
2022-11-28T03:57:05.000Z,en,['1597077091346182145'],1597077091346182145,"@Edward546518951 @rubberhips22 The mass media coverage was deliberate and calculated hate, misdirection and disinformation - this is not underestimation. It was a  calculated attempt to undermine and overthrow a Labor Government",1191855827667128320
2022-11-28T03:54:22.000Z,en,['1597076408073084932'],1597076408073084932,@OurNewHomecoach Excellent request - and do you have Siri?,1191855827667128320
2022-11-28T03:53:20.000Z,en,['1597076149137723392'],1597076149137723392,@Susan16Park Oh - all the best,1191855827667128320
2022-11-28T03:52:44.000Z,en,['1597075994992836608'],1597075994992836608,@MRobertsQLD They re-elected Andrews because he is not a dictator. Calling Dan a dictator increased the Labor vote,1191855827667128320
2022-11-28T03:50:01.000Z,en,['1597075313623969793'],1597075313623969793,@3HorsesR1 Oh - looks uncomfortable,1191855827667128320
2022-11-28T03:49:05.000Z,en,['1597075078696824832'],1597075078696824832,Is Federal Nationals opposition to a Voice to Parliament a stalking horse for the Federal Liberals?,1191855827667128320
2022-11-28T03:48:04.000Z,en,['1597074823175606272'],1597074823175606272,Do you agree that the Federal Nationals are racist?,1191855827667128320
2022-11-28T03:46:37.000Z,en,['1597074457025478656'],1597074457025478656,@SarkySage2 @MSMWatchdog2013 @3AWNeilMitchell Divisive Mitchell wants labor to forget the haters and abusers in the mass media,1191855827667128320
2022-11-28T03:45:18.000Z,en,['1597074128074608640'],1597074128074608640,@lesstenny @gdgoz Racist Nationals were always going to oppose,1191855827667128320
2022-11-28T03:43:51.000Z,en,['1597073760397692929'],1597073760397692929,How will Morrison and the LNP defend the impossible?,1191855827667128320
2022-11-28T03:42:59.000Z,en,['1597073542512017408'],1597073542512017408,Scott Morrison to face parliamentary censure for undermining political trust https://t.co/sCC7pRbGIM via @ConversationEDU,1191855827667128320
2022-11-28T03:42:18.000Z,en,['1597073370461634561'],1597073370461634561,View from The Hill: Welfare recipients are potential winners from Pocock twisting Albanese's arm https://t.co/Ucl71Uw29m via @ConversationEDU,1191855827667128320
2022-11-28T03:14:13.000Z,en,['1597066305676640256'],1597066305676640256,@OurNewHomecoach MAGAS are bots,1191855827667128320
2022-11-28T03:13:35.000Z,en,['1597066145903017985'],1597066145903017985,"Climate concern the main reason voters swung to independents at federal election, study finds https://t.co/o7env1qvXQ",1191855827667128320
2022-11-28T03:13:15.000Z,en,['1597066058581823488'],1597066058581823488,@CrossBiddy Do cows attack?,1191855827667128320
2022-11-28T03:12:29.000Z,en,['1597065868558860289'],1597065868558860289,Federal Liberals say Coalition must lure back women after Victoria state election rout https://t.co/rZIhoae59e,1191855827667128320
