text,edit_history_tweet_ids,author_id,created_at,id,lang
"Its a tad bit chilly in here, 19C.

Water?  Who needs water?!

66% humidity feels like its going to get wet soon!

*Yawn* Is it getting dark in here or is it just me?  (230)

If April showers bring May flowers, what do May flowers bring?
Pilgrims!

#plants #chlorophyll #soil",['1597071173040623616'],1249419530444537856,2022-11-28T03:33:34.000Z,1597071173040623616,en
"Its a tad bit chilly in here, 19C.

Water?  Who needs water?!

66% humidity feels like its going to get wet soon!

*Yawn* Is it getting dark in here or is it just me?  (230)

Why is a tree like a big dog?
They both have lot of bark!

#plants #photosynthesis #chlorophyll",['1597034932454715393'],1249419530444537856,2022-11-28T01:09:34.000Z,1597034932454715393,en
"Its a tad bit chilly in here, 19C.

Water?  Who needs water?!

66% humidity feels like its going to get wet soon!

*Yawn* Is it getting dark in here or is it just me?  (230)

What did the tree say to the math teacher?
Gee, I'm a tree!

#plants #soil #photosynthesis #plantlife",['1596998695400394752'],1249419530444537856,2022-11-27T22:45:34.000Z,1596998695400394752,en
"Its a tad bit chilly in here, 19C.

Water?  Who needs water?!

66% humidity feels like its going to get wet soon!

*Yawn* Is it getting dark in here or is it just me?  (230)

Do you know why you can't water indoor plants in Russia?
Because it's bad for microphones

#plants #tea",['1596986616614367234'],1249419530444537856,2022-11-27T21:57:34.000Z,1596986616614367234,en
"Its a tad bit chilly in here, 19C.

Water?  Who needs water?!

66% humidity feels like its going to get wet soon!

*Yawn* Is it getting dark in here or is it just me?  (230)

What makes some plants better at math than others?
Square roots!

#plants #photosynthesis #chlorophyll",['1596962456207003648'],1249419530444537856,2022-11-27T20:21:34.000Z,1596962456207003648,en
"Its a tad bit chilly in here, 19C.

Water?  Who needs water?!

66% humidity feels like its going to get wet soon!

*Yawn* Is it getting dark in here or is it just me?  (230)

What did the big flower say to the small flower?
What's up, bud?

#plants #roots #chlorophyll",['1596950376548569089'],1249419530444537856,2022-11-27T19:33:34.000Z,1596950376548569089,en
"Its a tad bit chilly in here, 19C.

Water?  Who needs water?!

66% humidity feels like its going to get wet soon!

*Yawn* Is it getting dark in here or is it just me?  (230)

Why shouldn't you tell a secret on a farm?
Because the potatoes have eyes and the corn has ears!

#plan",['1596926218670313472'],1249419530444537856,2022-11-27T17:57:34.000Z,1596926218670313472,en
"Its a tad bit chilly in here, 19C.

Water?  Who needs water?!

66% humidity feels like its going to get wet soon!

*Yawn* Is it getting dark in here or is it just me?  (230)

If April showers bring May flowers, what do May flowers bring?
Pilgrims!

#plants #roots #photosynthesis",['1596914137577451520'],1249419530444537856,2022-11-27T17:09:34.000Z,1596914137577451520,en
"Its a tad bit chilly in here, 19C.

Water?  Who needs water?!

66% humidity feels like its going to get wet soon!

*Yawn* Is it getting dark in here or is it just me?  (230)

Why couldn’t the gardener plant any flowers?
He hadn’t botany!

#plants #roots #chlorophyll",['1596902058283905024'],1249419530444537856,2022-11-27T16:21:34.000Z,1596902058283905024,en
"Its a tad bit chilly in here, 19C.

Water?  Who needs water?!

66% humidity feels like its going to get wet soon!

*Yawn* Is it getting dark in here or is it just me?  (230)

Plant based cure for COVID-19...
Plant your butt at home

#plants #green #photosynthesis #soil",['1596889981427286016'],1249419530444537856,2022-11-27T15:33:35.000Z,1596889981427286016,en
