lang,edit_history_tweet_ids,text,author_id,id,created_at
en,['1597076368075894784'],Bankstown - traffic busy northbound Stacey Street at Wattle Street,404670731,1597076368075894784,2022-11-28T03:54:13.000Z
en,['1597076055965110273'],North Ryde - brokendown car citybound Epping Rd at Pittwater Rd,404670731,1597076055965110273,2022-11-28T03:52:58.000Z
en,['1597076017981493249'],Brighton Le Sands - traffic busy southbound General Holmes Drive at Bay Street,404670731,1597076017981493249,2022-11-28T03:52:49.000Z
en,['1597075046517784576'],Spit Junction - traffic building southbound Spit Road at Military Road,404670731,1597075046517784576,2022-11-28T03:48:57.000Z
en,['1597072770742964225'],Homebush West - traffic delayed southbound Centenary Drive at Arthur Street,404670731,1597072770742964225,2022-11-28T03:39:55.000Z
en,['1597071400694845441'],Strathfield - accident northbound Centenary Drive approaching Weeroona Rd,404670731,1597071400694845441,2022-11-28T03:34:28.000Z
en,['1597070561678884865'],Auburn - heavy traffic bothways Parramatta Rd between James Ruse Drive and Rawson St,404670731,1597070561678884865,2022-11-28T03:31:08.000Z
en,['1597070551046291461'],Granville - heavy traffic citybound Parramatta Rd after Bold St,404670731,1597070551046291461,2022-11-28T03:31:06.000Z
en,['1597070227124416512'],Penrith - traffic building quickly all directions Castlereagh Rd between Coreen Avenue and Peachtree Rd,404670731,1597070227124416512,2022-11-28T03:29:48.000Z
en,['1597070214377910273'],Darlinghurst - heavy traffic southbound Eastern Distributor at Cross City Tunnel,404670731,1597070214377910273,2022-11-28T03:29:45.000Z
en,['1597070208073596928'],Campbelltown - traffic building quickly bothways Kellicar Rd at Gilchrist Drive,404670731,1597070208073596928,2022-11-28T03:29:44.000Z
en,['1597070192185835520'],Mascot - traffic busy outbound M5 East in Cooks River Tunnel,404670731,1597070192185835520,2022-11-28T03:29:40.000Z
en,['1597070181041573888'],Gymea - traffic busy bothways Kingsway at Manchester Rd,404670731,1597070181041573888,2022-11-28T03:29:37.000Z
en,['1597070169809244160'],Rose Bay - traffic building quickly bothways New South Head Rd at Newcastle St,404670731,1597070169809244160,2022-11-28T03:29:35.000Z
en,['1597050002974597123'],Wentworthville - brokendown truck southbound Cumberland Highway at Great Western Highway,404670731,1597050002974597123,2022-11-28T02:09:27.000Z
en,['1597026492873342977'],Bankstown - traffic heavy northbound Stacey St at Rickard Rd,404670731,1597026492873342977,2022-11-28T00:36:01.000Z
en,['1597024978544697344'],Denham Court - breakdown northbound Hume Motorway at Brooks Rd,404670731,1597024978544697344,2022-11-28T00:30:00.000Z
en,['1597020662022909952'],Winston Hills - accident southbound Old Windsor Rd at Gibbon Rd,404670731,1597020662022909952,2022-11-28T00:12:51.000Z
en,['1596996475673726977'],Bankstown - brokendown truck southbound Stacey Street after Macauley Ave,404670731,1596996475673726977,2022-11-27T22:36:45.000Z
en,['1596983831504257024'],Castle Hill - heavy traffic citybound Windsor Rd at Showground Rd,404670731,1596983831504257024,2022-11-27T21:46:30.000Z
en,['1596983821093982212'],Eastlakes - heavy traffic citybound Southern Cross Drive at Gardeners Rd,404670731,1596983821093982212,2022-11-27T21:46:28.000Z
en,['1596983809047924736'],Eastlakes - heavy traffic citybound Southern Cross Drive at Wentworth Avenue,404670731,1596983809047924736,2022-11-27T21:46:25.000Z
en,['1596983798541193216'],Redfern - heavy traffic citybound Eastern Distributor at Cleveland St,404670731,1596983798541193216,2022-11-27T21:46:22.000Z
en,['1596983788693000193'],Bligh Park - traffic building outbound George St at Colonial Drive,404670731,1596983788693000193,2022-11-27T21:46:20.000Z
en,['1596983778639237120'],Penrith - traffic building quickly inbound Castlereagh Rd at Coreen Avenue,404670731,1596983778639237120,2022-11-27T21:46:18.000Z
en,['1596981571218599936'],Clyde - traffic heavy citybound Parramatta Rd at James Ruse Dr,404670731,1596981571218599936,2022-11-27T21:37:31.000Z
en,['1596981536938549248'],Eastern Creek - traffic lighter than normal citybound M4 at Light Horse Interchange,404670731,1596981536938549248,2022-11-27T21:37:23.000Z
en,['1596981504495669249'],Bella Vista - traffic moderate citybound M7 at Old Windsor Rd,404670731,1596981504495669249,2022-11-27T21:37:15.000Z
en,['1596981487529705472'],Wahroonga - traffic lighter than normal southbound M1 at Pacific Highway,404670731,1596981487529705472,2022-11-27T21:37:11.000Z
en,['1596981438540173312'],Thornleigh - traffic building bothways Pennant Hills Rd at Comenarra Parkway,404670731,1596981438540173312,2022-11-27T21:37:00.000Z
en,['1596981420613718016'],Kellyville - traffic slow bothways Old Windsor Rd at Memorial Ave,404670731,1596981420613718016,2022-11-27T21:36:55.000Z
en,['1596981338229198848'],Rhodes - traffic busy southbound Concord Rd at Ryde Bridge,404670731,1596981338229198848,2022-11-27T21:36:36.000Z
en,['1596981261918052353'],Drummoyne - traffic heavy citybound Victoria Rd at Lyons Rd,404670731,1596981261918052353,2022-11-27T21:36:17.000Z
en,['1596981243832172545'],Lilyfield - traffic queued citybound City West Link Rd at The Crescent,404670731,1596981243832172545,2022-11-27T21:36:13.000Z
en,['1596981193374769152'],North Sydney - traffic heavy southbound Pacific Hwy at Fullers Rd,404670731,1596981193374769152,2022-11-27T21:36:01.000Z
en,['1596981155504365568'],Seaforth - traffic congested   northbound Spit Rd at Spit Bridge,404670731,1596981155504365568,2022-11-27T21:35:52.000Z
en,['1596981125699710977'],Chatswood - traffic queued bothways Pacific Hwy at Fullers Rd,404670731,1596981125699710977,2022-11-27T21:35:45.000Z
en,['1596979929454850049'],Oatlands - slow traffic bothways Cumberland Highway at Bettington Road,404670731,1596979929454850049,2022-11-27T21:31:00.000Z
en,['1596979662991024128'],Cremorne - slow traffic bothways Military Road at Murdoch Street,404670731,1596979662991024128,2022-11-27T21:29:56.000Z
en,['1596979455867559936'],Georges Hall - slow traffic southbound Henry Lawson Dr approaching Milperra Road,404670731,1596979455867559936,2022-11-27T21:29:07.000Z
en,['1596978778114170880'],Woronora - traffic busy eastbound River Rd on Woronora Bridge,404670731,1596978778114170880,2022-11-27T21:26:25.000Z
en,['1596978648698929152'],St Ives - traffic underspeed northbound Mona Vale Rd toward Link Rd,404670731,1596978648698929152,2022-11-27T21:25:54.000Z
en,['1596978428036583424'],Cremorne - traffic slow bothways Military Rd past Murdoch St,404670731,1596978428036583424,2022-11-27T21:25:02.000Z
en,['1596974799930392578'],North Ryde - traffic heavy eastbound Delhi Rd approaching Lady Game Dr,404670731,1596974799930392578,2022-11-27T21:10:37.000Z
en,['1596974602412228608'],Bankstown - traffic slow northbound Stacey St at Rickard Rd,404670731,1596974602412228608,2022-11-27T21:09:50.000Z
en,['1596974391061274624'],Carlingford - traffic busy northbound Pennant Hills Rd at North Rocks Rd,404670731,1596974391061274624,2022-11-27T21:08:59.000Z
en,['1596972653650509824'],Stanhope Gardens - slow traffic southbound Old Windsor Road approaching Sunnyholt Road,404670731,1596972653650509824,2022-11-27T21:02:05.000Z
en,['1596972301127651328'],Abbotsbury - breakdown northbound Cowpasture Rd at Stockdale Cres,404670731,1596972301127651328,2022-11-27T21:00:41.000Z
en,['1596972215383527428'],Northmead - slow traffic outbound James Ruse Dr approaching Church Street,404670731,1596972215383527428,2022-11-27T21:00:21.000Z
en,['1596970605123112965'],Frenchs Forest - traffic heavy bothways Warringah Rd at Forest Way,404670731,1596970605123112965,2022-11-27T20:53:57.000Z
en,['1596970562240548864'],Turramurra - traffic congested   bothways Pacific Hwy at Kissing Point Rd,404670731,1596970562240548864,2022-11-27T20:53:46.000Z
en,['1596970521593532419'],Brighton Le Sands - traffic heavy northbound The Grand Parade at Bay St,404670731,1596970521593532419,2022-11-27T20:53:37.000Z
en,['1596970448583294976'],Campsie - traffic building quickly citybound Canterbury Rd at Beamish St,404670731,1596970448583294976,2022-11-27T20:53:19.000Z
en,['1596970432338747394'],Five Dock - traffic building quickly citybound Parramatta Rd at Great North Rd,404670731,1596970432338747394,2022-11-27T20:53:16.000Z
en,['1596970351355101185'],Leichhardt - traffic queued citybound Parramatta Rd at Norton St,404670731,1596970351355101185,2022-11-27T20:52:56.000Z
en,['1596970326474514433'],Camperdown - traffic building citybound Parramatta Rd at Missenden Rd,404670731,1596970326474514433,2022-11-27T20:52:50.000Z
en,['1596970308409622529'],Roselands - traffic building quickly citybound Canterbury Rd at King Georges Rd,404670731,1596970308409622529,2022-11-27T20:52:46.000Z
en,['1596970293259829250'],Bankstown - traffic busy northbound Stacey St at Wattle St,404670731,1596970293259829250,2022-11-27T20:52:42.000Z
en,['1596970129526771713'],Milperra - traffic moderate all directions Henry Lawson Dr at Milperra Rd,404670731,1596970129526771713,2022-11-27T20:52:03.000Z
en,['1596970109012422656'],Chipping Norton - traffic building citybound Newbridge Rd at Governor Macquarie Dr,404670731,1596970109012422656,2022-11-27T20:51:58.000Z
en,['1596970077278343170'],Moorebank - traffic building quickly northbound Moorebank Ave at Newbridge Rd,404670731,1596970077278343170,2022-11-27T20:51:51.000Z
en,['1596970056034189312'],Liverpool - traffic busy northbound Hume Highway at Elizabeth Dr,404670731,1596970056034189312,2022-11-27T20:51:46.000Z
en,['1596969971678326784'],Cecil Hills - traffic busy northbound M7 at Elizabeth Dr,404670731,1596969971678326784,2022-11-27T20:51:26.000Z
en,['1596969927944331264'],Leppington - traffic busy northbound Camden Valley Way at Denham Court Rd,404670731,1596969927944331264,2022-11-27T20:51:15.000Z
en,['1596969911225815041'],Harrington Park - traffic building quickly bothways The Northern Rd at Fairwater Dr,404670731,1596969911225815041,2022-11-27T20:51:11.000Z
en,['1596969900358381568'],Currans Hill - traffic heavy inbound Narellan Rd at Hartley Rd,404670731,1596969900358381568,2022-11-27T20:51:09.000Z
en,['1596969890807939072'],Minto - traffic moderate bothways Pembroke Rd at Ben Lomond Rd,404670731,1596969890807939072,2022-11-27T20:51:06.000Z
en,['1596969878984216576'],Mascot - traffic busy citybound General Holmes Dr at Foreshore Rd,404670731,1596969878984216576,2022-11-27T20:51:04.000Z
en,['1596968936662175745'],Ashfield To Leichardt - traffic congested   citybound Parramatta Rd between M4 Mwy Tunnel Exit and Norton St,404670731,1596968936662175745,2022-11-27T20:47:19.000Z
en,['1596968494502772736'],Frenchs Forest - traffic slow southbound Warringah Rd between Forest Way Underpass and Starkey St,404670731,1596968494502772736,2022-11-27T20:45:33.000Z
en,['1596965355439919104'],Homebush West - slow traffic southbound Centenary Dr approaching Arthur Street,404670731,1596965355439919104,2022-11-27T20:33:05.000Z
en,['1596963099113771008'],Cammeray - traffic congested   southbound Warringah Freeway toward Sydney Harbour Bridge &amp; Harbour Tunnel,404670731,1596963099113771008,2022-11-27T20:24:07.000Z
en,['1596962309192065024'],Eastern Creek To Prospect - traffic underspeed eastbound at M4 Motorway,404670731,1596962309192065024,2022-11-27T20:20:59.000Z
en,['1596962142044844033'],Thornleigh - traffic busy southbound Duffy Ave at Pennant Hills Rd,404670731,1596962142044844033,2022-11-27T20:20:19.000Z
en,['1596961983890219009'],North Ryde - slow traffic northbound Lane Cove Road at Kent Rd,404670731,1596961983890219009,2022-11-27T20:19:41.000Z
en,['1596961910540316672'],Moore Park - heavy traffic outbound Eastern Distributor at Fitzroy St,404670731,1596961910540316672,2022-11-27T20:19:24.000Z
en,['1596961901405097984'],Kensington - traffic building quickly citybound Eastern Distributor at Link Rd,404670731,1596961901405097984,2022-11-27T20:19:22.000Z
en,['1596961891569397760'],Eastlakes - traffic building quickly citybound Southern Cross Drive after Gardeners Rd,404670731,1596961891569397760,2022-11-27T20:19:19.000Z
en,['1596961881234714624'],Richmond - traffic building inbound March St after Bosworth St,404670731,1596961881234714624,2022-11-27T20:19:17.000Z
en,['1596961870656593920'],Banksmeadow - traffic building quickly bothways Botany Rd at Foreshore Rd,404670731,1596961870656593920,2022-11-27T20:19:14.000Z
