created_at,lang,edit_history_tweet_ids,id,text,author_id
2022-11-27T20:43:08.000Z,en,['1596967884194197504'],1596967884194197504,RT @Sillyshib: Why has this man got away with this?,2547762242
2022-11-27T20:38:17.000Z,en,['1596966665509486593'],1596966665509486593,"RT @JamesAmcvean: @RishiSunak Unless you cast your eyes northwards Rishi 
Then you do not believe in freedom of choice for my nation
#Scotl…",2547762242
2022-11-27T20:36:34.000Z,en,['1596966233219665921'],1596966233219665921,RT @jimmytabuk: @RishiSunak Unless you’re Scottish!! #ScottishIndependence2023 #DetestToryValues Yemen 🇾🇪 Palestine 🇵🇸 Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿 htt…,2547762242
2022-11-27T20:30:30.000Z,en,['1596964705842892800'],1596964705842892800,RT @linda_kinnon: STOP ALL SUBSIDISED MEALS AND DRINKS IN WESTMINSTER https://t.co/1Qd1GP29uE via @UKChange,2547762242
2022-11-27T20:30:20.000Z,en,['1596964662628986881'],1596964662628986881,"RT @PhantomPower14: Prof John Curtice: elections as de facto referendum on Scottish independence are perfectly legitimate, despite unionist…",2547762242
2022-11-27T20:28:59.000Z,en,['1596964322789720064'],1596964322789720064,RT @Brown666W: This should be really awkward for @anassarwar @Keir_Starmer @UKLabour especially in Scotland where they have been attacking…,2547762242
2022-11-27T20:28:40.000Z,en,['1596964244553052161'],1596964244553052161,"RT @heraldscotland: A series of gatherings of solidarity were organised in cities including Berlin, Paris, Rome, Dublin, Munich and Brussel…",2547762242
2022-11-27T20:25:10.000Z,en,['1596963361052594176'],1596963361052594176,RT @ScottishSam2: @ScotTories “Nats” you do realise that strikes are happening U.K. wide? In particular England where the tories are in pow…,2547762242
2022-11-27T20:20:41.000Z,en,['1596962234512461825'],1596962234512461825,"RT @heraldscotland: Thousands of Europeans call on EU to signal path for Scotland to become member

https://t.co/YAyWJ4IV1M",2547762242
2022-11-27T19:52:53.000Z,en,['1596955237461667841'],1596955237461667841,RT @wirvine56: @jackiebmsp England a getting electricity produced in Scotland sent to England to the cost of Scotland who do not get paid f…,2547762242
2022-11-27T17:29:50.000Z,en,['1596919236928364545'],1596919236928364545,RT @ILawson27: The big story. Proof that Westminster has been guilty of fraud and deception and has NO legal right to Scotland’s assets inc…,2547762242
2022-11-27T17:29:38.000Z,en,['1596919189725642754'],1596919189725642754,"RT @puddockspond: Everyone (of all Parties and none) who seeks the return of Scotland’s independence, please read this👇 and sign up at http…",2547762242
2022-11-27T17:27:35.000Z,en,['1596918670831546369'],1596918670831546369,"RT @SteveCa30448773: @DawnieR2 Scotland has a government working on a wellbeing-based economy, sharing experiences with New Zealand, Finlan…",2547762242
2022-11-27T17:26:38.000Z,en,['1596918435203543040'],1596918435203543040,"RT @indyjames02: In 2014 I was 12, too young to care about politics. Growing up I was still too young for Brexit (14) since those two event…",2547762242
2022-11-27T17:25:59.000Z,en,['1596918269243375618'],1596918269243375618,But won't respect @scotgov mandate to hold a referendum... https://t.co/vaO3YSrag4,2547762242
2022-11-27T16:35:00.000Z,en,['1596905438691442697'],1596905438691442697,Better together eh Scotland?🤦‍♂️ https://t.co/FYKrKg21gs,2547762242
2022-11-27T16:34:18.000Z,en,['1596905263738785795'],1596905263738785795,"RT @BladeoftheS: Government plans to raise pension age to 68 as soon as possible.

Even raising the pension age just one year earlier than…",2547762242
2022-11-27T16:32:39.000Z,en,['1596904847143743488'],1596904847143743488,"RT @bellacaledonia: Me in praise of Kenny Farquharson. It doesn't happen often:
https://t.co/f3Wl9oqtux",2547762242
2022-11-27T16:29:45.000Z,en,['1596904118773088258'],1596904118773088258,RT @Looby13693743: @IanMurrayMP I remember when you and your Tory mates were a voice for democracy   What happened to you? https://t.co/9W4…,2547762242
2022-11-27T16:29:15.000Z,en,['1596903990762954752'],1596903990762954752,RT @ILawson27: On Monday at 1pm on YouTube a programme from Indyscotnews entitled the “ The Great Pain Robbery” will discuss the implicatio…,2547762242
2022-11-27T16:05:33.000Z,en,['1596898028732174336'],1596898028732174336,"RT @surrealtimescot: Has any one of our decent, moderate, democratic unionist commentators come out and mourned that their vision of Scotla…",2547762242
2022-11-27T16:05:10.000Z,en,['1596897930765541376'],1596897930765541376,RT @FarrellStephen: @STVNews @ScotTories The Scottish Tories retweeted this article as they are outraged that a government in the UK actual…,2547762242
2022-11-27T16:04:11.000Z,en,['1596897685898137600'],1596897685898137600,@brawday @MMontgomery19 SC judges were pressurised by the government no doubt,2547762242
2022-11-27T16:01:59.000Z,en,['1596897132161925121'],1596897132161925121,RT @chaillich: I withdraw my consent to this  Union 🏴󠁧󠁢󠁳󠁣󠁴󠁿 and will vote for Scottish independence,2547762242
2022-11-27T16:01:29.000Z,en,['1596897004894187521'],1596897004894187521,"RT @Deasbad: @ScotTories @NicolaSturgeon @theSNP Democracy isn’t OIAG. There is an electorally approved, manifesto-based mandate for a refe…",2547762242
2022-11-27T16:00:00.000Z,en,['1596896630221209600'],1596896630221209600,"RT @ScottMoore0: The red area has 324 MPs. The grey area has 326.

Unionism is the belief that the area in grey should be able to rule over…",2547762242
2022-11-27T08:46:59.000Z,en,['1596787661246795776'],1596787661246795776,"RT @cyrilmitchell23: I just imagine a Mary Lou McDonald of a Michelle O'Neil compliantly ""respecting"" and ""accepting"" a political verdict f…",2547762242
2022-11-27T08:45:34.000Z,en,['1596787303124725761'],1596787303124725761,RT @PhantomPower14: Elections are good for England’s Brexit but bonkers for Scotland’s independence - Jamie Greene costs the Scottish elect…,2547762242
2022-11-27T08:44:34.000Z,qme,['1596787052674445313'],1596787052674445313,RT @stevethain: #ScottishIndependence2023 https://t.co/60bCLYTBF7,2547762242
2022-11-27T07:27:55.000Z,en,['1596767762462183424'],1596767762462183424,"RT @DunoonSNP: Yet another England centric piece from @guardian

But sorting childcare properly in an independent Scotland will bring huge…",2547762242
2022-11-27T07:26:14.000Z,en,['1596767339818942464'],1596767339818942464,RT @alanferrier: An inspirational video over the ringing words of Alan Bissett. More relevant than ever today. https://t.co/gOMlHedCZt,2547762242
