lang,edit_history_tweet_ids,text,author_id,id,created_at
en,['1596982858421137408'],"@ReluctantDriver @MayorofLondon Well if consultants were better, ppl on boundary roads were considered, base data was collected, continuous monitoring was undertaken and acted on, then ppl might have less of an issue. 1 would hope councils had learnt something. But I have zero faith after dealing with LBL.",21285205,1596982858421137408,2022-11-27T21:42:38.000Z
en,['1596980165682540545'],"@ReluctantDriver @MayorofLondon Wow, we found some common ground, and on that note I bid you a good evening, it’s been interesting. 👍🏻",21285205,1596980165682540545,2022-11-27T21:31:56.000Z
en,['1596979422229241859'],"@ReluctantDriver @MayorofLondon Even the LBL Mayor said the implementation was poor and that lessons needed to be learnt! Trouble is Lewisham haven’t learnt any lessons, and have done nothing to put right the mess they have cause. Then you have corrupt Cllrs who benefit from the LTN and then stood down!",21285205,1596979422229241859,2022-11-27T21:28:59.000Z
en,['1596978814911152128'],"@ReluctantDriver @MayorofLondon Right but Lewisham LTN was rushed in with no base data, no consultation, post consultation lacked public support, and now we have a major traffic issue. I have no issue with small planned LTNs, around school, shops or stations. But a whole sale LTN like Lewisham has isn’t working",21285205,1596978814911152128,2022-11-27T21:26:34.000Z
en,['1596977153974841344'],"@ReluctantDriver @MayorofLondon 9, how many of those are single occupancy?",21285205,1596977153974841344,2022-11-27T21:19:58.000Z
en,['1596976835916484609'],@ReluctantDriver @MayorofLondon By making Public Transport more attractive and free to certain public sector works and people on minimum wage. Implementing more school safer street and taxing parents who drop child at private schools. Extent Boris bikes to Z3/Z4.,21285205,1596976835916484609,2022-11-27T21:18:42.000Z
en,['1596975358280372224'],@ReluctantDriver @MayorofLondon So more LTNs?,21285205,1596975358280372224,2022-11-27T21:12:50.000Z
en,['1596974390411153409'],@ReluctantDriver @MayorofLondon And how do you plan to reduce car usage?,21285205,1596974390411153409,2022-11-27T21:08:59.000Z
en,['1596973989208813568'],@ReluctantDriver @MayorofLondon And how do you plan to reduce the car usage?,21285205,1596973989208813568,2022-11-27T21:07:24.000Z
en,['1596973674233360384'],@ReluctantDriver @MayorofLondon And how are you getting rid of these cars?,21285205,1596973674233360384,2022-11-27T21:06:08.000Z
