edit_history_tweet_ids,text,id,created_at,author_id,lang
['1597058272246145025'],"@OldUnclePunch @Johnnypapa64 I'd say open fires were the best source of ventilation going.
Once you've seen your sheet of newspaper disappear up the chimney when you're trying to get the fire going, then you know your ventilation is pretty darn good 🔥",1597058272246145025,2022-11-28T02:42:18.000Z,540465387,en
['1597051801458466817'],RT @Johnnypapa64: From 1968 the British International Motor Show https://t.co/PBP7uAvYiV,1597051801458466817,2022-11-28T02:16:35.000Z,540465387,en
['1597045433150640129'],"Thank you so much John Duffy @pensionjustice @CABP_News &amp; @shetel for delivering frozen pensioner's message to an uncaring British Gov't. 
Your dedication is amazing,
and means so much to all of us who're being punished endlessly just cos of where we live.
https://t.co/8Ufag24b4o",1597045433150640129,2022-11-28T01:51:17.000Z,540465387,en
['1597040864454672389'],"@Johnnypapa64 The groom is having second thoughts 🤔 
A great photo from happier times 👍",1597040864454672389,2022-11-28T01:33:08.000Z,540465387,en
['1597025921260998656'],"@il0venostalgia Yup. I know, 'cept cos I'm so old, I forget what it's for 🤔",1597025921260998656,2022-11-28T00:33:45.000Z,540465387,en
['1597024988359725056'],RT @CorriganBrian: Petition: Establish a dedicated MP to represent the expat community living abroad https://t.co/dGKWMUGrD8,1597024988359725056,2022-11-28T00:30:03.000Z,540465387,en
['1596962444655890433'],RT @Johnnypapa64: Frank Thornton road tests a  pedestrian (with Larry Martyn) https://t.co/iCL11dr7BX,1596962444655890433,2022-11-27T20:21:31.000Z,540465387,en
['1596949234011746304'],RT @Jdavis_Halton: 🇨🇦🇨🇦🇨🇦🇨🇦👏🏻👏🏻👏🏻👏🏻 🎾,1596949234011746304,2022-11-27T19:29:01.000Z,540465387,art
['1596949201963094018'],@Jdavis_Halton Brilliant eh!!!!,1596949201963094018,2022-11-27T19:28:54.000Z,540465387,en
['1596948857077698560'],"RT @DavisCup: 🇨🇦 WORLD CHAMPIONS 🇨🇦

After 109 years Canada have won their first EVER Davis Cup 👏🤩

#DavisCup #byRakuten | @TennisCanada ht…",1596948857077698560,2022-11-27T19:27:32.000Z,540465387,en
