edit_history_tweet_ids,created_at,id,author_id,lang,text
['1597059996122238978'],2022-11-28T02:49:09.000Z,1597059996122238978,1345801876692819968,en,"@GavinNewsom @GOP This is literally what YOU are doing, you nincompoop."
['1597059121328496640'],2022-11-28T02:45:41.000Z,1597059121328496640,1345801876692819968,en,@DustinFox37 Defense really let him down. I kept thinking about what u mentioned a week or so ago on the show about some former players voicing concerns about the defense being soft. They were right. Dammit
['1597057187100393473'],2022-11-28T02:37:59.000Z,1597057187100393473,1345801876692819968,en,@monkey2Ybanana @c_sully30 @jayfeely @RBZmeASAP @H_Grove Use anyone from the “hands team” lol
['1597051054881140736'],2022-11-28T02:13:37.000Z,1597051054881140736,1345801876692819968,und,@RenMan00 @Storm4Congress @libsoftiktok Lol
['1597049662141521920'],2022-11-28T02:08:05.000Z,1597049662141521920,1345801876692819968,en,RT @libsoftiktok: NBC reporter accidentally tweets out incredible self own https://t.co/n7ORyw2yHt
['1597037775223631872'],2022-11-28T01:20:51.000Z,1597037775223631872,1345801876692819968,en,@cavs @deanwade3232 Bruh he made ONE 3
['1597028140458471424'],2022-11-28T00:42:34.000Z,1597028140458471424,1345801876692819968,en,Who are the Cavs losing to the poverty pistons without Cunningham and Bogdonavich??????
['1597022781534662656'],2022-11-28T00:21:17.000Z,1597022781534662656,1345801876692819968,en,@RealDCunningham @ESPNCleveland Dean Wade should not be shooting 3s when Garland and Mitchell are on the court
['1597020284674248704'],2022-11-28T00:11:21.000Z,1597020284674248704,1345801876692819968,en,Why TF is something called Dean Wade chucking 3s again????
['1597016823966621696'],2022-11-27T23:57:36.000Z,1597016823966621696,1345801876692819968,en,"@robreiner I thought you left Twitter, bro"
['1596972610734067712'],2022-11-27T21:01:55.000Z,1596972610734067712,1345801876692819968,en,Good job 95. Clutch
['1596970595849498625'],2022-11-27T20:53:54.000Z,1596970595849498625,1345801876692819968,en,@StainbrookNFL He sucks so badly
['1596969654312136704'],2022-11-27T20:50:10.000Z,1596969654312136704,1345801876692819968,en,GO FOR TWO!!
['1596965229593624577'],2022-11-27T20:32:35.000Z,1596965229593624577,1345801876692819968,en,"@SportsBoyTony Stefanski is Day, Day is Stefanski. Shot gun runs, 2 yard passes and deep shots. No intermediate game whatsoever"
['1596963970606190594'],2022-11-27T20:27:35.000Z,1596963970606190594,1345801876692819968,tl,"HAHAHAHAHAHAHAHHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA

Please, God. Fold this franchise."
['1596962535353163776'],2022-11-27T20:21:53.000Z,1596962535353163776,1345801876692819968,en,@RuiterWrongFAN No. You’ll get no Chubb and incomplete passes on first down
['1596962301793292288'],2022-11-27T20:20:57.000Z,1596962301793292288,1345801876692819968,en,@DawgsByNature They looked across the field and say Stefanski staring at his Denny’s menu and said “punt it”.
['1596961521308880896'],2022-11-27T20:17:51.000Z,1596961521308880896,1345801876692819968,en,Where is our $125M defensive end????  He has zero pressures. Zero tackles. It’s the 4th quarter.
['1596960074982821888'],2022-11-27T20:12:06.000Z,1596960074982821888,1345801876692819968,tl,HAHAHAHAHAHAHAHAHAHAHA
['1596958599649308672'],2022-11-27T20:06:14.000Z,1596958599649308672,1345801876692819968,en,@RuiterWrongFAN Good thing they just stop running it with Nick Chubb on 1st down. Stefanski is a goddamned moron
['1596957991864967168'],2022-11-27T20:03:49.000Z,1596957991864967168,1345801876692819968,en,"Cool play call on 1st down, Kevin."
['1596954887610257409'],2022-11-27T19:51:29.000Z,1596954887610257409,1345801876692819968,en,@CodySuek We will not score again
['1596954092487647232'],2022-11-27T19:48:20.000Z,1596954092487647232,1345801876692819968,en,Trade Ward as soon as the season opens
['1596953810211000320'],2022-11-27T19:47:12.000Z,1596953810211000320,1345801876692819968,en,@Spazzilla851 Joe woods zone coverage
['1596953477682716673'],2022-11-27T19:45:53.000Z,1596953477682716673,1345801876692819968,en,The @browns are 7-3 if Kyle Shanahan is calling plays with these offensive weapons.
['1596953303732326400'],2022-11-27T19:45:12.000Z,1596953303732326400,1345801876692819968,en,@E5_usmc_grunt @AkronJackson Pass for no yards on 1st down. Run on 2nd down. Kill me
['1596953178800472064'],2022-11-27T19:44:42.000Z,1596953178800472064,1345801876692819968,en,@AkronJackson Immediately negated by trash offensive play calls and execution.
['1596953019077210112'],2022-11-27T19:44:04.000Z,1596953019077210112,1345801876692819968,en,"Why do we pass for zero yards on first down, then run on 2nd and 11???

Then for the 3rd consecutive time, throw deep down the sideline on 3rd down???"
['1596952636636688384'],2022-11-27T19:42:33.000Z,1596952636636688384,1345801876692819968,en,@jake_burns18 ANOTHER ONE. JFC
['1596947613827203072'],2022-11-27T19:22:35.000Z,1596947613827203072,1345801876692819968,en,Absolutely atrocious play calling and route selection with one time out before half. Zero targets over the middle. Zero slants. Putrid
['1596945664407064576'],2022-11-27T19:14:50.000Z,1596945664407064576,1345801876692819968,en,Fire. Joe. Woods.
['1596944667463274496'],2022-11-27T19:10:53.000Z,1596944667463274496,1345801876692819968,en,"@jake_burns18 Cooper can cook anyone on a slant. Dial up some slants or hitches on 3rd and 6, Kevin"
['1596943554223689728'],2022-11-27T19:06:27.000Z,1596943554223689728,1345801876692819968,en,Cut this MFer today. And fire everyone who spent a 4th rd pick in a kicker
['1596940591434121216'],2022-11-27T18:54:41.000Z,1596940591434121216,1345801876692819968,en,@jake_burns18 Low % play on 3rd down. Not smart. Move the sticks
['1596940313146187776'],2022-11-27T18:53:35.000Z,1596940313146187776,1345801876692819968,en,@CodySuek How about anything other than low % deep sideline shots. Not working the middle of the field at all. #stupid
['1596940083508105216'],2022-11-27T18:52:40.000Z,1596940083508105216,1345801876692819968,en,Two third downs with low % deep sideline passes. Zero slant passes or targets to the middle of the field. JFC
['1596931076034699264'],2022-11-27T18:16:52.000Z,1596931076034699264,1345801876692819968,en,"It’s already time:

FIRE JOE WOODS!!!!"
['1596723755111559168'],2022-11-27T04:33:03.000Z,1596723755111559168,1345801876692819968,en,@WorldWideWob I mean they foul and they make both FTs. Suns will just foul to prevent the 3
['1596714648556175360'],2022-11-27T03:56:52.000Z,1596714648556175360,1345801876692819968,en,"Notre Dame inexplicably goes for 2. WHY?!?!? Notre Dame +10.5 in teaser destroyed. 

What does being down 9 do for you????????"
['1596697159679631361'],2022-11-27T02:47:22.000Z,1596697159679631361,1345801876692819968,en,Just mind blowing stupidity. https://t.co/Xvoo7ENQPn
['1596689986489053185'],2022-11-27T02:18:52.000Z,1596689986489053185,1345801876692819968,en,@joycalhio Stir the pot; tell him the USC fight song is annoying
['1596679241264816129'],2022-11-27T01:36:10.000Z,1596679241264816129,1345801876692819968,en,I swear coaches are brain dead sometimes. Why are you blitzing and also playing soft coverage behind the line to gain???? @IrishLyden https://t.co/Rnt2VUlDE1
['1596672172604289025'],2022-11-27T01:08:05.000Z,1596672172604289025,1345801876692819968,en,@BHOOLZ Just turn and intercept that pass. This is a natural human instinct that every person utilizes until boneheaded coaches teach them differently
