id,author_id,edit_history_tweet_ids,text,lang,created_at
1596996127957843969,1540686967263961088,['1596996127957843969'],"RT @EbrahimNasreen: जब हम चलते हैं तो रास्ते खुद बन जाते हैं...

#BharatJodoYatra https://t.co/ksw6axlMb0",hi,2022-11-27T22:35:22.000Z
1596996090720845826,1540686967263961088,['1596996090720845826'],RT @KamalSh72716323: परिवार वाद का स्वाद... भाजपा के साथ.।।👇🏿 https://t.co/lerKk5sv5h,hi,2022-11-27T22:35:13.000Z
1596996035750289410,1540686967263961088,['1596996035750289410'],RT @MohdSuaibinc123: #भारत_जोड़ो_यात्रा https://t.co/9NRIfdFtFP,qme,2022-11-27T22:35:00.000Z
1596995983111753728,1540686967263961088,['1596995983111753728'],RT @akankshaolaINC: आज मॉडल टाउन (वॉर्ड न० 68) से हमारे कांग्रेस प्रत्याशी श्री जे के डावर जी के पक्ष में डेरावल नगर में जनसंपर्क किया। साथ…,hi,2022-11-27T22:34:47.000Z
1596995878505840642,1540686967263961088,['1596995878505840642'],RT @EbrahimNasreen: #BharatJodoYatra Day 81 https://t.co/3WwOPiRHAo,und,2022-11-27T22:34:22.000Z
1596995865935507456,1540686967263961088,['1596995865935507456'],"RT @Pooja_Tripathii: कल तक जो कांग्रेस के ख़त्म होने की भविष्यवाणी कर रहे थे , आज वे ही राहुल गाँधी के आँधी से निकलनेवाले  कल की रोशनी का अ…",hi,2022-11-27T22:34:19.000Z
1596995797778051072,1540686967263961088,['1596995797778051072'],"@elonmusk @BillyM2k ❤️❤️❤️
#BharatJodoYatra https://t.co/1znptX6RqP",und,2022-11-27T22:34:03.000Z
1596995627451572224,1540686967263961088,['1596995627451572224'],"RT @ssrajputINC: कुत्ते के गले में पट्टा पहनाना कांग्रेसी को अच्छे से आता है, 
और हां राहुल गांधी जी बिस्किट सिर्फ़ पिद्दी को ही खिलाते है…",hi,2022-11-27T22:33:22.000Z
1596995583491080193,1540686967263961088,['1596995583491080193'],"RT @Supriya23bh: #BharatJodoYatra reached Indore today , will head to Ujjain tomorrow 

Mr @RahulGandhi to address press conference tomorro…",en,2022-11-27T22:33:12.000Z
1596995563769106432,1540686967263961088,['1596995563769106432'],"RT @livemanish_: वतन के रखवाले 🇮🇳

#BharatJodoYatra https://t.co/B7JV2lEGWd",hi,2022-11-27T22:33:07.000Z
