edit_history_tweet_ids,text,id,created_at,author_id,lang
['1596990742953865216'],@PRSangan https://t.co/7J7M16YmeJ,1596990742953865216,2022-11-27T22:13:58.000Z,88462663,qme
['1596988202061266944'],@TheOnlyGuru @mpw_ @EarlofJersey @susanainjersey The Jersey Hunger Games? If only we had 13 parishes instead of just the 12!,1596988202061266944,2022-11-27T22:03:52.000Z,88462663,en
['1596986006880018434'],@PRSangan Wasn't that pretty awful?!,1596986006880018434,2022-11-27T21:55:09.000Z,88462663,en
['1596980225551654912'],@BarbaraJCorbett @susanainjersey @keenjersey @TheOnlyGuru @CorbettLeQuesne I think small business events such as company retreats could work. Would be especially good for shoulder months.,1596980225551654912,2022-11-27T21:32:10.000Z,88462663,en
['1596979146357624832'],"RT @YesSirHumphrey: In industry, if you screw things up you get the boot. In the civil service, if you screw things up, the Minister gets t…",1596979146357624832,2022-11-27T21:27:53.000Z,88462663,en
['1596976477211594752'],@BarbaraJCorbett @susanainjersey @keenjersey @TheOnlyGuru @CorbettLeQuesne Sounds a bit niche but you may know more than me!,1596976477211594752,2022-11-27T21:17:17.000Z,88462663,en
['1596974531377532929'],"@BarbaraJCorbett @susanainjersey @keenjersey @TheOnlyGuru @CorbettLeQuesne How does being an independent jurisdiction help attract visitors, especially when almost all our transport links are with UK?",1596974531377532929,2022-11-27T21:09:33.000Z,88462663,en
['1596972317288300544'],Watched both of his movies over weekend and definitely think Timothy Dalton the best actor to have played Bond. Such a shame we never got to see him in the role again. https://t.co/OQLusDU350,1596972317288300544,2022-11-27T21:00:45.000Z,88462663,en
['1596971499361296385'],@grumpyjsymum @susanainjersey @EarlofJersey @TheOnlyGuru Vast majority are from UK as that’s where most of our transport links are to. Agree re car hire. Maybe an expanded @evieondemand could help with that. Seriously - outside London and some other cities most bus services are pretty rubbish and don’t run into evenings at all!,1596971499361296385,2022-11-27T20:57:30.000Z,88462663,en
['1596969964061138949'],@grumpyjsymum @susanainjersey @EarlofJersey @TheOnlyGuru Actually most visitors from UK comment on how great our buses are! They’re not used to a decent service where they come from.,1596969964061138949,2022-11-27T20:51:24.000Z,88462663,en
['1596964665040703489'],@RMU1979 @TheOnlyGuru @susanainjersey I agree a great place especially if a first time visitor but lots of nice areas of coastline in UK people there can drive to with good hotels and restaurants and historical attractions. Just not so many of them with international finance centres hence my point earlier.,1596964665040703489,2022-11-27T20:30:20.000Z,88462663,en
['1596962546992709632'],RT @steverichards14: So true..and so depressing…not clear how the UK gets out of this self inflicted chaos.. and no big political figures e…,1596962546992709632,2022-11-27T20:21:55.000Z,88462663,en
['1596962151553720320'],@ANDYDB7 @BarbaraJCorbett @susanainjersey @TheOnlyGuru @CorbettLeQuesne Wow! Not sure where they would all stay now if from off island though!,1596962151553720320,2022-11-27T20:20:21.000Z,88462663,en
['1596961773567225856'],"@keenjersey @BarbaraJCorbett @susanainjersey @TheOnlyGuru @CorbettLeQuesne My point is do we know we need it to be growing? Profitable and sustainable yes but perhaps we already had the right volume, pre Covid anyway?",1596961773567225856,2022-11-27T20:18:51.000Z,88462663,en
['1596960764421894144'],"@susanainjersey @EarlofJersey @TheOnlyGuru You’re right have to be realistic re assets. Most of us love fact Jersey a great place to live, work and play (if you can afford it) in a small area with a short commute. Equivalent of living in Devon but able to commute to City in less than half an hour! Not same for tourists.",1596960764421894144,2022-11-27T20:14:50.000Z,88462663,en
['1596959240392175618'],@EarlofJersey @susanainjersey @TheOnlyGuru TBF difficult to justify major investment when weather window relatively short compared with other locations.,1596959240392175618,2022-11-27T20:08:47.000Z,88462663,en
['1596958011079397376'],@ANDYDB7 @BarbaraJCorbett @susanainjersey @TheOnlyGuru @CorbettLeQuesne How did Fort Regent work as a conference venue?,1596958011079397376,2022-11-27T20:03:54.000Z,88462663,en
['1596957870670548993'],"RT @guardiannews: Brexit has worsened shortage of NHS doctors, analysis shows https://t.co/Y0GHlX4PlQ",1596957870670548993,2022-11-27T20:03:21.000Z,88462663,en
['1596956791598120961'],"@keenjersey @BarbaraJCorbett @susanainjersey @TheOnlyGuru @CorbettLeQuesne Kevin - has any work been done on the ‘right size’ for Tourism sector, e.g. to maintain transport links, support restaurants, not drive too much low paid immigration, etc?",1596956791598120961,2022-11-27T19:59:03.000Z,88462663,en
['1596954637461921792'],"RT @profgalloway: More older Americans are living by themselves than ever before. That shift presents issues on housing, personal finance a…",1596954637461921792,2022-11-27T19:50:30.000Z,88462663,en
['1596945573700960256'],"@TheOnlyGuru @susanainjersey We have some great restaurants but not as sure we have the hotels for the serious luxury market, although maybe for weekend breaks as you say.",1596945573700960256,2022-11-27T19:14:29.000Z,88462663,en
['1596939861323235329'],"RT @pimlicat: Japan Free Trade deal has led to a FALL in trade. 

Brexit is failing us all. https://t.co/WBVTxWNeYo",1596939861323235329,2022-11-27T18:51:47.000Z,88462663,en
['1596933709495644160'],RT @guardiannews: How many migrant workers have died in Qatar? What we know about the human cost of the 2022 World Cup https://t.co/dK9jyuL…,1596933709495644160,2022-11-27T18:27:20.000Z,88462663,en
['1596887241510494208'],"RT @politicsastar: “If I could see, within minutes, that she was trouble, why couldn’t David Cameron?”

Wow: @camillalong rips apart Michel…",1596887241510494208,2022-11-27T15:22:41.000Z,88462663,en
['1596886031575367681'],@imalexwatson https://t.co/rdPFrHDsqf,1596886031575367681,2022-11-27T15:17:53.000Z,88462663,qme
['1596882090368593922'],@TheOnlyGuru Wish more people would give JP credit for some of the helpful things he tells people rather than go on third hand opinions from his haters. No-one is perfect or gets it right all of the time but this guy helps a lot of people.,1596882090368593922,2022-11-27T15:02:13.000Z,88462663,en
['1596803258739470338'],@imalexwatson @British_Airways https://t.co/5Y0uFWhqno,1596803258739470338,2022-11-27T09:48:58.000Z,88462663,qme
['1596798881962299393'],"@imalexwatson @British_Airways You’ve convinced me we should all go back to analogue.

https://t.co/LBzUZxHIa1",1596798881962299393,2022-11-27T09:31:35.000Z,88462663,en
['1596797345043460096'],@imalexwatson @British_Airways https://t.co/KUowm4rThl,1596797345043460096,2022-11-27T09:25:28.000Z,88462663,qme
['1596781662935068672'],"RT @BangorUni: The RV Prince Madog 

#BangorUniversity https://t.co/ZKMJ9VzOCJ",1596781662935068672,2022-11-27T08:23:09.000Z,88462663,en
['1596539167579992064'],"RT @susanainjersey: My article in today’s @JEPnews.
Tourism is a very important industry, but we need to acknowledge some issues. 

https:/…",1596539167579992064,2022-11-26T16:19:34.000Z,88462663,en
['1596535905292259329'],RT @iamjohnoliver: Here's our piece from last night about the Qatar World Cup...https://t.co/XivOPV3EEA,1596535905292259329,2022-11-26T16:06:36.000Z,88462663,en
['1596267203942227968'],"RT @MichaelWarbur17: This is how you end a speech - take it away Michael Keaton…

 https://t.co/B0DyaqF7JE",1596267203942227968,2022-11-25T22:18:53.000Z,88462663,en
['1596266686511869952'],RT @DWMtweets: Oooh! An annual subscription to the digital edition of DWM is currently only £28.99 from https://t.co/30wzZsH3LX - that's ju…,1596266686511869952,2022-11-25T22:16:49.000Z,88462663,en
['1596256759353692166'],RT @JerseyITGuy: Ironic webpage of the day... 0-0 with highlights 😂 https://t.co/6QewIQ0lxI,1596256759353692166,2022-11-25T21:37:23.000Z,88462663,en
['1596250528182259712'],@JennBridge Sorry. I remember spending ages looking up codes for a website only to find I didn’t need them!,1596250528182259712,2022-11-25T21:12:37.000Z,88462663,en
['1596248155850670081'],"RT @neilgibbons: England aren't playing badly. This game is simply the result of global factors, not least the effects of the pandemic and…",1596248155850670081,2022-11-25T21:03:11.000Z,88462663,en
['1596247161292828672'],@JennBridge Is this Customs website? IIRC correctly if coming from U.K. once you enter country it then doesn’t require the codes.,1596247161292828672,2022-11-25T20:59:14.000Z,88462663,en
['1596236023209816064'],RT @bigfinish: Get Star Cops: The High Frontier 1 NOW! ⭐ Click https://t.co/osMLhvUYyz to own the full-cast audio dramas on collector's edi…,1596236023209816064,2022-11-25T20:14:59.000Z,88462663,en
['1596232177762459648'],"@JennBridge @jlaity @BCorpUK I doubt anyone who finds that word ‘triggering’ is present at the sort of events Jason and I would be talking about, or on here, 77 years later. Nothing wrong with using that word, even in Jersey.",1596232177762459648,2022-11-25T19:59:42.000Z,88462663,en
['1596203828285952000'],"@JennBridge @jlaity @BCorpUK Really, Jennifer?! It’s 2022.",1596203828285952000,2022-11-25T18:07:03.000Z,88462663,en
['1596194440367915008'],"RT @KPMGCDs: In conjunction with @DigitalJersey, the Jersey Digital Opportunities Survey has been released.

The deadline to complete the s…",1596194440367915008,2022-11-25T17:29:45.000Z,88462663,en
['1596170449893093378'],RT @hilaryjeune: Great Q&amp;A session with @GovJersey employee forum and decarbonising government board. Glad to see so many committed people…,1596170449893093378,2022-11-25T15:54:25.000Z,88462663,en
['1596083777671168000'],@keenjersey @mpw_ @boringcompany @TheOnlyGuru https://t.co/J2NIefK5nZ,1596083777671168000,2022-11-25T10:10:01.000Z,88462663,qme
['1595950605931253760'],RT @DavidGauke: Every time you start to hope that the Conservative Party is recovering its sanity…,1595950605931253760,2022-11-25T01:20:50.000Z,88462663,en
['1595935014721671168'],"RT @iodjersey: This year’s Public Sector Director of the Year winner is…

Sponsored by Vaiie
#dotya22 https://t.co/yRR4e7bsSP",1595935014721671168,2022-11-25T00:18:53.000Z,88462663,en
['1595934992932257794'],"RT @DigitalJersey: 🌟Congratulations🌟

We’re so proud of our COO, Amy Taylor for winning the Public Sector award at this years IOD Director…",1595934992932257794,2022-11-25T00:18:48.000Z,88462663,en
['1595893774760435712'],@ChooseRowland @keenjersey @GovJersey Yes.,1595893774760435712,2022-11-24T21:35:00.000Z,88462663,und
['1595846299521277953'],"RT @iodjersey: We’re really looking forward to welcoming everyone to our Director of the Year Awards tonight, kindly sponsored by @ApplebyG…",1595846299521277953,2022-11-24T18:26:21.000Z,88462663,en
['1595834589691449345'],"@thedavidogilvie Sad but I guess not surprising. Growing up is hard, especially now. I used to believe in letting children be children for as long as possible but not convinced modern parents help resilience with that approach. Are there countries which have a better system we can learn from?",1595834589691449345,2022-11-24T17:39:50.000Z,88462663,en
['1595831839373115398'],@ChooseRowland @keenjersey @GovJersey The latter!,1595831839373115398,2022-11-24T17:28:54.000Z,88462663,en
['1595828664834424839'],@ChooseRowland @keenjersey @GovJersey No you haven't. 😂,1595828664834424839,2022-11-24T17:16:17.000Z,88462663,en
['1595826536610938885'],RT @ITVChannelTV: Entrepreneurs and tech start-ups in Jersey can take part in a new 12-week bootcamp to help develop their digital business…,1595826536610938885,2022-11-24T17:07:50.000Z,88462663,en
['1595811733729427456'],"RT @denofgeek: Here's what makes Planes, Trains and Automobiles a classic https://t.co/RtdZaXjjwI",1595811733729427456,2022-11-24T16:09:00.000Z,88462663,en
['1595793115717275651'],RT @iodjersey: We’re really looking forward to our Director of the Year Awards this evening. It’s going to be an evening of celebration and…,1595793115717275651,2022-11-24T14:55:01.000Z,88462663,en
['1595726767196704768'],"RT @david_conn: EXCLUSIVE: Revealed: Conservative peer Michelle Mone secretly received £29m from ‘VIP lane’ PPE company, documents seen by…",1595726767196704768,2022-11-24T10:31:23.000Z,88462663,en
