created_at,text,edit_history_tweet_ids,id,author_id,lang
2022-11-28T01:07:02.000Z,"RT @OccupyDemocrats: BREAKING: Donald Trump pathetically tries to defend meeting with white nationalist Nick Fuentes, says he was trying to…",['1597034297151877121'],1597034297151877121,250781787,en
2022-11-28T01:06:10.000Z,@brodie66051727 It’s lovely,['1597034078489874432'],1597034078489874432,250781787,en
2022-11-28T01:06:02.000Z,RT @brodie66051727: It’s our rainy season and it seems it’ll only clear in Tuesday. Pretty much need rain especially as we need to flush ou…,['1597034044520165376'],1597034044520165376,250781787,en
2022-11-28T01:05:22.000Z,@jvnaidoo1 And ppt boiling ?,['1597033875750154246'],1597033875750154246,250781787,en
2022-11-28T01:04:50.000Z,RT @jvnaidoo1: TRY TO LOOK PAST LOAD SHEDDING - THIS IS WHAT CYRIL TOLD BRITISH INVESTORS.,['1597033745319878656'],1597033745319878656,250781787,en
2022-11-28T01:04:31.000Z,@Wendy94669657 Inbreeding and starvation,['1597033661614133249'],1597033661614133249,250781787,en
2022-11-28T01:04:09.000Z,"RT @Wendy94669657: Pitbull attacks can happen for a number of reasons, but most often, it's due to poor or improper training by the dog's o…",['1597033572225134592'],1597033572225134592,250781787,en
2022-11-28T01:03:51.000Z,@SueSuezep Wont happen,['1597033494894768128'],1597033494894768128,250781787,en
2022-11-28T01:03:41.000Z,RT @SueSuezep: Has Michelle Mone been found innocent of all wrongdoing and made into a saint yet?,['1597033453153030144'],1597033453153030144,250781787,en
2022-11-27T20:20:27.000Z,@Cakeislovely @PaulWhelan745 @riddifor1 Excellent,['1596962176769482753'],1596962176769482753,250781787,fr
2022-11-27T20:19:32.000Z,"RT @Jessica_OT_DA: I found out I was pregnant 1 month into starting my degree. When Lily was 3 months old, I became a single mum who now ha…",['1596961945386557440'],1596961945386557440,250781787,en
2022-11-27T20:19:12.000Z,RT @jomilleweb: How many employees of #Archewell are BLACK?,['1596961862847188992'],1596961862847188992,250781787,en
2022-11-27T20:18:42.000Z,RT @EBasilion: My parents left their villages in Greece to give us a better life and now all I want to do is live in a village in Greece.,['1596961735910772736'],1596961735910772736,250781787,en
2022-11-27T20:18:12.000Z,@Cocolh44 Yes,['1596961610098446337'],1596961610098446337,250781787,und
2022-11-27T20:17:50.000Z,RT @AustinFriars: Does anybody know what gift Pres Frogboiler took King Charles III on his state visit? It is traditional to exchange gifts…,['1596961516934529025'],1596961516934529025,250781787,en
2022-11-27T20:15:35.000Z,"RT @i_Nxakanxaka: Mxolisi Kaunda is making sure that Durban becomes dysfunctional like his home country, Zim. 🙄

His doing a splendid job i…",['1596960949201645568'],1596960949201645568,250781787,en
2022-11-27T20:15:26.000Z,RT @Sthembiso_RSA: @leratosetlogelo There was a Zimbo who was living large in a gated estate and had hundreds of SASSA cards to funs his la…,['1596960915110637568'],1596960915110637568,250781787,en
2022-11-27T20:13:00.000Z,"RT @TheTruthPanther: JUST IN: SAPS Whistleblower claim that Lieutenant General Lineo Ntshiea is an undocumented foreign national.
 
""I have…",['1596960299638489088'],1596960299638489088,250781787,en
2022-11-27T20:12:46.000Z,"RT @KeaGqi: Come look in SA, he is probably here #PutSouthAficansFirst #OperationDudula #PatrioticSpace",['1596960241454698497'],1596960241454698497,250781787,en
2022-11-27T20:12:30.000Z,RT @KeaGqi: 😂😂😂😂 Akere la ba bona basetsana ba Satafrika? 🤣🤣 #PutSouthAficansFirst #OperationDudula #PatrioticSpace,['1596960176674058240'],1596960176674058240,250781787,tl
2022-11-27T20:12:20.000Z,@MosaRoccoII @Nompu90570329 Find him,['1596960134194155520'],1596960134194155520,250781787,en
2022-11-27T20:12:10.000Z,RT @MosaRoccoII: A normal day in South Africa whereby foreigners are at liberty to do as they please.🙂,['1596960091403874305'],1596960091403874305,250781787,en
2022-11-27T20:11:00.000Z,@Benizela @Nompu90570329 Ftom every nation on earth,['1596959797777092608'],1596959797777092608,250781787,en
2022-11-27T20:10:48.000Z,"RT @Benizela: Interpol and FBI should just open headquarters in South Africa. Most of the criminals they are looking for are here, protecte…",['1596959746342649856'],1596959746342649856,250781787,en
2022-11-27T20:10:40.000Z,@Nompu90570329 ❤️,['1596959713107009536'],1596959713107009536,250781787,und
2022-11-27T20:10:12.000Z,"RT @proudly_mzansi: You cannot deport 15 million illegal immigrants. It's financially &amp; logistically impossible.

What you do is remove the…",['1596959597645901825'],1596959597645901825,250781787,en
2022-11-27T20:09:59.000Z,RT @LebeamLebea: This lady is 💯 spot on.  Jollofinas are big embarrassment to SA. We need more South African women like her who are proud…,['1596959542071689216'],1596959542071689216,250781787,en
2022-11-27T20:09:07.000Z,"RT @ewnupdates: Unqualified people will no longer run municipalities, says Ramaphosa https://t.co/FQgyCbjn4V https://t.co/BVary4CPqf",['1596959325099986945'],1596959325099986945,250781787,en
2022-11-27T20:08:58.000Z,RT @jomilleweb: You can tell #Sussexsquad is quaking in their boots as they remain so afraid of the impact of #EarthShotPrize #EarthshotBos…,['1596959286500151296'],1596959286500151296,250781787,en
2022-11-27T20:08:22.000Z,RT @mindys4Biden: Wow. I just spent hours waiting in a very long line here in Dekalb County today to vote for Warnock. To vote for democrac…,['1596959135849144320'],1596959135849144320,250781787,en
2022-11-27T19:45:22.000Z,RT @sallen73666658: @jomilleweb @KerryKennedyRFK @RFKHumanRights @CNN @Oprah https://t.co/i9hNcaUznj,['1596953345369210880'],1596953345369210880,250781787,qme
2022-11-27T19:44:27.000Z,RT @claireizz50: @jomilleweb @KerryKennedyRFK @RFKHumanRights @CNN @Oprah Think the important Kennedy is doing Earthshot with the Prince of…,['1596953116452483072'],1596953116452483072,250781787,en
2022-11-27T19:44:11.000Z,@hensrace_g @jomilleweb @KerryKennedyRFK @RFKHumanRights @CNN @Oprah I am so disappointed  in Oprah,['1596953048546320386'],1596953048546320386,250781787,en
2022-11-27T19:43:40.000Z,RT @hensrace_g: @jomilleweb @KerryKennedyRFK @RFKHumanRights @CNN @Oprah Is it true that M didn’t know Oprah until M approached her while O…,['1596952918863007744'],1596952918863007744,250781787,en
2022-11-27T19:38:15.000Z,"RT @Cakeislovely: @PaulWhelan745 @riddifor1 The NCA have already had 20 months on the #MichelleMone #PPEScandal #MedPro you’re right, they…",['1596951554212630528'],1596951554212630528,250781787,en
2022-11-27T19:37:24.000Z,RT @pilgrim4j1: #ToryCorruption - it just never ends.,['1596951343557578753'],1596951343557578753,250781787,en
2022-11-27T19:35:26.000Z,RT @PietervanRens10: Am I wrong if I say that as a white person seeing that I am still in South Africa after 94 I belong. I am a born and b…,['1596950845534666753'],1596950845534666753,250781787,en
2022-11-27T19:34:37.000Z,@TimesLIVE That’s nonsense and dangerous talk,['1596950640273420289'],1596950640273420289,250781787,en
2022-11-27T19:34:06.000Z,RT @TimesLIVE: Tourism minister Lindiwe Sisulu believes her failed ANC presidential bid was engineered by underhanded means. https://t.co/G…,['1596950511931924480'],1596950511931924480,250781787,en
2022-11-27T08:48:04.000Z,@StephenKing @sandibachom Hd will win throughout know !,['1596787930361925632'],1596787930361925632,250781787,en
2022-11-27T08:47:48.000Z,"RT @StephenKing: I think Elon Musk is a visionary. Almost singlehandedly, he’s changed the way Americans think about automobiles. I have a…",['1596787863781531648'],1596787863781531648,250781787,en
2022-11-27T08:47:32.000Z,@timwilliamsart The wrench is unbearable,['1596787796945035265'],1596787796945035265,250781787,en
2022-11-26T20:10:01.000Z,"RT @PhumlaniMMajozi: In China you commit corruption as a public official, you are hanged. I don’t support that. How many ANC and EFF public…",['1596597160371363840'],1596597160371363840,250781787,en
2022-11-26T20:09:02.000Z,RT @tessaumhlanga: @JvanLogg What’s the use of asking UK to build factories ! Where do they build ? In the air ? Obviously his rant has gon…,['1596596913272508416'],1596596913272508416,250781787,en
2022-11-26T09:11:06.000Z,RT @PietStassen: @JvanLogg Making a mockery of the 'Truth &amp; Reconciliation Commission'. There must be something radically wrong with a pers…,['1596431340613664768'],1596431340613664768,250781787,en
2022-11-26T09:10:53.000Z,@JvanLogg What’s the use of asking UK to build factories ! Where do they build ? In the air ? Obviously his rant has gone global ! At the wrong time,['1596431287325278208'],1596431287325278208,250781787,en
2022-11-26T09:07:00.000Z,RT @jvnaidoo1: AFRICAN RENAISSANCE? What damn renaissance?  What a absurd joke. Everything went dead when this satanic party took power. Al…,['1596430306654924800'],1596430306654924800,250781787,en
2022-11-26T09:06:43.000Z,@Rincewi92966330 Minute,['1596430236891103234'],1596430236891103234,250781787,en
