text,lang,created_at,id,edit_history_tweet_ids,author_id
@profesterman How good are those vaccines? 🤣,en,2022-11-28T00:06:50.000Z,1597019147887841280,['1597019147887841280'],260930773
@abcnews You have arrived. https://t.co/0UQvepQhaA,en,2022-11-27T21:13:33.000Z,1596975538777645058,['1596975538777645058'],260930773
"@OzraeliAvi You guys have no out.

https://t.co/sHDZj70px3",en,2022-11-27T20:20:02.000Z,1596962069793755137,['1596962069793755137'],260930773
Take note. https://t.co/6rhBLeExf2,en,2022-11-27T20:18:08.000Z,1596961591110475777,['1596961591110475777'],260930773
@disclosetv https://t.co/w5ONIhj8nZ,qme,2022-11-27T20:16:59.000Z,1596961301971943424,['1596961301971943424'],260930773
@JaneCaro How can you be so naive.... https://t.co/ZXPFRjaiTF,en,2022-11-27T10:49:23.000Z,1596818463498342401,['1596818463498342401'],260930773
@RishiSunak https://t.co/GT0GelRG1i,qme,2022-11-27T10:33:46.000Z,1596814531489329153,['1596814531489329153'],260930773
@EU_Commission @vonderleyen YOU did this. YOU.,en,2022-11-27T10:28:35.000Z,1596813229724164098,['1596813229724164098'],260930773
@ellymelly Single celled lefty organisms 😂😂😂😂👌👏👏👏👏,en,2022-11-27T08:32:30.000Z,1596784012508348416,['1596784012508348416'],260930773
"@mc_furball @AgentBootman @beneltham The lefties have taken a simple 
derogatory Aussie slang to throw around at anyone who seeks freedom of thought/ choice.",en,2022-11-27T05:08:06.000Z,1596732574755213317,['1596732574755213317'],260930773
@Meri37342834 @QT_Hush @Freedomfinance8 @mc_furball @AgentBootman @beneltham Was the fence hospitalised?,en,2022-11-27T05:05:13.000Z,1596731848729956352,['1596731848729956352'],260930773
@rebaillieu Shut up you naive commie.,en,2022-11-27T04:43:00.000Z,1596726259353939969,['1596726259353939969'],260930773
@ellymelly I saw exactly those conditions in the estern block last century...was no fun.,en,2022-11-27T04:42:09.000Z,1596726043770990592,['1596726043770990592'],260930773
"@AlboMP @Tony_Burke So, explain, what does this dribble mean? WHAT WILL MOVE WAGES??",en,2022-11-27T04:40:38.000Z,1596725662437371905,['1596725662437371905'],260930773
@AlboMP Enlighten the Twitter audience dork. Please.,en,2022-11-27T03:56:55.000Z,1596714663223341056,['1596714663223341056'],260930773
@Kingwinx1 @Omnicentrist What a fkn nut job commie.,en,2022-11-27T03:55:03.000Z,1596714191489884161,['1596714191489884161'],260930773
"@Omnicentrist You are here, and have no hope turning around...

https://t.co/sHDZj7iyLb",en,2022-11-27T03:53:47.000Z,1596713873155198976,['1596713873155198976'],260930773
@JamesMelville Now do Zelensky 🤣,cs,2022-11-27T03:42:19.000Z,1596710988631666688,['1596710988631666688'],260930773
@EU_Commission Financing war ...,en,2022-11-26T21:42:08.000Z,1596620343619203072,['1596620343619203072'],260930773
@MarkMcGowanMP @DanielAndrewsMP @VictorianLabor https://t.co/ZikknXR8nK,qme,2022-11-26T21:41:05.000Z,1596620077973241856,['1596620077973241856'],260930773
@MorottaP @dcCMPY @Raf_Epstein The government did.,en,2022-11-26T21:37:58.000Z,1596619293692932099,['1596619293692932099'],260930773
@MrKRudd @DanielAndrewsMP @VictorianLabor You rotten commies.,en,2022-11-26T21:35:40.000Z,1596618718083043328,['1596618718083043328'],260930773
@vonderleyen @ZelenskyyUa @EU_Commission You have zero credibility. You will go down in history books as one if the most evil corrupt manipulative humans. Justice will serve in the end.,en,2022-11-26T21:34:44.000Z,1596618480266391552,['1596618480266391552'],260930773
@AuspiciousTimes @RedJules4 @DanielAndrewsMP Interesting how all the leftie commies call freedom seeking cookers. You will get what you all deserve.,en,2022-11-26T21:31:43.000Z,1596617723324157952,['1596617723324157952'],260930773
@abcnews Its like the 1950s commie state. Its mind blowing this is actually Australia... https://t.co/wqsz6bkg1Q,en,2022-11-26T10:25:48.000Z,1596450140687958016,['1596450140687958016'],260930773
@AlboMP @DanielAndrewsMP Thank fk i got out that shit hole.,en,2022-11-26T10:07:16.000Z,1596445475887906818,['1596445475887906818'],260930773
@NATO Is there a legal war??,en,2022-11-26T06:48:47.000Z,1596395525669994496,['1596395525669994496'],260930773
"@NATO @jensstoltenberg Well yeah,  its your war against Russia using that actor... we know.",en,2022-11-26T04:54:33.000Z,1596366779491946496,['1596366779491946496'],260930773
@RealAndyLeeShow Hahahahaaa,tl,2022-11-26T04:51:20.000Z,1596365966237372416,['1596365966237372416'],260930773
"@SkyNewsAust So glad I got out. Could not bear that level of corruption, the Eastern block was enough. Good luck!",en,2022-11-26T04:47:58.000Z,1596365120183357442,['1596365120183357442'],260930773
