lang,text,edit_history_tweet_ids,created_at,author_id,id
en,RT @RabiesFromSpace: @ZachWritesStuff Maybe people should be better so that I would be motivated to hang out with them,['1597077602367582210'],2022-11-28T03:59:07.000Z,191044973,1597077602367582210
en,RT @StLKirk: Life lessons from Jorts.,['1597077273982959616'],2022-11-28T03:57:49.000Z,191044973,1597077273982959616
en,"RT @ReverendWarnock: Loretta Green has been voting ever since there were poll taxes and she has one message for Georgia:

""Do not miss this…",['1597077195952123905'],2022-11-28T03:57:30.000Z,191044973,1597077195952123905
en,"RT @mattdpearce: Chinese-language accounts, some dormant for months or years, came to life early Sunday and started posting spam that made…",['1597076983502233600'],2022-11-28T03:56:39.000Z,191044973,1597076983502233600
en,RT @cataxista: boosting for Garfield 🥺🥺 https://t.co/q7yHgtggTV,['1597076723019173888'],2022-11-28T03:55:37.000Z,191044973,1597076723019173888
und,@SavannahUlmer 🤣🤣,['1597076488645664768'],2022-11-28T03:54:41.000Z,191044973,1597076488645664768
en,@SavannahUlmer That was a good idea!! My mom kept several of those around but mostly for cleaning.,['1597072545060048898'],2022-11-28T03:39:01.000Z,191044973,1597072545060048898
en,@IdaOlson That also makes sense (as the owner of several non clear totes… I know this problem well.),['1597067897561829376'],2022-11-28T03:20:33.000Z,191044973,1597067897561829376
en,@IdaOlson Oh interesting!! I hadn’t thought of it that way. Okay I’m willing to try this!,['1597064435725914112'],2022-11-28T03:06:48.000Z,191044973,1597064435725914112
en,@jonathanstegall @LeslieMac Yes!! Believe me I see it falling apart before my eyes and it’s only happened since his reign of awfulness.,['1597060455746322432'],2022-11-28T02:50:59.000Z,191044973,1597060455746322432
en,RT @jonathanstegall: I think M*sk loves making it seem like Twitter’s tech was in disarray before and he’s just doing damage control to rec…,['1597060268970082304'],2022-11-28T02:50:14.000Z,191044973,1597060268970082304
en,"RT @RepAdamSchiff: Kevin McCarthy has no ideology, no core set of beliefs.

He knows he can't become Speaker without support from the QAnon…",['1597060214867759104'],2022-11-28T02:50:01.000Z,191044973,1597060214867759104
en,"RT @NBCBLK: “The only hospital we’ve got is on its deathbed.”

A rural hospital in the Mississippi Delta is struggling to keep its doors op…",['1597060175911079937'],2022-11-28T02:49:52.000Z,191044973,1597060175911079937
