edit_history_tweet_ids,lang,created_at,author_id,id,text
['1596964486027829248'],en,2022-11-27T20:29:38.000Z,3748292295,1596964486027829248,"RT @henryshield: The APC is deliberately mocking Nigerians. Saying, we know he is not well. We know he can’t string few sentences together…"
['1596964409548886016'],en,2022-11-27T20:29:20.000Z,3748292295,1596964409548886016,@FS_Yusuf_ Relegated to nothingness 😂😂😂😂😂
['1596962238773854208'],en,2022-11-27T20:20:42.000Z,3748292295,1596962238773854208,RT @PeterObi: Breaking Down the concept of Consumption to Production. This is our envisaged path from consumption to production for Nigeria…
['1596962163574599680'],en,2022-11-27T20:20:24.000Z,3748292295,1596962163574599680,RT @The_socialistt: Who are you voting for in February? https://t.co/yeFOY3h7KB
['1596962087305347072'],en,2022-11-27T20:20:06.000Z,3748292295,1596962087305347072,RT @ruffydfire: I love Nigeria and I love everybody with  the love of God.I love all presidential candidates as God as instructed us to Lov…
['1596251117784113159'],en,2022-11-25T21:14:58.000Z,3748292295,1596251117784113159,"RT @IkengaImo: Public Alert
I have been informed that those behind Omuma Magic, compromise of Voters Register &amp; attempts to stop use of Bev…"
['1596249473226870791'],en,2022-11-25T21:08:25.000Z,3748292295,1596249473226870791,RT @MarvellousSala3: Dear ObiDient family it's my birthday today. Wish me well and Say a word of prayer for me 🎂🎂🎂 https://t.co/XsEAurImEH
['1595757786553778176'],en,2022-11-24T12:34:38.000Z,3748292295,1595757786553778176,"RT @prinzkel1: @urchilla01 @Mrczarr The thieves, bandits, terrorists, kidnappers are continuously aggressive in all their dealings. We must…"
['1595143861068009472'],en,2022-11-22T19:55:07.000Z,3748292295,1595143861068009472,"RT @Picapci: Peter Obi: we are taking people out of poverty by moving from consumption to production

Kadaria: But we don’t have a grasp of…"
['1595143761130328065'],en,2022-11-22T19:54:43.000Z,3748292295,1595143761130328065,"RT @ziter001: Kadira: Doctors were on strike for 11months when you were Gov. 

Peter Obi: Even teachers were on strike,When we start all th…"
['1594687649629237249'],en,2022-11-21T13:42:18.000Z,3748292295,1594687649629237249,"RT @PeterObi: On behalf of my family and the whole OBIdient movement, I celebrate my very dear elder brother, His Excellency Goodluck Ebele…"
['1594665237848150017'],en,2022-11-21T12:13:14.000Z,3748292295,1594665237848150017,"RT @9one_Creative: @SavvyRinu This one,I have so much disdain @PoliceNG.they are irredeemable and criminals personified."
['1594665146907066373'],en,2022-11-21T12:12:53.000Z,3748292295,1594665146907066373,"RT @SavvyRinu: Read how Police brutality, extortion and harassment have continued almost two years after the #EndSARS Protest.
https://t.co…"
['1594650958717501440'],en,2022-11-21T11:16:30.000Z,3748292295,1594650958717501440,"RT @legitngnews: Actress Eniola Badmus, who is one of Davido's close friends, also celebrated his 30th birthday.

Eniola shared a video sho…"
['1594637158358343682'],en,2022-11-21T10:21:40.000Z,3748292295,1594637158358343682,"RT @legitngnews: Abe is taking over Rivers gradually.

The chances of Rivers PDP gubernatorial candidate, Governor Nyesom Wike’s anointed c…"
['1592899783991361536'],en,2022-11-16T15:17:57.000Z,3748292295,1592899783991361536,@doyinokupe sir kindly look into this noble idea https://t.co/UYrO8ArCfD
['1592899500246372368'],en,2022-11-16T15:16:50.000Z,3748292295,1592899500246372368,RT @ilynem: Datti is savage. See how my able VP floored Fashola 😂😂😂😂 https://t.co/i81tio9FOS
['1592899359695572993'],en,2022-11-16T15:16:16.000Z,3748292295,1592899359695572993,@ruffydfire Another feature to your already filled and decorated shoulder... Congratulations sir
['1591328367315681281'],en,2022-11-12T07:13:42.000Z,3748292295,1591328367315681281,"RT @C_Onyedinma: @nnamdi_nnoli @AJOrhewere @YarKafanchan The centre man sef was even trying; while the head was faced backward, the hand se…"
['1591179474431012864'],en,2022-11-11T21:22:04.000Z,3748292295,1591179474431012864,"RT @Jessehallidaygi: We are here for facts, and Facts alone, Send this Video to Gov Soludo and his supporters. 
When you to drag Peter Obi…"
['1591179327982510088'],en,2022-11-11T21:21:29.000Z,3748292295,1591179327982510088,"RT @maaziakuchie: Soludo just single-handedly tarnished his record as a one-time CBN governor, cast his second term re-election bid goodbye…"
['1591179249465323521'],en,2022-11-11T21:21:10.000Z,3748292295,1591179249465323521,RT @Halimchase: This was how Soludo used Obi's achievement to shine during d gvnorship debate. He has entered &amp; suddenly 4goten how bad d s…
['1591178930580774912'],en,2022-11-11T21:19:54.000Z,3748292295,1591178930580774912,RT @Shehusky: Pablo Escobar and Osama Binladen. This combo na nuclear bomb to finish Nigeria. God abeg. #PeterObi4President2023 https://t.c…
['1591178839367065609'],qme,2022-11-11T21:19:32.000Z,3748292295,1591178839367065609,@renoomokri https://t.co/QeJtSJ9z9J
['1591173929099743232'],en,2022-11-11T21:00:01.000Z,3748292295,1591173929099743232,"RT @Kestim_: PO entered the 3 Senatorial Districts of Edo today.

May Enikaro daily guide your Path amongst Mortals.

Your blood will not C…"
['1591173829019459584'],en,2022-11-11T20:59:38.000Z,3748292295,1591173829019459584,"RT @urchilla01: I saw a map of Nigeria today, but Edo state was missing from it. I searched everywhere, yet I couldn't find Edo state, unti…"
['1591173718637940737'],en,2022-11-11T20:59:11.000Z,3748292295,1591173718637940737,RT @doyinokupe: Obi in Benin today https://t.co/A0nsiAR7ag
['1591173674580987904'],en,2022-11-11T20:59:01.000Z,3748292295,1591173674580987904,"RT @AishaYesufu: Dem carry me fall for ground! @p_oruche  came to the rescue. I no mind the fall, na push of love ❤️❤️❤️
#ObiDattiInEdo #Pe…"
['1591173201178263553'],en,2022-11-11T20:57:08.000Z,3748292295,1591173201178263553,"RT @balamiisaac: This is the 3rd town hall meeting in Edo State within 8 Hours. Nigerians, please see the pure and organic  love. We did no…"
['1591173125865369600'],en,2022-11-11T20:56:50.000Z,3748292295,1591173125865369600,N they did welcome him so well https://t.co/xQdbWufgT5
['1591172862496641025'],en,2022-11-11T20:55:47.000Z,3748292295,1591172862496641025,"RT @Nkemchor_: Governor Obaseki gives his reason for denying labour Party the stadium in Edo state. What a joke 😂😂
Well I am sure other Gov…"
['1591172732263485440'],en,2022-11-11T20:55:16.000Z,3748292295,1591172732263485440,"@dr_eay @eric_judez @AbdulMahmud01 All this you said are exactly who obi is.

A selfless man"
['1591172219006509056'],en,2022-11-11T20:53:14.000Z,3748292295,1591172219006509056,"RT @AbdulMahmud01: Obi didn't go to Auchi to campaign. He went to pay homage to the Otaru. Then, four people in a room turned up to greet h…"
['1591172098130485248'],en,2022-11-11T20:52:45.000Z,3748292295,1591172098130485248,"RT @JBmediia: I did jingle for @PeterObi @NgLabour if you like it share it to reach the top.
#Trending #viral #ObiDatti023 #OBIdientlyYusfu…"
['1591172035392274433'],en,2022-11-11T20:52:30.000Z,3748292295,1591172035392274433,"RT @henryshield: If APC was genuinely sorry about Buhari, they won’t have presented a detestable character like Tinubu."
['1591172015951859712'],en,2022-11-11T20:52:25.000Z,3748292295,1591172015951859712,RT @solakafinta: @SaharaReporters Dear @SaharaReporters and @YeleSowore I was the brain 🧠 behind the kind gesture operation feed your commu…
['1591171043322101760'],en,2022-11-11T20:48:33.000Z,3748292295,1591171043322101760,"RT @YarKafanchan: Edo people carry Peter Obi for head, shoulder, knees and toes. Obidients na una biko o 🙌🏽🙌🏽🙌🏽 https://t.co/pqy69EN3hf"
['1591170721581256704'],en,2022-11-11T20:47:17.000Z,3748292295,1591170721581256704,RT @KelechiPhD: Unpopular but honest opinion: there are perhaps 10 times as many silent Obidients as there are the loud ones.
['1591170209452556289'],en,2022-11-11T20:45:15.000Z,3748292295,1591170209452556289,RT @YarKafanchan: Vote wisely. https://t.co/UxyKJT3XRT
['1591170024693465088'],en,2022-11-11T20:44:31.000Z,3748292295,1591170024693465088,@AJOrhewere @YarKafanchan Those two are taking Nigeria back to stone age days... While the other one is ready to move us into modern time
['1591168837634121728'],en,2022-11-11T20:39:48.000Z,3748292295,1591168837634121728,@BOGbadams @vanguardngrnews As intentionally ignored tbh sir...
['1591168473677565952'],en,2022-11-11T20:38:21.000Z,3748292295,1591168473677565952,RT @PeterObi: What an awesome and OBIdient crowd in Benin. I am deeply humbled by Edo people's show of love and support. -PO https://t.co/f…
['1591168359223431168'],en,2022-11-11T20:37:53.000Z,3748292295,1591168359223431168,May his noble soul rest... Pls take heart sir https://t.co/au9hwiaUSq
['1591167959883710464'],und,2022-11-11T20:36:18.000Z,3748292295,1591167959883710464,@Oluchi87627811 @marythesa @ruffydfire 🤣🤣🤣🤣🤣🤣🤣🤣
['1591120749951324160'],en,2022-11-11T17:28:43.000Z,3748292295,1591120749951324160,@AfamDeluxo E clear
['1591120618216620033'],en,2022-11-11T17:28:11.000Z,3748292295,1591120618216620033,@renoomokri Hustle and change this shoe.... 👇👇.. In fact this should be the last time I see this nonsense on your leg. https://t.co/rzmKG15iJf
['1591120193094287368'],en,2022-11-11T17:26:30.000Z,3748292295,1591120193094287368,RT @FS_Yusuf_: Na only God know wetin @PeterObi give EDO People chop o. #ObiDattiInEdo https://t.co/yrrJtp9sTx
['1591102454187577344'],en,2022-11-11T16:16:00.000Z,3748292295,1591102454187577344,"RT @Makavelli275: Unpopular opinion: 

Peter Obi, is more popular in Edo State, than he is in the entire South East."
['1591102405562830848'],en,2022-11-11T16:15:49.000Z,3748292295,1591102405562830848,"RT @Aminaruk: Soludo has apologized. 

Medicine after death. 

Professor of Nonsense"
