text,created_at,lang,id,edit_history_tweet_ids,author_id
"RT @LesMotsRouges: #Perpignan 1couple d'Iraniens, condamné à mort, en raison de la conversion au christianisme du mari, voit sa demande d'a…",2022-11-27T22:09:49.000Z,fr,1596989699490729984,['1596989699490729984'],1505901446
"RT @Violsfemmesinfo: Nouvelle édition du livret juridique pour les victimes de viols ou d'agressions sexuelles, les professionnel.le.s et l…",2022-11-27T21:06:30.000Z,fr,1596973764985597954,['1596973764985597954'],1505901446
"RT @laurentbaheux: Délaissée en France, la viande de cheval est un met très apprécié des Japonais, qui la dégustent notamment sous forme de…",2022-11-27T21:06:10.000Z,fr,1596973682907578369,['1596973682907578369'],1505901446
"RT @Yavdoha: Ceux qui appellent aujourd'hui l'Ukraine à négocier se rendent-ils compte que cela reviendrait pour Kyiv à céder ses terres, s…",2022-11-27T20:24:57.000Z,fr,1596963308049141761,['1596963308049141761'],1505901446
"RT @Limportant_fr: Javanrud, Iran : les forces de sécurité tirent sur des civils en criant «Allahu Akbar»  @AlinejadMasih https://t.co/nrKJ…",2022-11-27T20:24:39.000Z,fr,1596963232287031298,['1596963232287031298'],1505901446
RT @jruwitch: Police in Shanghai arresting BBC journalist @EP_Lawrence . Pro tip: Dragging accredited journalists off for doing their job i…,2022-11-27T20:24:31.000Z,en,1596963199089537024,['1596963199089537024'],1505901446
"RT @Tendar: People still marching through the streets of Beijing only 4km away from the Tiananmen Square, next to some embassies of the wor…",2022-11-27T20:24:07.000Z,en,1596963099105320960,['1596963099105320960'],1505901446
RT @ksadjadpour: Iranian theatre and cinema actors silently protest without compulsory hejab. Their male colleagues stand alongside them in…,2022-11-27T20:23:10.000Z,en,1596962857492807680,['1596962857492807680'],1505901446
"RT @DSORennie: Police arrived at peaceful Covid protest in Beijing, on Liangma river. Candles being lit. Earlier, chants in honour of dead…",2022-11-27T20:19:09.000Z,en,1596961848187703296,['1596961848187703296'],1505901446
RT @ksadjadpour: Iranian political prisoner @HosseinRonaghi was admitted to the hospital after enduring torture and reportedly two broken l…,2022-11-27T20:18:03.000Z,en,1596961570768445440,['1596961570768445440'],1505901446
"RT @astroehlein: “Plastics,” says Mr McGuire to a bewildered Benjamin in the iconic scene from 1967's The Graduate, “There’s a great future…",2022-11-27T20:16:12.000Z,en,1596961108216381440,['1596961108216381440'],1505901446
