id,author_id,edit_history_tweet_ids,text,lang,created_at
1596971811803365376,470444114,['1596971811803365376'],"RT @DanielaNadj: The Home Office is routinely changing the dates of birth of unaccompanied child asylum seekers to classify them as adults,…",en,2022-11-27T20:58:44.000Z
1596967708008263680,470444114,['1596967708008263680'],"RT @DaveSin66118226: @Tobysdad41 Well done you are a hero keep up the good work, I know it can get hard at times but we have to stay positi…",en,2022-11-27T20:42:26.000Z
1596967695752183808,470444114,['1596967695752183808'],"RT @ordinaryhopes: @Tobysdad41 You look so much younger, healthier and happier. Be proud and keep sharing your experiences.",en,2022-11-27T20:42:23.000Z
1596963214281314306,470444114,['1596963214281314306'],RT @SydesJokes: Please let this be so,en,2022-11-27T20:24:35.000Z
1596962086101610496,470444114,['1596962086101610496'],RT @spurnbirdobs: Bearded Tit at south end of canal and 3 Swallows by the blue bell #spurnbirds @RareBirdAlertUK,en,2022-11-27T20:20:06.000Z
1596961975019663361,470444114,['1596961975019663361'],RT @johnnymacbirder: Waxwings back @FlamboroughBird this afternoon a small flock of 17+ at the Bempton &amp; Buckton village hall. As far as I…,en,2022-11-27T20:19:39.000Z
1596961743372455936,470444114,['1596961743372455936'],"RT @SBillcliffe: Last year and this year in ryhill, still waiting for snow ❄️ @Hudsonweather @bbcweather @KeeleyDonovan @kerriegosneyTV @it…",en,2022-11-27T20:18:44.000Z
1596961414060482560,470444114,['1596961414060482560'],RT @erichhediger: No sign of Smew @tophilllow but Bittern on South Marsh East at c1pm. Reserve is now open all week although some areas are…,en,2022-11-27T20:17:25.000Z
1596961370712715264,470444114,['1596961370712715264'],RT @fosterian1971: Sorry for the appalling photo's but is it possible for a King Eider to go from that to this in one complete moult? Just…,en,2022-11-27T20:17:15.000Z
1596959872092114944,470444114,['1596959872092114944'],"RT @snb19692: The expenses scandal total for MPs in 2008/9 was £650,000
1 PPE deal of over £200 million netted a couple £65,000,000 profit…",en,2022-11-27T20:11:18.000Z
1596959410349551616,470444114,['1596959410349551616'],"RT @Tobysdad41: First picture march 10th 2022
Second, last week 260 days sober today and bloody grateful.
From 2 litres of vodka a day to n…",en,2022-11-27T20:09:28.000Z
1596959305517133825,470444114,['1596959305517133825'],"RT @WillboneScott: Lovely to have a vocal flock of 17 Waxwings in Bempton Village this afternoon, gorging themselves on berries and the odd…",en,2022-11-27T20:09:03.000Z
1596959217373818881,470444114,['1596959217373818881'],RT @YorksLad5: Returned from the shop to see this sat in a garden tree. Mad rush to get my camera resulting in these poor images. At least…,en,2022-11-27T20:08:42.000Z
1596958798186680320,470444114,['1596958798186680320'],"RT @yorkshirebumble: What a beauty!😍
Had a great ringing session in Wintersett this morning, where I got to ring two new species: a lovely…",en,2022-11-27T20:07:02.000Z
1596958528631353344,470444114,['1596958528631353344'],RT @BarrheadBirder: So sad to hear of more swans dead from bird flu at Hoggansfield Loch in Glasgow. This time with Whooper Swans. Here's H…,en,2022-11-27T20:05:57.000Z
1596958312586616832,470444114,['1596958312586616832'],RT @LagstoneHall: @WildFozzy @ForpLeeds @yorkshirepost @BBCLeeds @BBCLookNorth @itvcalendar @JuliaBradbury @IoloWilliams2 @birder_bee @love…,en,2022-11-27T20:05:06.000Z
1596958174263009280,470444114,['1596958174263009280'],RT @brianflynn92: @WildFozzy @ForpLeeds @yorkshirepost @BBCLeeds @BBCLookNorth @itvcalendar @JuliaBradbury @IoloWilliams2 @birder_bee @love…,en,2022-11-27T20:04:33.000Z
1596958132437389313,470444114,['1596958132437389313'],"RT @WildFozzy: A closer look at the apparent walkway built directly through habitat for butterflies, birds, flowers and insects.

@ForpLeed…",en,2022-11-27T20:04:23.000Z
1596957983514456064,470444114,['1596957983514456064'],"RT @MrWappat: King Eider off South Gare, at dusk.
Distant record shot of my first ever, having missed the Marske one earlier in the year. T…",en,2022-11-27T20:03:47.000Z
