created_at,edit_history_tweet_ids,text,id,lang,author_id
2022-11-28T00:44:33.000Z,['1597028639966912513'],RT @AlabamaMBB: #BlueCollarBasketball https://t.co/QjzKphx7wy,1597028639966912513,qme,67626292
2022-11-28T00:44:24.000Z,['1597028601299603456'],RT @BamaOnLine247: Former #Alabama RB Josh Jacobs had a monster game today for the Raiders with 39 touches for 303 yards and 2 touchdowns.…,1597028601299603456,en,67626292
2022-11-28T00:38:03.000Z,['1597027003915730944'],🙏🏾🙏🏾🙏🏾🖤🖤🖤 https://t.co/s4qtD9BLMM,1597027003915730944,art,67626292
2022-11-28T00:37:22.000Z,['1597026831966035968'],RT @6CancerZone9: #Cancer’s refuse to say everything that’s on our minds and we hate people harassing us about opening up.,1597026831966035968,en,67626292
2022-11-27T21:16:53.000Z,['1596976376686739456'],😭😭 https://t.co/atvZpgtXKF,1596976376686739456,art,67626292
2022-11-27T20:56:43.000Z,['1596971301058379776'],About to try the new Arby's burger,1596971301058379776,en,67626292
2022-11-27T20:26:46.000Z,['1596963765173747715'],"RT @bomani_jones: also, correct me if i'm wrong...but if auburn hired freeze, would that be the fourth straight open-box coaching hire? 

c…",1596963765173747715,en,67626292
2022-11-27T20:26:29.000Z,['1596963692494884864'],"RT @bomani_jones: i think this is indisputable: if your decided to hire hugh freeze but backed off because you didn't expect the backlash,…",1596963692494884864,en,67626292
2022-11-27T20:23:38.000Z,['1596962976455872512'],Delivering dog food and dog plushies to the woof woofs,1596962976455872512,en,67626292
2022-11-27T20:23:05.000Z,['1596962840543318016'],@AtcynAmonster You already know then 😂 our these houses any and everywhere,1596962840543318016,en,67626292
2022-11-27T20:20:46.000Z,['1596962254804877312'],Insomniac pet food delivery https://t.co/YPhetchsNt,1596962254804877312,en,67626292
2022-11-27T19:21:19.000Z,['1596947293395357698'],@AtcynAmonster This is nothing. I live in the Atlanta suburbs. The driveways are bananas.,1596947293395357698,en,67626292
2022-11-27T19:20:27.000Z,['1596947078034632705'],@Nerdy_Senpai0 👀👀,1596947078034632705,und,67626292
2022-11-27T19:08:15.000Z,['1596944005019095041'],My last delivery lol https://t.co/UMWeXiflnl,1596944005019095041,en,67626292
2022-11-27T18:44:48.000Z,['1596938103838904320'],@4EVRBEARDED Of course,1596938103838904320,en,67626292
2022-11-27T18:44:38.000Z,['1596938061698699266'],@idreamofhoneeey Hiiiii honey bear. 🖤 How art thou,1596938061698699266,en,67626292
2022-11-27T18:34:02.000Z,['1596935397137080321'],@peachybratbby 🤔🤔,1596935397137080321,und,67626292
2022-11-27T18:32:43.000Z,['1596935065115987971'],"https://t.co/wSb0MBAdoz

My shirts are on sale y'all! Cop one for $13!!!! https://t.co/qehA7KigSf",1596935065115987971,en,67626292
2022-11-27T17:36:05.000Z,['1596920812442771456'],@peachybratbby 👀👀👀👀,1596920812442771456,und,67626292
2022-11-27T17:35:32.000Z,['1596920674739978242'],@peachybratbby 😂😂,1596920674739978242,und,67626292
2022-11-27T17:35:14.000Z,['1596920599237996545'],@Climbatreee 👀👀 nice!,1596920599237996545,en,67626292
2022-11-27T16:41:46.000Z,['1596907142338215941'],Good morning Super Ninfriendos,1596907142338215941,en,67626292
