lang,text,author_id,created_at,id,edit_history_tweet_ids
en,"RT @akorive001: This Hausa culture that the bride is responsible for furnishing the house, from foot mat to food stuff, is totally un-Islam…",458216319,2022-11-27T20:22:08.000Z,1596962600172290048,['1596962600172290048']
en,RT @OvieNews: Good Morning Friends ! I am here to remind you that Islam is the only religion in the sight of God and God does not have a so…,458216319,2022-11-27T20:20:03.000Z,1596962074462408704,['1596962074462408704']
en,one person followed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-11-25T22:03:43.000Z,1596263389252272130,['1596263389252272130']
en,"@Qdpaper2 Buhari pulled/drawed a bigger and larger crowd yet no votes.

Looking at their faces and the Aso Ebi should tell you there's something behind that.

Hired/rented crowd. SE r #obedient",458216319,2022-11-25T18:26:15.000Z,1596208660799434752,['1596208660799434752']
en,@_hafsat_paki @cannavaros10 Needs explanations,458216319,2022-11-25T08:09:08.000Z,1596053358166822917,['1596053358166822917']
en,"RT @_hafsat_paki: Okey, as a northerner supporting Peter obi , I need u to read and digest this, then reconsider ur candidate , other wise…",458216319,2022-11-25T08:08:37.000Z,1596053226410811392,['1596053226410811392']
en,@BashirAhmaad We pray it will be good for Bauchi and Gombe people and the nation at large.,458216319,2022-11-23T10:56:29.000Z,1595370699572580353,['1595370699572580353']
en,@MichaelOrbiam @BashirAhmaad That when you use your... https://t.co/Yc9t6ZeonM,458216319,2022-11-23T10:53:22.000Z,1595369911748263936,['1595369911748263936']
en,@YarKafanchan Here for us,458216319,2022-11-23T10:46:48.000Z,1595368261038018560,['1595368261038018560']
en,2 people followed me and one person unfollowed me // automatically checked by https://t.co/7Opo08aBGe,458216319,2022-11-20T00:12:26.000Z,1594121451681898496,['1594121451681898496']
en,one person unfollowed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-11-16T23:45:17.000Z,1593027456792944640,['1593027456792944640']
en,one person followed me and one person unfollowed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-11-11T02:56:22.000Z,1590901215939989504,['1590901215939989504']
en,2 people followed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-11-08T01:56:24.000Z,1589798964613767244,['1589798964613767244']
en,4 people unfollowed me // automatically checked by https://t.co/7Opo08aBGe,458216319,2022-10-31T20:21:33.000Z,1587177979578228736,['1587177979578228736']
en,one person followed me and 2 people unfollowed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-10-25T17:15:27.000Z,1584956821399298049,['1584956821399298049']
en,one person followed me // automatically checked by https://t.co/7Opo08sKUm,458216319,2022-10-17T13:17:29.000Z,1581997831669575680,['1581997831669575680']
en,one person unfollowed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-10-06T20:00:00.000Z,1578112859057405952,['1578112859057405952']
en,one person followed me and 2 people unfollowed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-10-03T20:21:23.000Z,1577031080053440513,['1577031080053440513']
tl,@BashirAhmaad Wahala dey,458216319,2022-09-28T22:15:04.000Z,1575247749712433153,['1575247749712433153']
en,one person unfollowed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-09-27T21:17:43.000Z,1574870926247731211,['1574870926247731211']
en,"RT @muftimenk: The truth is there are people who will hate you if you’re doing well and they’ll hate you if you’re not. So whatever it is,…",458216319,2022-09-24T21:34:01.000Z,1573787865963794437,['1573787865963794437']
en,one person unfollowed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-09-18T01:36:42.000Z,1571312222642610176,['1571312222642610176']
en,one person unfollowed me // automatically checked by https://t.co/7Opo08sKUm,458216319,2022-09-15T01:20:11.000Z,1570220904378138624,['1570220904378138624']
en,"RT @StFreakingKezy: When the Methodist Prelate LIED that it was Fulani Herdsmen that kidnapped him and the others, so many people abused, i…",458216319,2022-09-13T18:50:17.000Z,1569760393639370752,['1569760393639370752']
en,@CoveredInWords @Baffalefans Well said 👌,458216319,2022-09-12T17:24:07.000Z,1569376321729339394,['1569376321729339394']
en,2 people followed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-09-11T23:58:18.000Z,1569113132156567552,['1569113132156567552']
en,"@BashirAhmaad @OluOgundele We have issue. 

Serious one.",458216319,2022-09-10T19:29:06.000Z,1568683001587933189,['1568683001587933189']
en,2 people unfollowed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-09-08T18:57:36.000Z,1567950295094657027,['1567950295094657027']
en,"@Titilayojimoh2 @mikedan04252355 @OvieNews Publicise what, an average Nigerian does not need publicity, once we can bellefull and get Paracetamol at an affordable prices.
👍",458216319,2022-09-05T21:43:30.000Z,1566904884741423109,['1566904884741423109']
en,one person followed me and 2 people unfollowed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-09-05T19:07:48.000Z,1566865698562969600,['1566865698562969600']
en,one person unfollowed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-09-02T22:39:34.000Z,1565831829768343552,['1565831829768343552']
en,one person unfollowed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-08-30T14:20:21.000Z,1564619032740913159,['1564619032740913159']
en,3 people followed me // automatically checked by https://t.co/7Opo08aBGe,458216319,2022-08-26T19:08:08.000Z,1563241903474126852,['1563241903474126852']
en,one person followed me and one person unfollowed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-08-22T16:28:26.000Z,1561752164351066117,['1561752164351066117']
en,2 people followed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-08-19T20:30:31.000Z,1560725921505710081,['1560725921505710081']
en,2 people followed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-08-16T19:24:35.000Z,1559622165032574978,['1559622165032574978']
en,2 people followed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-08-13T22:19:07.000Z,1558578926217314305,['1558578926217314305']
en,"@usman__haruna @inusa_aisha While some are making unnecessary noise.

Some are already making their ways to heaven.

This is simply why we all must be thankful to our creator.",458216319,2022-08-12T22:29:20.000Z,1558219110550577153,['1558219110550577153']
en,one person unfollowed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-08-10T21:15:57.000Z,1557475864589344769,['1557475864589344769']
en,3 people followed me and one person unfollowed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-08-07T20:27:21.000Z,1556376472822087680,['1556376472822087680']
en,2 people followed me and 2 people unfollowed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-08-04T12:19:39.000Z,1555166573173899265,['1555166573173899265']
en,one person unfollowed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-07-31T22:26:39.000Z,1553869779219488769,['1553869779219488769']
en,one person followed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-07-27T21:29:22.000Z,1552405813226098697,['1552405813226098697']
en,one person unfollowed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-07-23T23:52:56.000Z,1550992391766777859,['1550992391766777859']
en,"@Morris_Monye Also note If anything happens to:

1. Atiku Okowa becomes president.

2. PO Baba-Ahmad becomes president.

3. RMK Idahosa becomes president.

Just close your eyes and vote. It's all hopeless.",458216319,2022-07-23T21:34:28.000Z,1550957543027101698,['1550957543027101698']
en,2 people followed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-07-19T16:35:18.000Z,1549432706227904512,['1549432706227904512']
en,2 people followed me and 3 people unfollowed me // automatically checked by https://t.co/7Opo08aBGe,458216319,2022-07-15T01:26:59.000Z,1547754566040506376,['1547754566040506376']
en,5 people followed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-07-11T00:24:52.000Z,1546289382889603073,['1546289382889603073']
en,3 people followed me and one person unfollowed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-07-06T08:51:32.000Z,1544604952475144198,['1544604952475144198']
en,"@ShegaineO @ssanewmediakano This is funny.

How can somebody be soo consumed by hatred.",458216319,2022-07-04T09:39:03.000Z,1543892133819588612,['1543892133819588612']
en,3 people followed me and 2 people unfollowed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-07-01T07:26:34.000Z,1542771629633200128,['1542771629633200128']
en,one person followed me and 2 people unfollowed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-06-26T21:10:11.000Z,1541166959873724416,['1541166959873724416']
zxx,https://t.co/OEjYwc923n,458216319,2022-06-26T09:04:22.000Z,1540984303298945024,['1540984303298945024']
en,I came across this video. https://t.co/ejoCpMQFM6,458216319,2022-06-26T09:01:13.000Z,1540983509023707136,['1540983509023707136']
en,one person followed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-06-22T14:46:58.000Z,1539620969844727813,['1539620969844727813']
en,"@kingharzyz1 I said it here and I will say it again, 80% of Yoruba will give Jagaban their votes. Because of ethnicity.

Religion
Ethnicity

Is what is killing this nation.",458216319,2022-06-20T21:28:24.000Z,1538997218224611328,['1538997218224611328']
en,"@segalink This is what is said.

Religion and culture will always determine outcome of our elections.",458216319,2022-06-19T09:22:51.000Z,1538452238380711936,['1538452238380711936']
en,@Waspapping_ @ums____ When Igbos reject PO and follow money. 🤣😂,458216319,2022-06-19T09:09:29.000Z,1538448876444823552,['1538448876444823552']
en,@M_abdoolhameed @Waspapping_ @dtrut2 It's not the wish it's what will happen.,458216319,2022-06-19T09:05:20.000Z,1538447831849123840,['1538447831849123840']
en,2 people followed me and 3 people unfollowed me // automatically checked by https://t.co/7Opo08sd4O,458216319,2022-06-18T22:56:00.000Z,1538294485930614785,['1538294485930614785']
