id,author_id,lang,text,edit_history_tweet_ids,created_at
1597020470515113984,231206271,en,"RT @Harry__Faulkner: Looks like the country Justin Trudeau most admires is having some issues 👀

https://t.co/vNzphzTHjy",['1597020470515113984'],2022-11-28T00:12:06.000Z
1597019900736073729,231206271,en,RT @Cernovich: The Washington Post refused to review Hoaxed but they loved this one. https://t.co/lQDNZ8Xw4v,['1597019900736073729'],2022-11-28T00:09:50.000Z
1596974420756602880,231206271,en,RT @dockaurG: “We knew exactly what they were asking for.. They were expressing their disagreement with public policy.. They wanted us to c…,['1596974420756602880'],2022-11-27T21:09:06.000Z
1596963307621355521,231206271,en,RT @maneco1964: The archbishop has certainly done his homework. He calls the Globalists and the #WEF the international mafia.,['1596963307621355521'],2022-11-27T20:24:57.000Z
1596963084211748865,231206271,en,RT @goldstocktrades: China is collapsing?,['1596963084211748865'],2022-11-27T20:24:04.000Z
1596962578424811520,231206271,en,RT @zerohedge: FBI Waited Over A Year To Fully Investigate Jan. 6 Pipe Bombs: House Judiciary Republicans https://t.co/tEA1QuSwEd,['1596962578424811520'],2022-11-27T20:22:03.000Z
1596962465710866433,231206271,en,RT @zerohedge: Bar Association Votes To Abandon LSAT To 'Enhance Diversity' https://t.co/fm43cOZE49,['1596962465710866433'],2022-11-27T20:21:36.000Z
1596951258614575104,231206271,en,RT @zerohedge: China Bulls Look To A Future That No Longer Exists https://t.co/cXULTgJYkP,['1596951258614575104'],2022-11-27T19:37:04.000Z
1596951197717405696,231206271,en,"RT @TomMackenzieTV: Protests in China are not rare. What *is* rare, are multiple protests over the same issue, at the same time, across the…",['1596951197717405696'],2022-11-27T19:36:50.000Z
1596923199434149888,231206271,nl,RT @wmiddelkoop: Brussels Riot,['1596923199434149888'],2022-11-27T17:45:34.000Z
1596825841832710146,231206271,en,"RT @ejmalrai: Europe is waking up, and accuses the US of profiting from the #Ukraine war:
Top EU officials are furious with Joe Biden’s adm…",['1596825841832710146'],2022-11-27T11:18:42.000Z
