id,author_id,edit_history_tweet_ids,text,lang,created_at
1597073206954729473,1355326106623213574,['1597073206954729473'],"@amandagrich @lowkeyalbert Ew. If you feel like you have to go in your person's phone, I think the relationship was already over.",en,2022-11-28T03:41:39.000Z
1597059380952072193,1355326106623213574,['1597059380952072193'],@thatoneboi07 @mariovldzx Ew lol,en,2022-11-28T02:46:43.000Z
1597058955070799872,1355326106623213574,['1597058955070799872'],"If you think I don't deserve to know you're in a relationship, when you're literally in my dms talking about cumming inside me, all I see now is a bunch of red flags sown into the shape of a person.",en,2022-11-28T02:45:01.000Z
1596962862211080192,1355326106623213574,['1596962862211080192'],@NGaydfw What is this about,en,2022-11-27T20:23:11.000Z
1596962494559686658,1355326106623213574,['1596962494559686658'],@jettagain @jaaydretchen What do we get if FIFA decides human rights actually matter? 😇😁,en,2022-11-27T20:21:43.000Z
1596961965125300224,1355326106623213574,['1596961965125300224'],"@smoothb92086457 @river_medway Oh, no, I made a typo on Twitter. However can I face your brilliance now?!",en,2022-11-27T20:19:37.000Z
1596938059630583808,1355326106623213574,['1596938059630583808'],@CHEESE81818 Can I get that in this pls https://t.co/w7Dg75rc67,en,2022-11-27T18:44:37.000Z
1596914963016126464,1355326106623213574,['1596914963016126464'],"@everwhorez @ajacksgomez I like some of that attitude, but I think it's important to negotiate. Tops who think they can just come out swinging w the ""dominate"" shit without my consent can fuck off",en,2022-11-27T17:12:51.000Z
1596913803568246785,1355326106623213574,['1596913803568246785'],@asciran Damn bust inside me like that pls,en,2022-11-27T17:08:14.000Z
1596913096211062786,1355326106623213574,['1596913096211062786'],"@HungTop09 Albuquerque
And this awaits if you travel there... https://t.co/Y9kGwopQOa",en,2022-11-27T17:05:26.000Z
1596911691450621952,1355326106623213574,['1596911691450621952'],@VersVersaceBoi I gotchu https://t.co/uD8FpGh8Nt,en,2022-11-27T16:59:51.000Z
1596906925396201473,1355326106623213574,['1596906925396201473'],"@mijito_mojito That's one of my playmates, and I love it.",en,2022-11-27T16:40:54.000Z
1596906244606160896,1355326106623213574,['1596906244606160896'],@smoothb92086457 @river_medway Our you need to read something besides Twitter. There are these magical devices called books...,en,2022-11-27T16:38:12.000Z
1596904785181310977,1355326106623213574,['1596904785181310977'],"@r1ckydat Well, I generally like to know if ppl who hit me up wanting to cum inside me are in relationships lol. I've had angry bfs/gf's up in my shit b4 and you're being obvious enough to get busted, so ya i feel it is in fact my business to clarify.",en,2022-11-27T16:32:24.000Z
1596764116781146113,1355326106623213574,['1596764116781146113'],"I'm so fkg sick of shallow jerks just going on rants about how ugly other ppl are. The ugliness here is inside you. Someday you won't be ""hot,""  and you won't have a personality either. See how your life is then.",en,2022-11-27T07:13:26.000Z
1596763407105298433,1355326106623213574,['1596763407105298433'],@TheM3nace22 @TheCockyPrince What about a euphonium? 😋,en,2022-11-27T07:10:37.000Z
1596762728026103808,1355326106623213574,['1596762728026103808'],@r1ckydat @johnduberry It's the new cute way for shallow jerks to call ppl ugly.,en,2022-11-27T07:07:55.000Z
1596762423574245376,1355326106623213574,['1596762423574245376'],"@r1ckydat You announced ""no more sneaky links"" lol.

I'm not calling you out, just trying to understand what the deal is.",en,2022-11-27T07:06:42.000Z
1596762045537341441,1355326106623213574,['1596762045537341441'],"@smoothb92086457 @river_medway I'd say an understanding that the identity based experienced of discursive oppression is not the exact same as the violence it often gives rise to indicates some degree of advancement.

But nuanced positions based on scholarly research don't get currency on Twitter...",en,2022-11-27T07:05:12.000Z
1596661406522568704,1355326106623213574,['1596661406522568704'],"@OroroWasHere @CaitRoseXOX @river_medway Directly linked is not being the same thing. Abuse itself is an action that is often informed by misogyny, which is an identity based discursive framework. I think there can be a distinction between them, and we'd do well to acknowledge that.",en,2022-11-27T00:25:18.000Z
1596659987811475456,1355326106623213574,['1596659987811475456'],"@smoothb92086457 @river_medway Well it doesn't. While abuse of women may be often informed by misogyny, it's not necessarily misogyny in and of itself. That's a difference.",en,2022-11-27T00:19:40.000Z
