text,edit_history_tweet_ids,author_id,created_at,id,lang
RT @SharedHealthMB: Today #Manitoba celebrates #NationalPhysicianAssistantDay and recognizes the important contributions of Clinical Assist…,['1596961609762889728'],69634730,2022-11-27T20:18:12.000Z,1596961609762889728,en
Don’t miss the Winnipeg Nurses Choir’s A Fall Concert for Everyone at The United Church in Meadowood tomorrow! https://t.co/JzBibiSpXb,['1596536403445387267'],69634730,2022-11-26T16:08:35.000Z,1596536403445387267,en
COVID-19 treatment comes to Misericordia —  read how Anna and her team at the Community IV Program (CIVP) are using antiviral treatments to help create better outcomes for COVID-19-positive patients. https://t.co/pXa7WjUcQW,['1596171854636584962'],69634730,2022-11-25T16:00:00.000Z,1596171854636584962,en
It’s MHC’s magical long-service evening! So awesome to celebrate our long-service and retirees in person! @mhc #mhcfamily https://t.co/53f8OMISKR,['1595938483964870656'],69634730,2022-11-25T00:32:40.000Z,1595938483964870656,en
RT @MHCFoundation: Did you catch this @CTVMorningWPG story highlighting how @MisericordiaMB is helping those who suffer from Long COVID? Do…,['1595855016870703104'],69634730,2022-11-24T19:01:00.000Z,1595855016870703104,en
Good morning sunshine and blue sky and https://t.co/RpD44ty2Dk 🌞 https://t.co/cSHm3ZfjI4,['1595807940430409728'],69634730,2022-11-24T15:53:56.000Z,1595807940430409728,en
"You can give the gift of life, and sight, at https://t.co/2pum13yTuG https://t.co/6GX0VZMkB1",['1594760863675727897'],69634730,2022-11-21T18:33:13.000Z,1594760863675727897,en
RT @DoctorsManitoba: Doctors trust the vaccines to be safe &amp; effective. Get your 💉flu shot &amp; your fall COVID booster to help stop the sprea…,['1594428268186587137'],69634730,2022-11-20T20:31:36.000Z,1594428268186587137,en
"Misericordia is seeking pianist volunteers to play Christmas melodies to bring cheer to our senior residents! Various dates from December 12 to 22, 11:45 a.m. to 1 p.m. please call 204-788-8132 or apply (no later than December 1) at https://t.co/2jJpRGO036. 🎹❤️ https://t.co/y6Z4wbspos",['1593982437385637888'],69634730,2022-11-19T15:00:02.000Z,1593982437385637888,en
RT @MHCFoundation: Congratulations to all of our One Great Lottery Grand Prize winners! We hope your holiday season is already a little mor…,['1593380713289637888'],69634730,2022-11-17T23:09:00.000Z,1593380713289637888,en
❤‍🧡‍💛‍💚‍💙‍💜 https://t.co/JQgKfuqBF9,['1593334458740084736'],69634730,2022-11-17T20:05:12.000Z,1593334458740084736,und
💗Thank you @CTVMorningWPG and @NicoleDubeCTV for sharing this important program. https://t.co/KSNUvWctld,['1593324976609927169'],69634730,2022-11-17T19:27:31.000Z,1593324976609927169,en
We are EVER so grateful to our donors! 🤗 https://t.co/foAP5Jb9pb,['1592633694518677504'],69634730,2022-11-15T21:40:37.000Z,1592633694518677504,en
"RT @WinnipegRHA: When an unexpected health detour puts you on a hard road, it’s nice to know there’s an Easy Street to get you to the suppo…",['1591556037491949570'],69634730,2022-11-12T22:18:23.000Z,1591556037491949570,en
"MHC is celebrating Perioperative Nurses Week!  Members of our OR team, pictured here, wanted to thank our nurses for their dedication and contribution to safety and patient satisfaction! https://t.co/WGPTrwTdup",['1591141260366344193'],69634730,2022-11-11T18:50:13.000Z,1591141260366344193,en
Lest we forget. #RemembranceDay https://t.co/3CTW5sAO60,['1591083344619458560'],69634730,2022-11-11T15:00:04.000Z,1591083344619458560,en
"It's MRT week! Medical radiation technologists play an essential role in health care. Go to https://t.co/YSEATHgxDq to learn more (and fun contests!). If you missed today's webinar, Addressing the State of Mental Health in the Health Workforce, there's a 2nd session on Thursday. https://t.co/qCfKBLmUrd",['1589737981518041090'],69634730,2022-11-07T21:54:05.000Z,1589737981518041090,en
"❤️ this article on our Easy Street program and its amazing team members who are helping people with long COVID—and other life-impacting health changes—rehabilitate and live better. Also, great lede! 🛣️ https://t.co/JQ3aK8zXrN",['1589694099187113984'],69634730,2022-11-07T18:59:42.000Z,1589694099187113984,en
Don't forget to turn the clocks back one hour for daylight savings at 2 a.m. Sunday (tomorrow morning) or before you go to bed tonight so you don't need to wake up to do it! 🥱😴 https://t.co/oyTr0NIMeC,['1588893905487003651'],69634730,2022-11-05T14:00:01.000Z,1588893905487003651,en
"RT @SharedHealthMB: We know having a sick or injured child can be scary and overwhelming. 

Knowing where to go BEFORE your child becomes s…",['1588613499449921536'],69634730,2022-11-04T19:25:47.000Z,1588613499449921536,en
It's exciting to see the skywalk that will span Wolseley Ave. to connect Misericordia Terrace with our main health-care campus be lifted into place! Misericordia Terrace—our affordable 97-unit assisted living centre—is set to open in 2023. Find out more at https://t.co/RpD44txuNM https://t.co/yAIK4k2G8M,['1587799185193156609'],69634730,2022-11-02T13:30:00.000Z,1587799185193156609,en
November is Fall Prevention Month! Join the conversation and promote fall prevention in your community and networks #FallPreventionMonthCA #PreventFallsCA https://t.co/n1pg8CqhU6 https://t.co/OBHXHwz2Ys,['1587480391082024960'],69634730,2022-11-01T16:23:13.000Z,1587480391082024960,en
"Staff at MHC are in the Hallowe’en spirit today! 🎃 We have the Pink Ladies from Grease, a handful of M&amp;Ms, Thing 1 with baby bump Thing 2 and many more! 🎃 Fan favourite: our Sleep Disorder staff are wearing PJs. https://t.co/co40ACQ340",['1587167525984509952'],69634730,2022-10-31T19:40:00.000Z,1587167525984509952,en
RT @MHCFoundation: It's the LAST CHANCE 📣 to order your One Great Lottery tickets -  don't miss the THREE Grand Prizes! We are calling winn…,['1587138743219224576'],69634730,2022-10-31T17:45:38.000Z,1587138743219224576,en
"50/50 pot is almost $220,000! Three days left to get tickets! https://t.co/w0ZBdUqfke",['1586082091464527873'],69634730,2022-10-28T19:46:53.000Z,1586082091464527873,en
How awesome is pumpkin painting? Our talented MP2 residents think it's pretty awesome! 🎃 https://t.co/OCxcdsXc3L,['1585987250785030146'],69634730,2022-10-28T13:30:01.000Z,1585987250785030146,en
Our recreation staff created an Oktoberfest for our Misericordia Place residents this month! Prost! https://t.co/n7CfuCIm3f,['1585661696634494977'],69634730,2022-10-27T15:56:23.000Z,1585661696634494977,en
Skywalk construction to connect Misericordia Terrace—our affordable 97-unit assisted living centre—with our main health-care campus has begun! Lease agreement forms will be sent out soon—sign up to receive one at https://t.co/RpD44tfTpc https://t.co/u5pD7FKEXh,['1584935167084281856'],69634730,2022-10-25T15:49:25.000Z,1584935167084281856,en
"RT @MHCFoundation: We are just ONE Week Away from @onegreatlottery's FINAL Deadline! The jackpot continues to grow with every purchase, and…",['1584580916219105280'],69634730,2022-10-24T16:21:45.000Z,1584580916219105280,en
"It's Respiratory Therapy Week, a time to celebrate the important cardio-pulmonary care RTs do to increase wellness in Manitoba! Pictured: some members of MHC's RT team with the tools of their trade! Go to https://t.co/sG2r9Dwj0I to learn more about respiratory therapy. https://t.co/swKpuWt8mb",['1584182860772057088'],69634730,2022-10-23T14:00:01.000Z,1584182860772057088,en
"Winter wellness means getting your flu shot! Check with your doctor, pharmacist, or use the online vaccine finder at https://t.co/Waq9UZy1QU to get your flu shot or COVID-19 booster today. (pictured: MHC Occupational Health Nurse Mandy helping AJ stay healthy this week!) https://t.co/MrbxWnHkt5",['1583477349445951490'],69634730,2022-10-21T15:16:34.000Z,1583477349445951490,en
"Today is Health Care Support Worker's Day! We are so grateful and proud of all health-care workers, including our 1,000+ strong #MHCfamily, who provide quality care to Manitobans each day. Please express your gratitude to these incredible humans who are here for all of us.💞 https://t.co/OOgHeXl0x2",['1582363367263547393'],69634730,2022-10-18T13:30:00.000Z,1582363367263547393,en
RT @SharedHealthMB: #SpiritualHealthAwarenessWeek provides an opportunity to recognize the value and dedication of spiritual health provide…,['1582126610253107201'],69634730,2022-10-17T21:49:13.000Z,1582126610253107201,en
"During this Spiritual Health Awareness Week, take some time on our Spiritual Health Services page. We have  added a link to a wonderful graphic to better understand and share the concept of spiritual health, and its role in health care and wellbeing.
https://t.co/RXNMf4T29I 🙏",['1582088840638271488'],69634730,2022-10-17T19:19:08.000Z,1582088840638271488,en
"RT @SharedHealthMB: This cold and flu season, protect yourself, your loved ones, and your patients/residents/clients by wearing a mask, pra…",['1582040925185794048'],69634730,2022-10-17T16:08:44.000Z,1582040925185794048,en
"Thank you for helping Manitobans know where they can go for eye emergencies! They can check out https://t.co/DySk3f9nPu to learn more. Also, ""Eye Five"" is eye-mazing! https://t.co/COAHEfbsKZ",['1580972683587878912'],69634730,2022-10-14T17:23:55.000Z,1580972683587878912,en
RT @TransplantMB: Nothing is quite like the smile on people’s faces when a donated cornea restores their vision. “The reaction is priceless…,['1580971124695126016'],69634730,2022-10-14T17:17:43.000Z,1580971124695126016,en
On this #WorldSightDay our friends at @TransplantMB are sharing an important message about cornea donation—a generous act people of all ages can make to give the gift of sight through https://t.co/840yFbPou8 👁️👁️ https://t.co/sVikV6n7gH,['1580602539774738432'],69634730,2022-10-13T16:53:06.000Z,1580602539774738432,en
A  belated congratulations to our friends at Acorn Family Place for their new name and logo! Acorn delivers much-needed services and programs to bolster wellness in our community in profound ways. Read more about them at https://t.co/3GBv9CDG2n 🌰💗,['1580308729194778624'],69634730,2022-10-12T21:25:36.000Z,1580308729194778624,en
Happy Thanksgiving to all. #givethanks #gratitude https://t.co/RbZTmgIBoG,['1579834205650853890'],69634730,2022-10-11T14:00:01.000Z,1579834205650853890,en
Morning all! https://t.co/0PZOJAwbmQ,['1579824528532070400'],69634730,2022-10-11T13:21:33.000Z,1579824528532070400,en
"October is Occupational Therapy Month! At MHC, our OTs (pictured!) provide occupational therapy to clients throughout our facilities and programs, increasing well-being in all areas of life!
To find out more go to https://t.co/NxHtmTtMuu or check out #OTeveryday and #OTmonth. https://t.co/uQ6b5GzNu7",['1578022269422637056'],69634730,2022-10-06T14:00:01.000Z,1578022269422637056,en
"MHC social worker Crystal gets the bivalent vaccine last Monday, which protects against the original strain of COVID-19 as well as the BA.1 Omicron variant and can be given alongside the seasonal flu shot.
Go to https://t.co/rIl8ADuH4e to find out how you can get protected today! https://t.co/557BiCpiDC",['1577392655071600640'],69634730,2022-10-04T20:18:10.000Z,1577392655071600640,en
"October 2-8 is National Catholic Health Care Week. Nationally, Catholic health care serves over 5 million Canadians each year and employs over 88,000 people. Go to https://t.co/QvbSc4kdVT to learn more about the role, value and impact of Catholic health care in Canada. https://t.co/iKzRI56Nzf",['1576572715623858178'],69634730,2022-10-02T14:00:01.000Z,1576572715623858178,en
"Marilyn says she wears orange to honour residential school victims, survivors and their families and to recognize their stories. Today, on this National Day for Truth and Reconciliation, we encourage everyone to wear orange in this spirit. https://t.co/XX2MBtD9NB #NDTR https://t.co/STYfOWHB9s",['1575847948449038336'],69634730,2022-09-30T14:00:03.000Z,1575847948449038336,en
Brendan wants to remind you to wear orange tomorrow for National Day for Truth and Reconciliation. Go to https://t.co/S7t8xkeO8V to learn about what the day represents and discover events you can participate in. #NDTR 🧡 https://t.co/xlTIvMhuA6,['1575485560319143946'],69634730,2022-09-29T14:00:03.000Z,1575485560319143946,en
RT @SharedHealthMB: On Sept. 30 Canadians are called upon to wear orange to acknowledge the harmful legacy of the Canadian residential scho…,['1575203743666417664'],69634730,2022-09-28T19:20:13.000Z,1575203743666417664,en
"RT @MHCFoundation: Care to cruise? Set sail with Grand Prize #3 when you win the choice between a $25,000 Gift Certificate from LaSalle Ins…",['1575138189299294208'],69634730,2022-09-28T14:59:43.000Z,1575138189299294208,en
"RT @SharedHealthMB: Share. Read. Learn. Explore. 🧡 

We each have a role to play in reconciliation. Learn about the 5 ways to honour Nation…",['1574462290795298816'],69634730,2022-09-26T18:13:56.000Z,1574462290795298816,en
We are gearing up for National Day for Truth and Reconciliation on September 30 (a.k.a. Orange Shirt Day) now with orange ribbons and stickers! Go to https://t.co/XX2MBtULcb to learn about the reasons and origins behind the day. #NDTR (📷: student interns Shifali and Navjot) https://t.co/FR2nhb8xTr,['1574458043684851729'],69634730,2022-09-26T17:57:04.000Z,1574458043684851729,en
"We were happy to welcome Jeremy Morin &amp; Faye Tardiff from @WinnipegRHA Indigenous Health (IH) today to educate staff on cultural safety in health care and share info on the valuable patient services IH offers. Faye says cultural safety is a ""lifelong journey"" of looking within.🧡 https://t.co/IbhL5pgbpT",['1573417243333083149'],69634730,2022-09-23T21:01:18.000Z,1573417243333083149,en
"“Once I got into ophthalmology I worked for great physicians in their private clinics, but to me the goal was always to come to Misericordia just because this is the Eye Care Centre of Excellence and the best care happens here.” -  Janet, ophthalmic photographer #MHCfamily 👁️ https://t.co/Ze1iAdmLVG",['1572305158691819520'],69634730,2022-09-20T19:22:16.000Z,1572305158691819520,en
"Today is World Patient Safety Day and the theme this year is Medication Safety: Medication Without Harm.
The World Health Organization’s call to action for Medication Safety is Know. Check. Ask.
#PatientSafety #WorldPatientSafetyDay https://t.co/d6gOVUT3ib",['1571137020415680514'],69634730,2022-09-17T14:00:30.000Z,1571137020415680514,en
"RT @WinnipegRHA: Having a sense of purpose every day, learning new things, being resilient and having fun are all important aspects of well…",['1570491906240675840'],69634730,2022-09-15T19:17:03.000Z,1570491906240675840,en
"RT @MHCFoundation: GREAT things come in THREES 🎉! One Great Lottery is BACK! Cash, Car, Cruise...THREE GRAND PRIZES means even MORE ways to…",['1570481516270047234'],69634730,2022-09-15T18:35:46.000Z,1570481516270047234,en
Read about the peer support program happening in our Transitional Care Units in partnership with @PeerConnectMB and made possible by the generosity of @MHCFoundation donors. 💞https://t.co/zF0MFstcB1,['1570140928031232000'],69634730,2022-09-14T20:02:23.000Z,1570140928031232000,en
"RT @MHCFoundation: 👀 👀 👀

@onegreatlottery is BACK this THURSDAY and bigger than BEFORE! Is vacation calling for YOU?! 📞🌴

https://t.co/Hz4…",['1569809136535191557'],69634730,2022-09-13T22:03:58.000Z,1569809136535191557,en
A chance to help support the future of care at MHC! https://t.co/0tpharGkX6,['1568315501234774017'],69634730,2022-09-09T19:08:48.000Z,1568315501234774017,en
An annual neighbourhood favourite for the whole family—tomorrow! https://t.co/necj1OACjO,['1568257789193244673'],69634730,2022-09-09T15:19:28.000Z,1568257789193244673,en
"For many of our Misericordia Place residents Queen Elizabeth II was a beloved cultural icon. This afternoon,  some of them went across the street to Cornish Library with recreation facilitators to take out some books in honour of the Queen's passing. 💗🇬🇧 https://t.co/KrkzXk9sbo",['1567972765625376769'],69634730,2022-09-08T20:26:53.000Z,1567972765625376769,en
"RT @AlzheimerMB: There's just two weeks left until 'Beyond the Headlines: Uncovering Dementia Myths', sponsored by @BrightwaterSen1 on Sept…",['1567860148718247938'],69634730,2022-09-08T12:59:23.000Z,1567860148718247938,en
"For World Alzheimer's Month our friends at @AlzheimerMB have created a webpage with resources, activities and support to help those journeying through Alzheimer's disease. Check out https://t.co/reoLb7qdem https://t.co/0EmktVh0Zq",['1567227009935314952'],69634730,2022-09-06T19:03:31.000Z,1567227009935314952,en
"On this Labour Day holiday we salute all who labour, including our entire Misericordia Family and all the workers helping build our new assisted living facility, Misericordia Terrace. Thank you! https://t.co/zNNGAharS4",['1566788243898523654'],69634730,2022-09-05T14:00:01.000Z,1566788243898523654,en
Father Eric was  excited to perform the first service in our Transitional Care Unit chapel since February 2020! 🙏❤️ https://t.co/RjnnIcGHfP,['1565791139915071489'],69634730,2022-09-02T19:57:53.000Z,1565791139915071489,en
September is the first annual Inherited Retinal Disease (IRD) Awareness Month. Go to https://t.co/xu2H5p461h to learn about IRDs. #FBCIRDMonth https://t.co/r4ZyH4rRZy,['1565323596620128256'],69634730,2022-09-01T13:00:02.000Z,1565323596620128256,en
"Occupational health nurse Mandy recently joined MHC to help ensure our MHC Family is healthy and safe. She rides to work every day (a healthy choice!), partakes in a book club, maintains a ""very spoiled dog,"" and loves to bake. #MHCFamily 💗📚🍪🐶 https://t.co/CJDIBaxaXe",['1565059416034082819'],69634730,2022-08-31T19:30:16.000Z,1565059416034082819,en
