edit_history_tweet_ids,created_at,id,author_id,lang,text
['1597051457811124225'],2022-11-28T02:15:13.000Z,1597051457811124225,455118561,en,RT @stellabystarlit: OMG how pathetic
['1597051104306802688'],2022-11-28T02:13:49.000Z,1597051104306802688,455118561,en,@agrainofsalt @laurenboebert You like anti Semitic people huh?
['1597032647808942080'],2022-11-28T01:00:29.000Z,1597032647808942080,455118561,en,@SouthpawLeftist Oh yes..
['1597032599364378625'],2022-11-28T01:00:17.000Z,1597032599364378625,455118561,en,RT @SouthpawLeftist: She can’t be this dumb. Can she?
['1597032466187161600'],2022-11-28T00:59:46.000Z,1597032466187161600,455118561,en,"RT @ReverendWarnock: When we vote, we win! Let's show up on or before Dec. 6th."
['1597032422436048896'],2022-11-28T00:59:35.000Z,1597032422436048896,455118561,en,RT @JDCocchiarella: Clarence Thomas is a great reason why Supreme Court Justices should be bound by a basic code of ethics.
['1597031911766966272'],2022-11-28T00:57:33.000Z,1597031911766966272,455118561,en,"@laurenboebert You need to denounce trumps meeting with Kanye and Fuentes. If you don’t, we know exactly where you stand."
['1597031772415741952'],2022-11-28T00:57:00.000Z,1597031772415741952,455118561,en,"@RepMTG You need to denounce trumps meeting with Kanye and Fuentes. If you don’t, we know exactly where you stand."
['1597031221959139329'],2022-11-28T00:54:49.000Z,1597031221959139329,455118561,en,"@GOPLeader You need to denounce trumps meeting with Kanye and Fuentes. If you don’t, we know exactly where you stand."
['1596998351110967298'],2022-11-27T22:44:12.000Z,1596998351110967298,455118561,en,"RT @garysimonds6: @GOP you tell me:
Nov 9-22: 33,700 new cases/day, 281 deaths/day
Nov 2-8: 54,200 new cases/day, 487 deaths/day
Oct 26-Nov…"
['1596996608155324416'],2022-11-27T22:37:16.000Z,1596996608155324416,455118561,en,RT @realTuckFrumper: The 1/6 Committee Has A Plan To Deal With Jim Jordan https://t.co/vSW3Jpg1pK
['1596996582184226817'],2022-11-27T22:37:10.000Z,1596996582184226817,455118561,en,RT @DashDobrofsky: The Washington Post criticized President Biden for not allowing the press at his daughter's wedding more than they criti…
['1596996319104880640'],2022-11-27T22:36:07.000Z,1596996319104880640,455118561,en,"RT @ReverendWarnock: Today's a great day to get souls to the polls! Call or text a friend, visit a neighbor, and get back out there. https:…"
['1596996249927839744'],2022-11-27T22:35:51.000Z,1596996249927839744,455118561,en,"RT @JuddLegum: Earlier this week, Trump had dinner with a white supremacist and Holocaust denier

Please reply with the name of ONE (1) cur…"
['1596996176439435264'],2022-11-27T22:35:33.000Z,1596996176439435264,455118561,en,RT @JuddLegum: The fact that @RonDeSantisFL has said nothing about Trump having dinner with a white supremacist and anti-Semite in Palm Bea…
['1596995970717581314'],2022-11-27T22:34:44.000Z,1596995970717581314,455118561,qme,RT @sassholesally: @marklevinshow https://t.co/LW5XQM63mk
['1596995927981838336'],2022-11-27T22:34:34.000Z,1596995927981838336,455118561,en,RT @SenCommom: Shut up
['1596995761572818945'],2022-11-27T22:33:54.000Z,1596995761572818945,455118561,en,RT @LINGUA_IGNOTA_: As soon as I felt remotely non-feverish I dragged a 9 foot tree into the house by myself. I am not satiated. I know one…
['1596995728739819520'],2022-11-27T22:33:47.000Z,1596995728739819520,455118561,en,RT @mcigar77: @MonicaCrowley Oh so now we should interfere in other countries?
['1596995628877639681'],2022-11-27T22:33:23.000Z,1596995628877639681,455118561,en,RT @peterfandrews: @MonicaCrowley Monica Crawley. Biden has competent cabinet officials and he depends on their advice and wisdom so far I…
['1596995600263786497'],2022-11-27T22:33:16.000Z,1596995600263786497,455118561,en,RT @RONTHINKmedia: @MonicaCrowley And re: Tropical Trump going down in flames: https://t.co/BqqNyMZYx4
['1596995554047066113'],2022-11-27T22:33:05.000Z,1596995554047066113,455118561,en,RT @RONTHINKmedia: @MonicaCrowley While you were coloring your roots... https://t.co/6kiB9u9dnM
['1596995288446947328'],2022-11-27T22:32:02.000Z,1596995288446947328,455118561,qme,@Fullbck36 @laurenboebert https://t.co/mwUpeHy577
['1596990903700566017'],2022-11-27T22:14:36.000Z,1596990903700566017,455118561,en,"RT @BarackObama: One reason the balance of power in the House of Representatives is so close is because, for the first time in a decade, th…"
