text,created_at,lang,id,edit_history_tweet_ids,author_id
"@kristinevegard De måler ikke BNP/innb. De prøver å måle velferdseffekten av feks høyere havnivå, og oversette dette til BNP/innb. De ser bort fra økologisk fotavtrykk, som antagelig øker med tøff klimapolitikk. Sosial ulikhet ses også bort fra. Den øker nok også med tøff klimapolitikk. 2/2",2022-11-27T23:50:23.000Z,no,1597015005647732736,['1597015005647732736'],107360105
"@kristinevegard Denne tolkningen er helt standard. Ja, den viser at betydningen er negativ, og for en oppvarming på 2 gr: I størrelsesorden ett års vekst. 1/",2022-11-27T23:49:11.000Z,no,1597014705629200384,['1597014705629200384'],107360105
"@kristinevegard @OleAsbjoernNess I offisielle klimaregnskap er vedkraft like bra som solkraft. :( Så med mindre og dyrere gass, blir det mer vedkraft. :(",2022-11-27T22:42:49.000Z,no,1596998003545415680,['1596998003545415680'],107360105
"@kristinevegard Særlig på de valgene som er tatt. Mesteparten av drivstoffet brukes i maskiner med lang levetid. Et søsken som driver en gård bruker en traktor som vår far kjøpte for 30 år siden. Da var den brukt. 

De som vil stenge sokkelen om 12 år, må svare på hvem vi skal kjøpe olje av da.",2022-11-27T22:33:31.000Z,no,1596995664142925826,['1596995664142925826'],107360105
"@ErikSauar @estoknes @raggsokk1 Det er bra du har bedre ting å drive med. :)

Men det virker unektelig som om det er vanskelig å svare ja eller nei på dette ja/nei-spørsmålet.",2022-11-27T22:09:10.000Z,no,1596989534293864450,['1596989534293864450'],107360105
"@estoknes @ErikSauar @raggsokk1 Spørsmålet er om hva du synes er en rimelig beskrivelse av Equinors virksomhet. Denne lenken svarer ikke på det, selv om den kan være et grunnlag for et svar.",2022-11-27T21:50:52.000Z,no,1596984929120055297,['1596984929120055297'],107360105
@FredrikNorman @lars_tarald Men størst overvekt i Europa.,2022-11-27T21:39:59.000Z,da,1596982191824654338,['1596982191824654338'],107360105
"@ErikSauar @estoknes @raggsokk1 Var det vanskelig å svare på, Sauar og Stoknes? Driver Equinor med massedrap?",2022-11-27T21:30:13.000Z,no,1596979735099101185,['1596979735099101185'],107360105
"@kristinevegard Jeg er ganske sikker på at vi bruker mindre fossilt brensel om 15 år enn i dag. Men jeg er helt sikker på at vi bruker fossilt brensel. Til traktorer, lastebiler, gravemaskiner, hogstmaskiner, motorsager, passasjerfly, fiskebåter, lystbåter. Tviler du på det?",2022-11-27T21:26:13.000Z,no,1596978727715745792,['1596978727715745792'],107360105
@kristinevegard Ja. For vi skal vel fortsette å ha traktorer?,2022-11-27T21:07:25.000Z,no,1596973995706183680,['1596973995706183680'],107360105
"@kristinevegard Joda, men det viktige spørsmålet alle som vil at Norge skal avslutte utvinningen, feks innen 2035, eller som vil forby leting er: Hvem skal Norge importere olje av når vi ahr lagt ned vår egen produksjon? Russland? Qatar? Saudi-Arabia? Ekvatorial-Guinea?",2022-11-27T20:58:20.000Z,no,1596971708124397568,['1596971708124397568'],107360105
@kristinevegard @OleAsbjoernNess Bidrar hogst til klimaendringer?,2022-11-27T20:32:29.000Z,no,1596965204159770624,['1596965204159770624'],107360105
"@kristinevegard @OleAsbjoernNess Nei, men bør FN-sjefen beskrive det fremtidige livsgrunnlaget på jorden slik? Finnes det noe grunnlag i IPCC-rapportene for slik ordbruk?",2022-11-27T20:26:03.000Z,no,1596963586659655681,['1596963586659655681'],107360105
"@kristinevegard @OleAsbjoernNess (Ja, men det er ikke klimaendringer... Og hvis utvinning av fossil energi blir forbudt, blir det veldig mye hogst, det kan jeg forsikre.)",2022-11-27T20:24:15.000Z,no,1596963131053740032,['1596963131053740032'],107360105
"@kristinevegard @OleAsbjoernNess Eller denne fra Guterres: ""Kollektiv selvmordspakt"". 

https://t.co/uuEOI1Eh1t",2022-11-27T20:22:40.000Z,no,1596962735056912384,['1596962735056912384'],107360105
"@kristinevegard @OleAsbjoernNess Han klimaaktivisten mente Equinor driver ""massedrap"". Mange jeg har diskutert med de siste dagene ville ikke brukt det selv, men synes likevel ikke det er så misvisende.",2022-11-27T20:21:12.000Z,da,1596962363059511296,['1596962363059511296'],107360105
"@kristinevegard @OleAsbjoernNess Highway to hell?

https://t.co/Qe7P8wIqGa",2022-11-27T20:19:04.000Z,en,1596961825995620352,['1596961825995620352'],107360105
"@kristinevegard Ja, jeg har vaset det godt til. Beklager det. :)",2022-11-27T20:07:58.000Z,da,1596959032891576321,['1596959032891576321'],107360105
@kristinevegard https://t.co/PV5S5rtFvN,2022-11-27T20:02:55.000Z,qme,1596957765431226369,['1596957765431226369'],107360105
"@kristinevegard Du bruker ikke penger på oljeproduksjon. Oljeproduksjon gir deg penger, som du kan bruke til energieffektivisering. :)

Har du sett på spm mitt til din første tweet i denne tråden?",2022-11-27T20:01:21.000Z,no,1596957369065299969,['1596957369065299969'],107360105
"@kristinevegard Ingen som er motstandere av fortsatt energieffektivisering. Dette er jo supertrend i verden de siste 100 årene. De siste 40 årene har effektiviseringen gått raskere enn befolkningsveksten, slik at vi må bruker mindre enn i 1980.",2022-11-27T19:49:26.000Z,no,1596954368435113984,['1596954368435113984'],107360105
"@kristinevegard Mener du at oljenæringen blir subsidiert, generelt? 

(Det er selvsagt ikke vanskelig å skattlegge den enda hardere, og redusere aktiviteten ytterligere. Hodene hadde i tilfelle blitt flyttet all over the place. Noen til FE, men de fleste til boligbygging, statistikkprod. mv.)",2022-11-27T19:48:14.000Z,no,1596954067213094914,['1596954067213094914'],107360105
@StevenViddal @eyaven @robbie_andrew @Peters_Glen @PepsiGro EU wants to pay leaders of poor countries if they manage to restrict energy access for their citizens. It reminds me of something I've read somewhere about the very same set of countries...,2022-11-27T19:43:27.000Z,en,1596952864307392512,['1596952864307392512'],107360105
"@kristinevegard Nei, men vi risikerer at tilgangen stopper plutselig hvis vi gir kranen til et diktatur vi ikke har noen grunn til å stole på. Som Russland, Qatar, eller KSA. Uten nye investeringer faller produksjonen på norsk sokkel mye raskere enn forbruket i Europa.",2022-11-27T19:38:47.000Z,no,1596951688564199424,['1596951688564199424'],107360105
"@kristinevegard @OleAsbjoernNess Tusen takk for at du hørte på, og takk for gode spørsmål! 

Jeg har også et spørsmål: Synes du det er dommedagsretorikk i dag, feks fra FNs generalsekretær? Og at denne bør unngås, og kanskje rettes opp?",2022-11-27T19:36:45.000Z,no,1596951177257971714,['1596951177257971714'],107360105
"@kristinevegard Og ""havner bakpå"" i fornybar-utviklingen fordi vi har ""fortsatt å subsidiere"" olje/gass? Tror du vi subsidierer olje- og gassektoren, altså at aktiviteten i næringen hadde vært lavere hvis den hadde betalt samme skatter som feks frisører eller konsulentselskaper?",2022-11-27T19:35:14.000Z,no,1596950797178515456,['1596950797178515456'],107360105
"@kristinevegard Jo, det er nettopp dette Tyskland har gjort gjennom tiår. De har faset ut to energikilder - kull og kjernekraft - og erstattet dette med sol, vind og gass, særlig russisk.",2022-11-27T19:32:54.000Z,no,1596950211141963776,['1596950211141963776'],107360105
@kristinevegard Til IPCC?,2022-11-27T19:31:10.000Z,da,1596949771675058176,['1596949771675058176'],107360105
"@kristinevegard Han sier ikke at han har lest dem, som ""lest hele"". Langt ifra. Men jeg har lest TSene, og i de mest interessante kapitlene, fra et subjektivt synspunkt.",2022-11-27T19:30:22.000Z,no,1596949572504653824,['1596949572504653824'],107360105
@kristinevegard Siste setning er svaret på spørsmålet ditt.,2022-11-27T19:28:34.000Z,no,1596949116902576129,['1596949116902576129'],107360105
@kristinevegard Forurensningen er en del av regnestykket i Norge og i alle våre viktige eksportmarkeder.,2022-11-27T19:28:00.000Z,no,1596948976527618050,['1596948976527618050'],107360105
@kristinevegard Hva mener du er sannsynligheten for at det er skadelig for norsk økonomi hvis vi fortsatt tillatter kommersielle selskaper å lete etter og bygge ut nye felter? Mer enn 50 prosent?,2022-11-27T19:27:24.000Z,no,1596948827067781120,['1596948827067781120'],107360105
"@kristinevegard Det er en god ide å grave i hva som menes med ""eksistensiell trussel"".",2022-11-27T19:25:35.000Z,no,1596948370194472963,['1596948370194472963'],107360105
@kristinevegard SR1.5 side 256 er et godt utgangspunkt.,2022-11-27T19:24:25.000Z,da,1596948073875648513,['1596948073875648513'],107360105
"@robbie_andrew @eyaven @Peters_Glen @PepsiGro These studies try to capture ""suffering"". It's the whole point. The calculate that for Togo, climate change wil negatively affect togolesians health in the same order as their GDP would fall by .877%. It does not say that GDP will fall, GDP is just the yardstick for suffering.",2022-11-27T17:41:14.000Z,en,1596922107752984576,['1596922107752984576'],107360105
RT @MatthewWielicki: Yes... They are fleeing 1°C of warming and not their inept government dictatorships. This takes stupid to a whole new…,2022-11-27T16:54:52.000Z,en,1596910438452760579,['1596910438452760579'],107360105
"@robbie_andrew @eyaven @Peters_Glen @PepsiGro The results are generally not changes in GDP, but changes to welfare as strong as a change to GDP of ie 10 percent would be. What ""suffering"" are you thinking about which are not covered in these studies?",2022-11-27T16:51:55.000Z,en,1596909694689353729,['1596909694689353729'],107360105
RT @LlopisMarta95: This little girl from #Kherson hugs the young volunteer from Norway who is defending #Ukraine ❤️ https://t.co/dBF4nV9uv8,2022-11-27T16:39:21.000Z,en,1596906533774069766,['1596906533774069766'],107360105
"@robbie_andrew @eyaven @Peters_Glen @PepsiGro Thanks, I agree, should be more cautious next time.

There are many studies looking into welfare effects for individual countries, like this one. Togo is hardest hit, with 18% of GDP - probably a much higher GDP. 

What studies suggest a ""net suffering""?

https://t.co/83tuBc8XF5 https://t.co/GjiyPxaBgq",2022-11-27T16:27:40.000Z,en,1596903595718627329,['1596903595718627329'],107360105
"@robbie_andrew @eyaven @Peters_Glen @PepsiGro Have you heard that climate isn't something to worry about for years, until now? Then we have been in completely different rooms. 

But huge thanks for your last sentence. Very important. 🙏🙏🙏",2022-11-27T16:20:31.000Z,en,1596901793728200705,['1596901793728200705'],107360105
