lang,text,author_id,created_at,id,edit_history_tweet_ids
en,RT @DoctorAjayita: Did she do it on purpose? https://t.co/VhY9dIy2kH,775321488484290560,2022-11-28T03:49:30.000Z,1597075182493241344,['1597075182493241344']
hi,@RaviRajaUp जय हो प्रभू 🚩🚩🚩🚩,775321488484290560,2022-11-28T03:47:26.000Z,1597074661413892096,['1597074661413892096']
mr,"@Vishnu_Jain1 महादेव रक्षा करे 🚩🚩🚩🚩🚩
#ज्ञानवापी",775321488484290560,2022-11-28T03:46:28.000Z,1597074418278490113,['1597074418278490113']
hi,@KapilShrimali श्री सांवलिया सेठ की जय,775321488484290560,2022-11-28T03:45:11.000Z,1597074097896579072,['1597074097896579072']
en,RT @vinish_ind: This is Shahrukh Khan's mother Lateef Fatima Khan.Shahrukh does not talk about her just talks about the father. Actually hi…,775321488484290560,2022-11-28T03:28:54.000Z,1597069998526464001,['1597069998526464001']
en,"RT @AshwiniSahaya: #Alert : In UP's Kanpur, a boy reached accountant's house and asked for water. While drinking water, 3 more of his compa…",775321488484290560,2022-11-28T03:27:24.000Z,1597069620116344832,['1597069620116344832']
hi,RT @vinodmishra64: #GujratElection2022 को आप एक तस्वीर से समझ सकते हैं।1995 में पहली बार BJP पूर्ण बहुमत से सत्ता में आई थी। संगठन मंत्री…,775321488484290560,2022-11-28T03:26:18.000Z,1597069344714153984,['1597069344714153984']
en,"RT @TheRanaSanga: Asking every lawyer, can this be used in court? https://t.co/1FZNCglv9B",775321488484290560,2022-11-28T03:22:48.000Z,1597068462828158979,['1597068462828158979']
en,"RT @thehomestays: 10 beach villas in Goa that offer a spectacular Goa vacation

1. Ahilya By The Sea, Nerul https://t.co/zpaLl8QGWV",775321488484290560,2022-11-27T20:46:11.000Z,1596968650493538304,['1596968650493538304']
hi,"RT @Sudhir_mish: बिहार पुलिस का अमानवीय चेहरा आया सामने-
गलती तो बता दीजिए.. @bihar_police ?? 

video by- @Anand_Journ https://t.co/najjazS…",775321488484290560,2022-11-27T20:39:13.000Z,1596966898281123840,['1596966898281123840']
hi,"RT @AnchalTv: ये @kanpurnagarpol वाले पॉक्सो एक्ट में फरार मोहम्मद फैज़ को पकड़ने गए थे
एक औरत हो कर नाबालिग बच्ची की पीड़ा महसूस करने के ब…",775321488484290560,2022-11-27T20:39:00.000Z,1596966843897753602,['1596966843897753602']
en,"RT @gauravcsawant: When this picture of Lt Gen Faiz Hameed went viral at the Serena hotel Kabul, self styled Af-Pak experts hit out an @PMO…",775321488484290560,2022-11-27T20:28:37.000Z,1596964230691172352,['1596964230691172352']
en,"RT @jihadwatchRS: India: Muslim rapes Hindu girl at gunpoint while his sisters record the act, blackmails her to convert to Islam https://t…",775321488484290560,2022-11-27T20:28:08.000Z,1596964108280434688,['1596964108280434688']
hi,RT @sanghaviharsh: आज से 27 साल पहले ऐसे ही न्यूज़ सुनाई देती थी गुजरात में.. https://t.co/d7ZuzoETCk,775321488484290560,2022-11-27T20:25:28.000Z,1596963439918092288,['1596963439918092288']
hi,RT @ManishPandeyLKW: टीचर को ऐसे गंदे कमेंट करने वाले छात्रों के साथ कैसे पेश आना चाहिए ? तस्वीर मेरठ की है । https://t.co/h9TcxcHZ50,775321488484290560,2022-11-27T20:25:19.000Z,1596963400147689472,['1596963400147689472']
hi,"RT @doctorrichabjp: ईद के प्रति प्रेम और नवरात्रि से इसकी घृणा बता रही हैं कि समाज को और स्वयं महिलाओं को भी ऐसी नीच, घटिया और विकृत मानसिक…",775321488484290560,2022-11-27T20:24:49.000Z,1596963274331140096,['1596963274331140096']
en,"RT @iAnkurSingh: Kejriwal said facilities given to Satyendra Jain was as per jail manual.

But Court says Satyendra Jain was given VIP trea…",775321488484290560,2022-11-27T20:24:15.000Z,1596963132764979201,['1596963132764979201']
en,"RT @dahrinoor2: #LeT leader, 26/11 mastermind Zaki ur Rehman Lakhavi is on bail (temporarily released) cos his lawyer claimed in a court, h…",775321488484290560,2022-11-27T20:22:59.000Z,1596962811615510528,['1596962811615510528']
en,RT @BefittingFacts: @zoo_bear Atleast pretend to be a fact checker for a week after collecting ₹13 lakh in name of factchecking. Listen to…,775321488484290560,2022-11-27T20:22:15.000Z,1596962629339484161,['1596962629339484161']
en,"RT @RituRathaur: Katihaar, Bihar
Mohd Faraz took away minor hindu girl Mudita
As per law this is a case of POSCO, girls father mukesh agarw…",775321488484290560,2022-11-27T20:20:02.000Z,1596962070322634752,['1596962070322634752']
en,"RT @RituRathaur: #Thread 
BJP Govt in Haryana had increased salaries of Imams in state this year August to Rs 15000 from Rs 10000
423 imams…",775321488484290560,2022-11-27T17:26:56.000Z,1596918509539561473,['1596918509539561473']
hi,"RT @ShubhamShuklaMP: UP के शाहजहांपुर में लाइव मर्डर. लाइसेंसी हथियार से हुई है हत्या. आखिर ऐसे लोगों को लाइसेंस क्यों दे रखी है पुलिस?
@Up…",775321488484290560,2022-11-27T17:24:50.000Z,1596917981950664704,['1596917981950664704']
hi,"RT @IamAjaySehrawat: मौलविओ को 32 करोड़ की तनख्वाह और पुजारियों को ठेंगा,अगर ये मुस्लिम तुष्टिकरण नही तो क्या है @ArvindKejriwal ??? https:…",775321488484290560,2022-11-27T17:22:23.000Z,1596917363395657728,['1596917363395657728']
hi,RT @Shubham_fd: @UPTakOfficial @g_for_gauranshi देश को आजाद हुए 75 साल हो गए वही चीज बस इस खबर में ठीक बताई आपने. आरोपी खागी समाज से आते…,775321488484290560,2022-11-27T17:20:34.000Z,1596916907013132293,['1596916907013132293']
hi,"RT @SorabhTiwari13: गुरु गोविन्द दोऊ खड़े,काके लागू पाय |
बलिहारी गुरु आपने,गोविन्द दियो बताय ||

गुरु को ईश्वरप समतुल्य रखने वाले धरती में…",775321488484290560,2022-11-27T17:19:43.000Z,1596916692713885696,['1596916692713885696']
en,"RT @thehawkeyex: @khan_zafarul Im sure the accused Aman, Kaif and Atash are not following Hindutva and Gujarat model! https://t.co/umfFRE9E…",775321488484290560,2022-11-27T17:19:09.000Z,1596916548664692737,['1596916548664692737']
und,RT @BattaKashmiri: Shhhhhhhhhhhhhhhhhhhhhhhh. https://t.co/ynWXRP1xHG,775321488484290560,2022-11-27T17:17:49.000Z,1596916215964110849,['1596916215964110849']
hi,"RT @KumaarSaagar: मुरादाबाद में जिहादियों का नंगानाच

ठाकुरद्वारा में मो० बिलाल ने सरेआम हिन्दू युवक विशाल को गोलियों से भूना

बिलाल ने पी…",775321488484290560,2022-11-27T17:15:20.000Z,1596915591343837184,['1596915591343837184']
hi,"RT @epanchjanya: मध्‍य प्रदेश में कन्वर्जन का बड़ा मामला आया सामने।

बच्‍चों का किया गया ब्रेन वाश , बनाया गया ईसाई।

बजरंग दल के कार्यक…",775321488484290560,2022-11-27T17:14:01.000Z,1596915256877776897,['1596915256877776897']
und,"RT @BattaKashmiri: Azad's                              Nehru's
Palace                              Prison https://t.co/j3UzjtznJy",775321488484290560,2022-11-27T17:13:28.000Z,1596915121099374597,['1596915121099374597']
hi,RT @AMISHDEVGAN: #Big एक रैली में पीएम ने कहा कि जब हम गुजरात में आतंक के स्लीपर सेल के खिलाफ कार्रवाई करते थे तो केंद्र की कांग्रेस सरकार…,775321488484290560,2022-11-27T16:55:58.000Z,1596910717583904768,['1596910717583904768']
en,RT @rashtrapatibhvn: President Droupadi Murmu referred to excessive cost of litigation as a major impediment in delivery of justice. She ur…,775321488484290560,2022-11-27T16:55:38.000Z,1596910632003334144,['1596910632003334144']
en,"RT @Tiny_Dhillon: My Religion is ‘Indian’
My Blood Group is ‘Indian +ve’

No Compromises

Jai Hind 🇮🇳 https://t.co/8olAPxoVla",775321488484290560,2022-11-27T16:55:05.000Z,1596910492647583746,['1596910492647583746']
hi,"RT @TheRitamApp: अजमल कसाब ने अपनी मां से कहा - मैं कश्मीर फतेह करने जा रहा हूं... 

मुंबई में 26/11 हमले का जिक्र करते हुए पाकिस्तान की एक…",775321488484290560,2022-11-27T09:15:29.000Z,1596794830624989184,['1596794830624989184']
en,"RT @arunpudur: Now Mohammed &amp; Mohamed will teach Hindus how to do Aarti? 

Next “Mughals taught Hindus how to use fire” - Irfan Habib.

“Au…",775321488484290560,2022-11-27T09:12:29.000Z,1596794078590513152,['1596794078590513152']
en,RT @rightarmleftist: Last time i posted this video @BDUTT blocked me. https://t.co/HmuC6PgdgG,775321488484290560,2022-11-27T09:10:49.000Z,1596793656282783744,['1596793656282783744']
hi,"RT @epanchjanya: श्री काशी विश्वनाथ धाम के लोकार्पण के बाद 11 करोड़ भक्तों ने टेका मत्था।

27 करोड़ से ज्यादा का चढ़ावा।",775321488484290560,2022-11-27T09:09:58.000Z,1596793442289717249,['1596793442289717249']
hi,RT @AwanishSharan: ऐसे शॉट् कौन खेलता है भाई.❤️ https://t.co/rvucmlLDH0,775321488484290560,2022-11-27T08:06:36.000Z,1596777497601142784,['1596777497601142784']
hi,RT @rishibagree: कांग्रेस के शासन में ऐसी खबरें नियमित आती थीं https://t.co/AbCENOgQET,775321488484290560,2022-11-27T06:48:42.000Z,1596757892874399744,['1596757892874399744']
hi,"RT @vikasbha: गुजरात - कांग्रेस नेता इंद्रनील राजगुरु के बयान पर बवाल हो गया है, उन्होंने कहा कि अजमेर में महादेव हैं तो सोमनाथ में अल्लाह…",775321488484290560,2022-11-27T06:48:02.000Z,1596757725731786754,['1596757725731786754']
en,"RT @smitadeshmukh: Heartbreaking. NIA report clearly states that RDX was planted by Maharashtra ATS to frame Col Purohit by the UPA, helped…",775321488484290560,2022-11-27T04:39:50.000Z,1596725462952091648,['1596725462952091648']
en,"RT @KanchanGupta: Never forget.
Congress raced to whitewash the blood-soaked 26/11 crime of #Pakistan 
This is what @INCIndia had to say af…",775321488484290560,2022-11-27T04:39:09.000Z,1596725291178594304,['1596725291178594304']
en,"RT @vikasbha: Pakistan exposed

#DontForgetPak2611
 🇮🇳 https://t.co/xAx5xObHpM",775321488484290560,2022-11-27T04:37:50.000Z,1596724957156777987,['1596724957156777987']
en,RT @AdityaRajKaul: Protests spreading across China’s Shanghai against CCP’s #ZeroCovid policy. Many videos surface.  https://t.co/0yFc8kwIne,775321488484290560,2022-11-27T04:35:56.000Z,1596724480864579584,['1596724480864579584']
hi,"RT @ModiBharosa: इनके घर में माँ-बेटियां नहीं हैं , दरिंदगी की सारी हदें पार कर गए आपिये 

गोपाल इटालिया ने इस आप नेता को होटल में बुलाया ,…",775321488484290560,2022-11-27T04:31:18.000Z,1596723312390213632,['1596723312390213632']
en,RT @AwanishSharan: Leadership Lesson. https://t.co/D768nlrMZk,775321488484290560,2022-11-27T04:30:37.000Z,1596723142961299457,['1596723142961299457']
en,"RT @arunpudur: ""#CollegiumSystem is alien to the Indian Constitution. 

Judges draw authority from the people of India and the Constitution…",775321488484290560,2022-11-27T04:29:41.000Z,1596722909648936963,['1596722909648936963']
hi,RT @indiantweeter: ये लोग  जो संदीप भारद्वाज की अंतेष्टि में आये और वहां मौजूद आप के volunteers leaders ख़ुद से केजरीवाल टिकट बेचो पैसा कमा…,775321488484290560,2022-11-27T04:28:23.000Z,1596722579301355520,['1596722579301355520']
en,"RT @thakkar_sameet: Sushma Andhare, the lady who mocked, ABUSED &amp; made of fun of the age of Hindu Hriday Samrat late Balasheab Thackeray Ji…",775321488484290560,2022-11-27T04:28:08.000Z,1596722515438862336,['1596722515438862336']
hi,"RT @ketanvirani_: केजरीवाल का विश्वस्तरीय बस टर्मिनल

इस अरविंद केजरीवाल नामक बीमारी को पैदा तुम दिल्ली वालो ने ही किया है 
और यह बीमारी अब…",775321488484290560,2022-11-27T04:26:15.000Z,1596722041931300864,['1596722041931300864']
hi,RT @SocialTamasha: कैमरा आरती https://t.co/M99CTE7kRN,775321488484290560,2022-11-27T04:25:29.000Z,1596721852428455942,['1596721852428455942']
hi,"RT @ShivamSanghi12: अगर शाहरुख़ खान तलाख लेगा तो गौरी को सिर्फ़ 5000 रुपए देगा 
और अगर ऋतिक तलाख लेगा तो 400 करोड़ देगा  

इसीलिए इस देश…",775321488484290560,2022-11-27T04:21:38.000Z,1596720883300970496,['1596720883300970496']
hi,RT @rishibagree: भारत तोड़ो यात्रा https://t.co/4yWRM9rAZR,775321488484290560,2022-11-27T04:20:17.000Z,1596720543952441344,['1596720543952441344']
hi,"RT @AshokShrivasta6: ""फैक्ट्स चेक"" का नाम रख कर लोग फेक न्यूज फैलाने का काम करते हैं। अजीब गोरखधंधा है। https://t.co/twUuY6HFuf",775321488484290560,2022-11-27T04:19:45.000Z,1596720409520766977,['1596720409520766977']
hi,RT @lkantbhardwaj: ये है आज का राजस्थान 👇 https://t.co/3xhYoe3aFI,775321488484290560,2022-11-27T04:18:44.000Z,1596720153588559873,['1596720153588559873']
en,RT @ANI: #WATCH | CCTV video emerges of housekeeping services going on in the cell of jailed Delhi minister and AAP leader Satyendar Jain.…,775321488484290560,2022-11-27T04:18:07.000Z,1596719998013407233,['1596719998013407233']
