edit_history_tweet_ids,text,id,created_at,author_id,lang
['1597081905920294912'],"RT @mmpadellan: We are so close to getting that 51st Senate seat from Georgia, we can't afford to let up the pressure now. Our Rides to the…",1597081905920294912,2022-11-28T04:16:13.000Z,422850113,en
['1597081662206402560'],"RT @TheRickyDavila: It’s amazing to see people telling the fascist Republican cult to go fuck themselves, but it should also be a crime to…",1597081662206402560,2022-11-28T04:15:15.000Z,422850113,en
['1597081363668434944'],RT @bruce_steiner: MAGA ended 250 years of the peaceful transition of power in this country. How do we recover?,1597081363668434944,2022-11-28T04:14:04.000Z,422850113,en
['1597080949036290048'],RT @Marcus4Georgia: I hope you’ll get out and support @ReverendWarnock Georgia! If we vote. We win!,1597080949036290048,2022-11-28T04:12:25.000Z,422850113,en
['1597080906963243008'],"RT @TheRickyDavila: Lt. Col. Alexander Vindman is a hero, a patriot and a well respected human being whose bravery knows no limit.

The vil…",1597080906963243008,2022-11-28T04:12:15.000Z,422850113,en
['1597080566272167936'],@_Peace_Love_US Hell No,1597080566272167936,2022-11-28T04:10:53.000Z,422850113,en
['1597080407807516672'],RT @joelockhart: What @elonmusk doesn’t seem to grasp is it’s not just two points of view. It’s the truth vs lies. It’s democracy vs autocr…,1597080407807516672,2022-11-28T04:10:16.000Z,422850113,en
['1597079366663487489'],RT @FROsunLiberal: Swapped wifi frequencies and that might be the answer. Let’s see. #TwitterSucksAss,1597079366663487489,2022-11-28T04:06:07.000Z,422850113,en
['1597079257431539712'],RT @dylanewells: Sen. @ReverendWarnock waits in line to vote early ahead of the #GASen runoff: https://t.co/xA7TtCToqG,1597079257431539712,2022-11-28T04:05:41.000Z,422850113,en
['1597079235298209792'],RT @wendywi43632298: Absolutely The Truth. https://t.co/jEWGfoFxWZ,1597079235298209792,2022-11-28T04:05:36.000Z,422850113,en
['1597079145753694209'],RT @Richard80988913: Kari Lake lost. The printer problem did not cause anyone to lose the ability to vote. Every vote was cast. She lost an…,1597079145753694209,2022-11-28T04:05:15.000Z,422850113,en
['1597079038174330880'],RT @RCdeWinter: During his campaign Trump said in if I voted for Hillary I would be stuck with a criminal president under constant federal…,1597079038174330880,2022-11-28T04:04:49.000Z,422850113,en
['1597078939339730945'],RT @joncoopertweets: Trump has night terrors daily that are triggered by the mere thought of this man. https://t.co/q3HsaZhxeC,1597078939339730945,2022-11-28T04:04:26.000Z,422850113,en
