lang,id,text,created_at,author_id,edit_history_tweet_ids
en,1597080592990220288,"@TIENNUMBA1 @judgmentpilled 𝖍𝖔𝖚𝖘𝖊 𝖔𝖓𝖊 𝖘𝖔
https://t.co/1kBD1wDddu…
##
#要要搞定個要 https://t.co/E59ZHvilDk",2022-11-28T04:11:00.000Z,3642171447,['1597080592990220288']
en,1597079391695417347,"@TIENNUMBA1 @judgmentpilled 𝕴𝖈𝖍𝖎𝖌𝖔 𝖘𝖊𝖌𝖒𝖊𝖓𝖙𝖊𝖉 𝖓𝖊𝖈𝖐𝖑𝖆𝖈𝖊𝖘 𝖘𝖊𝖓𝖘𝖊𝕬𝖑𝖑 𝕬𝖉𝖒𝖎𝖙 𝖕𝖊𝖙𝖗𝖎𝖋𝖞𝖎𝖓𝖌
https://t.co/NDTS91fynJ
##
#要要搞定個要 https://t.co/x2Eo9ev9CS",2022-11-28T04:06:13.000Z,3642171447,['1597079391695417347']
qme,1597078214371086336,@judgmentpilled https://t.co/k7KJtZ5hcu,2022-11-28T04:01:33.000Z,3642171447,['1597078214371086336']
en,1597077962867998722,@ShitloadFuck fuck this playlist,2022-11-28T04:00:33.000Z,3642171447,['1597077962867998722']
zxx,1597077499514871808,RT @LocalBateman: https://t.co/MsaM7wzug8,2022-11-28T03:58:42.000Z,3642171447,['1597077499514871808']
en,1597077393277345792,@Anders_Xrd @ShitloadFuck wow i got thrown under the bus here on jah,2022-11-28T03:58:17.000Z,3642171447,['1597077393277345792']
en,1597077278076596225,"@RadishHarmers God. I only shower in the rain. Water temperature is the current air temperature, minus a couple degrees, probably.  Volume varies extremely. Ask a meteorologist.",2022-11-28T03:57:50.000Z,3642171447,['1597077278076596225']
en,1597071332721954816,why havent they made printable gif technology yet,2022-11-28T03:34:12.000Z,3642171447,['1597071332721954816']
en,1597070841468289026,RT @NotHereNotHome: i sentence you to only communicate with drake gifs for the rest of your life,2022-11-28T03:32:15.000Z,3642171447,['1597070841468289026']
en,1597070248628596736,@RadishHarmers Maybe you shouldn't dress that way anymore.,2022-11-28T03:29:54.000Z,3642171447,['1597070248628596736']
en,1597069624138690560,@ShitloadFuck the anime is good too if you wanna watch it in vc maybeeee,2022-11-28T03:27:25.000Z,3642171447,['1597069624138690560']
en,1597069156100501508,@judgmentpilled finally an article for LeBron,2022-11-28T03:25:33.000Z,3642171447,['1597069156100501508']
en,1597067658465533952,@ShitloadFuck @YoboiknuxA its not 😭,2022-11-28T03:19:36.000Z,3642171447,['1597067658465533952']
en,1597067355506741250,@ShitloadFuck @YoboiknuxA did he stutter https://t.co/z6MoZ5JF2v,2022-11-28T03:18:24.000Z,3642171447,['1597067355506741250']
en,1597066028164317185,@ShitloadFuck ask  my calculus teacher idk,2022-11-28T03:13:07.000Z,3642171447,['1597066028164317185']
en,1597064304825872384,@ShitloadFuck Erm any fraction of infinity tends to zero so it’s still 0 just funnier,2022-11-28T03:06:16.000Z,3642171447,['1597064304825872384']
und,1597060707002232832,@ggooooddddoogg 🛖,2022-11-28T02:51:59.000Z,3642171447,['1597060707002232832']
und,1597059883920068608,@ShitloadFuck 1/∞,2022-11-28T02:48:42.000Z,3642171447,['1597059883920068608']
en,1597053259126288387,RT @3YearLetterman: How it started/How it’s going https://t.co/bBqSFALlLv,2022-11-28T02:22:23.000Z,3642171447,['1597053259126288387']
en,1597042378506137600,@lesbianramuda fling posse,2022-11-28T01:39:09.000Z,3642171447,['1597042378506137600']
en,1597037620844204032,I found a hyper edited insane image of a football player and I’ve spent the past hour trying to figure out who the fuck it is but I can’t,2022-11-28T01:20:14.000Z,3642171447,['1597037620844204032']
en,1597024763980828673,@rinaskywars why not,2022-11-28T00:29:09.000Z,3642171447,['1597024763980828673']
en,1597024320651345920,@rinaskywars flying,2022-11-28T00:27:23.000Z,3642171447,['1597024320651345920']
en,1597022280487669760,@BrunestarFlan @LandonsBurner @Komasantricks21 It’s giving mid https://t.co/bDMeWm841p,2022-11-28T00:19:17.000Z,3642171447,['1597022280487669760']
en,1597018690704527362,@ShitloadFuck Wikipedia claims Iowa also does not but that’s not true the iowa senate passed a joint resolution naming the channel catfish the state fish in 2001 https://t.co/KdIGTtEAdz,2022-11-28T00:05:01.000Z,3642171447,['1597018690704527362']
en,1597017274174803968,@LandonsBurner @Komasantricks21 @Jeleelverse @BrunestarFlan You can go watch it yourself that’s literally what it is lmfaooooo,2022-11-27T23:59:23.000Z,3642171447,['1597017274174803968']
en,1597015809552891904,@LandonsBurner @Komasantricks21 @Jeleelverse @BrunestarFlan Gamma 2’s super attack is quite fucking literally a couple punches and kicks (which you explicitly said were boring earlier) and shooting his gun,2022-11-27T23:53:34.000Z,3642171447,['1597015809552891904']
