edit_history_tweet_ids,text,id,created_at,author_id,lang
['1596962821858033664'],"RT @NwaokobiaJnr: If you don't care about the judgement of history, at least STOP LYING. There's nothing a man who can't help himself &amp; has…",1596962821858033664,2022-11-27T20:23:01.000Z,1127871272090779648,en
['1596952958343688192'],"If this pseudo-old crusader of the ill minds of Nigerian political class has been relevant in his lines of arguments got invited to speak during the last NBA conference, I would taken him serious.He is lost with greed. https://t.co/AJTHGSqzeH",1596952958343688192,2022-11-27T19:43:49.000Z,1127871272090779648,en
['1596545063823499265'],"RT @chude__: I look like I'm okay but deep down I need somebody to explain to me how Peter Obi managed to attend events in Owerri, Awka, En…",1596545063823499265,2022-11-26T16:43:00.000Z,1127871272090779648,en
['1596448397929910272'],"RT @ruffydfire: I thought some people banned Twitter at a point, so why are they now using the same Twitter to campaign??",1596448397929910272,2022-11-26T10:18:53.000Z,1127871272090779648,en
['1595870329557090304'],"RT @IkengaImo: Public Alert
I have been informed that those behind Omuma Magic, compromise of Voters Register &amp; attempts to stop use of Bev…",1595870329557090304,2022-11-24T20:01:51.000Z,1127871272090779648,en
['1595869120238686210'],"@John4W1ck @DrBothina @NancyFaeser Basic human confusion you meant. 

You are devoid of truth.",1595869120238686210,2022-11-24T19:57:02.000Z,1127871272090779648,en
['1595462540565352449'],"RT @MandyCollection: @BishopPOEvang They should run a background check, all his contacts in the last 48hrs (calls in &amp; out, travels, locati…",1595462540565352449,2022-11-23T17:01:26.000Z,1127871272090779648,en
['1594462089699069952'],RT @BME152521: This video is heartwarming 🤔🖤💝 https://t.co/H1PS5nlXO6,1594462089699069952,2022-11-20T22:46:00.000Z,1127871272090779648,en
['1594461155006849025'],"RT @Samsonprolific: Yam heaps

Technology makes things easier, increases efficiency, productivity and profitability. 

We really do not nee…",1594461155006849025,2022-11-20T22:42:17.000Z,1127871272090779648,en
['1594350091934081025'],RT @JaypeeGeneral: @PeterObi https://t.co/Ee9EexZmoa,1594350091934081025,2022-11-20T15:20:58.000Z,1127871272090779648,qme
['1594219131808661504'],@BrownHospMed 👍.Quite educative,1594219131808661504,2022-11-20T06:40:34.000Z,1127871272090779648,pt
['1593937815548887042'],"RT @KrierTown: @PeterObi obi cares
https://t.co/BkEzXTDsdi",1593937815548887042,2022-11-19T12:02:43.000Z,1127871272090779648,en
['1593933743609511936'],"RT @MuchTalksBlog1: The Edo Obidatti Car Rally is taking shape ✊🏽✊🏽✊🏽

The cars are out for neck pressing 💪🏾
•
•
El Rufai • Olosho • Ikorod…",1593933743609511936,2022-11-19T11:46:32.000Z,1127871272090779648,en
['1593755253224128512'],"RT @SpurgeonBooks: ""There is enough in the Bible for you to live upon forever.""

— Charles Spurgeon",1593755253224128512,2022-11-18T23:57:17.000Z,1127871272090779648,en
['1593742907261026304'],"RT @temibrie: They thought we didn't see it, people were trooping out of the hall because they don't want to hear bokoharam leader talk....…",1593742907261026304,2022-11-18T23:08:14.000Z,1127871272090779648,en
['1593742049681018882'],"RT @NGRLabourParty: Weldone OBIdients🇳🇬
This is true Nigerian ingenuity. Keep the momentum. God no go shame us💪🏽 https://t.co/fT7INfBqvm",1593742049681018882,2022-11-18T23:04:49.000Z,1127871272090779648,en
['1593695059454607361'],RT @ObiSupport: It is sad we are loosing both online and offline supporters of APC - APC Chieftain.         The structures of APC are falli…,1593695059454607361,2022-11-18T19:58:06.000Z,1127871272090779648,en
['1593693793517191169'],RT @Spotlight_Abby: Caption? https://t.co/tl64RwjZ7d,1593693793517191169,2022-11-18T19:53:04.000Z,1127871272090779648,en
['1593692365167919104'],"RT @Makavelli275: This is not football viewing center,
 
It's ''Mr. Peter Obi's Viewing &amp; Listening center.''
People now erect stands, fix…",1593692365167919104,2022-11-18T19:47:23.000Z,1127871272090779648,en
['1593689105572954113'],"RT @SpurgeonBooks: ""The very essence of anxiety is imagining that we are wiser than God.""

— Charles Spurgeon",1593689105572954113,2022-11-18T19:34:26.000Z,1127871272090779648,en
['1593687239132954625'],RT @Desmondumeh: Keep re-tweeting this https://t.co/cwYiW4WlCW,1593687239132954625,2022-11-18T19:27:01.000Z,1127871272090779648,en
['1593642370792308739'],"RT @JeffreyGuterman: Clean up your act, @inecnigeria. Some Nigerians on social media have displayed photos of voters who appeared to have b…",1593642370792308739,2022-11-18T16:28:44.000Z,1127871272090779648,en
['1593362542604296193'],"RT @UduFerdinand: You see this Peter Obi matter?
You haven't seen nothing yet.
Obidients are the most amazing people in the world.😊🤣
#Peter…",1593362542604296193,2022-11-17T21:56:48.000Z,1127871272090779648,en
['1593361670486859778'],RT @Steven_ocj: Watch moment citizens asked a soldier with Peter Obi to move aside because he's blocking their view VS police men with tinu…,1593361670486859778,2022-11-17T21:53:20.000Z,1127871272090779648,en
['1593360317047836673'],"RT @omoelerinjare: ” WE WILL NEGOTIATE WITH WIKE TO DELIVER RIVER STATE PRESIDENTIAL VOTE FOR LABOUR PARTY"" - PETER OBI 

Messi Jola Umahi…",1593360317047836673,2022-11-17T21:47:57.000Z,1127871272090779648,en
['1593262927041159172'],"RT @SamuelDUKE1: @gchahal @officialABAT @Kudos @DavidHundeyin and folks all across the World 🌎 
#PeterObiForPresident https://t.co/S2YGDbM9…",1593262927041159172,2022-11-17T15:20:57.000Z,1127871272090779648,en
['1593257515172909056'],RT @JeffreyGuterman: I have been subjected to multiple veiled threats from some supporters of Tinubu. These threats don't scare me. These t…,1593257515172909056,2022-11-17T14:59:27.000Z,1127871272090779648,en
['1593015199287898112'],RT @VictoriousEvo: @firstladyship https://t.co/dleW6RFSDM,1593015199287898112,2022-11-16T22:56:34.000Z,1127871272090779648,qme
['1593014513548550146'],"RT @firstladyship: My Darlings, I’m so sorry I gave you guys a scare. It was never my intention to scare anybody. I appreciate all of your…",1593014513548550146,2022-11-16T22:53:51.000Z,1127871272090779648,en
['1593014336309501952'],RT @ChudeMedia: 2/4 https://t.co/wB4KlJzG37,1593014336309501952,2022-11-16T22:53:09.000Z,1127871272090779648,und
['1592962212498665473'],RT @Spotlight_Abby: https://t.co/pyRu6joTiM,1592962212498665473,2022-11-16T19:26:01.000Z,1127871272090779648,zxx
['1592831852053942272'],"RT @Thatlawal: A LETTER TO ELON MUSK!

Dear @elonmusk,

i have been frozen in time, and what only keeps me going is only my mind, i feel i…",1592831852053942272,2022-11-16T10:48:01.000Z,1127871272090779648,en
['1592651191363973120'],"RT @PeterObi: I am aware that many are called to serve; and many are aspiring to this position.  However, in the fullness of time and based…",1592651191363973120,2022-11-15T22:50:08.000Z,1127871272090779648,en
['1592603169791815681'],"RT @alexottiofr: If you hire me, I will devote everything in me to work with and rally all stakeholders and citizens to restore the pride a…",1592603169791815681,2022-11-15T19:39:19.000Z,1127871272090779648,en
['1592601880487919618'],"RT @ARISEtv: More Troubles for Tinubu as Deloitte Denies Having Records of His Employment 
The former Lagos State governor claimed he had a…",1592601880487919618,2022-11-15T19:34:12.000Z,1127871272090779648,en
['1592601738959544320'],"RT @prexidor: Dear @PeterObi and @doyinokupe, we created this Hausa Video Jingle and our aim is to broadcast it on Arewa24; a TV station wh…",1592601738959544320,2022-11-15T19:33:38.000Z,1127871272090779648,en
['1592275613016260609'],RT @EmekaAneke17: We shall continue to drag this matter until justice is served https://t.co/eK6BF7Nt4j,1592275613016260609,2022-11-14T21:57:43.000Z,1127871272090779648,en
['1592275454806867968'],RT @chymaker: This response is magical 😂😂😂 https://t.co/8qNOy47E8I,1592275454806867968,2022-11-14T21:57:06.000Z,1127871272090779648,en
['1592270815269191685'],"RT @Elvis_murphy101: Nigeria behold a Responsible, Vision driven and Energetic competent leader. The Vice presidential candidate of Labour…",1592270815269191685,2022-11-14T21:38:39.000Z,1127871272090779648,en
['1592270724890521601'],"RT @AreaFada1: This was how Madam Okonjo Iweala described Soludo in January 28, 2015.

“an embittered loser in the Nigerian political space…",1592270724890521601,2022-11-14T21:38:18.000Z,1127871272090779648,en
['1592270338058223616'],RT @PeterObi: We will have zero tolerance for corruption; block leakages and cut the cost of governance. Our total commitment to transparen…,1592270338058223616,2022-11-14T21:36:46.000Z,1127871272090779648,en
['1592269030446059524'],"RT @DeleFarotimi: To be fully Obidient, avoid losing your focus and guard. Ignore Soludo, he is designed to distract you from the ongoing r…",1592269030446059524,2022-11-14T21:31:34.000Z,1127871272090779648,en
['1592215149829840896'],RT @VictorIsrael_: Deloitte just declared that Tinubu never worked with them! E don set! Retweet aggressively! https://t.co/KGn5xG2EuO,1592215149829840896,2022-11-14T17:57:28.000Z,1127871272090779648,en
['1592215120176119813'],"RT @PeterObi: To have corruption eat so deeply into the fabric of our public life, such that over 80% of our common wealth is devoured by a…",1592215120176119813,2022-11-14T17:57:21.000Z,1127871272090779648,en
['1592214774561247232'],RT @AishaYesufu: Na wetin dey vex dem be this! https://t.co/wZA0tB79Qq,1592214774561247232,2022-11-14T17:55:58.000Z,1127871272090779648,en
['1592204193674432512'],RT @ObidientBikers: @PeterObi We await your coming into power. Obidients can never afford to let you slip by our fingers because there won'…,1592204193674432512,2022-11-14T17:13:56.000Z,1127871272090779648,en
['1591889381991800838'],"RT @PeterObi: We can no longer gamble with our fate and future. I'm running for president because, I am qualified, I have the capacity, cre…",1591889381991800838,2022-11-13T20:22:59.000Z,1127871272090779648,en
['1591887651204128768'],RT @88_yoooty: We must support our Christian brothers in Africa with everything we have. What is happening in Nigeria and Congo of the kill…,1591887651204128768,2022-11-13T20:16:06.000Z,1127871272090779648,en
['1591505851004719106'],"RT @rudeboypsquare: This election period..no politician is roasting corn, frying akara, eating with children in primary school,carrying gro…",1591505851004719106,2022-11-12T18:58:58.000Z,1127871272090779648,en
['1591443023669661696'],"RT @_weyimi: Medical outreach happening at okene LGA Kogi state. 

I must confess H.E Peter Obi has brought out a side in us that has been…",1591443023669661696,2022-11-12T14:49:19.000Z,1127871272090779648,en
['1591382744487297024'],RT @EAnionwu: Many thanks! It looks like I am the 3rd nurse to have received this honour. After Florence Nightingale it was awarded to Dame…,1591382744487297024,2022-11-12T10:49:47.000Z,1127871272090779648,en
['1591178782081421313'],"RT @PeterObi: I called on the Labour Party Faithfuls, especially candidates at all levels, including my supporters, to desist from name cal…",1591178782081421313,2022-11-11T21:19:18.000Z,1127871272090779648,en
['1591163968688517120'],"RT @PrincessOyefus1: Ready or not, there we come…. https://t.co/hVMTuhM1cM",1591163968688517120,2022-11-11T20:20:27.000Z,1127871272090779648,en
['1591144678141104130'],@AreaFada1 Mumurism,1591144678141104130,2022-11-11T19:03:47.000Z,1127871272090779648,tl
['1591144096776998912'],RT @JeffreyGuterman: Now more than ever we Obidients need to stick together to help @PeterObi lead a new Nigeria. Please retweet this post…,1591144096776998912,2022-11-11T19:01:29.000Z,1127871272090779648,en
['1591143730182078464'],"RT @Kennedy4Aha: Aba was a success, we are now in Benin City. @NgLabour and @PeterObi will take back Nigeria https://t.co/oORxolAKTJ",1591143730182078464,2022-11-11T19:00:01.000Z,1127871272090779648,en
['1590729125534502913'],"RT @alakowe_e: This Yoruba man has refused to help the govt to steal and move Nigeria's oil to Cameroun, says enough is enough. He parked t…",1590729125534502913,2022-11-10T15:32:32.000Z,1127871272090779648,en
['1590690944474435584'],"RT @BrightNwosu5: @VictorIsrael_ @blessed4ever_10 Pls donate it to the obi-Datti donation account.

The Government we desire should not cop…",1590690944474435584,2022-11-10T13:00:49.000Z,1127871272090779648,en
['1590689999082881024'],"@VictorIsrael_ @blessed4ever_10 Pls donate it to the obi-Datti donation account.

The Government we desire should not copy money sharing but ideas and building sustainable developments.",1590689999082881024,2022-11-10T12:57:04.000Z,1127871272090779648,en
['1590681144194129920'],"RT @alexottiofr: Abia just like Nigeria is ready to liberated and set on the path of greatness.
We are glad to have you with us @Peterobi h…",1590681144194129920,2022-11-10T12:21:52.000Z,1127871272090779648,en
['1590678937843421185'],"RT @DocOmeiza: Again here is 

""The Peter Obi Effect""

Aba pipo close shop commot.

#POinAbia
#ObidattiInAbia https://t.co/MBXgIjZCdn",1590678937843421185,2022-11-10T12:13:06.000Z,1127871272090779648,en
['1590676780180209666'],"@MuscleMouseAdr1 Congratulations Adrienne

God bless your now and future in Jesus name,Amen.",1590676780180209666,2022-11-10T12:04:32.000Z,1127871272090779648,en
['1590675427944980480'],RT @GoodnessAdeosun: The making             The Product https://t.co/9ISXWpu3Nq,1590675427944980480,2022-11-10T11:59:09.000Z,1127871272090779648,en
['1590485668425535488'],"RT @osasuo: This is a certified copy of a @uscourts judgement, on the role of the @OfficialAPCNg presidential candidate, @officialABAT, in…",1590485668425535488,2022-11-09T23:25:07.000Z,1127871272090779648,en
['1590422584306192385'],"RT @Spotlight_Abby: Have you ever seen a more humane Nigerian politician?

One whose sense of importance is not almost suffocating him?

On…",1590422584306192385,2022-11-09T19:14:27.000Z,1127871272090779648,en
['1590420598509146113'],"RT @Qriscero: On behalf of my lovely and innocent wife, my beautiful daughter and my humble, dogged and determined self, I just want to say…",1590420598509146113,2022-11-09T19:06:33.000Z,1127871272090779648,en
['1590420531043794944'],"RT @ayenioluwajuwo2: Make this picture go viral.
And follow who know road. I will not lead you astray.
@NgLabour @NgLabourSupport https://t…",1590420531043794944,2022-11-09T19:06:17.000Z,1127871272090779648,en
['1590420351556915200'],@NgLabourSupport @BrightNwosu5,1590420351556915200,2022-11-09T19:05:35.000Z,1127871272090779648,qam
['1590357651396841472'],RT @BrightNwosu5: Reno typing...,1590357651396841472,2022-11-09T14:56:26.000Z,1127871272090779648,en
['1590357484278976512'],Reno typing... https://t.co/bEGCc7HTNo,1590357484278976512,2022-11-09T14:55:46.000Z,1127871272090779648,en
['1590357098193309697'],"RT @chymaker: Benue State, you have the Obi-Dient Bird, the Incoming President, the Incoming VP and the Incoming First Lady of the Federal…",1590357098193309697,2022-11-09T14:54:14.000Z,1127871272090779648,en
['1590355446795468802'],"RT @DocOmeiza: Don't say anything,
Just
RETWEET https://t.co/BPZ3u5oAiv",1590355446795468802,2022-11-09T14:47:40.000Z,1127871272090779648,en
['1590354601706131456'],RT @DocOmeiza: I see a lot of Obidients trying so hard to campaign online for Peter Obi but not getting encouraging engagements due to thei…,1590354601706131456,2022-11-09T14:44:19.000Z,1127871272090779648,en
['1590354325905510402'],RT @PeterObi: I just arrived Makurdi for the Benue Rally. -PO https://t.co/KrGcX0H73h,1590354325905510402,2022-11-09T14:43:13.000Z,1127871272090779648,en
['1590023911034753024'],"RT @Jessehallidaygi: Before you came to inform us about Peter Obi, I saw his name on a bird flying, i knew that was the candidate i'm votin…",1590023911034753024,2022-11-08T16:50:16.000Z,1127871272090779648,en
['1590023658252414976'],RT @unicalRAIN: A Fisherman who reportedly saved the life of 20 persons at a plane crash site has been appointed into the Marine Corps serv…,1590023658252414976,2022-11-08T16:49:15.000Z,1127871272090779648,en
['1590015793039048712'],RT @raypaxful: Next year we will all be watching the news in horror as Nigeria burns🔥 in mass civil unrest. We have a real chance to STOP🛑…,1590015793039048712,2022-11-08T16:18:00.000Z,1127871272090779648,en
['1590003235686821890'],"@Naija_Activist My VP elect,the emergence of you and our Principal in the presidency is just a basic starting point.The greater phase is the cleansing of thought process that gave birth to these clowns in Reno, Dino and their likes.",1590003235686821890,2022-11-08T15:28:06.000Z,1127871272090779648,en
['1589946339169034241'],RT @BrightNwosu5: Reuben; Let him talk...,1589946339169034241,2022-11-08T11:42:01.000Z,1127871272090779648,de
['1589946233292197889'],Reuben; Let him talk... https://t.co/OVtxsdHDlj,1589946233292197889,2022-11-08T11:41:36.000Z,1127871272090779648,de
['1589935921067352065'],"RT @TonyOElumelu: No one but us will develop Africa.

Your impact is not too litttle, Africa needs what you have to offer . 

#Africapitali…",1589935921067352065,2022-11-08T11:00:37.000Z,1127871272090779648,en
['1589752535992393728'],RT @AreaFada1: Fact Check. https://t.co/3ynXlVBdcG,1589752535992393728,2022-11-07T22:51:55.000Z,1127871272090779648,en
['1589737232578977792'],"RT @BrightNwosu5: The best way to shake a#Tableshaker is to draw him by his pants,this post serves this contemporary hypocrite right...",1589737232578977792,2022-11-07T21:51:06.000Z,1127871272090779648,en
['1589736939930144768'],"The best way to shake a#Tableshaker is to draw him by his pants,this post serves this contemporary hypocrite right... https://t.co/Qeati1ERvV",1589736939930144768,2022-11-07T21:49:57.000Z,1127871272090779648,en
['1589630764022259712'],@onyeka_nwelue Such  poor parents may be full of regrets😔,1589630764022259712,2022-11-07T14:48:02.000Z,1127871272090779648,en
['1589629491395317760'],"@renoomokri How will you hear properly when you are busy shaking tables?
Such a pity to come across your posts?",1589629491395317760,2022-11-07T14:42:59.000Z,1127871272090779648,en
['1589510948012068864'],@ChudeMedia Go and verify...,1589510948012068864,2022-11-07T06:51:56.000Z,1127871272090779648,en
