lang,id,text,created_at,author_id,edit_history_tweet_ids
en,1596962292792700930,"RT @Interior: Overeat on Thanksgiving? You're not alone. 

After a big meal, there's nothing like taking an adventure outside to hike, expl…",2022-11-27T20:20:55.000Z,3094491626,['1596962292792700930']
en,1596301976597196800,"RT @BLMNational: Happy #NativeAmericanHeritageDay! Today, take some extra time to seek out Indigenous stories, learn about the cultures and…",2022-11-26T00:37:03.000Z,3094491626,['1596301976597196800']
en,1596142020065890305,"This week, we're heading to Sault Ste Marie, Michigan, to check out Fort Brady, a military reservation on the St. Mary’s River!

Join us as we take a dive into its history and compare two survey plats from the area in this week's #GLORecord:

https://t.co/z712vdzlPd https://t.co/Lv50WajozD",2022-11-25T14:01:27.000Z,3094491626,['1596142020065890305']
en,1595779708649619456,"Happy Thanksgiving from our BLM Eastern States family to yours! 

Wishing you a safe and happy holiday! 🦃🍂 https://t.co/4HehycsaDx",2022-11-24T14:01:45.000Z,3094491626,['1595779708649619456']
en,1595492473765240833,"We are #thankful for our Eastern States #PublicLands this week and every week!

And we appreciate everyone who makes caring for our lands and resources possible. We are so grateful for our BLM family and you!

📷 Bob Wick https://t.co/dBeF4bnDd5",2022-11-23T19:00:23.000Z,3094491626,['1595492473765240833']
en,1595160258426548224,"We are #thankful for the Jackson Hotshots and all @BLMNational firefighters who have been working tirelessly to keep the public safe and protect our country's resources. 🔥

.
.
.

#FireYear2022 | #NotYourOrdinaryJob https://t.co/gpVUK8rq0b",2022-11-22T21:00:16.000Z,3094491626,['1595160258426548224']
en,1595148619698802688,RT @BLMFire: 🔥#FireJob – The @BLMNational Fire program is looking to fill multiple Wildland Firefighter – Hotshot crew positions in various…,2022-11-22T20:14:02.000Z,3094491626,['1595148619698802688']
en,1595096544298270720,"RT @Readygov: Are you traveling for #Thanksgiving? Have a winter emergency kit in your car before getting on the road:

Include: 
🚗 Jumper…",2022-11-22T16:47:06.000Z,3094491626,['1595096544298270720']
en,1595028351563227138,"RT @Interior: Native American Heritage Month is an opportunity to seek out Indigenous stories, learn about Native cultures and practices, a…",2022-11-22T12:16:07.000Z,3094491626,['1595028351563227138']
en,1594797882208440320,"This week, we're celebrating everything we are #thankful for at BLM Eastern States - starting with our volunteers! 

Our volunteers have dedicated countless hours to restoring trails, picking up litter, planting shrubs, and more. We are grateful for all you do for #PublicLands! https://t.co/ZgjFAd03ai",2022-11-21T21:00:19.000Z,3094491626,['1594797882208440320']
en,1594425096629878785,"RT @BLMFire: Now is the most opportune time to visit @USAJOBS &amp; search for a new #FireJob! Many permanent, career seasonal, &amp; temporary sea…",2022-11-20T20:19:00.000Z,3094491626,['1594425096629878785']
en,1593680563818446848,"Public lands and kite flying go hand in hand. 🤝 And if you enjoy an afternoon of aerial activity as much as we do, you'll help keep our recreation areas like Meadowood SRMA safe and clean. https://t.co/35LdeP3Ogm",2022-11-18T19:00:30.000Z,3094491626,['1593680563818446848']
en,1593348345061601280,"For #NNAHM, this week's #GLORecord features Ellen Hope Hays!

#DYK - Hays was the first Alaska Native woman to become a National park superintendent? 

Her work in preserving the identity of Alaska natives is one of many reasons she is honored today!   

https://t.co/uorsMtkSeF https://t.co/zmWEsItVXM",2022-11-17T21:00:23.000Z,3094491626,['1593348345061601280']
en,1593318134156443650,"Happy #NationalTakeAHikeDay! 

There's no better way to celebrate than by visiting one of our recreation areas for an afternoon hike. 🌄🚶‍♀️ 

For more info about hiking on BLM land: https://t.co/t2WEm4F8SJ

.
.
.

#RecreateResponsibly #TakeAHike https://t.co/LrLhFeVnwA",2022-11-17T19:00:20.000Z,3094491626,['1593318134156443650']
en,1592989690436767744,"Happy #GISDay and #GeographyAwarenessWeek!

#DYK at BLM Eastern States we merge land records with GIS data to create our Records of the Week? Check them out here: https://t.co/Yn37XJg3eb

And learn more about how the BLM uses GIS here: https://t.co/WyqcldZrRo https://t.co/gNdBkD9Hyf",2022-11-16T21:15:13.000Z,3094491626,['1592989690436767744']
en,1592528819399045120,"RT @DOIWildlandFire: Geography is a critical component of many fields, including wildfire management.

This #GeographyAwarenessWeek, we rec…",2022-11-15T14:43:52.000Z,3094491626,['1592528819399045120']
en,1592501964772093952,"RT @Readygov: Winter is coming! Don't wait to prepare. #BeReady:

🔷 Update your emergency kit. 
🔷 Have extra batteries for radios and flash…",2022-11-15T12:57:10.000Z,3094491626,['1592501964772093952']
en,1592268687029010434,"#ICYMI - Last week's #GLORecord connects World War II with a survey plat depicting Alabama's peninsula!

#DYK - Veterans acquired land in Fort Morgan? The area is now a beachfront, with BLM still managing a small slice of the shoreline!

Learn more here: https://t.co/pgjyGTa4GB https://t.co/ds5ieMRGN4",2022-11-14T21:30:12.000Z,3094491626,['1592268687029010434']
en,1591808337858928651,"Manatees play a vital role in ecosystems by serving as an indicator species. When a manatee is thriving, so is its environment. Their diets consist of underwater plants, seagrasses, and mangrove leaves - making the #JILONA the perfect habitat!  #ManateeAwarenessMonth  📷 @USFWS https://t.co/xtGP64pLtZ",2022-11-13T15:00:56.000Z,3094491626,['1591808337858928651']
en,1591068630275526662,"Happy #VeteransDay!

To all of our veterans today and every day, thank you for your service and sacrifice.

Veterans of the U.S. Armed Services and Gold Star Families can now obtain a free lifetime pass to more than 2,000 federal recreation sites: https://t.co/U4r3QVBFK4 https://t.co/YhMQqFPE0b",2022-11-11T14:01:36.000Z,3094491626,['1591068630275526662']
en,1590811714353766413,"Our final BLM Eastern States veteran is Shannon McCrory! Shannon recently joined our Northeastern States District as the deputy district manager after retiring from the @USArmy with 28 years of service. 

Thank you for your service!

. 
. 
.

#BLMVeterans https://t.co/CIlgTbdKhs",2022-11-10T21:00:43.000Z,3094491626,['1590811714353766413']
