created_at,text,edit_history_tweet_ids,id,author_id,lang
2022-11-27T20:22:10.000Z,My bf and I created a new thing for every Sunday. We walk at 8 km (5m miles) or more in some park close to us. I love to share one of my favourite activities with him,['1596962609000902656'],1596962609000902656,3537694516,en
2022-11-26T11:52:03.000Z,@sweeethoneypie S/M,['1596471846207393792'],1596471846207393792,3537694516,und
2022-11-25T11:46:19.000Z,RT @shouldhaveaduck: https://t.co/PZVpZFkLeb,['1596108012263018501'],1596108012263018501,3537694516,zxx
2022-11-24T10:47:54.000Z,@sickpuppycore If I had some bangs https://t.co/XSaKxobrOP,['1595730924695871488'],1595730924695871488,3537694516,en
2022-11-23T14:25:16.000Z,RT @ivyluvx: when hoodie season starts don’t ask me if i’m wearing anything under because this is what imma do https://t.co/SqntR9tWOg,['1595423238326456321'],1595423238326456321,3537694516,en
2022-11-20T15:41:19.000Z,"RT @dolledcaked: 🧸motivational edtwt
tweets that makes me: 
“nvm i don’t wanna eat” https://t.co/lgXYkjTlTp",['1594355214911680512'],1594355214911680512,3537694516,en
2022-11-20T14:46:33.000Z,"RT @your_pos_corner: If you're not feeling okay today, here’s a virtual garden to heal your heart 

‌ 🦋 ✨   🦋      ₍ᐢ・˔・ᐢ₎   ❀   🦋    ✨…",['1594341431816101888'],1594341431816101888,3537694516,ja
2022-11-20T14:12:12.000Z,RT @weirdlilguys: partners in snack crime https://t.co/ElN1cnTRNl,['1594332789578539014'],1594332789578539014,3537694516,en
2022-11-20T14:12:06.000Z,RT @DontShowYourCat: drawing a bath https://t.co/Pb47490sLo,['1594332760696655872'],1594332760696655872,3537694516,en
2022-11-20T14:11:54.000Z,RT @sweatyporkcals: Ed meme dump 🧵 https://t.co/hI5RSUIeo2,['1594332711883362305'],1594332711883362305,3537694516,en
2022-11-20T13:19:15.000Z,@luvspll I don't know how to feel about this🥲😅 https://t.co/6C567g2Tn7,['1594319463985184768'],1594319463985184768,3537694516,en
2022-11-09T20:49:14.000Z,"RT @Zachfyi: if you're thinking about skipping the gym today, don't. You're fat",['1590446439821287424'],1590446439821287424,3537694516,en
2022-11-09T10:50:23.000Z,@V44MPIC She has a new account https://t.co/4d6Hq2hwgm,['1590295731533152256'],1590295731533152256,3537694516,en
2022-11-09T06:35:33.000Z,RT @sidedish0fkate: you’re not going to die if you don’t eat today,['1590231602294329344'],1590231602294329344,3537694516,en
2022-11-08T13:21:24.000Z,RT @snowpixi: muse https://t.co/OUhcxMFA6p,['1589971349698916352'],1589971349698916352,3537694516,en
2022-10-29T13:52:27.000Z,RT @CatWorkers: https://t.co/zXwEGEVUwk,['1586355282690863107'],1586355282690863107,3537694516,zxx
2022-10-26T08:58:53.000Z,"I started crocheting and let me tell you, it is a super thing to learn and my head is less messy (and eating is very difficult)",['1585194240350429184'],1585194240350429184,3537694516,en
