id,author_id,created_at,text,edit_history_tweet_ids,lang
1596962889025617920,78939096,2022-11-27T20:23:17.000Z,@MrsCantuREADS @MrsStone4th Pick up Why Johnny Can’t Add. It characterizes the real New Math Era from 1973.,['1596962889025617920'],en
1593806533552324609,78939096,2022-11-19T03:21:03.000Z,I’ve earned a new nickname. #8thGraders https://t.co/K1q519IeoU,['1593806533552324609'],en
1593559584043671557,78939096,2022-11-18T10:59:46.000Z,"Um, that’s not how we make graphs. https://t.co/T6OBosVUVo",['1593559584043671557'],en
1589396353754730496,78939096,2022-11-06T23:16:34.000Z,"RT @NEAToday: You shouldn’t have to choose between following your passion and making a living. 

We fight for improved salaries to reflect…",['1589396353754730496'],en
1589254322449436672,78939096,2022-11-06T13:52:12.000Z,His sexist comments were so degrading. @OlatheSchools   https://t.co/zQGQWpMpSj,['1589254322449436672'],en
1588608075141099520,78939096,2022-11-04T19:04:14.000Z,"@ckellyjenks @RawdingMolly @pearse_margie @MathOnAStick @MathforLove Rumis, Blockus,CirKis, Blockus Trigon, Tic Stac Toe",['1588608075141099520'],en
1586466195515006976,78939096,2022-10-29T21:13:10.000Z,@Dean_of_math College degrees,['1586466195515006976'],en
1586445723259871233,78939096,2022-10-29T19:51:49.000Z,⁦@HuskerFBNation⁩ GBR!!! https://t.co/ggNrLag2Jb,['1586445723259871233'],und
1578201206295519232,78939096,2022-10-07T01:51:03.000Z,"@PaulakovichA Still influencing great teachers. Wherever you go, you influence change, girl!!!!! https://t.co/Q2tuw64kRK",['1578201206295519232'],en
1578198254151700480,78939096,2022-10-07T01:39:19.000Z,"🎶 “A, A, A.  I’m on vacation. Every. Single. Day. Because I love my occupation.” 🎶",['1578198254151700480'],en
1571507147091120130,78939096,2022-09-18T14:31:15.000Z,I get to work with amazing people each and every day. How did I get so lucky? https://t.co/di2hMim1Os,['1571507147091120130'],en
1571506781117091841,78939096,2022-09-18T14:29:48.000Z,RT @MPSAndersenMS: It’s a staff appreciation kind of Friday! Our administrators wanted to show our staff how amazing they are and thank the…,['1571506781117091841'],en
1561395729259761664,78939096,2022-08-21T16:52:05.000Z,@fawnpnguyen Put those 5 letters in your second attempt to uncial the correct. Will only take 3 tries.,['1561395729259761664'],en
1561390807105560582,78939096,2022-08-21T16:32:32.000Z,RT @Mathgarden: https://t.co/Dwnzygi9gm @joboaler,['1561390807105560582'],qme
1561371224227434496,78939096,2022-08-21T15:14:43.000Z,Support @joboaler,['1561371224227434496'],en
1556328756863696897,78939096,2022-08-07T17:17:45.000Z,"RT @howie_hua: In math class we don't say ""I love you,"" we say ""Don't forget to double-check your work"" and I think that's beautiful.",['1556328756863696897'],en
1555990219077419010,78939096,2022-08-06T18:52:31.000Z,"@martinsean Sorry it’s called a women’s backpack, but it has 19 pockets!!!! https://t.co/pjwUJ0HcSl",['1555990219077419010'],en
1555986575028264965,78939096,2022-08-06T18:38:02.000Z,"What an amazing year we have in store with AMS and MPS! Man, I love this district!!! You run into amazing leadership around every corner. https://t.co/IKwNoTu0gR",['1555986575028264965'],en
1554994598203822080,78939096,2022-08-04T00:56:17.000Z,And they are looking again. 6 new leaders in 6 years. Is anyone passionate about Learning Services?  I know several that aren’t using the position to climb the ladder. https://t.co/41yueO7Mq7,['1554994598203822080'],en
1554990511135621120,78939096,2022-08-04T00:40:02.000Z,The fact that you see this means everything. It’s going to be a great year. You got this! https://t.co/JX0CawfKNj,['1554990511135621120'],en
1533916324635754499,78939096,2022-06-06T20:58:45.000Z,Hustle until you don’t have to introduce yourself.,['1533916324635754499'],en
1530540301273686016,78939096,2022-05-28T13:23:38.000Z,Supporting our leaders is equally important. https://t.co/YQx8G401Rp,['1530540301273686016'],en
1530295251470061569,78939096,2022-05-27T21:09:54.000Z,Tell Elected Officials: Do Something https://t.co/BpVuz1jaq1,['1530295251470061569'],en
1528541124255703041,78939096,2022-05-23T00:59:37.000Z,"RT @davidporas: For those looking to plan some end-of-year activities in math class, don't forget about this list from @MathigonOrg. 

http…",['1528541124255703041'],en
1528367114716856322,78939096,2022-05-22T13:28:10.000Z,RT @NCTMResources: How many times can each team member bounce and catch a tennis ball in 2 minutes? Students work collaboratively to collec…,['1528367114716856322'],en
1527833221525868545,78939096,2022-05-21T02:06:40.000Z,"@showerfeelings Daily I ask myself, will I ever be as clever as @showerfeelings ?",['1527833221525868545'],en
1527329929888555021,78939096,2022-05-19T16:46:46.000Z,NCTQ Teacher Prep Review: Program Scores:  ⁦A+ for @northerniowa⁩  https://t.co/cyv4yft4qu,['1527329929888555021'],en
1526861511486017537,78939096,2022-05-18T09:45:26.000Z,"RT @WeinsteinEdu: These are great strategies! 🙌
📷 @Pathwy2Success https://t.co/pvS8G7YZ0w",['1526861511486017537'],en
1526652175060967431,78939096,2022-05-17T19:53:37.000Z,RT @MPSHR: Katie will join the Wolverines to teach Math in the fall at Andersen Middle School! Please help us make Katie feel welcome! #SHI…,['1526652175060967431'],en
1526355621288747013,78939096,2022-05-17T00:15:13.000Z,"@CNN Thank you for Stanley Tucci and Italy! Love learning about the food, culture, and landscape. Cannot wait for more episodes.",['1526355621288747013'],en
1526246356175802368,78939096,2022-05-16T17:01:02.000Z,"RT @MrCorleyMath: If you don't have a student-centered classroom and still use the process of I do, we do, you do, think about this.  We ne…",['1526246356175802368'],en
1525188027819098112,78939096,2022-05-13T18:55:37.000Z,"SWEET!!
nerdlegame 114 2/6

⬛⬛⬛⬛🟩⬛🟩⬛
🟩🟩🟩🟩🟩🟩🟩🟩",['1525188027819098112'],en
1524546015377899522,78939096,2022-05-12T00:24:29.000Z,@dment37 @geogebra @mathematicsprof This activity is far better with Play Dough and a cylinder cut to size. Students derive the formula for volume of a sphere from a cylinder of same measure. A memorable moment. @connectedmath,['1524546015377899522'],en
