id,edit_history_tweet_ids,created_at,author_id,text,lang
1597053802376744960,['1597053802376744960'],2022-11-28T02:24:32.000Z,1292500579604996096,am i doing something wrong to where i can't find a best friend and/or boyfriend?,en
1597053330848886784,['1597053330848886784'],2022-11-28T02:22:40.000Z,1292500579604996096,tonight is not the best of nights.,en
1597052117763911680,['1597052117763911680'],2022-11-28T02:17:51.000Z,1292500579604996096,@LugiaBerry i've had it done. i 100% think you should go for it.,en
1597050599442636801,['1597050599442636801'],2022-11-28T02:11:49.000Z,1292500579604996096,@Helixxfen thank you &lt;3,en
1597050228569669633,['1597050228569669633'],2022-11-28T02:10:20.000Z,1292500579604996096,never realized how cute Bluey is! i love her!,en
1597020260431171584,['1597020260431171584'],2022-11-28T00:11:15.000Z,1292500579604996096,@Wyrm_Bytes i taste like ice cream,en
1597019776282669057,['1597019776282669057'],2022-11-28T00:09:20.000Z,1292500579604996096,@sleepyras you should bury your face in arcanine belly,en
1597017146424406017,['1597017146424406017'],2022-11-27T23:58:53.000Z,1292500579604996096,i need the crop top and collar https://t.co/cuvik3MerZ,en
1597011823106355200,['1597011823106355200'],2022-11-27T23:37:44.000Z,1292500579604996096,i wouldn't mind a best friend or boyfriend. would help with the loneliness.,en
1597011019616124928,['1597011019616124928'],2022-11-27T23:34:32.000Z,1292500579604996096,@StuffedSerpent fat Arcanines,en
1597010714111410176,['1597010714111410176'],2022-11-27T23:33:19.000Z,1292500579604996096,"RT @WhatIsABlizzard: i talk about Arcanines a lot, but
Arcanine sheaths i don't talk about enough
🎨@Torakuta1 https://t.co/3ObwCB5o3X",en
1597010706712260609,['1597010706712260609'],2022-11-27T23:33:18.000Z,1292500579604996096,"RT @WhatIsABlizzard: I take the knot *and* balls
🎨@Torakuta1 https://t.co/JOKgoIEbmk",en
1597010700106596352,['1597010700106596352'],2022-11-27T23:33:16.000Z,1292500579604996096,"RT @WhatIsABlizzard: 69
🎨@Torakuta1 https://t.co/LvRGPENdqs",und
1597007720372006912,['1597007720372006912'],2022-11-27T23:21:26.000Z,1292500579604996096,"RT @foxudders: Gay boys doing gay things for gay reasons :3

Doodle sheet for @K_navie!

(Color assistance by @ShibaNamii) https://t.co/hK3…",en
1597006222250901504,['1597006222250901504'],2022-11-27T23:15:28.000Z,1292500579604996096,@EclipseStalvok @TropicalTeeg 😇,und
1597006009649999872,['1597006009649999872'],2022-11-27T23:14:38.000Z,1292500579604996096,@EclipseStalvok @TropicalTeeg i see this as an absolute WIN!,en
1597005840942497795,['1597005840942497795'],2022-11-27T23:13:58.000Z,1292500579604996096,"mff being close too. knowing a lot of friends that are going, but im not going.",en
1597005682381066240,['1597005682381066240'],2022-11-27T23:13:20.000Z,1292500579604996096,@EclipseStalvok @TropicalTeeg do it. you won't,en
1597004669267558400,['1597004669267558400'],2022-11-27T23:09:18.000Z,1292500579604996096,"@EclipseStalvok @TropicalTeeg nah, you're adorable",en
1597003682159112194,['1597003682159112194'],2022-11-27T23:05:23.000Z,1292500579604996096,loneliness is a pain,en
1596994609913397249,['1596994609913397249'],2022-11-27T22:29:20.000Z,1292500579604996096,@MarrelWidewin too hot,en
1596989731656830976,['1596989731656830976'],2022-11-27T22:09:57.000Z,1292500579604996096,"RT @introvertsmemes: Introverts are allergic to — social obligations, phone calls after 6 pm, group of more than 3 people, talkative hairdr…",en
1596986380672196608,['1596986380672196608'],2022-11-27T21:56:38.000Z,1292500579604996096,RT @TheRoguez: 🤷‍♀️ https://t.co/9we14CM9DV,und
1596973774821548032,['1596973774821548032'],2022-11-27T21:06:32.000Z,1292500579604996096,@makrawa469 idk but i want to be,en
1596965185767747585,['1596965185767747585'],2022-11-27T20:32:25.000Z,1292500579604996096,"again, invite me to some 18+ discord servers!",en
1596962891844186112,['1596962891844186112'],2022-11-27T20:23:18.000Z,1292500579604996096,live fast dog ass,en
1596962870998142976,['1596962870998142976'],2022-11-27T20:23:13.000Z,1292500579604996096,live fast wolf ass,en
