created_at,lang,edit_history_tweet_ids,id,text,author_id
2022-11-28T01:02:16.000Z,en,['1597033098046476290'],1597033098046476290,RT @MeidasTouch: You can see Trump's latest threats and attempts to intimidate Jack Smith at the link below. He is terrified. He is despera…,1247427307
2022-11-28T01:02:03.000Z,en,['1597033043666948099'],1597033043666948099,"RT @jasonselvig: Donald Trump says Mar-a-Lago is a secure place to store classified documents. Also, Nazis can get into Mar-a-Lago without…",1247427307
2022-11-28T01:01:52.000Z,pl,['1597032997043073024'],1597032997043073024,@sibersong @Out5p0ken Nasty.,1247427307
2022-11-28T01:01:20.000Z,en,['1597032860925718528'],1597032860925718528,@brent_peabody GenZ!!! We see you!!! 💙🇺🇸💙🇺🇸💙🇺🇸💙,1247427307
2022-11-28T01:01:04.000Z,en,['1597032795205144576'],1597032795205144576,"RT @brent_peabody: 3 hour line to vote in Sandy Springs, a Democratic-leaning suburb just north of Atlanta 

Crowd is pretty diverse and yo…",1247427307
2022-11-28T01:00:54.000Z,en,['1597032751643103232'],1597032751643103232,"RT @mmpadellan: Here's ANOTHER thing that drives me nuts: they love to brag that the Republican party freed the slaves, but then they refus…",1247427307
2022-11-28T01:00:33.000Z,en,['1597032665903157248'],1597032665903157248,@thedesertginger LOLOLOLOLOLOLOLOLOLOL…breathe….LOLOLOLOLOLOLOLOLOLOLO… these ppl are so gullible! 😂🤣😂,1247427307
2022-11-28T00:59:41.000Z,en,['1597032449128529920'],1597032449128529920,"RT @ThePolitiKat: This needs to be said before it eats my brain: 

There is ZERO CHANCE IN HELL a person under secret service protection re…",1247427307
2022-11-28T00:59:20.000Z,en,['1597032360188727296'],1597032360188727296,RT @ChristopherHahn: Steve Bannon is a traitor to America and democracy itself.,1247427307
2022-11-28T00:59:02.000Z,en,['1597032284473143297'],1597032284473143297,"@D_jeneration @assiduousrabbit Love me some dank Brandon, drinking MAGA tears. 😎",1247427307
2022-11-27T21:07:28.000Z,art,['1596974008343281664'],1596974008343281664,🥰🥰🥰 https://t.co/vZ10HTiFi9,1247427307
2022-11-27T21:07:04.000Z,en,['1596973907210170368'],1596973907210170368,"@LauraNoonan16 @momofadiver @DashDobrofsky For the funeral? Oh, you know it. Dump never pays anyone for anything, it’s how he got a bad name in NYC for stiffing contractors.",1247427307
2022-11-27T21:05:52.000Z,en,['1596973606474776576'],1596973606474776576,"@dmswann @momofadiver @DashDobrofsky Okay? Guess what, they’re not on the taxpayers payroll like donny dumps family was, so I’m perfectly okay w/ his granddaughter living w/ her grandparents!",1247427307
2022-11-27T21:03:38.000Z,en,['1596973041426509825'],1596973041426509825,@ChrisFromGA68 So sweet!! #TheBidens,1247427307
2022-11-27T21:02:47.000Z,en,['1596972827420553216'],1596972827420553216,@theliamnissan White fragile ego.,1247427307
2022-11-27T21:02:20.000Z,en,['1596972714056904705'],1596972714056904705,@brent_peabody And we wonder why they wanted to stop weekend voting. Thank you @marceelias !!!!,1247427307
2022-11-27T21:01:50.000Z,en,['1596972590807257088'],1596972590807257088,"RT @brent_peabody: Updated Saturday early vote totals in Georgia— 

Blue counties: 62,153
Red counties: 6,338 (lol)

Most GOP counties didn…",1247427307
2022-11-27T21:01:41.000Z,en,['1596972552621985792'],1596972552621985792,"@Power2Control The deniers don’t want to know, &amp; still refuse to wear masks. So if it happens to them… 🤷🏻‍♀️",1247427307
2022-11-27T21:00:39.000Z,en,['1596972292084756480'],1596972292084756480,"Nope, me neither. He’s full of 💩, and we ALL know better. https://t.co/xjMJZrMyfE",1247427307
2022-11-27T20:59:58.000Z,en,['1596972118826418178'],1596972118826418178,"@jasonselvig I find this thoroughly disgusting and I live in deep red Alabama where people hunt all the time. This is despicable, and I don’t want to know anyone who would pose their kids like this. Irresponsible.",1247427307
2022-11-27T20:58:43.000Z,en,['1596971807692959744'],1596971807692959744,RT @jasonselvig: Groomer. https://t.co/mPoiSnPvp1,1247427307
2022-11-27T20:58:35.000Z,en,['1596971772704100352'],1596971772704100352,@DavidM_Friedman Lol! Do you REALLY know the guy? Me thinks not.,1247427307
2022-11-27T20:58:05.000Z,en,['1596971648254902273'],1596971648254902273,"RT @JoyceWhiteVance: Isn't this the whole point? Trump is not better than this. This is who he is &amp; if you support him, it's what you're su…",1247427307
2022-11-27T20:57:53.000Z,en,['1596971595922563073'],1596971595922563073,@ThatEricAlper Road runner,1247427307
2022-11-27T20:57:25.000Z,en,['1596971480143007744'],1596971480143007744,RT @maxschachter: .@POTUS @JoeBiden My family was deeply touch by your personal letter. We appreciate you taking the time to think about us…,1247427307
2022-11-27T20:57:10.000Z,en,['1596971414678294528'],1596971414678294528,RT @HumbertoGS: Great to be with @ReverendWarnock &amp; @CoryBooker today. https://t.co/ZeQIHAbCBS,1247427307
2022-11-27T20:56:55.000Z,en,['1596971353886035968'],1596971353886035968,RT @DWUhlfelderLaw: Elon Musk supports DeSantis for president in 2024 calling him “sensible and centrist.” I call him fascist. Read more ab…,1247427307
2022-11-27T20:27:59.000Z,en,['1596964070502305793'],1596964070502305793,RT @SAFEprojectUS: We are GRATEFUL for you — for not only all you have done to support SAFE Project over the last 5 years but for your stea…,1247427307
2022-11-27T20:27:55.000Z,en,['1596964053024268288'],1596964053024268288,"RT @SAFEprojectUS: Tomorrow kickstarts our 5️⃣ year anniversary week! 

To help raise awareness for SAFE Project, we came up with 5 simple…",1247427307
2022-11-27T20:27:47.000Z,en,['1596964021936467969'],1596964021936467969,"RT @SAFEprojectUS: At the pharmacy ask:
➡️ Do you carry naloxone?
➡️ How is naloxone distributed locally?
➡️ What is required to purchase i…",1247427307
2022-11-27T20:27:40.000Z,en,['1596963992018513920'],1596963992018513920,"RT @SAFEprojectUS: For day 2 of our 5-year anniversary week, we invite you to do the easiest thing of all: spread the word of SAFE Project…",1247427307
2022-11-27T20:27:37.000Z,en,['1596963977560395776'],1596963977560395776,"RT @SAFEprojectUS: For the 3rd day of our 5-year anniversary week, take 60 seconds to sign the #NoShamePledge to help reduce stigma! Then,…",1247427307
2022-11-27T20:23:12.000Z,en,['1596962869769162754'],1596962869769162754,"RT @kevinmnye1: Holy smokes y’all, so honored by the response to this tweet and all the folks inspired to get and carry Narcan!! We could s…",1247427307
2022-11-27T20:23:10.000Z,en,['1596962857970638848'],1596962857970638848,"RT @kevinmnye1: this tweet is exploding, ad a few things i want to say:
1. yes i always carry narcan. u should too.
2. thank you to all sha…",1247427307
2022-11-27T20:23:07.000Z,en,['1596962845341913088'],1596962845341913088,"RT @kevinmnye1: People who use drugs deserve love, life, flourishing, friendship, medical care, and grace as much as any one of us. If you…",1247427307
2022-11-27T20:23:04.000Z,en,['1596962834856185856'],1596962834856185856,"RT @kevinmnye1: If I had Epi-Pen’d some white dude in a polo shirt having anaphylaxis, I’d be on the evening news. (Not the goal, just a po…",1247427307
2022-11-27T20:23:02.000Z,en,['1596962824416206850'],1596962824416206850,RT @kevinmnye1: When I tell you that the majority of this country thinks that people who use drugs should just die… believe me. Because I’v…,1247427307
2022-11-27T20:22:59.000Z,en,['1596962814673158149'],1596962814673158149,"RT @kevinmnye1: I administered Narcan to someone overdosing on my way to the movies tonight.

When the EMS arrived, I let them know, both t…",1247427307
2022-11-27T20:22:28.000Z,en,['1596962685257932801'],1596962685257932801,@kevinmnye1 How horrible people can be. Whatever happened to second chances?,1247427307
2022-11-27T20:21:20.000Z,und,['1596962398857940993'],1596962398857940993,@GaryRayBetz @SmithTuri 👏🏻👏🏻👏🏻💙💙💙🇺🇸🇺🇸🇺🇸,1247427307
2022-11-27T20:21:09.000Z,en,['1596962353341661186'],1596962353341661186,RT @GaryRayBetz: Two of my daughters and I forewent viewing the GT @ UGA game in order to patriotically stand in line for an hour and 46 mi…,1247427307
2022-11-27T20:20:56.000Z,en,['1596962297813303298'],1596962297813303298,"RT @BarryMarkson1: I just had someone ask me if Kari Lake and the others can still win the election. Let me be clear, the election is over.…",1247427307
2022-11-27T20:20:32.000Z,en,['1596962198131462144'],1596962198131462144,RT @Victorshi2020: The work doesn’t stop here. Join @VotersTomorrow for some phone &amp; text banking to help turn out as many Gen Z voters as…,1247427307
2022-11-27T20:20:26.000Z,en,['1596962169635016704'],1596962169635016704,RT @Victorshi2020: The 14 counties offering voting today: https://t.co/SJz2xmU2V3,1247427307
2022-11-27T20:20:16.000Z,en,['1596962130926120962'],1596962130926120962,RT @Victorshi2020: Wow. A friend of mine who goes to Emory University just texted me saying he waited in line for 1.5 hours to vote today.…,1247427307
2022-11-27T20:15:02.000Z,en,['1596960811016413184'],1596960811016413184,"@mk_indy Too many Christians have no use for Jesus, &amp; want nothing to do w/ his teachings. What they are all @ is antithetical to the teachings of Jesus. #WWJD",1247427307
2022-11-27T20:13:42.000Z,en,['1596960476856217600'],1596960476856217600,"@IBJIYONGI Agreed! Headlights should be regulated to all be the same, whatever that is. It’s disconcerting when you see one set that are glaringly bright.",1247427307
2022-11-27T20:12:33.000Z,en,['1596960189655093248'],1596960189655093248,RT @mere___dith: go mom!!!!!!!!!,1247427307
2022-11-27T20:12:14.000Z,und,['1596960106541109250'],1596960106541109250,@MsLaToshaBrown @sibersong @BlackVotersMtr 👏🏻👏🏻👏🏻👏🏻👏🏻💙💙💙💙💙🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,1247427307
2022-11-27T20:11:59.000Z,en,['1596960046210224128'],1596960046210224128,RT @MsLaToshaBrown: The Blackest bus in America is rolling in these Georgia streets to get the word out about early voting! Early voting st…,1247427307
