text,lang,created_at,id,edit_history_tweet_ids,author_id
"RT @_TSSinclair: Four Priorities for Parents:

1. You must know God personally (Deuteronomy 6:4).

2. You must love God holistically (Deute…",en,2022-11-27T23:37:13.000Z,1597011691845263360,['1597011691845263360'],824488792916578304
"@Exposittheword @exilebryan XL, USA",in,2022-11-27T23:36:59.000Z,1597011633653456896,['1597011633653456896'],824488792916578304
@TaylorAlanEaton They said their son is in your small group and you’ve been a blessing. Great reminder that the body of Christ is one big family everywhere we go. Keep up the faithful work brother.,en,2022-11-27T21:42:20.000Z,1596982781032427520,['1596982781032427520'],824488792916578304
@Sissa2308 @Farmboy1972 @farmingandJesus 🙌🙌,und,2022-11-27T21:35:17.000Z,1596981007236071426,['1596981007236071426'],824488792916578304
"Today at a glance. 

The gathering of the saints is a precious gift from the Lord. Praying now for the ongoing discipleship that happens all week across the Valley. https://t.co/BA1xp6sFcJ https://t.co/ZdtFwYz8Oj",en,2022-11-27T20:19:53.000Z,1596962033135591425,['1596962033135591425'],824488792916578304
@TaylorAlanEaton Met the sweetest couple after church today and they shared their story. Beautiful and painful. Then they said they knew you! I asked if we could selfie and send it your way. https://t.co/tTRkNyYxyF,en,2022-11-27T20:06:45.000Z,1596958728611241984,['1596958728611241984'],824488792916578304
@CWadeBaker 🤣🤣,und,2022-11-27T19:30:23.000Z,1596949576048553984,['1596949576048553984'],824488792916578304
"These men love people so much they hooked up that hot water for baptism. 

It’s a balmy 40 degrees in Arizona today 🥶. I know, we’re soft compared to the rest of America’s winters right now. 

Baptism!! https://t.co/TRXTmy2MNk",en,2022-11-27T15:16:32.000Z,1596885692956622848,['1596885692956622848'],824488792916578304
@AdamPage85 Thank you my brother. For you as well.,en,2022-11-27T05:17:38.000Z,1596734974040084481,['1596734974040084481'],824488792916578304
Preaching is nothing without praying.,en,2022-11-27T05:15:32.000Z,1596734447214243840,['1596734447214243840'],824488792916578304
@ourweecaves https://t.co/xHVLbdMExE and YouTube: https://t.co/PeY2uflyoR,en,2022-11-26T16:12:30.000Z,1596537391157633025,['1596537391157633025'],824488792916578304
"Fired up for Sunday at Shepherd’s House.

1. We begin the first of 4 messages on spiritual gifts. Buckle up! 

2. Baptizing a now former Roman Catholic. The true gospel of grace strikes again!

3. We get to sing, serve, give, come to the Lord’s table, and stir one another up! https://t.co/SJkRnwxCUV",en,2022-11-26T15:53:29.000Z,1596532605067079681,['1596532605067079681'],824488792916578304
"@BecomingAdamCom I spoke w/ Doug personally &amp; he presented me w/ Orthodox answers, though we may disagree on some things still. Some still insist he’s an FT. If someone verifies him as a heretic the likes of Kenneth Copeland, I’ll rightfully call that out. We’re not “partnered” but not enemies.",en,2022-11-25T23:15:34.000Z,1596281471743819776,['1596281471743819776'],824488792916578304
@bookkeepPLUS You may benefit from listening to the episode and defining terms and scenarios prudently. I’d encourage you to do so. God bless!,en,2022-11-25T21:44:02.000Z,1596258436122935296,['1596258436122935296'],824488792916578304
"@nightlightoasis If someone was ever abused in a church (I hate that this happens) &amp; if it was poorly handled, I’d be heart broken, but still delineate between bad leadership decisions and what is actually defined as partnership with false teachers. This podcast episode is about the latter.",en,2022-11-25T20:09:14.000Z,1596234575503536128,['1596234575503536128'],824488792916578304
"The irony of all ironies — or perhaps the hypocrisy of all hypocrisies — is to call out false teachers while partnering with them for any purpose. 

Evangelize them? Yes. Partnerships that tolerate or even advance them? May it never be. https://t.co/F1ncnL3bBO",en,2022-11-25T19:05:00.000Z,1596218412279033857,['1596218412279033857'],824488792916578304
"RT @forthegospelmin: In this video, Micah Wilder shares helpful questions to ask Mormons to get them thinking about what they believe and p…",en,2022-11-25T18:33:08.000Z,1596210391561818112,['1596210391561818112'],824488792916578304
"Come worship with us on Christmas morning at Shepherd’s House! 

Fully family integrated service (w/ nursing mother’s room), plenty of seating, lots of singing, and a Christmas message focused on Christ.

I can’t wait ⛪️🎄🙏 https://t.co/0TLjUQG3pc",en,2022-11-25T15:22:02.000Z,1596162299005665282,['1596162299005665282'],824488792916578304
