lang,id,text,created_at,author_id,edit_history_tweet_ids
en,1597078700444758016,RT @TBajwa7: Dark age of Pakistan https://t.co/r34bDb7aBd,2022-11-28T04:03:29.000Z,864272400,['1597078700444758016']
ur,1597078654558691329,"RT @TigersCornered: کوئی مقابلہ تو نہیں بنتا لیکن صرف ایک perspective کے طور پر یہ پیش کر رہے ہیں:

• شہباز شریف کی تقریر کو یوٹیوب پر کل ۵…",2022-11-28T04:03:18.000Z,864272400,['1597078654558691329']
ur,1597078626495000577,RT @OryaMaqboolJan: احمد نورانی عمران خان کے دور میں خود عمران خان کی چالیس سال کی ٹیکس ریٹرن شائع کرے،اس کی ویب سائٹس بند نہ کی جائے ، لات…,2022-11-28T04:03:11.000Z,864272400,['1597078626495000577']
en,1597078587756404736,RT @AamnaFasihi: Dude’s got skin as thin as his masters in GHQ lol. https://t.co/gGXNldCMY3,2022-11-28T04:03:02.000Z,864272400,['1597078587756404736']
en,1597078261422788610,"RT @WajSKhan: The Legacy of General Qamar Javed Bajwa

Coming up in a couple of hours next in my new vlog

Watch this space 

#MahaazReturn…",2022-11-28T04:01:44.000Z,864272400,['1597078261422788610']
en,1597078195278577664,RT @ShireenMazari1: Pathetic lying woman. Atleast check the news before putting out false tweets after getting selective info aired  on a p…,2022-11-28T04:01:28.000Z,864272400,['1597078195278577664']
in,1597077586555076609,"RT @AamnaFasihi: Jo Azam Swati ki real video hai woh fake hai aur jo IK ki fake video hai woh real hai. Presenting you all, Mr. Mateen Nand…",2022-11-28T03:59:03.000Z,864272400,['1597077586555076609']
ur,1597077242131009536,RT @humnews_urdu: مسلم لیگ ن5،پی ٹی آئی 10،پی پی پی 3  نشستوں پر کامیاب ، غیر سرکاری و غیر حتمی نتائج,2022-11-28T03:57:41.000Z,864272400,['1597077242131009536']
ur,1597068508785160195,"RT @imranalidogar: @Marriyum_A آزاد کشمیر کی تاریخ میں پہلی بار ہوا ہے کہ وفاق میں حکومت والی پارٹی الیکشن ہاری ہے
کتنی ںے شرمی سے یہ لوگ ج…",2022-11-28T03:22:59.000Z,864272400,['1597068508785160195']
ur,1597066621654163456,RT @MuzzammilAslam3: یہ تو پوری دو ہزار روپے والی ہو گئ محترمہ کی۰۰۰ https://t.co/GKtHCf4ijp,2022-11-28T03:15:29.000Z,864272400,['1597066621654163456']
