text,lang,created_at,id,edit_history_tweet_ids,author_id
RT @gifdsports: The Jags mascot gotta chill lol https://t.co/VuvrHtSrHp,en,2022-11-28T02:08:05.000Z,1597049658865766400,['1597049658865766400'],1024604431
@Nate_Tice @BenjaminSolak The 3rd and 6 throw is just absurd,en,2022-11-28T01:39:31.000Z,1597042470344220672,['1597042470344220672'],1024604431
"@E_Dilla But for one day at least, euphoric.",en,2022-11-28T01:07:01.000Z,1597034292492013568,['1597034292492013568'],1024604431
@E_Dilla That’s really an incomprehensible stat,en,2022-11-28T01:02:59.000Z,1597033276866035712,['1597033276866035712'],1024604431
@Buster44417841 I’m sorry Buster373689936611373202272 I’ll do better,en,2022-11-27T23:39:21.000Z,1597012230335500291,['1597012230335500291'],1024604431
It looks like the Cardinals let a kid from the stands come down to play quarterback,en,2022-11-27T23:37:08.000Z,1597011673058902016,['1597011673058902016'],1024604431
In all seriousness what a freakin drive by Trevor and the receivers to win it,en,2022-11-27T23:10:25.000Z,1597004947417337856,['1597004947417337856'],1024604431
@DanHicken This was prescient,en,2022-11-27T23:05:26.000Z,1597003697111715840,['1597003697111715840'],1024604431
"Off football topic, no way are the Cubs getting Carlos Correa he’s definitely staying in Minnesota.  Sorry @FKABeef",en,2022-11-27T23:02:55.000Z,1597003060928135168,['1597003060928135168'],1024604431
Hard to believe but if the season ended today the Jags would be the 3 seed in the AFC,en,2022-11-27T22:50:16.000Z,1596999879473377280,['1596999879473377280'],1024604431
@ndy_willis @PaulieP https://t.co/I21aexXNxg,qme,2022-11-27T22:29:31.000Z,1596994655974850560,['1596994655974850560'],1024604431
@TKiko Definitely a factor,en,2022-11-27T22:20:13.000Z,1596992317985955840,['1596992317985955840'],1024604431
There’s something very satisfying about beating Baltimore.  I low key hate them for no real reason whatsoever.,en,2022-11-27T22:12:56.000Z,1596990482235936769,['1596990482235936769'],1024604431
Titans are @ Philly next week.  Jags beat the Lions and two weeks from today is gonna be very fun,en,2022-11-27T21:57:59.000Z,1596986722339803137,['1596986722339803137'],1024604431
@HalKeene That was actually Gus Johnson and Steve Tasker https://t.co/rmI5UHgWb8,en,2022-11-27T21:54:26.000Z,1596985829183791104,['1596985829183791104'],1024604431
RT @NFL: This game-winning drive by @TrevorLawrencee was impeccable. #BALvsJAX https://t.co/DSwZGreqsb,en,2022-11-27T21:47:37.000Z,1596984110442242048,['1596984110442242048'],1024604431
"RT @NFL: Justin Tucker's 67-yard field goal attempt falls short.

@Jaguars win! #BALvsJAX https://t.co/DNfqPrCqdx",en,2022-11-27T21:47:19.000Z,1596984035364208640,['1596984035364208640'],1024604431
"You give us Catalon and Lofton at the Bank, and we’re unbeatable.",en,2022-11-27T21:45:22.000Z,1596983544202792960,['1596983544202792960'],1024604431
"I thought it was good , phew",en,2022-11-27T21:44:21.000Z,1596983289939517440,['1596983289939517440'],1024604431
WE’RE WINNING THE SOUTH!!!!,en,2022-11-27T21:43:44.000Z,1596983135472082944,['1596983135472082944'],1024604431
Why the hell would you ever not kick away?!,en,2022-11-27T21:42:03.000Z,1596982710639398912,['1596982710639398912'],1024604431
HOLY S%IT,en,2022-11-27T21:40:32.000Z,1596982329431724032,['1596982329431724032'],1024604431
Trevor draw,en,2022-11-27T21:39:28.000Z,1596982062065807360,['1596982062065807360'],1024604431
Go for 2?,en,2022-11-27T21:37:59.000Z,1596981686268735488,['1596981686268735488'],1024604431
If they take this away I’m keying Goodell’s car,en,2022-11-27T21:36:49.000Z,1596981394470998016,['1596981394470998016'],1024604431
@Demetrius82 Best of his career,en,2022-11-27T21:36:11.000Z,1596981235686854656,['1596981235686854656'],1024604431
That’s a TD babeeeeeeee,en,2022-11-27T21:35:52.000Z,1596981156821757952,['1596981156821757952'],1024604431
https://t.co/L3XAB5FQS3,zxx,2022-11-27T21:35:23.000Z,1596981034314145792,['1596981034314145792'],1024604431
Middle of the field,en,2022-11-27T21:34:22.000Z,1596980776398385152,['1596980776398385152'],1024604431
Kirk double move time,en,2022-11-27T21:33:06.000Z,1596980460307238912,['1596980460307238912'],1024604431
HUGGGGEEEEEEEE,en,2022-11-27T21:31:48.000Z,1596980131809341441,['1596980131809341441'],1024604431
Trevor still allergic to ball security,en,2022-11-27T21:30:11.000Z,1596979724995043329,['1596979724995043329'],1024604431
"What
In the
_____",en,2022-11-27T21:29:09.000Z,1596979464121946117,['1596979464121946117'],1024604431
"@DanHicken Yep, wr screen for the conversion",en,2022-11-27T21:27:17.000Z,1596978996612599809,['1596978996612599809'],1024604431
"Ok Trevor, https://t.co/H5SWerQdKZ",es,2022-11-27T21:25:35.000Z,1596978566079877120,['1596978566079877120'],1024604431
This defense finds a way to crumble in the most critical situations,en,2022-11-27T21:24:52.000Z,1596978386442022912,['1596978386442022912'],1024604431
Gonna take a shot in the dark and say someone busted a coverage assignment,en,2022-11-27T21:23:25.000Z,1596978020069564417,['1596978020069564417'],1024604431
Need one more red zone stand,en,2022-11-27T21:20:51.000Z,1596977374272573440,['1596977374272573440'],1024604431
47 year old Desean Jackson burns our secondary,en,2022-11-27T21:19:13.000Z,1596976963935424512,['1596976963935424512'],1024604431
That’s just so weak Doug honestly,en,2022-11-27T21:14:27.000Z,1596975766033797120,['1596975766033797120'],1024604431
Wingard God,en,2022-11-27T21:12:27.000Z,1596975263837212672,['1596975263837212672'],1024604431
Even better! https://t.co/LHikotn0kR,en,2022-11-27T21:12:17.000Z,1596975218878447616,['1596975218878447616'],1024604431
3 AND OUT,en,2022-11-27T21:11:07.000Z,1596974926795505664,['1596974926795505664'],1024604431
@Fred_Justyna Only thing I like are there colors,en,2022-11-27T20:56:48.000Z,1596971325058617344,['1596971325058617344'],1024604431
@SmartJames1981 McDaniel has literally lost his mind,en,2022-11-27T20:55:48.000Z,1596971070757957634,['1596971070757957634'],1024604431
Mike McDaniel took Houston and the points,en,2022-11-27T20:52:22.000Z,1596970206014103552,['1596970206014103552'],1024604431
When your offense scores touchdowns at ice age cycle frequency this is what happens,en,2022-11-27T20:49:23.000Z,1596969457200508929,['1596969457200508929'],1024604431
Need a quick 96 yard pick six,en,2022-11-27T20:48:26.000Z,1596969220050337792,['1596969220050337792'],1024604431
"@houtz Not running the ball with Skylar Thompson, is something",en,2022-11-27T20:46:57.000Z,1596968844299743235,['1596968844299743235'],1024604431
@AdamHBeasley McDaniel may be clinically insane,en,2022-11-27T20:43:51.000Z,1596968065325223937,['1596968065325223937'],1024604431
https://t.co/5u7FPDyRrK,zxx,2022-11-27T20:42:09.000Z,1596967637875298304,['1596967637875298304'],1024604431
This two yard passing game is 🔥,en,2022-11-27T20:40:27.000Z,1596967210916130817,['1596967210916130817'],1024604431
Snoop sighting! https://t.co/2KOQruDKhB,en,2022-11-27T20:40:10.000Z,1596967139038351361,['1596967139038351361'],1024604431
Gotta get off the field,en,2022-11-27T20:33:52.000Z,1596965553889226757,['1596965553889226757'],1024604431
@nacl72 That’s embarrassing.  And possibly true.,en,2022-11-27T20:29:57.000Z,1596964566046756865,['1596964566046756865'],1024604431
