lang,edit_history_tweet_ids,text,author_id,id,created_at
en,['1597079144407654400'],RT @PanFro_Games: The OU Meta for Pokemon Scarlet Violet https://t.co/wFPs84tMqB,1278053956330180608,1597079144407654400,2022-11-28T04:05:14.000Z
ja,['1597028681658281986'],"RT @latinili: 11.23
いい兄さんの日 https://t.co/GFQOjQUoTv",1278053956330180608,1597028681658281986,2022-11-28T00:44:43.000Z
en,['1596971059818819584'],@Touyarokii I like them all they are all decent for me but I don’t love any of them,1278053956330180608,1596971059818819584,2022-11-27T20:55:45.000Z
en,['1596962290175078400'],RT @SpawnWaveMedia: Modders to Game Freak after seeing the state of Pokemon Scarlet/Violet https://t.co/5oxPOO1dRW,1278053956330180608,1596962290175078400,2022-11-27T20:20:54.000Z
en,['1596952782556532736'],"RT @iDeltaSarc333: ∆Regular Commission Arts∆
=The Beauty of Queen Salazzle=

Commissioned by @Espeon_Nyxcha 

Thank you for Commissioning m…",1278053956330180608,1596952782556532736,2022-11-27T19:43:07.000Z
en,['1596951976943968256'],RT @OoCPokemon: this feels weird to look at just cuz i'm used to it running at 15 fps,1278053956330180608,1596951976943968256,2022-11-27T19:39:55.000Z
en,['1596946892898062337'],RT @cyberghost76_: jingle bells jingle bells why isn’t absol in #PokemonScarletViolet https://t.co/nVf9g29kou,1278053956330180608,1596946892898062337,2022-11-27T19:19:43.000Z
en,['1596946837927493632'],"RT @SupraLugia: My friends game glitched during the Ice gym’s challenge and gave him a shiny Miraidon for the race LOL

how does this even…",1278053956330180608,1596946837927493632,2022-11-27T19:19:30.000Z
en,['1596913118437060609'],"@PearlEnthu2 Oh also that isn’t koraidon or miradon cause if it was like that koraidon is my fav gen 9, they remind me of toothless I love them so much, they are my 2nd fav legend now https://t.co/XkQ7W8D0TS",1278053956330180608,1596913118437060609,2022-11-27T17:05:31.000Z
en,['1596912747849330691'],"This dolphin has definitely grown on me since the leaks, my favorite Gen 9 Mon that isn’t koraidon and miradon https://t.co/Y9tR8wWI3N",1278053956330180608,1596912747849330691,2022-11-27T17:04:02.000Z
ja,['1596911908237770752'],RT @_0bon_: マフラーを編んだフライゴン https://t.co/z2BqEfSnmZ,1278053956330180608,1596911908237770752,2022-11-27T17:00:42.000Z
en,['1596911783163621379'],"@PearlEnthu2 Them, at first I didn’t like it at all when it was first leaked the ability form but now I love them https://t.co/5xyblmj46Y",1278053956330180608,1596911783163621379,2022-11-27T17:00:12.000Z
it,['1596911496365510656'],RT @Apolozorua: Sprigatito 🍃 https://t.co/v5nLrHCQ3m,1278053956330180608,1596911496365510656,2022-11-27T16:59:04.000Z
en,['1596911179758469121'],RT @AphraEzar: Order up! Jack's brought a special treat just for you ☕️💜 https://t.co/dQ3Fs1PWc6,1278053956330180608,1596911179758469121,2022-11-27T16:57:49.000Z
en,['1596911087735406593'],"RT @cyberghost76_: take them home for the holidays (no returns accepted, take at your own risk) https://t.co/C4h4f9Tigk",1278053956330180608,1596911087735406593,2022-11-27T16:57:27.000Z
