created_at,text,lang,author_id,edit_history_tweet_ids,id
2022-11-28T00:15:18.000Z,"@JoanBraune COMRADES, MARXIFY! https://t.co/g8BSrvn17I",ca,809909413,['1597021278804013056'],1597021278804013056
2022-11-28T00:12:32.000Z,"RT @Tinu: “Just wear your own mask, you’ll be fine.”

No, Brad, I will not. H/t to @thatjayjustice 

for this graphic I’ve been trying to f…",en,809909413,['1597020579739340801'],1597020579739340801
2022-11-28T00:03:37.000Z,@holyqueerit 🤣🤣🤣💀,und,809909413,['1597018336722051072'],1597018336722051072
2022-11-27T23:36:54.000Z,@joeycochran Amen.,en,809909413,['1597011613902831617'],1597011613902831617
2022-11-27T20:21:43.000Z,RT @SNeurotypicals: Everything is fascinating. Sometimes I can find the magic myself and other times I need to find it through someone else…,en,809909413,['1596962492902969345'],1596962492902969345
2022-11-27T20:13:29.000Z,"@ZJAyres @AutSciPerson I used to bring a laptop to take notes in church. I was told a few times it was distracting or disrespectful. Thankfully, the pastor was happy someone was really listening.",en,809909413,['1596960422300913665'],1596960422300913665
2022-11-27T09:30:36.000Z,Peak dystopian shit. https://t.co/jEGB2jUWmR,fi,809909413,['1596798636880728064'],1596798636880728064
2022-11-27T09:22:46.000Z,"@JW25474353 I don’t know what qualifies as typical, but I haven’t heard anything like it before.",en,809909413,['1596796665633320962'],1596796665633320962
2022-11-27T06:18:06.000Z,"@AutSciPerson I am easily 20% more efficient without a coworker in the room. No distractions, I can stim freely. My energy goes to the work and not to my environment.",en,809909413,['1596750189871919104'],1596750189871919104
2022-11-27T06:10:15.000Z,"It’s just so good, I want to drink it forever.",en,809909413,['1596748216938434560'],1596748216938434560
2022-11-27T05:57:23.000Z,Stunningly delicious. Highly recommend. https://t.co/sqrhoqiysm,en,809909413,['1596744979183173632'],1596744979183173632
2022-11-27T05:29:32.000Z,@Kaitlin_M_Ruiz I had the same reaction. “Menacing” is a good word for it. This is the kind of baby bottle you’d expect to see in some deranged gothic horror.,en,809909413,['1596737968588615680'],1596737968588615680
2022-11-27T05:14:35.000Z,"I’ve always had an excellent grasp of English, but I’ve also long maintained it is basically nonsense. This educational diversion is proving my point to me.",en,809909413,['1596734208780963845'],1596734208780963845
2022-11-27T05:14:35.000Z,An amusing difficulty I’ve run into playing Duolingo happens when the exercise is translating a phrase into English. Often the Chinese grammar is more logical and it’s hard to rearrange it into the irrational grammar of my native tongue.,en,809909413,['1596734206960635904'],1596734206960635904
