edit_history_tweet_ids,lang,created_at,author_id,id,text
['1597074944969801728'],en,2022-11-28T03:48:33.000Z,322874617,1597074944969801728,RT @dscc: Herschel Walker is not fit to serve Georgia families. Senator @ReverendWarnock is the right choice.
['1597074870646370304'],en,2022-11-28T03:48:16.000Z,322874617,1597074870646370304,"RT @MsLaToshaBrown: Today @BlackVotersMtr held our “Souls to the Polls” rally in Columbus, GA! Alongside @RevDrBarber @yannasoulsings, @Bar…"
['1597074855618576384'],en,2022-11-28T03:48:12.000Z,322874617,1597074855618576384,RT @RachelBitecofer: Mock of the day to @katiedimartin 👇
['1597074841508933633'],en,2022-11-28T03:48:09.000Z,322874617,1597074841508933633,"RT @katiedimartin: can someone dm me if anyone picks this up who isn't a full-time twitter clown, i'm owed a celebratory cake if it gets on…"
['1597074797598412800'],en,2022-11-28T03:47:58.000Z,322874617,1597074797598412800,RT @katiedimartin: holy god we've done it again https://t.co/g9BSFaOQLj
['1597074743240577025'],es,2022-11-28T03:47:45.000Z,322874617,1597074743240577025,RT @joncoopertweets: Ho ho ho. 🎅🏼 https://t.co/HCTgCNgVSC
['1597074653583118337'],en,2022-11-28T03:47:24.000Z,322874617,1597074653583118337,RT @PattyMurray: No one should have to live in fear of their government not recognizing their marriage. Let's pass the #RespectForMarriageA…
['1597074598864252929'],en,2022-11-28T03:47:11.000Z,322874617,1597074598864252929,RT @SenCortezMasto: I am always working to help Nevadans connect to the federal resources they need. From helping Nevadans access social se…
['1597074560825798656'],en,2022-11-28T03:47:02.000Z,322874617,1597074560825798656,RT @SenatorCantwell: 1/ I recently alerted the @FTC to the significant and disproportionate risk the pending Kroger/Albertsons merger would…
['1597074538012868609'],en,2022-11-28T03:46:56.000Z,322874617,1597074538012868609,"RT @KamalaHarris: Through the Inflation Reduction Act’s historic climate investments, we're positioned to cut emissions in half by 2030 and…"
['1597074527611064320'],en,2022-11-28T03:46:54.000Z,322874617,1597074527611064320,"RT @SenatorMenendez: Today, access to internet is critical to the success of kids in school and adults at work. Thanks to the Infrastructur…"
['1597074510968020992'],en,2022-11-28T03:46:50.000Z,322874617,1597074510968020992,RT @MarkWarner: Today marks the anniversary of another shooting in Colorado Springs – one that targeted a Planned Parenthood clinic. When w…
['1597074474930647040'],en,2022-11-28T03:46:41.000Z,322874617,1597074474930647040,"RT @amyklobuchar: We have a shortage of affordable housing. If we don’t address this, it could get worse.

https://t.co/Scq5Ytj1Rt"
['1597074453627666437'],en,2022-11-28T03:46:36.000Z,322874617,1597074453627666437,RT @PattyMurray: I will not stop fighting until women in all 50 states once again have the right to get an abortion. RT if you're with me.
['1597074400926322689'],en,2022-11-28T03:46:24.000Z,322874617,1597074400926322689,"RT @FrankPallone: Republicans in Congress have repeatedly called for an end to U.S. security assistance for Ukraine, but doing so would onl…"
['1597065577993973760'],en,2022-11-28T03:11:20.000Z,322874617,1597065577993973760,"RT @BeschlossDC: Times Square NYC, about 1929: https://t.co/MBYJfSHiVY"
['1597064853369167877'],en,2022-11-28T03:08:27.000Z,322874617,1597064853369167877,Over at Post they put me on the Beta wait list! Well shit!
['1597064841298051072'],en,2022-11-28T03:08:24.000Z,322874617,1597064841298051072,I can't really figure out what's going on here. Boomers get used to an app and adapting to new ones or to app changes is hard for us.
['1597064838890786818'],en,2022-11-28T03:08:24.000Z,322874617,1597064838890786818,I can't figure this place out also it's now posting everysinge retweet from Twitter and I retweet a lot on there right now trying to amplify the good voices left.
['1597062590269911040'],en,2022-11-28T02:59:28.000Z,322874617,1597062590269911040,"RT @LindaLeePeacock: @Deoliver47 has invited us to celebrate Jimi Hendrix's 80th Birthday at #BlackMusicSunday . Come on over and listen, l…"
['1597062509105930240'],en,2022-11-28T02:59:08.000Z,322874617,1597062509105930240,RT @Deoliver47: From Chitown Kev @ChitownKev  Abbreviated Pundit Roundup: Early voting begins in Georgia https://t.co/naId4O70A3
