text,created_at,lang,id,edit_history_tweet_ids,author_id
Ding Dong have a better World Cup song than whatshisface,2022-11-27T23:44:34.000Z,en,1597013541709844481,['1597013541709844481'],464068170
RT @alanrog3: Honestly this is brilliant. And not a screaming woman involved 😉 https://t.co/sog5BIDD6t,2022-11-27T23:32:56.000Z,en,1597010615901786114,['1597010615901786114'],464068170
RT @DirtyFootbaIIer: Just the 6 red cards at the end of Zenit vs Spartak today. It all goes off 🤯https://t.co/IwBSku2J8o,2022-11-27T23:27:00.000Z,en,1597009123773554688,['1597009123773554688'],464068170
"RT @shrimpdon_: good afternoon, congratulations on the 1-1 win and your progression from 4th place in the group, to 4th place in the group🙏🏾",2022-11-27T22:23:16.000Z,en,1596993084566274049,['1596993084566274049'],464068170
This is actually really good https://t.co/MHorP7PIbW,2022-11-27T22:22:43.000Z,en,1596992946456657920,['1596992946456657920'],464068170
RT @DEEJAYPUFFY: Dunce Cheque on Buzz Riddim 😵‍💫 https://t.co/ODpKgcGuu6,2022-11-27T22:22:09.000Z,en,1596992801639895040,['1596992801639895040'],464068170
RT @milatequilayt: eos was a harvard experiment to test how much we listened to youtubers,2022-11-27T20:55:13.000Z,en,1596970924523524096,['1596970924523524096'],464068170
“Can Germany threaten here” “No” LMFAOOOOOOOO dem commentator yerr funny enuh 💀,2022-11-27T20:50:51.000Z,en,1596969827028983808,['1596969827028983808'],464068170
"RT @Mama_Ninetales: ""Belgium is a dark horse, Belgium is the dark horse""

I think it's time we accept Belgium is no dark horse, but a donke…",2022-11-27T20:44:33.000Z,en,1596968239635918848,['1596968239635918848'],464068170
LMFAOOOOOOOOOOOOOOOOOOOOOOOO https://t.co/1nAUwyReDL,2022-11-27T20:42:59.000Z,en,1596967847737319425,['1596967847737319425'],464068170
RT @TreySkullz: If Simon touch that him hand bruk,2022-11-27T20:42:11.000Z,en,1596967647287345153,['1596967647287345153'],464068170
SMH,2022-11-27T20:41:01.000Z,qst,1596967351836020736,['1596967351836020736'],464068170
RT @Gibbydon_: Load up moya dem pon the wellness bench deh,2022-11-27T20:36:40.000Z,en,1596966258024800256,['1596966258024800256'],464068170
RT @Mama_Ninetales: Life is about balance in all things. Including the use of CAPS.,2022-11-27T20:35:51.000Z,en,1596966052814290945,['1596966052814290945'],464068170
"RT @ellis_platten: Look at me, I'm Spain, I can create 2 of the best midfielders of all time and just have them respawn after they retire.…",2022-11-27T20:35:28.000Z,en,1596965954936016897,['1596965954936016897'],464068170
RT @nocontextfooty: https://t.co/krwZDO98M8,2022-11-27T20:34:08.000Z,zxx,1596965620599267329,['1596965620599267329'],464068170
RT @danokirbano: im crying hes screaming at the players and then the translator is screaming at the players they getting cooked twice 😭😭😭😭😭😭,2022-11-27T20:32:26.000Z,en,1596965192621260806,['1596965192621260806'],464068170
RT @RandySTG: Bayern National Team needs to retire. Complete rebuild needed,2022-11-27T20:31:41.000Z,en,1596965004355727360,['1596965004355727360'],464068170
KEEPER!,2022-11-27T20:31:15.000Z,en,1596964892996956161,['1596964892996956161'],464068170
