created_at,text,edit_history_tweet_ids,id,author_id,lang
2022-11-28T04:04:06.000Z,"Three emergency dispatchers with the California Highway Patrol were able to help a 12-year-old boy after he called 911, fearing for his safety as his father was driving erratically on the freeway. https://t.co/QBYO4XGza4",['1597078858779414529'],1597078858779414529,18247597,en
2022-11-28T03:42:06.000Z,Only a win for Germany in the final group game will give the four-time World Cup champions a chance to avoid a second straight early elimination. https://t.co/JSk3nLwFUt,['1597073319475687424'],1597073319475687424,18247597,en
2022-11-28T03:20:16.000Z,"Vista's ""Toy Man"" has marked his 34th consecutive year donating food, toys and clothes to those in need in San Diego. https://t.co/8UalLJn3mx",['1597067825541177345'],1597067825541177345,18247597,en
2022-11-28T02:59:05.000Z,The San Diego County Sheriff's Department is asking for the public's help in locating a missing at-risk juvenile. https://t.co/F94AKS5YWu,['1597062494425579521'],1597062494425579521,18247597,en
2022-11-28T02:57:50.000Z,"Thousands across Montgomery County, Maryland were left without power after a plane crashed into power lines in Gaithersburg on Sunday evening. https://t.co/psYCdm8CFZ",['1597062180607873024'],1597062180607873024,18247597,en
2022-11-28T02:39:24.000Z,"Morocco pulled off yet another World Cup shock on Sunday, and Belgium’s aging “Golden Generation” took the hit this time. https://t.co/s4fGO2uOIb",['1597057540810244099'],1597057540810244099,18247597,en
2022-11-28T02:15:08.000Z,"Former President Trump on Saturday said Ye, the rapper formerly known as Kanye West, is a ""seriously troubled man"" who he was trying to help. https://t.co/ex3s5YihPs",['1597051433672900609'],1597051433672900609,18247597,en
2022-11-28T01:57:06.000Z,Bryce Pope tossed in 20 points and UC San Diego held on for a 66-63 victory over Eastern Michigan on Sunday. https://t.co/plwhpfbbB8,['1597046895360221186'],1597046895360221186,18247597,en
2022-11-28T01:42:05.000Z,"The United States’ 0-0 draw against England in the World Cup drew 19.98 million viewers for English- and Spanish-language broadcasts, the third-most watched men’s soccer game on U.S. television. https://t.co/RZxCKyuMab",['1597043117357768705'],1597043117357768705,18247597,en
2022-11-28T01:34:40.000Z,"A 32-year-old man was sleeping in the backseat of his parked car when he was rear ended by a hit-and-run driver in the Midway District on Sunday, said San Diego Police Department Watch Commander, Officer Sarah Foster. https://t.co/lqDtXdnfeH",['1597041250397736961'],1597041250397736961,18247597,en
2022-11-28T01:11:03.000Z,"A 16-year-old male was shot while leaving a house party in Otay Mesa West on Sunday, said San Diego Police Department Watch Commander, Officer Robert Heims. https://t.co/ltc3prLK71",['1597035306330763264'],1597035306330763264,18247597,en
2022-11-28T01:01:03.000Z,Car owners have varying levels of trust in these driving features. https://t.co/r3oYTkSOhM,['1597032791770042374'],1597032791770042374,18247597,en
