text,id,created_at,lang,edit_history_tweet_ids,author_id
"@PeterFee182 @Garrett_Archer It’s a real problem because people like to talk about Peter and the wolf, and how Peter shouldn’t have lied, but the other side of the story is: there are actual wolves out there, and so making up fake problems negatively distracts from solving real problems.",1597080863975825412,2022-11-28T04:12:04.000Z,en,['1597080863975825412'],15150549
"@PeterFee182 @Garrett_Archer That all seems appropriate to me, but also all the more reason why it’s important we stick to specifics bc the consequences are not small. IMO the MAGA has a credibility problem due to making vague accusations and then not being able to back them up.",1597080160129671168,2022-11-28T04:09:17.000Z,en,['1597080160129671168'],15150549
"@PeterFee182 @Garrett_Archer Regarding Peter, agreed it was the right thing to do. I like to trust people to fulfill their oath as a public servant until given specific reason to think otherwise. If/when they demonstrate they shouldn’t be trusted, action should be taken accordingly.",1597079462054481920,2022-11-28T04:06:30.000Z,en,['1597079462054481920'],15150549
@PeterFee182 @Garrett_Archer What specific call did the ref in question make that has you upset? I’m continuing  with your sports analogy. I guess I’d need someone to articulate the problem and then see what was inappropriate about it.  What I see is a lot of vague implications of wrongdoing w/ zero evidence,1597059266053279745,2022-11-28T02:46:15.000Z,en,['1597059266053279745'],15150549
"@pmarca If it’s a camera, there’s zero responsibility of the platform to do anything. “Sorry, it merely captures what is!” While ignoring how it hacks into human psyche to actually create more of a particular set of outcomes. I think it’s an interesting question, but naive 2 ignore data.",1597036571697766400,2022-11-28T01:16:04.000Z,en,['1597036571697766400'],15150549
@phxrestaurants1 @Garrett_Archer Incredibly well put.,1597032864742223872,2022-11-28T01:01:21.000Z,en,['1597032864742223872'],15150549
@archiopoli2 @PA_Audit @Garrett_Archer Lol name calling is a sure sign you are fresh out of a compelling argument. Have a nice life yourself.,1597001839584518144,2022-11-27T22:58:04.000Z,en,['1597001839584518144'],15150549
"@archiopoli2 @PA_Audit @Garrett_Archer Your suggestion is that the election results had nothing to do with the candidates or policies, and purely down to ‘the other side has a better get out the vote/voter suppression machine’.

It seems wild to me. I’d modify ur statement: I’m determined not to listen to nonsense.",1597000248802451457,2022-11-27T22:51:44.000Z,en,['1597000248802451457'],15150549
"@archiopoli2 @PA_Audit @Garrett_Archer Nationally, in a mid cycle, this was a trouncing. You brought up PA. If the D party isn’t cheating, but you think they are, and start same tactics, what’ll happen? I worry more “victims” will end up in jail bc they can’t do basic math and believe the lies they are told. J6 style.",1596998089130188800,2022-11-27T22:43:09.000Z,en,['1596998089130188800'],15150549
"@archiopoli2 @PA_Audit @Garrett_Archer It used to be when the other side wins the losing party would figure out what didn’t work and attempt to fix it. Only since trump are these excuses accepted without evidence. It makes everyone feel better to blame someone else, but won’t hold up in court so why bother w the show?",1596997283416940544,2022-11-27T22:39:57.000Z,en,['1596997283416940544'],15150549
"@archiopoli2 @PA_Audit @Garrett_Archer I don’t have a misunderstanding. You consistently can’t cite a single, specific thing. It’s broad talking points. Don’t take it personally, it’s not like you came up with these. MAGA not being able to look inward after the trouncing they just received is a sure sign it’ll repeat.",1596995561940717568,2022-11-27T22:33:07.000Z,en,['1596995561940717568'],15150549
"@archiopoli2 @Garrett_Archer Right and I’m not blaming the victims, I’m blaming trump, lake, et Al who spread these lies and advise their followers to not use mail in/early ballots. Look at how suppressive it is.",1596984796562919424,2022-11-27T21:50:20.000Z,en,['1596984796562919424'],15150549
@archiopoli2 @Garrett_Archer @TheDemocrats Not helped = not resolved by,1596984540974952448,2022-11-27T21:49:19.000Z,en,['1596984540974952448'],15150549
@archiopoli2 @Garrett_Archer @TheDemocrats Yes but delays happen. Nobody can control or predict them (perfectly). Delays are not helped by false claims of non material voter suppression. Anyone claiming printer issues represented an intentional attempt to suppress voting has clearly never owned a printer in their life.,1596984355531866112,2022-11-27T21:48:35.000Z,en,['1596984355531866112'],15150549
